Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O]
3/1/2022 12:15,801.333,752.158,49.175
3/1/2022 12:30,801.333,751.983,49.35
3/1/2022 12:45,800.983,751.692,49.291
3/1/2022 13:00,800.808,751.517,49.291
3/1/2022 13:15,800.692,751.342,49.35
3/1/2022 13:30,800.517,751.342,49.175
3/1/2022 13:45,800.517,751.225,49.292
3/1/2022 14:00,800.517,751.225,49.292
3/1/2022 14:15,800.225,750.875,49.35
3/1/2022 14:30,800.225,750.875,49.35
3/1/2022 14:45,800.05,750.758,49.292
3/1/2022 15:00,800.225,750.583,49.642
3/1/2022 15:15,800.05,750.583,49.467
3/1/2022 15:30,799.875,750.408,49.467
3/1/2022 15:45,800.05,750.583,49.467
3/1/2022 16:00,800.05,750.583,49.467
3/1/2022 16:15,800.05,750.758,49.292
3/1/2022 16:30,800.225,750.758,49.467
3/1/2022 16:45,800.05,750.583,49.467
3/1/2022 17:00,800.05,750.583,49.467
3/1/2022 17:15,800.05,750.758,49.292
3/1/2022 17:30,800.05,750.758,49.292
3/1/2022 17:45,800.05,750.583,49.467
3/1/2022 18:00,800.342,750.583,49.759
3/1/2022 18:15,800.342,750.758,49.584
3/1/2022 18:30,800.225,750.583,49.642
3/1/2022 18:45,800.342,750.583,49.759
3/1/2022 19:00,800.342,750.583,49.759
3/1/2022 19:15,800.517,750.758,49.759
3/1/2022 19:30,800.692,750.758,49.934
3/1/2022 19:45,800.808,750.875,49.933
3/1/2022 20:00,800.983,751.05,49.933
3/1/2022 20:15,800.983,751.05,49.933
3/1/2022 20:30,800.983,751.05,49.933
3/1/2022 20:45,801.158,751.225,49.933
3/1/2022 21:00,801.333,751.342,49.991
3/1/2022 21:15,801.333,751.342,49.991
3/1/2022 21:30,801.45,751.342,50.108
3/1/2022 21:45,801.45,751.517,49.933
3/1/2022 22:00,801.333,751.517,49.816
3/1/2022 22:15,801.625,751.692,49.933
3/1/2022 22:30,801.625,751.517,50.108
3/1/2022 22:45,801.625,751.692,49.933
3/1/2022 23:00,801.45,751.692,49.758
3/1/2022 23:15,801.625,751.692,49.933
3/1/2022 23:30,801.625,751.692,49.933
3/1/2022 23:45,801.625,751.692,49.933
3/2/2022 0:00,801.625,751.517,50.108
3/2/2022 0:15,801.625,751.517,50.108
3/2/2022 0:30,801.625,751.692,49.933
3/2/2022 0:45,801.625,751.692,49.933
3/2/2022 1:00,801.45,751.517,49.933
3/2/2022 1:15,801.625,751.692,49.933
3/2/2022 1:30,801.8,751.692,50.108
3/2/2022 1:45,801.8,751.517,50.283
3/2/2022 2:00,801.8,751.692,50.108
3/2/2022 2:15,801.8,751.342,50.458
3/2/2022 2:30,801.917,751.692,50.225
3/2/2022 2:45,801.8,751.692,50.108
3/2/2022 3:00,801.8,751.517,50.283
3/2/2022 3:15,801.45,751.517,49.933
3/2/2022 3:30,801.625,751.517,50.108
3/2/2022 3:45,801.158,751.342,49.816
3/2/2022 4:00,801.333,751.225,50.108
3/2/2022 4:15,801.042,751.05,49.992
3/2/2022 4:30,801.042,751.05,49.992
3/2/2022 4:45,801.042,751.05,49.992
3/2/2022 5:00,801.333,751.05,50.283
3/2/2022 5:15,801.333,751.225,50.108
3/2/2022 5:30,801.042,751.05,49.992
3/2/2022 5:45,801.158,751.05,50.108
3/2/2022 6:00,801.042,751.225,49.817
3/2/2022 6:15,801.158,750.875,50.283
3/2/2022 6:30,801.042,751.05,49.992
3/2/2022 6:45,801.333,751.225,50.108
3/2/2022 7:00,801.333,751.225,50.108
3/2/2022 7:15,801.333,751.225,50.108
3/2/2022 7:30,801.333,751.225,50.108
3/2/2022 7:45,801.508,751.517,49.991
3/2/2022 8:00,801.508,751.517,49.991
3/2/2022 8:15,801.625,751.517,50.108
3/2/2022 8:30,801.625,751.517,50.108
