Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O]
3/1/2022 12:15,764.233,752.158,12.075
3/1/2022 12:30,764.117,751.983,12.134
3/1/2022 12:45,763.942,751.692,12.25
3/1/2022 13:00,763.65,751.517,12.133
3/1/2022 13:15,763.65,751.342,12.308
3/1/2022 13:30,763.65,751.342,12.308
3/1/2022 13:45,763.358,751.225,12.133
3/1/2022 14:00,763.358,751.225,12.133
3/1/2022 14:15,763.358,750.875,12.483
3/1/2022 14:30,763.008,750.875,12.133
3/1/2022 14:45,763.008,750.758,12.25
3/1/2022 15:00,763.008,750.583,12.425
3/1/2022 15:15,763.008,750.583,12.425
3/1/2022 15:30,762.892,750.408,12.484
3/1/2022 15:45,763.008,750.583,12.425
3/1/2022 16:00,763.008,750.583,12.425
3/1/2022 16:15,763.008,750.758,12.25
3/1/2022 16:30,763.008,750.758,12.25
3/1/2022 16:45,763.008,750.583,12.425
3/1/2022 17:00,762.892,750.583,12.309
3/1/2022 17:15,762.892,750.758,12.134
3/1/2022 17:30,763.008,750.758,12.25
3/1/2022 17:45,763.008,750.583,12.425
3/1/2022 18:00,763.183,750.583,12.6
3/1/2022 18:15,763.183,750.758,12.425
3/1/2022 18:30,763.183,750.583,12.6
3/1/2022 18:45,763.358,750.583,12.775
3/1/2022 19:00,763.475,750.583,12.892
3/1/2022 19:15,763.475,750.758,12.717
3/1/2022 19:30,763.65,750.758,12.892
3/1/2022 19:45,763.825,750.875,12.95
3/1/2022 20:00,763.942,751.05,12.892
3/1/2022 20:15,763.942,751.05,12.892
3/1/2022 20:30,764.117,751.05,13.067
3/1/2022 20:45,764.117,751.225,12.892
3/1/2022 21:00,764.233,751.342,12.891
3/1/2022 21:15,764.408,751.342,13.066
3/1/2022 21:30,764.408,751.342,13.066
3/1/2022 21:45,764.583,751.517,13.066
3/1/2022 22:00,764.583,751.517,13.066
3/1/2022 22:15,764.583,751.692,12.891
3/1/2022 22:30,764.583,751.517,13.066
3/1/2022 22:45,764.583,751.692,12.891
3/1/2022 23:00,764.7,751.692,13.008
3/1/2022 23:15,764.7,751.692,13.008
3/1/2022 23:30,764.7,751.692,13.008
3/1/2022 23:45,764.7,751.692,13.008
3/2/2022 0:00,764.583,751.517,13.066
3/2/2022 0:15,764.583,751.517,13.066
3/2/2022 0:30,764.7,751.692,13.008
3/2/2022 0:45,764.875,751.692,13.183
3/2/2022 1:00,764.583,751.517,13.066
3/2/2022 1:15,764.7,751.692,13.008
3/2/2022 1:30,764.875,751.692,13.183
3/2/2022 1:45,764.875,751.517,13.358
3/2/2022 2:00,764.875,751.692,13.183
3/2/2022 2:15,764.875,751.342,13.533
3/2/2022 2:30,764.875,751.692,13.183
3/2/2022 2:45,764.875,751.692,13.183
3/2/2022 3:00,764.7,751.517,13.183
3/2/2022 3:15,764.7,751.517,13.183
3/2/2022 3:30,764.583,751.517,13.066
3/2/2022 3:45,764.583,751.342,13.241
3/2/2022 4:00,764.583,751.225,13.358
3/2/2022 4:15,764.408,751.05,13.358
3/2/2022 4:30,764.408,751.05,13.358
3/2/2022 4:45,764.408,751.05,13.358
3/2/2022 5:00,764.583,751.05,13.533
3/2/2022 5:15,764.583,751.225,13.358
3/2/2022 5:30,764.583,751.05,13.533
3/2/2022 5:45,764.408,751.05,13.358
3/2/2022 6:00,764.583,751.225,13.358
3/2/2022 6:15,764.583,750.875,13.708
3/2/2022 6:30,764.583,751.05,13.533
3/2/2022 6:45,764.7,751.225,13.475
3/2/2022 7:00,764.583,751.225,13.358
3/2/2022 7:15,764.583,751.225,13.358
3/2/2022 7:30,764.583,751.225,13.358
3/2/2022 7:45,764.7,751.517,13.183
3/2/2022 8:00,764.875,751.517,13.358
3/2/2022 8:15,765.05,751.517,13.533
3/2/2022 8:30,764.7,751.517,13.183
3/2/2022 8:45,764.875,751.692,13.183
3/2/2022 9:00,764.875,751.808,13.067
3/2/2022 9:15,765.05,751.983,13.067
3/2/2022 9:30,765.05,752.158,12.892
3/2/2022 9:45,765.05,752.45,12.6
3/2/2022 10:00,765.05,752.625,12.425
3/2/2022 10:15,765.167,752.625,12.542
3/2/2022 10:30,765.342,752.625,12.717
3/2/2022 10:45,765.167,752.625,12.542
3/2/2022 11:00,765.167,752.625,12.542
3/2/2022 11:15,765.342,752.625,12.717
3/2/2022 11:30,765.342,752.625,12.717
3/2/2022 11:45,765.342,752.917,12.425
3/2/2022 12:00,765.342,752.917,12.425
3/2/2022 12:15,765.342,752.742,12.6
3/2/2022 12:30,765.167,752.742,12.425
3/2/2022 12:45,765.05,752.625,12.425
3/2/2022 13:00,765.05,752.625,12.425
3/2/2022 13:15,764.875,752.45,12.425
3/2/2022 13:30,764.7,752.275,12.425
3/2/2022 13:45,764.583,752.158,12.425
3/2/2022 14:00,764.408,751.808,12.6
3/2/2022 14:15,764.117,751.808,12.309
3/2/2022 14:30,764.117,751.692,12.425
3/2/2022 14:45,764.117,751.517,12.6
3/2/2022 15:00,763.942,751.517,12.425
3/2/2022 15:15,763.942,751.342,12.6
3/2/2022 15:30,763.825,751.225,12.6
3/2/2022 15:45,763.942,751.225,12.717
3/2/2022 16:00,763.825,751.225,12.6
3/2/2022 16:15,763.825,751.225,12.6
3/2/2022 16:30,763.825,751.05,12.775
3/2/2022 16:45,763.767,751.225,12.542
3/2/2022 17:00,763.767,751.225,12.542
3/2/2022 17:15,763.767,751.225,12.542
3/2/2022 17:30,763.767,751.05,12.717
3/2/2022 17:45,763.65,751.225,12.425
3/2/2022 18:00,763.767,750.875,12.892
3/2/2022 18:15,763.767,751.05,12.717
3/2/2022 18:30,763.767,750.758,13.009
3/2/2022 18:45,763.767,750.758,13.009
3/2/2022 19:00,763.767,750.758,13.009
3/2/2022 19:15,763.767,750.758,13.009
3/2/2022 19:30,763.942,750.875,13.067
3/2/2022 19:45,763.942,750.758,13.184
3/2/2022 20:00,764.117,750.875,13.242
3/2/2022 20:15,763.942,750.875,13.067
3/2/2022 20:30,764.117,750.875,13.242
3/2/2022 20:45,764.117,750.875,13.242
3/2/2022 21:00,764.117,751.05,13.067
3/2/2022 21:15,764.117,751.05,13.067
3/2/2022 21:30,764.233,751.05,13.183
3/2/2022 21:45,764.117,751.05,13.067
3/2/2022 22:00,764.233,751.05,13.183
3/2/2022 22:15,764.233,751.05,13.183
3/2/2022 22:30,764.233,751.225,13.008
3/2/2022 22:45,764.233,751.225,13.008
3/2/2022 23:00,764.233,751.05,13.183
3/2/2022 23:15,764.233,751.05,13.183
3/2/2022 23:30,764.117,750.875,13.242
