distance,0,0.7,1,2,2.6,3,4,5,5.4,6,7,8,8.3,9,9.6,9.8,10,10.15,11,11.6,12,13.2,13.5,13.6,14,14.6,15.3,15.7,16,17,17.2,17.6,18,18.5,19,20,20.5,21,22,23,23.3,23.6,24.6,25,25.3,26,26.7,27,27.1,27.6,28,29,29.2,29.7,30,30.5,31,31.4,31.7,32,33,33.5,34.5,35,35.6,35.8,36.2,36.3,36.9,37,37.6,38,39,40,40.3,41,41.7,42,42.6,43,43.4,43.5,44,44.5,44.8,45.1,45.6,46,46.5,47,47.2,47.5,48,48.2,49,49.5,49.9,50.3,50.9,51.5,52,52.6,53.2,53.7,54,54.5,55.1,55.9,56.5,56.6,56.9,58
3/2/2022 0:15,2732.071923,2732.145731,2732.177363,2732.282802,2732.346066,2732.388242,2732.493681,2732.599121,2732.641297,2732.704561,2732.81,2732.91544,2732.947072,2733.020879,2733.084143,2733.105231,2733.126319,2733.142135,2733.231759,2733.295022,2733.337198,2733.463726,2733.495358,2733.505901,2733.548077,2733.611341,2733.685149,2733.727325,2733.758956,2733.864396,2733.885484,2733.92766,2733.969836,2734.022555,2734.075275,2734.180715,2734.233435,2734.286154,2734.391594,2734.497034,2734.528666,2734.560297,2734.665737,2734.707913,2734.739545,2734.813352,2734.88716,2734.918792,2734.929336,2734.982056,2735.024232,2735.129671,2735.150759,2735.203479,2735.235111,2735.287831,2735.34055,2735.382726,2735.414358,2735.44599,2735.55143,2735.604149,2735.709589,2735.762309,2735.825573,2735.84666,2735.888836,2735.89938,2735.962644,2735.973188,2736.036452,2736.078628,2736.184067,2736.289507,2736.321139,2736.394946,2736.468754,2736.500386,2736.56365,2736.605826,2736.648001,2736.658545,2736.711265,2736.763985,2736.795617,2736.827249,2736.879968,2736.922144,2736.974864,2737.027584,2737.048672,2737.080304,2737.133023,2737.154111,2737.238463,2737.291183,2737.333359,2737.375535,2737.438798,2737.502062,2737.554782,2737.618046,2737.681309,2737.734029,2737.765661,2737.818381,2737.881645,2737.965996,2738.02926,2738.039804,2738.071436,2738.187419
3/2/2022 0:30,2732.069228,2732.143098,2732.174756,2732.280285,2732.343602,2732.385813,2732.491342,2732.59687,2732.639082,2732.702399,2732.807927,2732.913455,2732.945114,2733.018984,2733.082301,2733.103407,2733.124512,2733.140342,2733.230041,2733.293358,2733.335569,2733.462203,2733.493862,2733.504415,2733.546626,2733.609943,2733.683813,2733.726024,2733.757683,2733.863211,2733.884317,2733.926528,2733.96874,2734.021504,2734.074268,2734.179797,2734.232561,2734.285325,2734.390853,2734.496382,2734.52804,2734.559699,2734.665227,2734.707439,2734.739097,2734.812967,2734.886837,2734.918496,2734.929048,2734.981813,2735.024024,2735.129552,2735.150658,2735.203422,2735.235081,2735.287845,2735.340609,2735.382821,2735.414479,2735.446138,2735.551666,2735.60443,2735.709959,2735.762723,2735.82604,2735.847146,2735.889357,2735.89991,2735.963227,2735.97378,2736.037097,2736.079308,2736.184837,2736.290365,2736.322024,2736.395894,2736.469763,2736.501422,2736.564739,2736.60695,2736.649162,2736.659715,2736.712479,2736.765243,2736.796902,2736.82856,2736.881324,2736.923536,2736.9763,2737.029064,2737.05017,2737.081828,2737.134593,2737.155698,2737.240121,2737.292885,2737.335097,2737.377308,2737.440625,2737.503942,2737.556706,2737.620023,2737.68334,2737.736105,2737.767763,2737.820527,2737.883844,2737.968267,2738.031584,2738.042137,2738.073796,2738.189877
3/2/2022 0:45,2732.069813,2732.143683,2732.175341,2732.28087,2732.344187,2732.386398,2732.491926,2732.597455,2732.639666,2732.702983,2732.808512,2732.91404,2732.945698,2733.019568,2733.082885,2733.103991,2733.125097,2733.140926,2733.230625,2733.293942,2733.336153,2733.462787,2733.494446,2733.504999,2733.54721,2733.610527,2733.684397,2733.726608,2733.758267,2733.863795,2733.884901,2733.927112,2733.969324,2734.022088,2734.074852,2734.18038,2734.233145,2734.285909,2734.391437,2734.496966,2734.528624,2734.560283,2734.665811,2734.708022,2734.739681,2734.813551,2734.887421,2734.919079,2734.929632,2734.982396,2735.024607,2735.130136,2735.151242,2735.204006,2735.235664,2735.288428,2735.341193,2735.383404,2735.415062,2735.446721,2735.552249,2735.605014,2735.710542,2735.763306,2735.826623,2735.847729,2735.88994,2735.900493,2735.96381,2735.974363,2736.03768,2736.079891,2736.18542,2736.290948,2736.322606,2736.396476,2736.470346,2736.502005,2736.565322,2736.607533,2736.649744,2736.660297,2736.713061,2736.765826,2736.797484,2736.829143,2736.881907,2736.924118,2736.976882,2737.029647,2737.050752,2737.082411,2737.135175,2737.156281,2737.240703,2737.293468,2737.335679,2737.37789,2737.441207,2737.504524,2737.557288,2737.620605,2737.683923,2737.736687,2737.768345,2737.821109,2737.884426,2737.968849,2738.032166,2738.042719,2738.074378,2738.190459
3/2/2022 1:00,2732.067118,2732.14105,2732.172735,2732.278352,2732.341723,2732.38397,2732.489587,2732.595204,2732.637451,2732.700821,2732.806438,2732.912056,2732.943741,2733.017673,2733.081043,2733.102167,2733.12329,2733.139133,2733.228907,2733.292278,2733.334525,2733.461265,2733.49295,2733.503512,2733.545759,2733.609129,2733.683061,2733.725308,2733.756993,2733.862611,2733.883734,2733.925981,2733.968228,2734.021036,2734.073845,2734.179462,2734.232271,2734.285079,2734.390697,2734.496314,2734.527999,2734.559684,2734.665301,2734.707548,2734.739233,2734.813165,2734.887097,2734.918783,2734.929344,2734.982153,2735.0244,2735.130017,2735.15114,2735.203949,2735.235634,2735.288443,2735.341251,2735.383498,2735.415184,2735.446869,2735.552486,2735.605294,2735.710912,2735.76372,2735.827091,2735.848214,2735.890461,2735.901023,2735.964393,2735.974955,2736.038325,2736.080572,2736.186189,2736.291806,2736.323492,2736.397424,2736.471356,2736.503041,2736.566411,2736.608658,2736.650905,2736.661467,2736.714275,2736.767084,2736.798769,2736.830454,2736.883263,2736.92551,2736.978318,2737.031127,2737.05225,2737.083935,2737.136744,2737.157867,2737.242361,2737.29517,2737.337417,2737.379664,2737.443034,2737.506404,2737.559213,2737.622583,2737.685953,2737.738762,2737.770447,2737.823256,2737.886626,2737.97112,2738.03449,2738.045052,2738.076737,2738.192916
3/2/2022 1:15,2732.065952,2732.139884,2732.171569,2732.277186,2732.340557,2732.382804,2732.488421,2732.594038,2732.636285,2732.699655,2732.805272,2732.91089,2732.942575,2733.016507,2733.079877,2733.101001,2733.122124,2733.137967,2733.227741,2733.291112,2733.333359,2733.460099,2733.491784,2733.502346,2733.544593,2733.607963,2733.681895,2733.724142,2733.755827,2733.861445,2733.882568,2733.924815,2733.967062,2734.01987,2734.072679,2734.178296,2734.231105,2734.283913,2734.389531,2734.495148,2734.526833,2734.558518,2734.664135,2734.706382,2734.738067,2734.811999,2734.885931,2734.917617,2734.928178,2734.980987,2735.023234,2735.128851,2735.149974,2735.202783,2735.234468,2735.287277,2735.340085,2735.382332,2735.414018,2735.445703,2735.55132,2735.604128,2735.709746,2735.762554,2735.825925,2735.847048,2735.889295,2735.899857,2735.963227,2735.973789,2736.037159,2736.079406,2736.185023,2736.29064,2736.322326,2736.396258,2736.47019,2736.501875,2736.565245,2736.607492,2736.649739,2736.660301,2736.713109,2736.765918,2736.797603,2736.829288,2736.882097,2736.924344,2736.977152,2737.029961,2737.051084,2737.082769,2737.135578,2737.156701,2737.241195,2737.294004,2737.336251,2737.378498,2737.441868,2737.505238,2737.558047,2737.621417,2737.684787,2737.737596,2737.769281,2737.82209,2737.88546,2737.969954,2738.033324,2738.043886,2738.075571,2738.19175
3/2/2022 1:30,2732.070034,2732.143966,2732.175651,2732.281268,2732.344639,2732.386886,2732.492503,2732.59812,2732.640367,2732.703737,2732.809354,2732.914972,2732.946657,2733.020589,2733.083959,2733.105083,2733.126206,2733.142049,2733.231823,2733.295194,2733.337441,2733.464181,2733.495866,2733.506428,2733.548675,2733.612045,2733.685977,2733.728224,2733.759909,2733.865527,2733.88665,2733.928897,2733.971144,2734.023952,2734.076761,2734.182378,2734.235187,2734.287995,2734.393613,2734.49923,2734.530915,2734.5626,2734.668217,2734.710464,2734.742149,2734.816081,2734.890013,2734.921699,2734.93226,2734.985069,2735.027316,2735.132933,2735.154056,2735.206865,2735.23855,2735.291359,2735.344167,2735.386414,2735.4181,2735.449785,2735.555402,2735.60821,2735.713828,2735.766636,2735.830007,2735.85113,2735.893377,2735.903939,2735.967309,2735.977871,2736.041241,2736.083488,2736.189105,2736.294722,2736.326408,2736.40034,2736.474272,2736.505957,2736.569327,2736.611574,2736.653821,2736.664383,2736.717191,2736.77,2736.801685,2736.83337,2736.886179,2736.928426,2736.981234,2737.034043,2737.055166,2737.086851,2737.13966,2737.160783,2737.245277,2737.298086,2737.340333,2737.38258,2737.44595,2737.50932,2737.562129,2737.625499,2737.688869,2737.741678,2737.773363,2737.826172,2737.889542,2737.974036,2738.037406,2738.047968,2738.079653,2738.195832
3/2/2022 1:45,2732.072144,2732.146014,2732.177672,2732.283201,2732.346518,2732.388729,2732.494258,2732.599786,2732.641998,2732.705315,2732.810843,2732.916371,2732.94803,2733.0219,2733.085217,2733.106323,2733.127428,2733.143258,2733.232957,2733.296274,2733.338485,2733.465119,2733.496778,2733.507331,2733.549542,2733.612859,2733.686729,2733.72894,2733.760599,2733.866127,2733.887233,2733.929444,2733.971656,2734.02442,2734.077184,2734.182713,2734.235477,2734.288241,2734.393769,2734.499298,2734.530956,2734.562615,2734.668143,2734.710355,2734.742013,2734.815883,2734.889753,2734.921412,2734.931964,2734.984729,2735.02694,2735.132468,2735.153574,2735.206338,2735.237997,2735.290761,2735.343525,2735.385737,2735.417395,2735.449054,2735.554582,2735.607346,2735.712875,2735.765639,2735.828956,2735.850062,2735.892273,2735.902826,2735.966143,2735.976696,2736.040013,2736.082224,2736.187753,2736.293281,2736.32494,2736.39881,2736.472679,2736.504338,2736.567655,2736.609866,2736.652078,2736.662631,2736.715395,2736.768159,2736.799818,2736.831476,2736.88424,2736.926452,2736.979216,2737.03198,2737.053086,2737.084744,2737.137509,2737.158614,2737.243037,2737.295801,2737.338013,2737.380224,2737.443541,2737.506858,2737.559622,2737.622939,2737.686256,2737.739021,2737.770679,2737.823443,2737.88676,2737.971183,2738.0345,2738.045053,2738.076712,2738.192793
3/2/2022 2:00,2732.068868,2732.1428,2732.174485,2732.280102,2732.343473,2732.38572,2732.491337,2732.596954,2732.639201,2732.702571,2732.808188,2732.913806,2732.945491,2733.019423,2733.082793,2733.103917,2733.12504,2733.140883,2733.230657,2733.294028,2733.336275,2733.463015,2733.4947,2733.505262,2733.547509,2733.610879,2733.684811,2733.727058,2733.758743,2733.864361,2733.885484,2733.927731,2733.969978,2734.022786,2734.075595,2734.181212,2734.234021,2734.286829,2734.392447,2734.498064,2734.529749,2734.561434,2734.667051,2734.709298,2734.740983,2734.814915,2734.888847,2734.920533,2734.931094,2734.983903,2735.02615,2735.131767,2735.15289,2735.205699,2735.237384,2735.290193,2735.343001,2735.385248,2735.416934,2735.448619,2735.554236,2735.607044,2735.712662,2735.76547,2735.828841,2735.849964,2735.892211,2735.902773,2735.966143,2735.976705,2736.040075,2736.082322,2736.187939,2736.293556,2736.325242,2736.399174,2736.473106,2736.504791,2736.568161,2736.610408,2736.652655,2736.663217,2736.716025,2736.768834,2736.800519,2736.832204,2736.885013,2736.92726,2736.980068,2737.032877,2737.054,2737.085685,2737.138494,2737.159617,2737.244111,2737.29692,2737.339167,2737.381414,2737.444784,2737.508154,2737.560963,2737.624333,2737.687703,2737.740512,2737.772197,2737.825006,2737.888376,2737.97287,2738.03624,2738.046802,2738.078487,2738.194666
3/2/2022 2:15,2732.074839,2732.148647,2732.180279,2732.285718,2732.348982,2732.391158,2732.496597,2732.602037,2732.644213,2732.707477,2732.812916,2732.918356,2732.949988,2733.023795,2733.087059,2733.108147,2733.129235,2733.145051,2733.234675,2733.297938,2733.340114,2733.466642,2733.498274,2733.508817,2733.550993,2733.614257,2733.688065,2733.730241,2733.761872,2733.867312,2733.8884,2733.930576,2733.972752,2734.025471,2734.078191,2734.183631,2734.236351,2734.28907,2734.39451,2734.49995,2734.531582,2734.563213,2734.668653,2734.710829,2734.742461,2734.816268,2734.890076,2734.921708,2734.932252,2734.984972,2735.027148,2735.132587,2735.153675,2735.206395,2735.238027,2735.290747,2735.343466,2735.385642,2735.417274,2735.448906,2735.554346,2735.607065,2735.712505,2735.765225,2735.828489,2735.849576,2735.891752,2735.902296,2735.96556,2735.976104,2736.039368,2736.081544,2736.186983,2736.292423,2736.324055,2736.397862,2736.47167,2736.503302,2736.566566,2736.608742,2736.650917,2736.661461,2736.714181,2736.766901,2736.798533,2736.830165,2736.882884,2736.92506,2736.97778,2737.0305,2737.051588,2737.08322,2737.135939,2737.157027,2737.241379,2737.294099,2737.336275,2737.378451,2737.441714,2737.504978,2737.557698,2737.620962,2737.684225,2737.736945,2737.768577,2737.821297,2737.884561,2737.968912,2738.032176,2738.04272,2738.074352,2738.190335
