Date_Time,u*
4/27/2023 11:30,0.2222
4/27/2023 11:45,0.2295
4/27/2023 12:00,0.2249
4/27/2023 12:15,0.2322
4/27/2023 12:30,0.2249
4/27/2023 12:45,0.2349
4/27/2023 13:00,0.2250
4/27/2023 13:15,0.2277
4/27/2023 13:30,0.2168
4/27/2023 13:45,0.2322
4/27/2023 14:00,0.2286
4/27/2023 14:15,0.2286
4/27/2023 14:30,0.2259
4/27/2023 14:45,0.2258
4/27/2023 15:00,0.2322
4/27/2023 15:15,0.2304
4/27/2023 15:30,0.2304
4/27/2023 15:45,0.2313
4/27/2023 16:00,0.2331
4/27/2023 16:15,0.2286
4/27/2023 16:30,0.2331
4/27/2023 16:45,0.2385
4/27/2023 17:00,0.2394
4/27/2023 17:15,0.2331
4/27/2023 17:30,0.2358
4/27/2023 17:45,0.2358
4/27/2023 18:00,0.2313
4/27/2023 18:15,0.2385
4/27/2023 18:30,0.2376
4/27/2023 18:45,0.2403
4/27/2023 19:00,0.2403
4/27/2023 19:15,0.2376
4/27/2023 19:30,0.2447
4/27/2023 19:45,0.2403
4/27/2023 20:00,0.2474
4/27/2023 20:15,0.2519
4/27/2023 20:30,0.2465
4/27/2023 20:45,0.2465
4/27/2023 21:00,0.2519
4/27/2023 21:15,0.2519
4/27/2023 21:30,0.2465
4/27/2023 21:45,0.2474
4/27/2023 22:00,0.2447
4/27/2023 22:15,0.2421
4/27/2023 22:30,0.2420
4/27/2023 22:45,0.2447
4/27/2023 23:00,0.2420
4/27/2023 23:15,0.2519
4/27/2023 23:30,0.2465
4/27/2023 23:45,0.2474
4/28/2023 0:00,0.2447
4/28/2023 0:15,0.2501
4/28/2023 0:30,0.2447
4/28/2023 0:45,0.2429
4/28/2023 1:00,0.2447
4/28/2023 1:15,0.2465
4/28/2023 1:30,0.2492
4/28/2023 1:45,0.2429
4/28/2023 2:00,0.2474
4/28/2023 2:15,0.2474
4/28/2023 2:30,0.2447
4/28/2023 2:45,0.2465
4/28/2023 3:00,0.2447
4/28/2023 3:15,0.2474
4/28/2023 3:30,0.2447
4/28/2023 3:45,0.2447
4/28/2023 4:00,0.2421
4/28/2023 4:15,0.2465
4/28/2023 4:30,0.2465
4/28/2023 4:45,0.2465
4/28/2023 5:00,0.2447
4/28/2023 5:15,0.2447
4/28/2023 5:30,0.2474
4/28/2023 5:45,0.2447
4/28/2023 6:00,0.2447
4/28/2023 6:15,0.2519
4/28/2023 6:30,0.2465
4/28/2023 6:45,0.2492
4/28/2023 7:00,0.2537
4/28/2023 7:15,0.2492
4/28/2023 7:30,0.2465
4/28/2023 7:45,0.2394
4/28/2023 8:00,0.2420
4/28/2023 8:15,0.2421
4/28/2023 8:30,0.2412
4/28/2023 8:45,0.2483
4/28/2023 9:00,0.2483
4/28/2023 9:15,0.2456
4/28/2023 9:30,0.2412
4/28/2023 9:45,0.2394
4/28/2023 10:00,0.2438
4/28/2023 10:15,0.2465
4/28/2023 10:30,0.2313
4/28/2023 10:45,0.2367
4/28/2023 11:00,0.2412
4/28/2023 11:15,0.2340
4/28/2023 11:30,0.2394
4/28/2023 11:45,0.2412
4/28/2023 12:00,0.2367
4/28/2023 12:15,0.2367
4/28/2023 12:30,0.2367
4/28/2023 12:45,0.2412
4/28/2023 13:00,0.2412
4/28/2023 13:15,0.2394
4/28/2023 13:30,0.2412
4/28/2023 13:45,0.2394
4/28/2023 14:00,0.2439
4/28/2023 14:15,0.2412
4/28/2023 14:30,0.2367
4/28/2023 14:45,0.2385
4/28/2023 15:00,0.2456
4/28/2023 15:15,0.2412
4/28/2023 15:30,0.2412
4/28/2023 15:45,0.2439
4/28/2023 16:00,0.2385
4/28/2023 16:15,0.2313
4/28/2023 16:30,0.2439
4/28/2023 16:45,0.2385
4/28/2023 17:00,0.2412
4/28/2023 17:15,0.2412
4/28/2023 17:30,0.2385
4/28/2023 17:45,0.2438
4/28/2023 18:00,0.2438
4/28/2023 18:15,0.2429
4/28/2023 18:30,0.2429
4/28/2023 18:45,0.2403
4/28/2023 19:00,0.2403
4/28/2023 19:15,0.2403
4/28/2023 19:30,0.2429
4/28/2023 19:45,0.2385
4/28/2023 20:00,0.2456
4/28/2023 20:15,0.2429
4/28/2023 20:30,0.2474
4/28/2023 20:45,0.2447
4/28/2023 21:00,0.2429
4/28/2023 21:15,0.2429
4/28/2023 21:30,0.2447
4/28/2023 21:45,0.2492
4/28/2023 22:00,0.2474
4/28/2023 22:15,0.2447
4/28/2023 22:30,0.2429
4/28/2023 22:45,0.2474
4/28/2023 23:00,0.2474
4/28/2023 23:15,0.2403
4/28/2023 23:30,0.2474
4/28/2023 23:45,0.2492
4/29/2023 0:00,0.2447
4/29/2023 0:15,0.2421
4/29/2023 0:30,0.2403
4/29/2023 0:45,0.2403
4/29/2023 1:00,0.2447
4/29/2023 1:15,0.2447
4/29/2023 1:30,0.2385
4/29/2023 1:45,0.2474
4/29/2023 2:00,0.2447
4/29/2023 2:15,0.2447
4/29/2023 2:30,0.2420
4/29/2023 2:45,0.2447
4/29/2023 3:00,0.2429
4/29/2023 3:15,0.2474
4/29/2023 3:30,0.2456
4/29/2023 3:45,0.2429
4/29/2023 4:00,0.2403
4/29/2023 4:15,0.2421
4/29/2023 4:30,0.2429
4/29/2023 4:45,0.2456
4/29/2023 5:00,0.2429
4/29/2023 5:15,0.2429
4/29/2023 5:30,0.2429
4/29/2023 5:45,0.2429
4/29/2023 6:00,0.2420
4/29/2023 6:15,0.2403
4/29/2023 6:30,0.2429
4/29/2023 6:45,0.2376
4/29/2023 7:00,0.2403
4/29/2023 7:15,0.2331
4/29/2023 7:30,0.2394
4/29/2023 7:45,0.2376
4/29/2023 8:00,0.2376
4/29/2023 8:15,0.2349
4/29/2023 8:30,0.2376
4/29/2023 8:45,0.2394
4/29/2023 9:00,0.2331
4/29/2023 9:15,0.2421
4/29/2023 9:30,0.2322
4/29/2023 9:45,0.2304
4/29/2023 10:00,0.2322
4/29/2023 10:15,0.2349
4/29/2023 10:30,0.2313
4/29/2023 10:45,0.2349
4/29/2023 11:00,0.2376
4/29/2023 11:15,0.2277
4/29/2023 11:30,0.2376
4/29/2023 11:45,0.2304
4/29/2023 12:00,0.2394
4/29/2023 12:15,0.2331
4/29/2023 12:30,0.2331
4/29/2023 12:45,0.2331
4/29/2023 13:00,0.2421
4/29/2023 13:15,0.2358
4/29/2023 13:30,0.2421
4/29/2023 13:45,0.2403
4/29/2023 14:00,0.2403
4/29/2023 14:15,0.2403
4/29/2023 14:30,0.2474
4/29/2023 14:45,0.2429
4/29/2023 15:00,0.2501
4/29/2023 15:15,0.2528
4/29/2023 15:30,0.2546
4/29/2023 15:45,0.2483
4/29/2023 16:00,0.2483
4/29/2023 16:15,0.2545
4/29/2023 16:30,0.2528
4/29/2023 16:45,0.2528
4/29/2023 17:00,0.2545
4/29/2023 17:15,0.2590
4/29/2023 17:30,0.2643
4/29/2023 17:45,0.2608
4/29/2023 18:00,0.2687
4/29/2023 18:15,0.2661
4/29/2023 18:30,0.2616
4/29/2023 18:45,0.2687
4/29/2023 19:00,0.2634
4/29/2023 19:15,0.2661
4/29/2023 19:30,0.2678
4/29/2023 19:45,0.2634
4/29/2023 20:00,0.2705
4/29/2023 20:15,0.2705
4/29/2023 20:30,0.2634
4/29/2023 20:45,0.2705
4/29/2023 21:00,0.2634
4/29/2023 21:15,0.2572
4/29/2023 21:30,0.2616
4/29/2023 21:45,0.2616
4/29/2023 22:00,0.2661
4/29/2023 22:15,0.2616
4/29/2023 22:30,0.2643
4/29/2023 22:45,0.2616
4/29/2023 23:00,0.2563
4/29/2023 23:15,0.2634
4/29/2023 23:30,0.2634
4/29/2023 23:45,0.2652
4/30/2023 0:00,0.2590
4/30/2023 0:15,0.2608
4/30/2023 0:30,0.2643
4/30/2023 0:45,0.2661
4/30/2023 1:00,0.2678
4/30/2023 1:15,0.2661
4/30/2023 1:30,0.2661
4/30/2023 1:45,0.2687
4/30/2023 2:00,0.2634
4/30/2023 2:15,0.2661
4/30/2023 2:30,0.2599
4/30/2023 2:45,0.2590
4/30/2023 3:00,0.2572
4/30/2023 3:15,0.2545
4/30/2023 3:30,0.2528
4/30/2023 3:45,0.2554
4/30/2023 4:00,0.2590
4/30/2023 4:15,0.2554
4/30/2023 4:30,0.2554
4/30/2023 4:45,0.2545
4/30/2023 5:00,0.2572
4/30/2023 5:15,0.2545
4/30/2023 5:30,0.2572
4/30/2023 5:45,0.2528
4/30/2023 6:00,0.2572
4/30/2023 6:15,0.2572
4/30/2023 6:30,0.2519
4/30/2023 6:45,0.2572
4/30/2023 7:00,0.2528
4/30/2023 7:15,0.2510
4/30/2023 7:30,0.2501
4/30/2023 7:45,0.2501
4/30/2023 8:00,0.2447
4/30/2023 8:15,0.2519
4/30/2023 8:30,0.2483
4/30/2023 8:45,0.2501
4/30/2023 9:00,0.2501
4/30/2023 9:15,0.2456
4/30/2023 9:30,0.2483
4/30/2023 9:45,0.2483
4/30/2023 10:00,0.2456
4/30/2023 10:15,0.2474
4/30/2023 10:30,0.2483
4/30/2023 10:45,0.2510
4/30/2023 11:00,0.2483
4/30/2023 11:15,0.2483
4/30/2023 11:30,0.2474
4/30/2023 11:45,0.2510
4/30/2023 12:00,0.2412
4/30/2023 12:15,0.2501
4/30/2023 12:30,0.2528
4/30/2023 12:45,0.2528
4/30/2023 13:00,0.2554
4/30/2023 13:15,0.2616
4/30/2023 13:30,0.2554
4/30/2023 13:45,0.2643
4/30/2023 14:00,0.2687
4/30/2023 14:15,0.2643
4/30/2023 14:30,0.2722
4/30/2023 14:45,0.2696
4/30/2023 15:00,0.2784
4/30/2023 15:15,0.2784
4/30/2023 15:30,0.2793
4/30/2023 15:45,0.2766
4/30/2023 16:00,0.2740
4/30/2023 16:15,0.2713
4/30/2023 16:30,0.2810
4/30/2023 16:45,0.2758
4/30/2023 17:00,0.2758
4/30/2023 17:15,0.2696
4/30/2023 17:30,0.2722
4/30/2023 17:45,0.2722
4/30/2023 18:00,0.2740
4/30/2023 18:15,0.2758
4/30/2023 18:30,0.2828
4/30/2023 18:45,0.2828
4/30/2023 19:00,0.2810
4/30/2023 19:15,0.2784
4/30/2023 19:30,0.2828
4/30/2023 19:45,0.2810
4/30/2023 20:00,0.2784
4/30/2023 20:15,0.2828
4/30/2023 20:30,0.2836
4/30/2023 20:45,0.2810
4/30/2023 21:00,0.2854
4/30/2023 21:15,0.2758
4/30/2023 21:30,0.2810
4/30/2023 21:45,0.2758
4/30/2023 22:00,0.2766
4/30/2023 22:15,0.2740
4/30/2023 22:30,0.2828
4/30/2023 22:45,0.2758
4/30/2023 23:00,0.2740
4/30/2023 23:15,0.2669
4/30/2023 23:30,0.2669
4/30/2023 23:45,0.2731
5/1/2023 0:00,0.2758
5/1/2023 0:15,0.2758
5/1/2023 0:30,0.2740
5/1/2023 0:45,0.2758
5/1/2023 1:00,0.2731
5/1/2023 1:15,0.2784
5/1/2023 1:30,0.2775
5/1/2023 1:45,0.2758
5/1/2023 2:00,0.2758
5/1/2023 2:15,0.2758
5/1/2023 2:30,0.2758
5/1/2023 2:45,0.2740
5/1/2023 3:00,0.2740
5/1/2023 3:15,0.2758
5/1/2023 3:30,0.2758
5/1/2023 3:45,0.2758
5/1/2023 4:00,0.2714
5/1/2023 4:15,0.2784
5/1/2023 4:30,0.2758
5/1/2023 4:45,0.2766
5/1/2023 5:00,0.2740
5/1/2023 5:15,0.2687
5/1/2023 5:30,0.2713
5/1/2023 5:45,0.2740
5/1/2023 6:00,0.2731
5/1/2023 6:15,0.2758
5/1/2023 6:30,0.2766
5/1/2023 6:45,0.2801
5/1/2023 7:00,0.2758
5/1/2023 7:15,0.2758
5/1/2023 7:30,0.2740
5/1/2023 7:45,0.2758
5/1/2023 8:00,0.2687
5/1/2023 8:15,0.2731
5/1/2023 8:30,0.2687
5/1/2023 8:45,0.2687
5/1/2023 9:00,0.2714
5/1/2023 9:15,0.2616
5/1/2023 9:30,0.2643
5/1/2023 9:45,0.2652
5/1/2023 10:00,0.2669
5/1/2023 10:15,0.2625
5/1/2023 10:30,0.2652
5/1/2023 10:45,0.2722
5/1/2023 11:00,0.2625
5/1/2023 11:15,0.2652
5/1/2023 11:30,0.2652
5/1/2023 11:45,0.2572
5/1/2023 12:00,0.2669
5/1/2023 12:15,0.2696
5/1/2023 12:30,0.2643
5/1/2023 12:45,0.2678
5/1/2023 13:00,0.2669
5/1/2023 13:15,0.2625
5/1/2023 13:30,0.2678
5/1/2023 13:45,0.2634
5/1/2023 14:00,0.2696
5/1/2023 14:15,0.2722
5/1/2023 14:30,0.2722
5/1/2023 14:45,0.2766
5/1/2023 15:00,0.2740
5/1/2023 15:15,0.2793
5/1/2023 15:30,0.2766
5/1/2023 15:45,0.2863
5/1/2023 16:00,0.2819
5/1/2023 16:15,0.2810
5/1/2023 16:30,0.2863
5/1/2023 16:45,0.2836
5/1/2023 17:00,0.2819
5/1/2023 17:15,0.2793
5/1/2023 17:30,0.2819
5/1/2023 17:45,0.2819
5/1/2023 18:00,0.2836
5/1/2023 18:15,0.2766
5/1/2023 18:30,0.2924
5/1/2023 18:45,0.2854
5/1/2023 19:00,0.2836
5/1/2023 19:15,0.2863
5/1/2023 19:30,0.2906
5/1/2023 19:45,0.2810
5/1/2023 20:00,0.2863
5/1/2023 20:15,0.2810
5/1/2023 20:30,0.2793
5/1/2023 20:45,0.2793
5/1/2023 21:00,0.2810
5/1/2023 21:15,0.2766
5/1/2023 21:30,0.2837
5/1/2023 21:45,0.2837
5/1/2023 22:00,0.2863
5/1/2023 22:15,0.2837
5/1/2023 22:30,0.2766
5/1/2023 22:45,0.2880
5/1/2023 23:00,0.2898
5/1/2023 23:15,0.2766
5/1/2023 23:30,0.2810
5/1/2023 23:45,0.2880
5/2/2023 0:00,0.2906
5/2/2023 0:15,0.2906
5/2/2023 0:30,0.2880
5/2/2023 0:45,0.2854
5/2/2023 1:00,0.2906
5/2/2023 1:15,0.2976
5/2/2023 1:30,0.2854
5/2/2023 1:45,0.2906
5/2/2023 2:00,0.2810
5/2/2023 2:15,0.2836
5/2/2023 2:30,0.2906
5/2/2023 2:45,0.2976
5/2/2023 3:00,0.2906
5/2/2023 3:15,0.2828
5/2/2023 3:30,0.2854
5/2/2023 3:45,0.2871
5/2/2023 4:00,0.2810
5/2/2023 4:15,0.2967
5/2/2023 4:30,0.2810
5/2/2023 4:45,0.2810
5/2/2023 5:00,0.2828
5/2/2023 5:15,0.2871
5/2/2023 5:30,0.2854
5/2/2023 5:45,0.2837
5/2/2023 6:00,0.2871
5/2/2023 6:15,0.2801
5/2/2023 6:30,0.2880
5/2/2023 6:45,0.2810
5/2/2023 7:00,0.2810
5/2/2023 7:15,0.2784
5/2/2023 7:30,0.2810
5/2/2023 7:45,0.2801
5/2/2023 8:00,0.2766
5/2/2023 8:15,0.2906
5/2/2023 8:30,0.2828
5/2/2023 8:45,0.2828
5/2/2023 9:00,0.2810
5/2/2023 9:15,0.2828
5/2/2023 9:30,0.2713
5/2/2023 9:45,0.2828
5/2/2023 10:00,0.2810
5/2/2023 10:15,0.2784
5/2/2023 10:30,0.2714
5/2/2023 10:45,0.2828
5/2/2023 11:00,0.2714
5/2/2023 11:15,0.2740
5/2/2023 11:30,0.2696
5/2/2023 11:45,0.2740
5/2/2023 12:00,0.2784
5/2/2023 12:15,0.2784
5/2/2023 12:30,0.2793
5/2/2023 12:45,0.2713
5/2/2023 13:00,0.2740
5/2/2023 13:15,0.2828
5/2/2023 13:30,0.2740
5/2/2023 13:45,0.2740
5/2/2023 14:00,0.2836
5/2/2023 14:15,0.2784
5/2/2023 14:30,0.2810
5/2/2023 14:45,0.2722
5/2/2023 15:00,0.2793
5/2/2023 15:15,0.2993
5/2/2023 15:30,0.2906
5/2/2023 15:45,0.2837
5/2/2023 16:00,0.2932
5/2/2023 16:15,0.2880
5/2/2023 16:30,0.2950
5/2/2023 16:45,0.3045
5/2/2023 17:00,0.3183
5/2/2023 17:15,0.3106
5/2/2023 17:30,0.3523
5/2/2023 17:45,0.3523
5/2/2023 18:00,0.3523
5/2/2023 18:15,0.3523
5/2/2023 18:30,0.3523
5/2/2023 18:45,0.3523
5/2/2023 19:00,0.3523
5/2/2023 19:15,0.3523
5/2/2023 19:30,0.3523
5/2/2023 19:45,0.3523
5/2/2023 20:00,0.3523
5/2/2023 20:15,0.3218
5/2/2023 20:30,0.3123
5/2/2023 20:45,0.3200
5/2/2023 21:00,0.3175
5/2/2023 21:15,0.3149
5/2/2023 21:30,0.3149
5/2/2023 21:45,0.3054
5/2/2023 22:00,0.3011
5/2/2023 22:15,0.3140
5/2/2023 22:30,0.3063
5/2/2023 22:45,0.3183
5/2/2023 23:00,0.3028
5/2/2023 23:15,0.2993
5/2/2023 23:30,0.2993
5/2/2023 23:45,0.2967
5/3/2023 0:00,0.2985
5/3/2023 0:15,0.2967
5/3/2023 0:30,0.3097
5/3/2023 0:45,0.3166
5/3/2023 1:00,0.3063
5/3/2023 1:15,0.3028
5/3/2023 1:30,0.3097
5/3/2023 1:45,0.3037
5/3/2023 2:00,0.3028
5/3/2023 2:15,0.2985
5/3/2023 2:30,0.3054
5/3/2023 2:45,0.3123
5/3/2023 3:00,0.3192
5/3/2023 3:15,0.3166
5/3/2023 3:30,0.3054
5/3/2023 3:45,0.3123
5/3/2023 4:00,0.3080
5/3/2023 4:15,0.3192
5/3/2023 4:30,0.3080
5/3/2023 4:45,0.2985
5/3/2023 5:00,0.3037
5/3/2023 5:15,0.3097
5/3/2023 5:30,0.3011
5/3/2023 5:45,0.3123
5/3/2023 6:00,0.3097
5/3/2023 6:15,0.3011
5/3/2023 6:30,0.3140
5/3/2023 6:45,0.3192
5/3/2023 7:00,0.3523
5/3/2023 7:15,0.2985
5/3/2023 7:30,0.3097
5/3/2023 7:45,0.2941
5/3/2023 8:00,0.3011
5/3/2023 8:15,0.3063
5/3/2023 8:30,0.2941
5/3/2023 8:45,0.2924
5/3/2023 9:00,0.2967
5/3/2023 9:15,0.2854
5/3/2023 9:30,0.2924
5/3/2023 9:45,0.2924
5/3/2023 10:00,0.2915
5/3/2023 10:15,0.2941
5/3/2023 10:30,0.2854
5/3/2023 10:45,0.2993
5/3/2023 11:00,0.2898
5/3/2023 11:15,0.2941
5/3/2023 11:30,0.2810
5/3/2023 11:45,0.2854
5/3/2023 12:00,0.2871
5/3/2023 12:15,0.3037
5/3/2023 12:30,0.2967
5/3/2023 12:45,0.2950
5/3/2023 13:00,0.3063
5/3/2023 13:15,0.2993
5/3/2023 13:30,0.3019
5/3/2023 13:45,0.2993
5/3/2023 14:00,0.3037
5/3/2023 14:15,0.3063
5/3/2023 14:30,0.3149
5/3/2023 14:45,0.3114
5/3/2023 15:00,0.3201
5/3/2023 15:15,0.3201
5/3/2023 15:30,0.3200
5/3/2023 15:45,0.3183
5/3/2023 16:00,0.3218
5/3/2023 16:15,0.3252
5/3/2023 16:30,0.3158
5/3/2023 16:45,0.3252
5/3/2023 17:00,0.3523
5/3/2023 17:15,0.3523
5/3/2023 17:30,0.3226
5/3/2023 17:45,0.3226
5/3/2023 18:00,0.3523
5/3/2023 18:15,0.3523
5/3/2023 18:30,0.3523
5/3/2023 18:45,0.3523
5/3/2023 19:00,0.3523
5/3/2023 19:15,0.3523
5/3/2023 19:30,0.3523
5/3/2023 19:45,0.3523
5/3/2023 20:00,0.3523
5/3/2023 20:15,0.3523
5/3/2023 20:30,0.3523
5/3/2023 20:45,0.3523
5/3/2023 21:00,0.3523
5/3/2023 21:15,0.3523
5/3/2023 21:30,0.3523
5/3/2023 21:45,0.3523
5/3/2023 22:00,0.3523
5/3/2023 22:15,0.3523
5/3/2023 22:30,0.3523
5/3/2023 22:45,0.3523
5/3/2023 23:00,0.3523
5/3/2023 23:15,0.3523
5/3/2023 23:30,0.3523
5/3/2023 23:45,0.3523
5/4/2023 0:00,0.3523
5/4/2023 0:15,0.3523
5/4/2023 0:30,0.3523
5/4/2023 0:45,0.3523
5/4/2023 1:00,0.3523
5/4/2023 1:15,0.3523
5/4/2023 1:30,0.3523
5/4/2023 1:45,0.3523
5/4/2023 2:00,0.3523
5/4/2023 2:15,0.3523
5/4/2023 2:30,0.3523
5/4/2023 2:45,0.3523
5/4/2023 3:00,0.3523
5/4/2023 3:15,0.3523
5/4/2023 3:30,0.3523
5/4/2023 3:45,0.3523
5/4/2023 4:00,0.3523
5/4/2023 4:15,0.3523
5/4/2023 4:30,0.3523
5/4/2023 4:45,0.3523
5/4/2023 5:00,0.3523
5/4/2023 5:15,0.3523
5/4/2023 5:30,0.3523
5/4/2023 5:45,0.3523
5/4/2023 6:00,0.3523
5/4/2023 6:15,0.3523
5/4/2023 6:30,0.3523
5/4/2023 6:45,0.3192
5/4/2023 7:00,0.3523
5/4/2023 7:15,0.3523
5/4/2023 7:30,0.3218
5/4/2023 7:45,0.3523
5/4/2023 8:00,0.3106
5/4/2023 8:15,0.3218
5/4/2023 8:30,0.3218
5/4/2023 8:45,0.3175
5/4/2023 9:00,0.3523
5/4/2023 9:15,0.3226
5/4/2023 9:30,0.3089
5/4/2023 9:45,0.3175
5/4/2023 10:00,0.3080
5/4/2023 10:15,0.3089
5/4/2023 10:30,0.3089
5/4/2023 10:45,0.2976
5/4/2023 11:00,0.2950
5/4/2023 11:15,0.3045
5/4/2023 11:30,0.3226
5/4/2023 11:45,0.3523
5/4/2023 12:00,0.3063
5/4/2023 12:15,0.3132
5/4/2023 12:30,0.3045
5/4/2023 12:45,0.3045
5/4/2023 13:00,0.3140
5/4/2023 13:15,0.3071
5/4/2023 13:30,0.3045
5/4/2023 13:45,0.3063
5/4/2023 14:00,0.3235
5/4/2023 14:15,0.3114
5/4/2023 14:30,0.3071
5/4/2023 14:45,0.3183
5/4/2023 15:00,0.3200
5/4/2023 15:15,0.3183
5/4/2023 15:30,0.3209
5/4/2023 15:45,0.3252
5/4/2023 16:00,0.3523
5/4/2023 16:15,0.3166
5/4/2023 16:30,0.3226
5/4/2023 16:45,0.3523
5/4/2023 17:00,0.3523
5/4/2023 17:15,0.3523
5/4/2023 17:30,0.3523
5/4/2023 17:45,0.3523
5/4/2023 18:00,0.3523
5/4/2023 18:15,0.3523
5/4/2023 18:30,0.3523
5/4/2023 18:45,0.3523
5/4/2023 19:00,0.3523
5/4/2023 19:15,0.3523
5/4/2023 19:30,0.3523
5/4/2023 19:45,0.3523
5/4/2023 20:00,0.3523
5/4/2023 20:15,0.3523
5/4/2023 20:30,0.3523
5/4/2023 20:45,0.3523
5/4/2023 21:00,0.3523
5/4/2023 21:15,0.3523
5/4/2023 21:30,0.3523
5/4/2023 21:45,0.3523
5/4/2023 22:00,0.3523
5/4/2023 22:15,0.3523
5/4/2023 22:30,0.3523
5/4/2023 22:45,0.3523
5/4/2023 23:00,0.3523
5/4/2023 23:15,0.3523
5/4/2023 23:30,0.3523
5/4/2023 23:45,0.3523
5/5/2023 0:00,0.3523
5/5/2023 0:15,0.3218
5/5/2023 0:30,0.3523
5/5/2023 0:45,0.3200
5/5/2023 1:00,0.3523
5/5/2023 1:15,0.3523
5/5/2023 1:30,0.3523
5/5/2023 1:45,0.3523
5/5/2023 2:00,0.3523
5/5/2023 2:15,0.3523
5/5/2023 2:30,0.3523
5/5/2023 2:45,0.3235
5/5/2023 3:00,0.3523
5/5/2023 3:15,0.3106
5/5/2023 3:30,0.3089
5/5/2023 3:45,0.3523
5/5/2023 4:00,0.3523
5/5/2023 4:15,0.3158
5/5/2023 4:30,0.3218
5/5/2023 4:45,0.3523
5/5/2023 5:00,0.3080
5/5/2023 5:15,0.3132
5/5/2023 5:30,0.3158
5/5/2023 5:45,0.3054
5/5/2023 6:00,0.3192
5/5/2023 6:15,0.3192
5/5/2023 6:30,0.3226
5/5/2023 6:45,0.3218
5/5/2023 7:00,0.3011
5/5/2023 7:15,0.3019
5/5/2023 7:30,0.3106
5/5/2023 7:45,0.3019
5/5/2023 8:00,0.3132
5/5/2023 8:15,0.3523
5/5/2023 8:30,0.2854
5/5/2023 8:45,0.3063
5/5/2023 9:00,0.2828
5/5/2023 9:15,0.2941
5/5/2023 9:30,0.2924
5/5/2023 9:45,0.2906
5/5/2023 10:00,0.3089
5/5/2023 10:15,0.2993
5/5/2023 10:30,0.3037
5/5/2023 10:45,0.3019
5/5/2023 11:00,0.3063
5/5/2023 11:15,0.3019
5/5/2023 11:30,0.3089
5/5/2023 11:45,0.2932
5/5/2023 12:00,0.3149
5/5/2023 12:15,0.3037
5/5/2023 12:30,0.3149
5/5/2023 12:45,0.2906
5/5/2023 13:00,0.3114
5/5/2023 13:15,0.2836
5/5/2023 13:30,0.3132
5/5/2023 13:45,0.2993
5/5/2023 14:00,0.3019
5/5/2023 14:15,0.3140
5/5/2023 14:30,0.3002
5/5/2023 14:45,0.3132
5/5/2023 15:00,0.3089
5/5/2023 15:15,0.3175
5/5/2023 15:30,0.3157
5/5/2023 15:45,0.2976
5/5/2023 16:00,0.3106
5/5/2023 16:15,0.3252
5/5/2023 16:30,0.3140
5/5/2023 16:45,0.3226
5/5/2023 17:00,0.3252
5/5/2023 17:15,0.3183
5/5/2023 17:30,0.3089
5/5/2023 17:45,0.3226
5/5/2023 18:00,0.3071
5/5/2023 18:15,0.3243
5/5/2023 18:30,0.3523
5/5/2023 18:45,0.3523
5/5/2023 19:00,0.3243
5/5/2023 19:15,0.3523
5/5/2023 19:30,0.3523
5/5/2023 19:45,0.3157
5/5/2023 20:00,0.3243
5/5/2023 20:15,0.3218
5/5/2023 20:30,0.3175
5/5/2023 20:45,0.3158
5/5/2023 21:00,0.3523
5/5/2023 21:15,0.3218
5/5/2023 21:30,0.3132
5/5/2023 21:45,0.3149
5/5/2023 22:00,0.3523
5/5/2023 22:15,0.3192
5/5/2023 22:30,0.3045
5/5/2023 22:45,0.3106
5/5/2023 23:00,0.2976
5/5/2023 23:15,0.3011
5/5/2023 23:30,0.3045
5/5/2023 23:45,0.2993
5/6/2023 0:00,0.3089
5/6/2023 0:15,0.3106
5/6/2023 0:30,0.3037
5/6/2023 0:45,0.3106
5/6/2023 1:00,0.3080
5/6/2023 1:15,0.2993
5/6/2023 1:30,0.3011
5/6/2023 1:45,0.3037
5/6/2023 2:00,0.2924
5/6/2023 2:15,0.3011
5/6/2023 2:30,0.2950
5/6/2023 2:45,0.3106
5/6/2023 3:00,0.2967
5/6/2023 3:15,0.3080
5/6/2023 3:30,0.2985
5/6/2023 3:45,0.2985
5/6/2023 4:00,0.3037
5/6/2023 4:15,0.3037
5/6/2023 4:30,0.2924
5/6/2023 4:45,0.3089
5/6/2023 5:00,0.3149
5/6/2023 5:15,0.3019
5/6/2023 5:30,0.2915
5/6/2023 5:45,0.2906
5/6/2023 6:00,0.2924
5/6/2023 6:15,0.2854
5/6/2023 6:30,0.2871
5/6/2023 6:45,0.2828
5/6/2023 7:00,0.2731
5/6/2023 7:15,0.3080
5/6/2023 7:30,0.2915
5/6/2023 7:45,0.2924
5/6/2023 8:00,0.3011
5/6/2023 8:15,0.2880
5/6/2023 8:30,0.2828
5/6/2023 8:45,0.2854
5/6/2023 9:00,0.2924
5/6/2023 9:15,0.2758
5/6/2023 9:30,0.2784
5/6/2023 9:45,0.2828
5/6/2023 10:00,0.2871
5/6/2023 10:15,0.2810
5/6/2023 10:30,0.2669
5/6/2023 10:45,0.2740
5/6/2023 11:00,0.2714
5/6/2023 11:15,0.2810
5/6/2023 11:30,0.2784
5/6/2023 11:45,0.2810
5/6/2023 12:00,0.2669
5/6/2023 12:15,0.2625
5/6/2023 12:30,0.2871
5/6/2023 12:45,0.2880
5/6/2023 13:00,0.2766
5/6/2023 13:15,0.2758
5/6/2023 13:30,0.2854
5/6/2023 13:45,0.2854
