time,tau_m,,,,
4/29/2023 15:45,17.38266648,,,,
4/29/2023 16:00,17.47609249,,,,
4/29/2023 16:15,19.73627821,,,,
4/29/2023 16:30,19.36508005,,,,
4/29/2023 16:45,18.8880183,,,,
4/29/2023 17:00,19.73627821,,,,
4/29/2023 17:15,21.95706415,,,,
4/29/2023 17:30,23.95485531,,,,
4/29/2023 17:45,22.48737222,,,,
4/29/2023 18:00,26.29535668,,,,
4/29/2023 18:15,25.26914018,,,,
4/29/2023 18:30,22.67693743,,,,
4/29/2023 18:45,25.94696105,,,,
4/29/2023 19:00,23.67416509,,,,
4/29/2023 19:15,25.04637924,,,,
4/29/2023 19:30,25.5927282,,,,
4/29/2023 19:45,23.55121615,,,,
4/29/2023 20:00,27.0584501,,,,
4/29/2023 20:15,27.0584501,,,,
4/29/2023 20:30,23.6255574,,,,
4/29/2023 20:45,26.92207708,,,,
4/29/2023 21:00,23.38310399,,,,
4/29/2023 21:15,20.76732803,,,,
4/29/2023 21:30,22.83460659,,,,
4/29/2023 21:45,22.71585929,,,,
4/29/2023 22:00,25.22362446,,,,
4/29/2023 22:15,22.5227139,,,,
4/29/2023 22:30,24.03730397,,,,
4/29/2023 22:45,22.71585929,,,,
4/29/2023 23:00,20.19499213,,,,
4/29/2023 23:15,23.74984363,,,,
4/29/2023 23:30,23.67416509,,,,
4/29/2023 23:45,24.57607872,,,,
4/30/2023 0:00,21.87779633,,,,
4/30/2023 0:15,22.81135685,,,,
4/30/2023 0:30,24.46657809,,,,
4/30/2023 0:45,24.91582826,,,,
4/30/2023 1:00,25.91072983,,,,
4/30/2023 1:15,25.45145225,,,,
4/30/2023 1:30,25.04637924,,,,
4/30/2023 1:45,26.11545386,,,,
4/30/2023 2:00,23.70842094,,,,
4/30/2023 2:15,25.0828343,,,,
4/30/2023 2:30,21.6463411,,,,
4/30/2023 2:45,21.60830872,,,,
4/30/2023 3:00,20.65382892,,,,
4/30/2023 3:15,19.73627821,,,,
4/30/2023 3:30,19.22513329,,,,
4/30/2023 3:45,20.18904229,,,,
4/30/2023 4:00,21.91765588,,,,
4/30/2023 4:15,20.18904229,,,,
4/30/2023 4:30,20.08252777,,,,
4/30/2023 4:45,19.73627821,,,,
4/30/2023 5:00,20.90682286,,,,
4/30/2023 5:15,19.91239839,,,,
4/30/2023 5:30,20.90682286,,,,
4/30/2023 5:45,19.2660684,,,,
4/30/2023 6:00,21.20889936,,,,
4/30/2023 6:15,21.09408878,,,,
4/30/2023 6:30,19.10016803,,,,
4/30/2023 6:45,21.32570052,,,,
4/30/2023 7:00,19.05419384,,,,
4/30/2023 7:15,18.4970824,,,,
4/30/2023 7:30,18.26775819,,,,
4/30/2023 7:45,18.33495032,,,,
4/30/2023 8:00,16.15065193,,,,
4/30/2023 8:15,19.17143995,,,,
4/30/2023 8:30,17.70081488,,,,
4/30/2023 8:45,18.43691955,,,,
4/30/2023 9:00,18.54068712,,,,
4/30/2023 9:15,16.62568668,,,,
4/30/2023 9:30,18.00304755,,,,
4/30/2023 9:45,17.60354909,,,,
4/30/2023 10:00,16.68641256,,,,
4/30/2023 10:15,17.58205281,,,,
4/30/2023 10:30,17.79979134,,,,
4/30/2023 10:45,18.76883156,,,,
4/30/2023 11:00,17.79979134,,,,
4/30/2023 11:15,17.60354909,,,,
4/30/2023 11:30,17.2264449,,,,
4/30/2023 11:45,18.66530944,,,,
4/30/2023 12:00,15.05860339,,,,
4/30/2023 12:15,18.33495032,,,,
4/30/2023 12:30,19.65549497,,,,
4/30/2023 12:45,19.12210411,,,,
4/30/2023 13:00,20.18904229,,,,
4/30/2023 13:15,23.07887172,,,,
4/30/2023 13:30,20.08252777,,,,
4/30/2023 13:45,24.37937745,,,,
4/30/2023 14:00,26.30374,,,,
4/30/2023 14:15,23.83217122,,,,
4/30/2023 14:30,27.88906407,,,,
4/30/2023 14:45,26.65579204,,,,
4/30/2023 15:00,31.43694661,,,,
4/30/2023 15:15,31.28117885,,,,
4/30/2023 15:30,32.00850229,,,,
4/30/2023 15:45,30.01412482,,,,
4/30/2023 16:00,28.93634637,,,,
4/30/2023 16:15,27.99490591,,,,
4/30/2023 16:30,34.04566814,,,,
4/30/2023 16:45,29.95860954,,,,
4/30/2023 17:00,29.80848455,,,,
4/30/2023 17:15,26.34221142,,,,
4/30/2023 17:30,28.67420462,,,,
4/30/2023 17:45,27.9366438,,,,
4/30/2023 18:00,28.7345146,,,,
4/30/2023 18:15,29.80848455,,,,
4/30/2023 18:30,34.63097587,,,,
4/30/2023 18:45,35.36113196,,,,
4/30/2023 19:00,33.23448562,,,,
4/30/2023 19:15,31.37528565,,,,
4/30/2023 19:30,34.00188322,,,,
4/30/2023 19:45,32.95919099,,,,
4/30/2023 20:00,31.48023804,,,,
4/30/2023 20:15,34.34023906,,,,
4/30/2023 20:30,35.07582918,,,,
4/30/2023 20:45,33.23448562,,,,
4/30/2023 21:00,36.35563211,,,,
4/30/2023 21:15,29.56331686,,,,
4/30/2023 21:30,33.57440405,,,,
4/30/2023 21:45,29.95860954,,,,
4/30/2023 22:00,30.50603954,,,,
4/30/2023 22:15,28.87888258,,,,
4/30/2023 22:30,35.68035742,,,,
4/30/2023 22:45,30.3714232,,,,
4/30/2023 23:00,29.28420597,,,,
4/30/2023 23:15,24.99677843,,,,
4/30/2023 23:30,25.38329715,,,,
4/30/2023 23:45,28.64670538,,,,
5/1/2023 0:00,30.85780623,,,,
5/1/2023 0:15,30.53085355,,,,
5/1/2023 0:30,29.43755596,,,,
5/1/2023 0:45,31.02545706,,,,
5/1/2023 1:00,29.36266341,,,,
5/1/2023 1:15,31.91067829,,,,
5/1/2023 1:30,31.89294358,,,,
5/1/2023 1:45,30.42397031,,,,
5/1/2023 2:00,30.26629483,,,,
5/1/2023 2:15,30.01830316,,,,
5/1/2023 2:30,31.09043578,,,,
5/1/2023 2:45,29.48983374,,,,
5/1/2023 3:00,29.48983374,,,,
5/1/2023 3:15,30.91305649,,,,
5/1/2023 3:30,30.01830316,,,,
5/1/2023 3:45,30.32776597,,,,
5/1/2023 4:00,28.66915946,,,,
5/1/2023 4:15,33.02069396,,,,
5/1/2023 4:30,30.96861723,,,,
5/1/2023 4:45,30.88235531,,,,
5/1/2023 5:00,30.1322837,,,,
5/1/2023 5:15,26.86051195,,,,
5/1/2023 5:30,27.94507739,,,,
5/1/2023 5:45,30.01317368,,,,
5/1/2023 6:00,30.0796002,,,,
5/1/2023 6:15,31.13816401,,,,
5/1/2023 6:30,31.65989111,,,,
5/1/2023 6:45,35.02535571,,,,
5/1/2023 7:00,31.79463983,,,,
5/1/2023 7:15,31.97847398,,,,
5/1/2023 7:30,30.41388549,,,,
5/1/2023 7:45,32.16557632,,,,
5/1/2023 8:00,27.52637299,,,,
5/1/2023 8:15,30.26149279,,,,
5/1/2023 8:30,28.29315213,,,,
5/1/2023 8:45,27.52637299,,,,
5/1/2023 9:00,28.77646141,,,,
5/1/2023 9:15,23.95338594,,,,
5/1/2023 9:30,25.35171095,,,,
5/1/2023 9:45,25.10994046,,,,
5/1/2023 10:00,26.21704757,,,,
5/1/2023 10:15,24.13054676,,,,
5/1/2023 10:30,25.63287102,,,,
5/1/2023 10:45,29.7593003,,,,
5/1/2023 11:00,24.22264616,,,,
5/1/2023 11:15,26.08631963,,,,
5/1/2023 11:30,25.53505986,,,,
5/1/2023 11:45,21.7298123,,,,
5/1/2023 12:00,26.51458344,,,,
5/1/2023 12:15,27.46997033,,,,
5/1/2023 12:30,25.06147829,,,,
5/1/2023 12:45,26.76618376,,,,
5/1/2023 13:00,25.97658293,,,,
5/1/2023 13:15,23.86911204,,,,
5/1/2023 13:30,26.86706827,,,,
5/1/2023 13:45,23.71536869,,,,
5/1/2023 14:00,26.65579204,,,,
5/1/2023 14:15,28.6225171,,,,
5/1/2023 14:30,28.6225171,,,,
5/1/2023 14:45,31.09822238,,,,
5/1/2023 15:00,29.13337011,,,,
5/1/2023 15:15,33.13632771,,,,
5/1/2023 15:30,30.93564626,,,,
5/1/2023 15:45,37.39730053,,,,
5/1/2023 16:00,34.01636937,,,,
5/1/2023 16:15,33.92563953,,,,
5/1/2023 16:30,37.06813153,,,,
5/1/2023 16:45,35.80786255,,,,
5/1/2023 17:00,34.1815075,,,,
5/1/2023 17:15,32.54729629,,,,
5/1/2023 17:30,34.35903422,,,,
5/1/2023 17:45,33.55444383,,,,
5/1/2023 18:00,35.99854212,,,,
5/1/2023 18:15,30.10304887,,,,
5/1/2023 18:30,41.52459101,,,,
5/1/2023 18:45,36.05271799,,,,
5/1/2023 19:00,35.13468358,,,,
5/1/2023 19:15,37.78084998,,,,
5/1/2023 19:30,40.50547364,,,,
5/1/2023 19:45,33.2900543,,,,
5/1/2023 20:00,37.20512296,,,,
5/1/2023 20:15,32.95919099,,,,
5/1/2023 20:30,31.90205961,,,,
5/1/2023 20:45,31.438183,,,,
5/1/2023 21:00,32.91461966,,,,
5/1/2023 21:15,30.67028349,,,,
5/1/2023 21:30,35.26418056,,,,
5/1/2023 21:45,34.28968203,,,,
5/1/2023 22:00,36.83001156,,,,
5/1/2023 22:15,35.81779804,,,,
5/1/2023 22:30,30.67028349,,,,
5/1/2023 22:45,38.74359901,,,,
5/1/2023 23:00,38.82385658,,,,
5/1/2023 23:15,30.21097029,,,,
5/1/2023 23:30,33.17826351,,,,
5/1/2023 23:45,38.47862508,,,,
5/2/2023 0:00,40.57432477,,,,
5/2/2023 0:15,40.99780621,,,,
5/2/2023 0:30,38.15564038,,,,
5/2/2023 0:45,37.05010929,,,,
5/2/2023 1:00,40.43699189,,,,
5/2/2023 1:15,47.16323377,,,,
5/2/2023 1:30,36.29376881,,,,
5/2/2023 1:45,40.57432477,,,,
5/2/2023 2:00,33.68953408,,,,
5/2/2023 2:15,35.37433482,,,,
5/2/2023 2:30,41.06933616,,,,
5/2/2023 2:45,47.41515882,,,,
5/2/2023 3:00,40.99780621,,,,
5/2/2023 3:15,34.28243949,,,,
5/2/2023 3:30,36.54005678,,,,
5/2/2023 3:45,38.46663212,,,,
5/2/2023 4:00,33.93511953,,,,
5/2/2023 4:15,46.58859758,,,,
5/2/2023 4:30,33.98497414,,,,
5/2/2023 4:45,34.53728692,,,,
5/2/2023 5:00,35.5502765,,,,
5/2/2023 5:15,37.98945658,,,,
5/2/2023 5:30,37.92773552,,,,
5/2/2023 5:45,36.00852201,,,,
5/2/2023 6:00,37.60313226,,,,
5/2/2023 6:15,33.38069505,,,,
5/2/2023 6:30,38.61096067,,,,
5/2/2023 6:45,34.10566678,,,,
5/2/2023 7:00,34.60003613,,,,
5/2/2023 7:15,31.80107163,,,,
5/2/2023 7:30,34.79152622,,,,
5/2/2023 7:45,33.67870015,,,,
5/2/2023 8:00,31.59367855,,,,
5/2/2023 8:15,41.66113743,,,,
5/2/2023 8:30,36.48349822,,,,
5/2/2023 8:45,35.8760255,,,,
5/2/2023 9:00,34.60112116,,,,
5/2/2023 9:15,36.6220197,,,,
5/2/2023 9:30,29.04052816,,,,
5/2/2023 9:45,35.8760255,,,,
5/2/2023 10:00,35.2618892,,,,
5/2/2023 10:15,33.26873077,,,,
5/2/2023 10:30,28.88501326,,,,
5/2/2023 10:45,36.6220197,,,,
5/2/2023 11:00,29.04975441,,,,
5/2/2023 11:15,30.18853264,,,,
5/2/2023 11:30,27.67389691,,,,
5/2/2023 11:45,30.35730389,,,,
5/2/2023 12:00,32.89983141,,,,
5/2/2023 12:15,33.44756876,,,,
5/2/2023 12:30,33.86527346,,,,
5/2/2023 12:45,28.87584264,,,,
5/2/2023 13:00,30.69406023,,,,
5/2/2023 13:15,37.3431485,,,,
5/2/2023 13:30,30.41388549,,,,
5/2/2023 13:45,29.91328933,,,,
5/2/2023 14:00,36.12670171,,,,
5/2/2023 14:15,32.94981174,,,,
5/2/2023 14:30,34.41177457,,,,
5/2/2023 14:45,28.52088023,,,,
5/2/2023 15:00,33.19570639,,,,
5/2/2023 15:15,48.91608799,,,,
5/2/2023 15:30,41.73504065,,,,
5/2/2023 15:45,36.60028467,,,,
5/2/2023 16:00,44.48891835,,,,
5/2/2023 16:15,39.36235944,,,,
5/2/2023 16:30,45.82381533,,,,
5/2/2023 16:45,54.02337993,,,,
5/2/2023 17:00,,,,,
5/2/2023 17:15,62.18277987,,,,
5/2/2023 17:30,,,,,
5/2/2023 17:45,,,,,
5/2/2023 18:00,,,,,
5/2/2023 18:15,,,,,
5/2/2023 18:30,,,,,
5/2/2023 18:45,,,,,
5/2/2023 19:00,,,,,
5/2/2023 19:15,,,,,
5/2/2023 19:30,,,,,
5/2/2023 19:45,,,,,
5/2/2023 20:00,,,,,
5/2/2023 20:15,,,,,
5/2/2023 20:30,62.14563073,,,,
5/2/2023 20:45,,,,,
5/2/2023 21:00,,,,,
5/2/2023 21:15,,,,,
5/2/2023 21:30,,,,,
5/2/2023 21:45,54.96448686,,,,
5/2/2023 22:00,49.92009635,,,,
5/2/2023 22:15,65.66451306,,,,
5/2/2023 22:30,56.10433269,,,,
5/2/2023 22:45,,,,,
5/2/2023 23:00,50.79652314,,,,
5/2/2023 23:15,48.64459116,,,,
5/2/2023 23:30,49.43307526,,,,
5/2/2023 23:45,46.17968411,,,,
5/3/2023 0:00,48.41285112,,,,
5/3/2023 0:15,47.98070725,,,,
5/3/2023 0:30,60.47232676,,,,
5/3/2023 0:45,,,,,
5/3/2023 1:00,56.40849479,,,,
5/3/2023 1:15,53.66116327,,,,
5/3/2023 1:30,61.14649154,,,,
5/3/2023 1:45,54.28061552,,,,
5/3/2023 2:00,52.58806826,,,,
5/3/2023 2:15,48.76508138,,,,
5/3/2023 2:30,56.17635934,,,,
5/3/2023 2:45,63.39318322,,,,
5/3/2023 3:00,,,,,
5/3/2023 3:15,,,,,
5/3/2023 3:30,55.95349206,,,,
5/3/2023 3:45,62.14563073,,,,
5/3/2023 4:00,58.24154481,,,,
5/3/2023 4:15,,,,,
5/3/2023 4:30,58.24154481,,,,
5/3/2023 4:45,48.23891424,,,,
5/3/2023 5:00,55.21026075,,,,
5/3/2023 5:15,61.61011914,,,,
5/3/2023 5:30,50.80786554,,,,
5/3/2023 5:45,64.44117225,,,,
5/3/2023 6:00,60.58438874,,,,
5/3/2023 6:15,51.64906531,,,,
5/3/2023 6:30,65.18982173,,,,
5/3/2023 6:45,,,,,
5/3/2023 7:00,,,,,
5/3/2023 7:15,50.65471643,,,,
5/3/2023 7:30,61.51006759,,,,
5/3/2023 7:45,45.6276107,,,,
5/3/2023 8:00,53.25445127,,,,
5/3/2023 8:15,58.68791281,,,,
5/3/2023 8:30,46.0532475,,,,
5/3/2023 8:45,45.26451771,,,,
5/3/2023 9:00,47.71018283,,,,
5/3/2023 9:15,38.79912369,,,,
5/3/2023 9:30,43.96560552,,,,
5/3/2023 9:45,45.17329637,,,,
5/3/2023 10:00,44.46310523,,,,
5/3/2023 10:15,46.59702095,,,,
5/3/2023 10:30,38.79912369,,,,
5/3/2023 10:45,51.43628769,,,,
5/3/2023 11:00,43.09496002,,,,
5/3/2023 11:15,46.0532475,,,,
5/3/2023 11:30,35.05275656,,,,
5/3/2023 11:45,38.57588791,,,,
5/3/2023 12:00,40.06062056,,,,
5/3/2023 12:15,54.89505753,,,,
5/3/2023 12:30,49.41924417,,,,
5/3/2023 12:45,45.90972811,,,,
5/3/2023 13:00,56.61469484,,,,
5/3/2023 13:15,49.88904204,,,,
5/3/2023 13:30,52.83711961,,,,
5/3/2023 13:45,48.90307327,,,,
5/3/2023 14:00,54.0798267,,,,
5/3/2023 14:15,55.22138217,,,,
5/3/2023 14:30,,,,,
5/3/2023 14:45,62.43863545,,,,
5/3/2023 15:00,,,,,
5/3/2023 15:15,,,,,
5/3/2023 15:30,,,,,
5/3/2023 15:45,,,,,
5/3/2023 16:00,,,,,
5/3/2023 16:15,,,,,
5/3/2023 16:30,,,,,
5/3/2023 16:45,,,,,
5/3/2023 17:00,,,,,
5/3/2023 17:15,,,,,
5/3/2023 17:30,,,,,
5/3/2023 17:45,,,,,
5/3/2023 18:00,,,,,
5/3/2023 18:15,,,,,
5/3/2023 18:30,,,,,
5/3/2023 18:45,,,,,
5/3/2023 19:00,,,,,
5/3/2023 19:15,,,,,
5/3/2023 19:30,,,,,
5/3/2023 19:45,,,,,
5/3/2023 20:00,,,,,
5/3/2023 20:15,,,,,
5/3/2023 20:30,,,,,
5/3/2023 20:45,,,,,
5/3/2023 21:00,,,,,
5/3/2023 21:15,,,,,
5/3/2023 21:30,,,,,
5/3/2023 21:45,,,,,
5/3/2023 22:00,,,,,
5/3/2023 22:15,,,,,
5/3/2023 22:30,,,,,
5/3/2023 22:45,,,,,
5/3/2023 23:00,,,,,
5/3/2023 23:15,,,,,
5/3/2023 23:30,,,,,
5/3/2023 23:45,,,,,
5/4/2023 0:00,,,,,
5/4/2023 0:15,,,,,
5/4/2023 0:30,,,,,
5/4/2023 0:45,,,,,
5/4/2023 1:00,,,,,
5/4/2023 1:15,,,,,
5/4/2023 1:30,,,,,
5/4/2023 1:45,,,,,
5/4/2023 2:00,,,,,
5/4/2023 2:15,,,,,
5/4/2023 2:30,,,,,
5/4/2023 2:45,,,,,
5/4/2023 3:00,,,,,
5/4/2023 3:15,,,,,
5/4/2023 3:30,,,,,
5/4/2023 3:45,,,,,
5/4/2023 4:00,,,,,
5/4/2023 4:15,,,,,
5/4/2023 4:30,,,,,
5/4/2023 4:45,,,,,
5/4/2023 5:00,,,,,
5/4/2023 5:15,,,,,
5/4/2023 5:30,,,,,
5/4/2023 5:45,,,,,
5/4/2023 6:00,,,,,
5/4/2023 6:15,,,,,
5/4/2023 6:30,,,,,
5/4/2023 6:45,,,,,
5/4/2023 7:00,,,,,
5/4/2023 7:15,,,,,
5/4/2023 7:30,,,,,
5/4/2023 7:45,,,,,
5/4/2023 8:00,60.95882547,,,,
5/4/2023 8:15,,,,,
5/4/2023 8:30,,,,,
5/4/2023 8:45,,,,,
5/4/2023 9:00,,,,,
5/4/2023 9:15,,,,,
5/4/2023 9:30,60.46513751,,,,
5/4/2023 9:45,,,,,
5/4/2023 10:00,59.45328639,,,,
5/4/2023 10:15,58.30457382,,,,
5/4/2023 10:30,60.12554031,,,,
5/4/2023 10:45,47.41515882,,,,
5/4/2023 11:00,45.90972811,,,,
5/4/2023 11:15,54.11898037,,,,
5/4/2023 11:30,,,,,
5/4/2023 11:45,,,,,
5/4/2023 12:00,56.61292276,,,,
5/4/2023 12:15,63.88073808,,,,
5/4/2023 12:30,54.90821377,,,,
5/4/2023 12:45,54.13484171,,,,
5/4/2023 13:00,67.8069485,,,,
5/4/2023 13:15,57.91289785,,,,
5/4/2023 13:30,53.84788437,,,,
5/4/2023 13:45,55.80516857,,,,
5/4/2023 14:00,,,,,
5/4/2023 14:15,62.09977599,,,,
5/4/2023 14:30,57.68435655,,,,
5/4/2023 14:45,,,,,
5/4/2023 15:00,,,,,
5/4/2023 15:15,,,,,
5/4/2023 15:30,,,,,
5/4/2023 15:45,,,,,
5/4/2023 16:00,,,,,
5/4/2023 16:15,,,,,
5/4/2023 16:30,,,,,
5/4/2023 16:45,,,,,
5/4/2023 17:00,,,,,
5/4/2023 17:15,,,,,
5/4/2023 17:30,,,,,
5/4/2023 17:45,,,,,
5/4/2023 18:00,,,,,
5/4/2023 18:15,,,,,
5/4/2023 18:30,,,,,
5/4/2023 18:45,,,,,
5/4/2023 19:00,,,,,
5/4/2023 19:15,,,,,
5/4/2023 19:30,,,,,
5/4/2023 19:45,,,,,
5/4/2023 20:00,,,,,
5/4/2023 20:15,,,,,
5/4/2023 20:30,,,,,
5/4/2023 20:45,,,,,
5/4/2023 21:00,,,,,
5/4/2023 21:15,,,,,
5/4/2023 21:30,,,,,
5/4/2023 21:45,,,,,
5/4/2023 22:00,,,,,
5/4/2023 22:15,,,,,
5/4/2023 22:30,,,,,
5/4/2023 22:45,,,,,
5/4/2023 23:00,,,,,
5/4/2023 23:15,,,,,
5/4/2023 23:30,,,,,
5/4/2023 23:45,,,,,
5/5/2023 0:00,,,,,
5/5/2023 0:15,,,,,
5/5/2023 0:30,,,,,
5/5/2023 0:45,,,,,
5/5/2023 1:00,,,,,
5/5/2023 1:15,,,,,
5/5/2023 1:30,,,,,
5/5/2023 1:45,,,,,
5/5/2023 2:00,,,,,
5/5/2023 2:15,,,,,
5/5/2023 2:30,,,,,
5/5/2023 2:45,,,,,
5/5/2023 3:00,,,,,
5/5/2023 3:15,60.74055053,,,,
5/5/2023 3:30,57.21319197,,,,
5/5/2023 3:45,,,,,
5/5/2023 4:00,,,,,
5/5/2023 4:15,,,,,
5/5/2023 4:30,,,,,
5/5/2023 4:45,,,,,
5/5/2023 5:00,57.51672824,,,,
5/5/2023 5:15,63.88073808,,,,
5/5/2023 5:30,,,,,
5/5/2023 5:45,54.65790713,,,,
5/5/2023 6:00,,,,,
5/5/2023 6:15,,,,,
5/5/2023 6:30,,,,,
5/5/2023 6:45,,,,,
5/5/2023 7:00,50.62453044,,,,
5/5/2023 7:15,52.24976715,,,,
5/5/2023 7:30,63.6460403,,,,
5/5/2023 7:45,53.33954736,,,,
5/5/2023 8:00,64.11103969,,,,
5/5/2023 8:15,,,,,
5/5/2023 8:30,38.21193689,,,,
5/5/2023 8:45,58.11947992,,,,
5/5/2023 9:00,35.05068351,,,,
5/5/2023 9:15,45.35658311,,,,
5/5/2023 9:30,44.71774122,,,,
5/5/2023 9:45,42.67816526,,,,
5/5/2023 10:00,59.79165047,,,,
5/5/2023 10:15,50.35646359,,,,
5/5/2023 10:30,53.39701816,,,,
5/5/2023 10:45,52.15461559,,,,
5/5/2023 11:00,57.78659797,,,,
5/5/2023 11:15,53.03568227,,,,
5/5/2023 11:30,61.76211885,,,,
5/5/2023 11:45,44.74149223,,,,
5/5/2023 12:00,70.05030426,,,,
5/5/2023 12:15,55.53095803,,,,
5/5/2023 12:30,68.4146205,,,,
5/5/2023 12:45,42.75914275,,,,
5/5/2023 13:00,63.85249796,,,,
5/5/2023 13:15,37.71969393,,,,
5/5/2023 13:30,66.94642339,,,,
5/5/2023 13:45,50.07378187,,,,
5/5/2023 14:00,51.97960617,,,,
5/5/2023 14:15,66.89978476,,,,
5/5/2023 14:30,49.15657189,,,,
5/5/2023 14:45,67.47792572,,,,
5/5/2023 15:00,59.90168701,,,,
5/5/2023 15:15,,,,,
5/5/2023 15:30,,,,,
5/5/2023 15:45,48.27257961,,,,
5/5/2023 16:00,62.41742957,,,,
5/5/2023 16:15,,,,,
5/5/2023 16:30,64.95538106,,,,
5/5/2023 16:45,,,,,
5/5/2023 17:00,,,,,
5/5/2023 17:15,,,,,
5/5/2023 17:30,58.71882241,,,,
5/5/2023 17:45,,,,,
5/5/2023 18:00,56.16083996,,,,
5/5/2023 18:15,,,,,
5/5/2023 18:30,,,,,
5/5/2023 18:45,,,,,
5/5/2023 19:00,,,,,
5/5/2023 19:15,,,,,
5/5/2023 19:30,,,,,
5/5/2023 19:45,,,,,
5/5/2023 20:00,,,,,
5/5/2023 20:15,,,,,
5/5/2023 20:30,,,,,
5/5/2023 20:45,,,,,
5/5/2023 21:00,,,,,
5/5/2023 21:15,,,,,
5/5/2023 21:30,68.8664044,,,,
5/5/2023 21:45,72.57667659,,,,
5/5/2023 22:00,,,,,
5/5/2023 22:15,,,,,
5/5/2023 22:30,60.91429482,,,,
5/5/2023 22:45,68.19203795,,,,
5/5/2023 23:00,51.43497949,,,,
5/5/2023 23:15,58.55712909,,,,
5/5/2023 23:30,61.74969595,,,,
5/5/2023 23:45,55.38404016,,,,
5/6/2023 0:00,66.80155266,,,,
5/6/2023 0:15,71.43498864,,,,
5/6/2023 0:30,59.86158789,,,,
5/6/2023 0:45,70.0891632,,,,
5/6/2023 1:00,65.23201912,,,,
5/6/2023 1:15,56.42940503,,,,
5/6/2023 1:30,57.74513755,,,,
5/6/2023 1:45,61.10371555,,,,
5/6/2023 2:00,48.78057653,,,,
5/6/2023 2:15,57.74513755,,,,
5/6/2023 2:30,52.40811959,,,,
5/6/2023 2:45,72.64716156,,,,
5/6/2023 3:00,55.48612821,,,,
5/6/2023 3:15,69.72231102,,,,
5/6/2023 3:30,56.36725847,,,,
5/6/2023 3:45,57.19133858,,,,
5/6/2023 4:00,62.11961927,,,,
5/6/2023 4:15,63.33393358,,,,
5/6/2023 4:30,49.35001114,,,,
5/6/2023 4:45,68.70298705,,,,
5/6/2023 5:00,77.92603898,,,,
5/6/2023 5:15,59.43545455,,,,
5/6/2023 5:30,48.59980647,,,,
5/6/2023 5:45,47.97389093,,,,
5/6/2023 6:00,48.4467948,,,,
5/6/2023 6:15,44.0179914,,,,
5/6/2023 6:30,42.67316474,,,,
5/6/2023 6:45,39.79089174,,,,
5/6/2023 7:00,33.19386314,,,,
5/6/2023 7:15,71.51058924,,,,
5/6/2023 7:30,50.52904285,,,,
5/6/2023 7:45,51.43115465,,,,
5/6/2023 8:00,60.86443217,,,,
5/6/2023 8:15,47.26569867,,,,
5/6/2023 8:30,43.04773365,,,,
5/6/2023 8:45,46.39498012,,,,
5/6/2023 9:00,52.72952908,,,,
5/6/2023 9:15,38.22187141,,,,
5/6/2023 9:30,38.70313064,,,,
5/6/2023 9:45,43.59784256,,,,
5/6/2023 10:00,47.72183875,,,,
5/6/2023 10:15,41.93549241,,,,
5/6/2023 10:30,30.90906389,,,,
5/6/2023 10:45,37.02682871,,,,
5/6/2023 11:00,34.73968736,,,,
5/6/2023 11:15,42.25827809,,,,
5/6/2023 11:30,39.99577333,,,,
5/6/2023 11:45,41.93549241,,,,
5/6/2023 12:00,31.14065232,,,,
5/6/2023 12:15,28.97561289,,,,
5/6/2023 12:30,47.35700891,,,,
5/6/2023 12:45,46.12521215,,,,
5/6/2023 13:00,37.49438857,,,,
5/6/2023 13:15,37.07565738,,,,
5/6/2023 13:30,44.88871202,,,,
5/6/2023 13:45,45.00180761,,,,
5/6/2023 14:00,41.93549241,,,,
5/6/2023 14:15,40.11818262,,,,
5/6/2023 14:30,34.08553514,,,,
5/6/2023 14:45,38.14262898,,,,
5/6/2023 15:00,39.04409015,,,,
5/6/2023 15:15,38.42049288,,,,
5/6/2023 15:30,49.38290374,,,,
5/6/2023 15:45,35.19920769,,,,
5/6/2023 16:00,41.29386502,,,,
5/6/2023 16:15,41.19467823,,,,
5/6/2023 16:30,36.24971241,,,,
5/6/2023 16:45,49.59877628,,,,
5/6/2023 17:00,53.92302852,,,,
5/6/2023 17:15,51.93154875,,,,
5/6/2023 17:30,44.4298545,,,,
5/6/2023 17:45,54.56683012,,,,
5/6/2023 18:00,52.29823479,,,,
5/6/2023 18:15,47.30434242,,,,
5/6/2023 18:30,37.16875304,,,,
5/6/2023 18:45,46.65922856,,,,
5/6/2023 19:00,46.65922856,,,,
5/6/2023 19:15,70.58677191,,,,
5/6/2023 19:30,40.5239781,,,,
5/6/2023 19:45,40.2926604,,,,
5/6/2023 20:00,47.19570051,,,,
5/6/2023 20:15,43.64213629,,,,
5/6/2023 20:30,43.9452868,,,,
5/6/2023 20:45,41.72389661,,,,
5/6/2023 21:00,38.89434473,,,,
5/6/2023 21:15,42.5848422,,,,
5/6/2023 21:30,41.72230362,,,,
5/6/2023 21:45,49.71563446,,,,
5/6/2023 22:00,42.58315416,,,,
5/6/2023 22:15,47.61258004,,,,
5/6/2023 22:30,39.5236282,,,,
5/6/2023 22:45,50.31398538,,,,
5/6/2023 23:00,43.91235612,,,,
5/6/2023 23:15,57.47311854,,,,
5/6/2023 23:30,55.50286374,,,,
5/6/2023 23:45,46.34893492,,,,
5/7/2023 0:00,22.79231671,,,,
5/7/2023 0:15,21.44773535,,,,
5/7/2023 0:30,25.13197124,,,,
5/7/2023 0:45,17.06613568,,,,
5/7/2023 1:00,22.66591077,,,,
