Date_Time,Pressure,Temperature,Barom,WC,WSE
2021-07-29 12:15:00,780.158,14.2,756.5526666666666,23.59727238871908,2733.141972723887
2021-07-29 12:30:00,779.692,14.587,756.4163333333333,23.2677182993544,2733.1386771829934
2021-07-29 12:45:00,779.692,14.893,756.4163333333333,23.2677182993544,2733.1386771829934
2021-07-29 13:00:00,779.517,15.183,756.2413333333333,23.267718299354513,2733.1386771829934
2021-07-29 13:15:00,779.517,15.49,756.261,23.248058348623935,2733.1384805834864
2021-07-29 13:30:00,779.225,15.73,756.0086666666667,23.20840522765881,2733.1380840522766
2021-07-29 13:45:00,779.05,15.923,755.9503333333333,23.09177840129115,2733.136917784013
2021-07-29 14:00:00,778.758,16.09,756.0086666666667,22.741564702684315,2733.1334156470266
2021-07-29 14:15:00,778.875,16.217,755.7946666666667,23.072451670064552,2733.1367245167007
2021-07-29 14:30:00,778.583,16.287,755.6,22.975151574923494,2733.1357515157492
2021-07-29 14:45:00,778.292,16.293,755.639,22.645264266055065,2733.1324526426606
2021-07-29 15:00:00,778.408,16.157,755.6586666666667,22.741564702684315,2733.1334156470266
2021-07-29 15:15:00,777.942,15.943,755.503,22.431337344546343,2733.1303133734455
2021-07-29 15:30:00,777.767,15.77,755.3666666666667,22.392683882093145,2733.1299268388207
2021-07-29 15:45:00,777.767,15.523,755.3083333333333,22.45099729527703,2733.1305099729525
2021-07-29 16:00:00,777.475,15.297,755.3666666666667,22.100783596670077,2733.1270078359667
2021-07-29 16:15:00,777.475,15.13,755.1526666666666,22.3147105181788,2733.129147105182
2021-07-29 16:30:00,777.3,14.953,755.0553333333334,22.237070373768198,2733.128370703738
2021-07-29 16:45:00,777.183,14.74,755.1526666666666,22.02281023275573,2733.1262281023273
2021-07-29 17:00:00,777.183,14.5,754.8996666666667,22.275723836221513,2733.128757238362
2021-07-29 17:15:00,777.183,14.227,754.8413333333333,22.334037249405398,2733.129340372494
2021-07-29 17:30:00,776.717,13.967,754.8413333333333,21.868196382942596,2733.1246819638295
2021-07-29 17:45:00,776.717,13.737,754.5693333333332,22.14010349813123,2733.127401034981
2021-07-29 18:00:00,776.717,13.483,754.5889999999999,22.120443547400654,2733.127204435474
2021-07-29 18:15:00,776.367,13.217,754.783,21.576629317023393,2733.1217662931704
2021-07-29 18:30:00,776.717,12.977,754.8413333333333,21.868196382942596,2733.1246819638295
2021-07-29 18:45:00,776.542,12.79,754.8413333333333,21.693256143391164,2733.122932561434
2021-07-29 19:00:00,776.542,12.597,754.6663333333333,21.868196382942596,2733.1246819638295
2021-07-29 19:15:00,776.367,12.367,754.8803333333334,21.47932922188233,2733.120793292219
2021-07-29 19:30:00,776.833,12.127,755.075,21.750569898063123,2733.123505698981
2021-07-29 19:45:00,776.833,11.94,755.1916666666667,21.633943071695466,2733.1223394307167
2021-07-29 20:00:00,777.008,11.78,755.4639999999999,21.53664297655463,2733.1213664297657
2021-07-29 20:15:00,777.125,11.633,755.6003333333333,21.51731624532792,2733.121173162453
