Date_Time,SSC (mg/L)
7/10/2022 9:45,-2.425
7/10/2022 10:00,-2.736
7/10/2022 10:15,-2.396
7/10/2022 10:30,-2.538
7/10/2022 10:45,-2.481
7/10/2022 11:00,-2.255
7/10/2022 11:15,-2.453
7/10/2022 11:30,-2.255
7/10/2022 11:45,-2.113
7/10/2022 12:00,-2.226
7/10/2022 12:15,-2.141
7/10/2022 12:30,-0.527
7/10/2022 12:45,-0.216
7/10/2022 13:00,-0.470
7/10/2022 13:15,-0.046
7/10/2022 13:30,-0.244
7/10/2022 13:45,-0.046
7/10/2022 14:00,-0.244
7/10/2022 14:15,-0.357
7/10/2022 14:30,-0.187
7/10/2022 14:45,0.266
7/10/2022 15:00,0.068
7/10/2022 15:15,0.209
7/10/2022 15:30,0.011
7/10/2022 15:45,0.209
7/10/2022 16:00,0.408
7/10/2022 16:15,0.153
7/10/2022 16:30,0.068
7/10/2022 16:45,-0.216
7/10/2022 17:00,0.181
7/10/2022 17:15,0.068
7/10/2022 17:30,-0.017
7/10/2022 17:45,-0.017
7/10/2022 18:00,0.153
7/10/2022 18:15,-0.131
7/10/2022 18:30,-0.046
7/10/2022 18:45,0.153
7/10/2022 19:00,0.011
7/10/2022 19:15,-0.131
7/10/2022 19:30,-0.329
7/10/2022 19:45,0.011
7/10/2022 20:00,-0.187
7/10/2022 20:15,0.011
7/10/2022 20:30,-0.329
7/10/2022 20:45,-0.216
7/10/2022 21:00,5.562
7/10/2022 21:15,5.449
7/10/2022 21:30,6.129
7/10/2022 21:45,4.939
7/10/2022 22:00,1.342
7/10/2022 22:15,-0.244
7/10/2022 22:30,-0.385
7/10/2022 22:45,-0.555
7/10/2022 23:00,-0.131
7/10/2022 23:15,-0.216
7/10/2022 23:30,-0.640
7/10/2022 23:45,-0.414
7/11/2022 0:00,-0.640
7/11/2022 0:15,-0.272
7/11/2022 0:30,-0.725
7/11/2022 0:45,-0.414
7/11/2022 1:00,-0.612
7/11/2022 1:15,-0.555
7/11/2022 1:30,-0.669
7/11/2022 1:45,-0.527
7/11/2022 2:00,-0.584
7/11/2022 2:15,-0.782
7/11/2022 2:30,-0.442
7/11/2022 2:45,-0.725
7/11/2022 3:00,-0.697
7/11/2022 3:15,-0.754
7/11/2022 3:30,-0.555
7/11/2022 3:45,-0.584
7/11/2022 4:00,-0.584
7/11/2022 4:15,-0.555
7/11/2022 4:30,-0.725
7/11/2022 4:45,-0.669
7/11/2022 5:00,-0.810
7/11/2022 5:15,-0.385
7/11/2022 5:30,-0.300
7/11/2022 5:45,-0.584
7/11/2022 6:00,-0.725
7/11/2022 6:15,-0.555
7/11/2022 6:30,-0.555
7/11/2022 6:45,-0.584
7/11/2022 7:00,-0.725
7/11/2022 7:15,-0.725
7/11/2022 7:30,-0.640
7/11/2022 7:45,-0.669
7/11/2022 8:00,-0.839
7/11/2022 8:15,-0.725
7/11/2022 8:30,-0.867
7/11/2022 8:45,-0.895
7/11/2022 9:00,-0.725
7/11/2022 9:15,-0.300
7/11/2022 9:30,-0.527
7/11/2022 9:45,-0.499
7/11/2022 10:00,-0.272
7/11/2022 10:15,-0.442
7/11/2022 10:30,-0.159
7/11/2022 10:45,-0.329
7/11/2022 11:00,-0.159
7/11/2022 11:15,-0.216
7/11/2022 11:30,-0.046
7/11/2022 11:45,0.436
7/11/2022 12:00,0.323
7/11/2022 12:15,0.039
7/11/2022 12:30,0.294
7/11/2022 12:45,0.266
7/11/2022 13:00,-0.187
7/11/2022 13:15,0.153
7/11/2022 13:30,0.068
7/11/2022 13:45,0.464
7/11/2022 14:00,0.662
7/11/2022 14:15,0.351
7/11/2022 14:30,0.379
7/11/2022 14:45,0.294
7/11/2022 15:00,0.351
7/11/2022 15:15,0.719
7/11/2022 15:30,1.031
7/11/2022 15:45,0.294
7/11/2022 16:00,0.068
7/11/2022 16:15,0.493
7/11/2022 16:30,0.946
7/11/2022 16:45,0.889
7/11/2022 17:00,0.889
7/11/2022 17:15,0.747
7/11/2022 17:30,0.946
7/11/2022 17:45,1.031
7/11/2022 18:00,0.747
7/11/2022 18:15,0.832
7/11/2022 18:30,0.747
7/11/2022 18:45,0.747
7/11/2022 19:00,0.747
7/11/2022 19:15,0.946
7/11/2022 19:30,0.719
7/11/2022 19:45,0.039
7/11/2022 20:00,0.181
7/11/2022 20:15,-0.046
7/11/2022 20:30,-0.216
7/11/2022 20:45,0.039
7/11/2022 21:00,0.124
7/11/2022 21:15,0.124
7/11/2022 21:30,0.209
7/11/2022 21:45,0.011
7/11/2022 22:00,-0.046
7/11/2022 22:15,0.153
7/11/2022 22:30,-0.017
7/11/2022 22:45,-0.272
7/11/2022 23:00,0.662
7/11/2022 23:15,0.861
7/11/2022 23:30,0.606
7/11/2022 23:45,0.294
7/12/2022 0:00,0.351
7/12/2022 0:15,0.493
7/12/2022 0:30,0.238
7/12/2022 0:45,0.039
7/12/2022 1:00,0.266
7/12/2022 1:15,0.323
7/12/2022 1:30,0.238
7/12/2022 1:45,0.464
7/12/2022 2:00,0.266
7/12/2022 2:15,0.323
7/12/2022 2:30,0.436
7/12/2022 2:45,0.634
7/12/2022 3:00,0.039
7/12/2022 3:15,-0.074
7/12/2022 3:30,0.266
7/12/2022 3:45,0.181
7/12/2022 4:00,0.379
7/12/2022 4:15,-0.046
7/12/2022 4:30,0.068
7/12/2022 4:45,-0.442
7/12/2022 5:00,-0.527
7/12/2022 5:15,-0.697
7/12/2022 5:30,-0.470
7/12/2022 5:45,0.096
7/12/2022 6:00,-0.442
7/12/2022 6:15,-0.414
7/12/2022 6:30,-0.499
7/12/2022 6:45,-0.414
7/12/2022 7:00,-0.131
7/12/2022 7:15,-0.244
7/12/2022 7:30,-0.244
7/12/2022 7:45,-0.499
7/12/2022 8:00,-0.357
7/12/2022 8:15,0.068
7/12/2022 8:30,-0.329
7/12/2022 8:45,-0.725
7/12/2022 9:00,-0.244
7/12/2022 9:15,-0.669
7/12/2022 9:30,-0.555
7/12/2022 9:45,-0.669
7/12/2022 10:00,-0.697
7/12/2022 10:15,-0.555
7/12/2022 10:30,-0.442
7/12/2022 10:45,-0.272
7/12/2022 11:00,-0.442
7/12/2022 11:15,-0.555
7/12/2022 11:30,-0.385
7/12/2022 11:45,0.124
7/12/2022 12:00,1.597
7/12/2022 12:15,1.031
7/12/2022 12:30,0.323
7/12/2022 12:45,0.011
7/12/2022 13:00,-0.329
7/12/2022 13:15,-0.385
7/12/2022 13:30,-0.187
7/12/2022 13:45,-0.725
7/12/2022 14:00,-0.357
7/12/2022 14:15,-0.895
7/12/2022 14:30,-0.442
7/12/2022 14:45,-0.216
7/12/2022 15:00,-0.669
7/12/2022 15:15,1.795
7/12/2022 15:30,-3.388
7/12/2022 15:45,-3.019
7/12/2022 16:00,-2.991
7/12/2022 16:15,-2.680
7/12/2022 16:30,-3.133
7/12/2022 16:45,-2.255
7/12/2022 17:00,-3.161
7/12/2022 17:15,-3.303
7/12/2022 17:30,-3.671
7/12/2022 17:45,-2.906
7/12/2022 18:00,-2.453
7/12/2022 18:15,-3.586
7/12/2022 18:30,-2.311
7/12/2022 18:45,-3.331
7/12/2022 19:00,-3.501
7/12/2022 19:15,-3.019
7/12/2022 19:30,-3.586
7/12/2022 19:45,-3.784
7/12/2022 20:00,-3.982
7/12/2022 20:15,-3.812
7/12/2022 20:30,-3.784
7/12/2022 20:45,-3.501
7/12/2022 21:00,-3.586
7/12/2022 21:15,-3.699
7/12/2022 21:30,-2.425
7/12/2022 21:45,-2.991
7/12/2022 22:00,-3.529
7/12/2022 22:15,-3.161
7/12/2022 22:30,-3.812
7/12/2022 22:45,-3.274
7/12/2022 23:00,-3.048
7/12/2022 23:15,-3.501
7/12/2022 23:30,-3.019
7/12/2022 23:45,-3.614
7/13/2022 0:00,-2.793
7/13/2022 0:15,-4.067
7/13/2022 0:30,-3.614
7/13/2022 0:45,-2.510
7/13/2022 1:00,-4.096
7/13/2022 1:15,-3.246
7/13/2022 1:30,-4.351
7/13/2022 1:45,-3.671
7/13/2022 2:00,-3.756
7/13/2022 2:15,-2.453
7/13/2022 2:30,-2.283
7/13/2022 2:45,-4.152
7/13/2022 3:00,-3.699
7/13/2022 3:15,-4.124
7/13/2022 3:30,-4.067
7/13/2022 3:45,-4.039
7/13/2022 4:00,-3.671
7/13/2022 4:15,-3.359
7/13/2022 4:30,-1.773
7/13/2022 4:45,-2.113
7/13/2022 5:00,-0.102
7/13/2022 5:15,-3.218
7/13/2022 5:30,-3.954
7/13/2022 5:45,-4.067
7/13/2022 6:00,-3.501
7/13/2022 6:15,-3.473
7/13/2022 6:30,-2.934
7/13/2022 6:45,-3.897
7/13/2022 7:00,-3.671
7/13/2022 7:15,-0.725
7/13/2022 7:30,-0.329
7/13/2022 7:45,-3.303
7/13/2022 8:00,-0.329
7/13/2022 8:15,-2.595
7/13/2022 8:30,0.549
7/13/2022 8:45,-3.189
7/13/2022 9:00,-4.237
7/13/2022 9:15,-2.934
7/13/2022 9:30,-1.462
7/13/2022 9:45,-3.869
7/13/2022 10:00,-3.416
7/13/2022 10:15,-3.303
7/13/2022 10:30,20.913
7/13/2022 10:35,19.383
7/13/2022 10:40,0.861
7/13/2022 10:45,-3.699
7/13/2022 10:50,-3.473
7/13/2022 10:55,-3.841
7/13/2022 11:00,0.719
7/13/2022 11:15,1.087
7/13/2022 11:30,0.606
7/13/2022 11:45,-5.993
7/13/2022 12:00,14.710
7/13/2022 12:05,20.828
7/13/2022 12:10,-4.011
7/13/2022 12:15,17.882
7/13/2022 12:20,17.392
7/13/2022 12:25,22.527
7/13/2022 12:30,22.364
7/13/2022 12:35,16.948
7/13/2022 12:40,-3.161
7/13/2022 12:45,-3.303
7/13/2022 12:50,-3.189
7/13/2022 12:55,-2.991
7/13/2022 13:00,-3.274
7/13/2022 13:15,-3.926
7/13/2022 13:30,-3.954
7/13/2022 13:45,-3.982
7/13/2022 14:00,-3.048
7/13/2022 14:15,-3.841
7/13/2022 14:30,-2.170
7/13/2022 14:45,-3.529
7/13/2022 15:00,-1.632
7/13/2022 15:15,-3.784
7/13/2022 15:30,-4.067
7/13/2022 15:45,-3.558
7/13/2022 16:00,-3.812
7/13/2022 16:15,-3.303
7/13/2022 16:30,-3.812
7/13/2022 16:45,-3.558
7/13/2022 17:00,-3.388
7/13/2022 17:15,-3.982
7/13/2022 17:30,-3.841
7/13/2022 17:45,-3.699
7/13/2022 18:00,-3.869
7/13/2022 18:15,-3.303
7/13/2022 18:30,-3.841
7/13/2022 18:45,-3.614
7/13/2022 19:00,-2.340
7/13/2022 19:15,-3.812
7/13/2022 19:30,-3.161
7/13/2022 19:45,-3.359
7/13/2022 20:00,-3.246
7/13/2022 20:15,-3.756
7/13/2022 20:30,-3.982
7/13/2022 20:45,-1.773
7/13/2022 21:00,-3.812
7/13/2022 21:15,-3.303
7/13/2022 21:30,-3.303
7/13/2022 21:45,1.824
7/13/2022 22:00,-0.499
7/13/2022 22:15,-3.189
7/13/2022 22:30,-2.113
7/13/2022 22:45,-3.841
7/13/2022 23:00,-3.359
7/13/2022 23:15,-1.830
7/13/2022 23:30,-3.246
7/13/2022 23:45,-2.821
7/14/2022 0:00,-3.501
7/14/2022 0:15,-3.388
7/14/2022 0:30,-3.954
7/14/2022 0:45,-4.237
7/14/2022 1:00,-3.642
7/14/2022 1:15,-3.303
7/14/2022 1:30,-2.708
7/14/2022 1:45,-1.971
7/14/2022 2:00,-4.039
7/14/2022 2:15,-3.331
7/14/2022 2:30,-4.152
7/14/2022 2:45,-2.736
7/14/2022 3:00,-2.651
7/14/2022 3:15,-3.812
7/14/2022 3:30,-4.124
7/14/2022 3:45,-2.764
7/14/2022 4:00,-2.963
7/14/2022 4:15,-3.558
7/14/2022 4:30,-4.322
7/14/2022 4:45,-3.727
7/14/2022 5:00,-3.982
7/14/2022 5:15,-3.841
7/14/2022 5:30,-4.209
7/14/2022 5:45,-1.547
7/14/2022 6:00,-3.529
7/14/2022 6:15,-4.039
7/14/2022 6:30,-2.425
7/14/2022 6:45,-3.614
7/14/2022 7:00,-3.473
7/14/2022 7:15,-4.492
7/14/2022 7:30,-4.520
7/14/2022 7:45,-3.784
7/14/2022 8:00,3.381
7/14/2022 8:15,-4.775
7/14/2022 8:30,0.379
7/14/2022 8:45,-4.719
7/14/2022 9:00,-4.662
7/14/2022 9:15,-4.549
7/14/2022 9:30,-4.067
7/14/2022 9:45,-2.906
7/14/2022 10:00,-3.926
7/14/2022 10:15,-2.198
7/14/2022 10:30,6.412
7/14/2022 10:45,-4.096
7/14/2022 11:00,-3.869
7/14/2022 11:15,-3.756
7/14/2022 11:30,-3.784
7/14/2022 11:45,-0.414
7/14/2022 12:00,2.900
7/14/2022 12:15,2.673
7/14/2022 12:30,-3.982
7/14/2022 12:45,-3.359
7/14/2022 13:00,-4.067
7/14/2022 13:15,-4.266
7/14/2022 13:30,-4.294
7/14/2022 13:45,-4.237
7/14/2022 14:00,-4.209
7/14/2022 14:15,-3.642
7/14/2022 14:30,-4.209
7/14/2022 14:45,-4.322
7/14/2022 15:00,-4.181
7/14/2022 15:15,-3.642
7/14/2022 15:30,-4.917
7/14/2022 15:45,-4.605
7/14/2022 16:00,-3.756
7/14/2022 16:15,-4.181
7/14/2022 16:30,-4.379
7/14/2022 16:45,-4.237
7/14/2022 17:00,-4.464
7/14/2022 17:15,-4.266
7/14/2022 17:30,-4.294
7/14/2022 17:45,-4.294
7/14/2022 18:00,-4.152
7/14/2022 18:15,-4.266
7/14/2022 18:30,-4.152
7/14/2022 18:45,-4.804
7/14/2022 19:00,-4.464
7/14/2022 19:15,-4.407
7/14/2022 19:30,-4.889
7/14/2022 19:45,-4.237
7/14/2022 20:00,-4.237
7/14/2022 20:15,-4.719
7/14/2022 20:30,-4.379
7/14/2022 20:45,-4.520
7/14/2022 21:00,-3.473
7/14/2022 21:15,-4.492
7/14/2022 21:30,-4.634
7/14/2022 21:45,-4.492
7/14/2022 22:00,-4.634
7/14/2022 22:15,-4.237
7/14/2022 22:30,-4.690
7/14/2022 22:45,-3.642
7/14/2022 23:00,-4.435
7/14/2022 23:15,-4.464
7/14/2022 23:30,-4.549
7/14/2022 23:45,-4.492
7/15/2022 0:00,-3.869
7/15/2022 0:15,-3.926
7/15/2022 0:30,-4.294
7/15/2022 0:45,-3.727
7/15/2022 1:00,-2.311
7/15/2022 1:15,-0.895
7/15/2022 1:30,-2.198
7/15/2022 1:45,-0.272
7/15/2022 2:00,-1.518
7/15/2022 2:15,-2.198
7/15/2022 2:30,-2.623
7/15/2022 2:45,-1.660
7/15/2022 3:00,-0.357
7/15/2022 3:15,8.451
7/15/2022 3:30,4.004
7/15/2022 3:45,12.331
7/15/2022 4:00,9.499
7/15/2022 4:15,5.591
7/15/2022 4:30,3.750
7/15/2022 4:45,1.144
7/15/2022 5:00,0.861
7/15/2022 5:15,9.527
7/15/2022 5:30,1.540
7/15/2022 5:45,4.684
7/15/2022 6:00,3.240
7/15/2022 6:15,0.691
7/15/2022 6:30,3.070
7/15/2022 6:45,-0.272
7/15/2022 7:00,3.495
7/15/2022 7:15,-1.858
7/15/2022 7:30,-0.810
7/15/2022 7:45,-0.612
7/15/2022 8:00,7.715
7/15/2022 8:15,-0.612
7/15/2022 8:30,3.353
7/15/2022 8:45,-2.538
7/15/2022 9:00,-3.558
7/15/2022 9:15,-4.266
7/15/2022 9:30,-3.246
7/15/2022 9:45,-2.906
7/15/2022 10:00,-2.934
7/15/2022 10:15,-2.170
7/15/2022 10:30,7.800
7/15/2022 10:45,-1.887
7/15/2022 11:00,0.521
7/15/2022 11:15,-3.614
7/15/2022 11:30,-1.745
7/15/2022 11:45,12.161
7/15/2022 12:00,13.237
7/15/2022 12:15,9.641
7/15/2022 12:30,1.937
7/15/2022 12:45,0.294
7/15/2022 13:00,-3.161
7/15/2022 13:15,-2.793
7/15/2022 13:30,-4.407
7/15/2022 13:45,-3.954
7/15/2022 14:00,-2.368
7/15/2022 14:15,-3.671
7/15/2022 14:30,-1.547
7/15/2022 14:45,-4.294
7/15/2022 15:00,-4.520
7/15/2022 15:15,-3.642
7/15/2022 15:30,-4.209
7/15/2022 15:45,-4.294
7/15/2022 16:00,-3.388
7/15/2022 16:15,-4.351
7/15/2022 16:30,-2.736
