Date_Time,Q (L/s)
7/15/2023 12:15,4.88
7/15/2023 12:30,4.35
7/15/2023 12:45,5.00
7/15/2023 13:00,4.35
7/15/2023 13:15,4.66
7/15/2023 13:30,4.66
7/15/2023 13:45,4.66
7/15/2023 14:00,4.04
7/15/2023 14:15,5.00
7/15/2023 14:30,4.04
7/15/2023 14:45,3.86
7/15/2023 15:00,4.35
7/15/2023 15:15,4.35
7/15/2023 15:30,4.35
7/15/2023 15:45,4.54
7/15/2023 16:00,4.66
7/15/2023 16:15,4.66
7/15/2023 16:30,4.66
7/15/2023 16:45,4.35
7/15/2023 17:00,3.86
7/15/2023 17:15,4.35
7/15/2023 17:30,4.35
7/15/2023 17:45,4.14
7/15/2023 18:00,4.45
7/15/2023 18:15,4.35
7/15/2023 18:30,4.35
7/15/2023 18:45,4.45
7/15/2023 19:00,4.45
7/15/2023 19:15,4.35
7/15/2023 19:30,4.35
7/15/2023 19:45,4.66
7/15/2023 20:00,4.66
7/15/2023 20:15,4.66
7/15/2023 20:30,4.88
7/15/2023 20:45,4.66
7/15/2023 21:00,4.66
7/15/2023 21:15,5.24
7/15/2023 21:30,5.00
7/15/2023 21:45,4.88
7/15/2023 22:00,5.24
7/15/2023 22:15,4.88
7/15/2023 22:30,4.56
7/15/2023 22:45,5.60
7/15/2023 23:00,5.22
7/15/2023 23:15,5.60
7/15/2023 23:30,4.88
7/15/2023 23:45,5.22
7/16/2023 0:00,5.60
7/16/2023 0:15,5.22
7/16/2023 0:30,5.47
7/16/2023 0:45,5.24
7/16/2023 1:00,5.47
7/16/2023 1:15,5.87
7/16/2023 1:30,5.24
7/16/2023 1:45,5.87
7/16/2023 2:00,5.87
7/16/2023 2:15,5.87
7/16/2023 2:30,6.00
7/16/2023 2:45,5.47
7/16/2023 3:00,5.24
7/16/2023 3:15,5.24
7/16/2023 3:30,5.60
7/16/2023 3:45,6.12
7/16/2023 4:00,5.87
7/16/2023 4:15,5.47
7/16/2023 4:30,5.87
7/16/2023 4:45,5.87
7/16/2023 5:00,5.87
7/16/2023 5:15,6.26
7/16/2023 5:30,5.87
7/16/2023 5:45,6.12
7/16/2023 6:00,6.26
7/16/2023 6:15,6.55
7/16/2023 6:30,6.12
7/16/2023 6:45,5.87
7/16/2023 7:00,5.87
7/16/2023 7:15,5.87
7/16/2023 7:30,5.87
7/16/2023 7:45,5.47
7/16/2023 8:00,5.47
7/16/2023 8:15,5.47
7/16/2023 8:30,6.12
7/16/2023 8:45,5.87
7/16/2023 9:00,5.47
7/16/2023 9:15,5.87
7/16/2023 9:30,5.47
7/16/2023 9:45,5.87
7/16/2023 10:00,5.87
7/16/2023 10:15,5.47
7/16/2023 10:30,5.60
7/16/2023 10:45,5.12
7/16/2023 11:00,5.47
7/16/2023 11:15,5.22
7/16/2023 11:30,4.77
7/16/2023 11:45,5.47
7/16/2023 12:00,4.54
7/16/2023 12:15,4.77
7/16/2023 12:30,5.12
7/16/2023 12:45,4.88
7/16/2023 13:00,4.88
7/16/2023 13:15,4.56
7/16/2023 13:30,4.35
7/16/2023 13:45,4.35
7/16/2023 14:00,4.24
7/16/2023 14:15,4.35
7/16/2023 14:30,4.35
7/16/2023 14:45,4.35
7/16/2023 15:00,4.35
7/16/2023 15:15,4.54
7/16/2023 15:30,4.35
7/16/2023 15:45,4.35
7/16/2023 16:00,4.04
7/16/2023 16:15,3.86
7/16/2023 16:30,4.35
7/16/2023 16:45,4.35
7/16/2023 17:00,3.86
7/16/2023 17:15,4.04
7/16/2023 17:30,4.14
7/16/2023 17:45,4.66
7/16/2023 18:00,4.14
7/16/2023 18:15,4.14
7/16/2023 18:30,4.66
7/16/2023 18:45,4.35
7/16/2023 19:00,4.45
7/16/2023 19:15,4.88
7/16/2023 19:30,4.66
7/16/2023 19:45,4.88
7/16/2023 20:00,4.88
7/16/2023 20:15,4.54
7/16/2023 20:30,4.88
7/16/2023 20:45,4.66
7/16/2023 21:00,5.24
7/16/2023 21:15,4.66
7/16/2023 21:30,4.88
7/16/2023 21:45,5.12
7/16/2023 22:00,5.12
7/16/2023 22:15,5.24
7/16/2023 22:30,5.24
7/16/2023 22:45,4.88
7/16/2023 23:00,5.47
7/16/2023 23:15,5.47
7/16/2023 23:30,5.12
7/16/2023 23:45,5.22
7/17/2023 0:00,5.47
7/17/2023 0:15,5.98
7/17/2023 0:30,5.47
7/17/2023 0:45,5.60
7/17/2023 1:00,5.60
7/17/2023 1:15,5.12
7/17/2023 1:30,5.60
7/17/2023 1:45,5.24
7/17/2023 2:00,5.60
7/17/2023 2:15,5.60
7/17/2023 2:30,5.60
7/17/2023 2:45,5.47
7/17/2023 3:00,5.87
7/17/2023 3:15,5.60
7/17/2023 3:30,5.60
7/17/2023 3:45,5.47
7/17/2023 4:00,5.24
7/17/2023 4:15,5.47
7/17/2023 4:30,5.60
7/17/2023 4:45,6.00
7/17/2023 5:00,5.87
7/17/2023 5:15,5.60
7/17/2023 5:30,6.00
7/17/2023 5:45,5.87
7/17/2023 6:00,5.47
7/17/2023 6:15,5.60
7/17/2023 6:30,6.26
7/17/2023 6:45,5.87
7/17/2023 7:00,5.60
7/17/2023 7:15,5.87
7/17/2023 7:30,4.88
7/17/2023 7:45,5.47
7/17/2023 8:00,5.47
7/17/2023 8:15,5.47
7/17/2023 8:30,5.73
7/17/2023 8:45,5.47
7/17/2023 9:00,5.12
7/17/2023 9:15,5.47
7/17/2023 9:30,5.87
7/17/2023 9:45,5.47
7/17/2023 10:00,5.12
7/17/2023 10:15,4.88
7/17/2023 10:30,5.24
7/17/2023 10:45,4.77
7/17/2023 11:00,4.54
7/17/2023 11:15,4.56
7/17/2023 11:30,4.24
7/17/2023 11:45,4.24
7/17/2023 12:00,4.24
7/17/2023 12:15,4.04
7/17/2023 12:30,4.04
7/17/2023 12:45,3.86
7/17/2023 13:00,3.86
7/17/2023 13:15,3.77
7/17/2023 13:30,4.24
7/17/2023 13:45,4.04
7/17/2023 14:00,4.35
7/17/2023 14:15,4.04
7/17/2023 14:30,4.24
7/17/2023 14:45,4.04
7/17/2023 15:00,4.35
7/17/2023 15:15,4.04
7/17/2023 15:30,4.04
7/17/2023 15:45,3.86
7/17/2023 16:00,4.14
7/17/2023 16:15,4.14
7/17/2023 16:30,4.14
7/17/2023 16:45,4.35
7/17/2023 17:00,3.77
7/17/2023 17:15,4.04
7/17/2023 17:30,4.14
7/17/2023 17:45,4.04
7/17/2023 18:00,3.59
7/17/2023 18:15,4.04
7/17/2023 18:30,3.68
7/17/2023 18:45,4.14
7/17/2023 19:00,4.35
7/17/2023 19:15,5.00
7/17/2023 19:30,4.66
7/17/2023 19:45,4.04
7/17/2023 20:00,4.66
7/17/2023 20:15,4.66
7/17/2023 20:30,4.66
7/17/2023 20:45,4.56
7/17/2023 21:00,4.56
7/17/2023 21:15,4.14
7/17/2023 21:30,4.66
7/17/2023 21:45,4.54
7/17/2023 22:00,4.66
7/17/2023 22:15,4.88
7/17/2023 22:30,4.56
7/17/2023 22:45,4.66
7/17/2023 23:00,4.88
7/17/2023 23:15,5.22
7/17/2023 23:30,4.88
7/17/2023 23:45,4.66
7/18/2023 0:00,4.66
7/18/2023 0:15,4.35
7/18/2023 0:30,5.00
7/18/2023 0:45,4.88
7/18/2023 1:00,5.22
7/18/2023 1:15,5.22
7/18/2023 1:30,5.22
7/18/2023 1:45,5.00
7/18/2023 2:00,5.24
7/18/2023 2:15,5.24
7/18/2023 2:30,5.24
7/18/2023 2:45,5.22
7/18/2023 3:00,5.87
7/18/2023 3:15,5.22
7/18/2023 3:30,5.00
7/18/2023 3:45,5.22
7/18/2023 4:00,5.22
7/18/2023 4:15,5.22
7/18/2023 4:30,4.88
7/18/2023 4:45,5.22
7/18/2023 5:00,5.12
7/18/2023 5:15,5.47
7/18/2023 5:30,5.60
7/18/2023 5:45,4.88
7/18/2023 6:00,5.24
7/18/2023 6:15,5.47
7/18/2023 6:30,5.87
7/18/2023 6:45,5.87
7/18/2023 7:00,5.47
7/18/2023 7:15,5.47
7/18/2023 7:30,5.24
7/18/2023 7:45,5.47
7/18/2023 8:00,5.24
7/18/2023 8:15,5.47
7/18/2023 8:30,5.47
7/18/2023 8:45,5.12
7/18/2023 9:00,5.24
7/18/2023 9:15,5.60
7/18/2023 9:30,5.12
7/18/2023 9:45,5.24
7/18/2023 10:00,4.88
7/18/2023 10:15,4.88
7/18/2023 10:30,4.88
7/18/2023 10:45,4.24
7/18/2023 11:00,4.56
7/18/2023 11:15,4.35
7/18/2023 11:30,4.56
7/18/2023 11:45,4.56
7/18/2023 12:00,4.56
7/18/2023 12:15,3.77
7/18/2023 12:30,3.77
7/18/2023 12:45,4.04
7/18/2023 13:00,4.14
7/18/2023 13:15,3.77
7/18/2023 13:30,4.04
7/18/2023 13:45,3.86
7/18/2023 14:00,4.04
7/18/2023 14:15,4.04
7/18/2023 14:30,3.77
7/18/2023 14:45,3.34
7/18/2023 15:00,4.35
7/18/2023 15:15,4.04
7/18/2023 15:30,3.77
7/18/2023 15:45,4.04
7/18/2023 16:00,4.04
7/18/2023 16:15,3.59
7/18/2023 16:30,3.77
7/18/2023 16:45,3.59
7/18/2023 17:00,4.04
7/18/2023 17:15,3.34
7/18/2023 17:30,3.86
7/18/2023 17:45,3.59
7/18/2023 18:00,4.14
7/18/2023 18:15,3.86
7/18/2023 18:30,4.14
7/18/2023 18:45,3.86
7/18/2023 19:00,4.04
7/18/2023 19:15,4.35
7/18/2023 19:30,3.86
7/18/2023 19:45,4.14
7/18/2023 20:00,3.86
7/18/2023 20:15,4.14
7/18/2023 20:30,3.68
7/18/2023 20:45,4.66
7/18/2023 21:00,4.04
7/18/2023 21:15,4.35
7/18/2023 21:30,4.14
7/18/2023 21:45,4.04
7/18/2023 22:00,4.66
7/18/2023 22:15,4.14
7/18/2023 22:30,4.35
7/18/2023 22:45,4.35
7/18/2023 23:00,4.35
7/18/2023 23:15,4.35
7/18/2023 23:30,4.24
7/18/2023 23:45,4.88
7/19/2023 0:00,4.35
7/19/2023 0:15,4.24
7/19/2023 0:30,4.66
7/19/2023 0:45,4.88
7/19/2023 1:00,4.56
7/19/2023 1:15,4.24
7/19/2023 1:30,4.88
7/19/2023 1:45,4.35
7/19/2023 2:00,4.88
7/19/2023 2:15,4.88
7/19/2023 2:30,4.35
7/19/2023 2:45,4.56
7/19/2023 3:00,4.35
7/19/2023 3:15,4.56
7/19/2023 3:30,4.35
7/19/2023 3:45,4.35
7/19/2023 4:00,4.56
7/19/2023 4:15,4.56
7/19/2023 4:30,4.66
7/19/2023 4:45,4.66
7/19/2023 5:00,4.88
7/19/2023 5:15,4.56
7/19/2023 5:30,5.24
7/19/2023 5:45,4.35
7/19/2023 6:00,4.66
7/19/2023 6:15,4.88
7/19/2023 6:30,5.22
7/19/2023 6:45,5.22
7/19/2023 7:00,4.54
7/19/2023 7:15,4.88
7/19/2023 7:30,4.35
7/19/2023 7:45,4.56
7/19/2023 8:00,4.88
7/19/2023 8:15,4.88
7/19/2023 8:30,4.56
7/19/2023 8:45,4.56
7/19/2023 9:00,4.88
7/19/2023 9:15,4.56
7/19/2023 9:30,4.56
7/19/2023 9:45,4.56
7/19/2023 10:00,4.56
7/19/2023 10:15,4.24
7/19/2023 10:30,4.56
7/19/2023 10:45,4.56
7/19/2023 11:00,4.77
7/19/2023 11:15,4.56
7/19/2023 11:30,4.24
7/19/2023 11:45,4.04
7/19/2023 12:00,4.04
7/19/2023 12:15,4.04
7/19/2023 12:30,3.77
7/19/2023 12:45,4.04
7/19/2023 13:00,4.04
7/19/2023 13:15,4.24
7/19/2023 13:30,4.24
7/19/2023 13:45,4.24
7/19/2023 14:00,3.96
7/19/2023 14:15,4.77
7/19/2023 14:30,4.04
7/19/2023 14:45,4.24
7/19/2023 15:00,4.04
7/19/2023 15:15,4.24
7/19/2023 15:30,4.04
7/19/2023 15:45,4.24
7/19/2023 16:00,3.86
7/19/2023 16:15,3.59
7/19/2023 16:30,3.86
7/19/2023 16:45,3.59
7/19/2023 17:00,4.04
7/19/2023 17:15,4.35
7/19/2023 17:30,3.86
7/19/2023 17:45,4.04
7/19/2023 18:00,4.54
7/19/2023 18:15,4.66
7/19/2023 18:30,4.14
7/19/2023 18:45,3.86
7/19/2023 19:00,4.14
7/19/2023 19:15,4.04
7/19/2023 19:30,4.35
7/19/2023 19:45,4.04
7/19/2023 20:00,4.04
7/19/2023 20:15,4.35
7/19/2023 20:30,4.24
7/19/2023 20:45,4.35
7/19/2023 21:00,4.56
7/19/2023 21:15,4.04
7/19/2023 21:30,4.66
7/19/2023 21:45,4.66
7/19/2023 22:00,4.66
7/19/2023 22:15,4.54
7/19/2023 22:30,4.54
7/19/2023 22:45,4.56
7/19/2023 23:00,4.56
7/19/2023 23:15,4.54
7/19/2023 23:30,5.12
7/19/2023 23:45,4.66
7/20/2023 0:00,5.12
7/20/2023 0:15,5.12
7/20/2023 0:30,5.12
7/20/2023 0:45,4.77
7/20/2023 1:00,4.88
7/20/2023 1:15,5.12
7/20/2023 1:30,4.77
7/20/2023 1:45,5.24
7/20/2023 2:00,5.12
7/20/2023 2:15,4.88
7/20/2023 2:30,5.22
7/20/2023 2:45,5.47
7/20/2023 3:00,5.60
7/20/2023 3:15,4.88
7/20/2023 3:30,5.87
7/20/2023 3:45,5.24
7/20/2023 4:00,5.12
7/20/2023 4:15,5.00
7/20/2023 4:30,5.24
7/20/2023 4:45,5.24
7/20/2023 5:00,5.24
7/20/2023 5:15,5.12
7/20/2023 5:30,4.88
7/20/2023 5:45,5.24
7/20/2023 6:00,4.88
7/20/2023 6:15,4.88
7/20/2023 6:30,5.24
7/20/2023 6:45,5.24
7/20/2023 7:00,5.12
7/20/2023 7:15,5.47
7/20/2023 7:30,4.88
7/20/2023 7:45,5.12
7/20/2023 8:00,5.12
7/20/2023 8:15,5.12
7/20/2023 8:30,5.12
7/20/2023 8:45,5.12
7/20/2023 9:00,5.12
7/20/2023 9:15,5.12
7/20/2023 9:30,5.35
7/20/2023 9:45,5.12
7/20/2023 10:00,4.88
7/20/2023 10:15,4.88
7/20/2023 10:30,5.12
7/20/2023 10:45,5.12
7/20/2023 11:00,4.56
7/20/2023 11:15,4.88
7/20/2023 11:30,4.88
7/20/2023 11:45,4.56
7/20/2023 12:00,4.56
7/20/2023 12:15,4.24
7/20/2023 12:30,4.35
7/20/2023 12:45,3.86
7/20/2023 13:00,4.04
7/20/2023 13:15,4.04
7/20/2023 13:30,4.04
7/20/2023 13:45,3.77
7/20/2023 14:00,4.04
7/20/2023 14:15,4.35
7/20/2023 14:30,4.35
7/20/2023 14:45,3.86
7/20/2023 15:00,4.35
7/20/2023 15:15,4.04
7/20/2023 15:30,4.35
7/20/2023 15:45,4.56
7/20/2023 16:00,4.35
7/20/2023 16:15,4.24
7/20/2023 16:30,4.35
7/20/2023 16:45,4.14
7/20/2023 17:00,4.35
7/20/2023 17:15,4.04
7/20/2023 17:30,4.56
7/20/2023 17:45,3.86
7/20/2023 18:00,4.14
7/20/2023 18:15,4.14
7/20/2023 18:30,4.35
7/20/2023 18:45,4.14
7/20/2023 19:00,4.66
7/20/2023 19:15,4.14
7/20/2023 19:30,4.88
7/20/2023 19:45,5.00
7/20/2023 20:00,4.35
7/20/2023 20:15,4.54
7/20/2023 20:30,5.22
7/20/2023 20:45,4.66
7/20/2023 21:00,4.56
7/20/2023 21:15,5.12
7/20/2023 21:30,5.47
7/20/2023 21:45,5.24
7/20/2023 22:00,5.12
7/20/2023 22:15,5.47
7/20/2023 22:30,5.24
7/20/2023 22:45,5.47
7/20/2023 23:00,5.12
7/20/2023 23:15,5.47
7/20/2023 23:30,5.24
7/20/2023 23:45,5.47
7/21/2023 0:00,5.47
7/21/2023 0:15,5.47
7/21/2023 0:30,5.12
7/21/2023 0:45,5.24
7/21/2023 1:00,5.24
7/21/2023 1:15,5.24
7/21/2023 1:30,5.60
7/21/2023 1:45,5.47
7/21/2023 2:00,5.60
7/21/2023 2:15,5.47
7/21/2023 2:30,5.60
7/21/2023 2:45,5.22
7/21/2023 3:00,5.47
7/21/2023 3:15,5.60
7/21/2023 3:30,5.47
7/21/2023 3:45,5.47
7/21/2023 4:00,5.87
7/21/2023 4:15,5.87
7/21/2023 4:30,5.87
7/21/2023 4:45,5.60
7/21/2023 5:00,5.47
7/21/2023 5:15,5.87
7/21/2023 5:30,5.87
7/21/2023 5:45,6.00
7/21/2023 6:00,5.87
7/21/2023 6:15,5.60
7/21/2023 6:30,6.26
7/21/2023 6:45,6.12
7/21/2023 7:00,5.47
7/21/2023 7:15,6.12
7/21/2023 7:30,5.73
7/21/2023 7:45,5.73
7/21/2023 8:00,5.60
7/21/2023 8:15,5.47
7/21/2023 8:30,5.47
7/21/2023 8:45,5.12
7/21/2023 9:00,5.47
7/21/2023 9:15,5.47
7/21/2023 9:30,5.24
7/21/2023 9:45,5.87
7/21/2023 10:00,5.47
7/21/2023 10:15,5.12
7/21/2023 10:30,5.12
7/21/2023 10:45,5.24
7/21/2023 11:00,5.73
7/21/2023 11:15,4.88
7/21/2023 11:30,4.66
7/21/2023 11:45,4.66
7/21/2023 12:00,4.88
7/21/2023 12:15,4.35
7/21/2023 12:30,4.88
7/21/2023 12:45,4.88
7/21/2023 13:00,5.22
7/21/2023 13:15,5.00
7/21/2023 13:30,4.88
7/21/2023 13:45,4.66
7/21/2023 14:00,4.56
7/21/2023 14:15,4.88
7/21/2023 14:30,4.04
7/21/2023 14:45,4.66
7/21/2023 15:00,4.35
7/21/2023 15:15,4.88
7/21/2023 15:30,4.66
7/21/2023 15:45,4.88
7/21/2023 16:00,5.24
7/21/2023 16:15,5.24
7/21/2023 16:30,5.00
7/21/2023 16:45,4.88
7/21/2023 17:00,4.88
7/21/2023 17:15,5.24
7/21/2023 17:30,4.88
7/21/2023 17:45,5.00
7/21/2023 18:00,4.66
7/21/2023 18:15,4.66
7/21/2023 18:30,4.35
7/21/2023 18:45,4.45
7/21/2023 19:00,5.24
7/21/2023 19:15,4.88
7/21/2023 19:30,5.24
7/21/2023 19:45,4.56
7/21/2023 20:00,5.24
7/21/2023 20:15,5.60
7/21/2023 20:30,4.66
7/21/2023 20:45,4.66
7/21/2023 21:00,4.66
7/21/2023 21:15,4.56
7/21/2023 21:30,4.35
7/21/2023 21:45,4.56
7/21/2023 22:00,4.88
7/21/2023 22:15,4.35
7/21/2023 22:30,4.35
7/21/2023 22:45,4.54
7/21/2023 23:00,4.54
7/21/2023 23:15,4.88
7/21/2023 23:30,5.22
7/21/2023 23:45,5.24
7/22/2023 0:00,4.88
7/22/2023 0:15,4.66
7/22/2023 0:30,4.88
7/22/2023 0:45,4.88
7/22/2023 1:00,4.56
7/22/2023 1:15,5.24
7/22/2023 1:30,4.88
7/22/2023 1:45,5.24
7/22/2023 2:00,5.24
7/22/2023 2:15,4.88
7/22/2023 2:30,5.24
7/22/2023 2:45,5.12
7/22/2023 3:00,5.12
7/22/2023 3:15,4.88
7/22/2023 3:30,5.24
7/22/2023 3:45,4.66
7/22/2023 4:00,4.88
7/22/2023 4:15,4.88
7/22/2023 4:30,5.00
7/22/2023 4:45,4.88
7/22/2023 5:00,4.88
7/22/2023 5:15,4.35
7/22/2023 5:30,4.56
7/22/2023 5:45,5.24
7/22/2023 6:00,5.12
7/22/2023 6:15,4.88
7/22/2023 6:30,5.12
7/22/2023 6:45,5.12
7/22/2023 7:00,5.12
7/22/2023 7:15,5.12
7/22/2023 7:30,5.12
7/22/2023 7:45,5.24
7/22/2023 8:00,4.88
7/22/2023 8:15,5.12
7/22/2023 8:30,4.56
7/22/2023 8:45,5.24
7/22/2023 9:00,5.12
7/22/2023 9:15,4.77
7/22/2023 9:30,4.56
7/22/2023 9:45,5.12
7/22/2023 10:00,5.12
7/22/2023 10:15,5.47
7/22/2023 10:30,4.56
7/22/2023 10:45,4.88
7/22/2023 11:00,4.56
7/22/2023 11:15,4.56
7/22/2023 11:30,4.54
7/22/2023 11:45,4.54
7/22/2023 12:00,4.04
7/22/2023 12:15,4.35
7/22/2023 12:30,4.56
7/22/2023 12:45,4.14
7/22/2023 13:00,4.14
7/22/2023 13:15,3.86
7/22/2023 13:30,3.86
7/22/2023 13:45,4.88
7/22/2023 14:00,4.66
7/22/2023 14:15,4.04
7/22/2023 14:30,4.66
7/22/2023 14:45,4.35
7/22/2023 15:00,4.66
7/22/2023 15:15,4.04
7/22/2023 15:30,4.35
7/22/2023 15:45,4.88
7/22/2023 16:00,4.35
7/22/2023 16:15,6.12
7/22/2023 16:30,6.99
7/22/2023 16:45,6.55
7/22/2023 17:00,6.70
7/22/2023 17:15,5.47
7/22/2023 17:30,6.12
7/22/2023 17:45,6.70
7/22/2023 18:00,7.47
7/22/2023 18:15,7.47
7/22/2023 18:30,7.96
7/22/2023 18:45,7.47
7/22/2023 19:00,7.15
7/22/2023 19:15,6.26
7/22/2023 19:30,6.70
7/22/2023 19:45,6.70
7/22/2023 20:00,6.26
7/22/2023 20:15,6.26
7/22/2023 20:30,6.26
7/22/2023 20:45,5.87
7/22/2023 21:00,5.24
7/22/2023 21:15,5.87
7/22/2023 21:30,5.47
7/22/2023 21:45,5.47
7/22/2023 22:00,5.47
7/22/2023 22:15,5.47
7/22/2023 22:30,5.47
7/22/2023 22:45,5.47
7/22/2023 23:00,5.87
7/22/2023 23:15,5.87
7/22/2023 23:30,5.87
7/22/2023 23:45,6.26
7/23/2023 0:00,5.47
7/23/2023 0:15,5.60
7/23/2023 0:30,5.24
7/23/2023 0:45,5.87
7/23/2023 1:00,5.87
7/23/2023 1:15,5.24
7/23/2023 1:30,5.24
7/23/2023 1:45,4.88
7/23/2023 2:00,5.24
7/23/2023 2:15,5.24
7/23/2023 2:30,5.24
7/23/2023 2:45,5.12
7/23/2023 3:00,5.12
7/23/2023 3:15,5.47
7/23/2023 3:30,5.12
7/23/2023 3:45,5.12
7/23/2023 4:00,5.12
7/23/2023 4:15,5.24
7/23/2023 4:30,5.47
7/23/2023 4:45,5.24
7/23/2023 5:00,5.47
7/23/2023 5:15,5.24
7/23/2023 5:30,5.47
7/23/2023 5:45,5.47
7/23/2023 6:00,5.87
7/23/2023 6:15,6.26
7/23/2023 6:30,5.47
7/23/2023 6:45,5.12
7/23/2023 7:00,5.87
7/23/2023 7:15,5.12
7/23/2023 7:30,5.12
7/23/2023 7:45,5.12
7/23/2023 8:00,5.22
7/23/2023 8:15,5.22
7/23/2023 8:30,5.12
7/23/2023 8:45,5.12
7/23/2023 9:00,5.12
7/23/2023 9:15,5.12
7/23/2023 9:30,5.35
7/23/2023 9:45,5.12
7/23/2023 10:00,5.47
7/23/2023 10:15,4.77
7/23/2023 10:30,5.12
7/23/2023 10:45,5.12
7/23/2023 11:00,5.12
7/23/2023 11:15,4.88
7/23/2023 11:30,4.24
7/23/2023 11:45,3.96
7/23/2023 12:00,3.96
7/23/2023 12:15,4.24
7/23/2023 12:30,4.24
7/23/2023 12:45,4.56
7/23/2023 13:00,4.56
7/23/2023 13:15,4.35
7/23/2023 13:30,4.45
7/23/2023 13:45,4.56
7/23/2023 14:00,4.56
7/23/2023 14:15,4.56
7/23/2023 14:30,4.24
7/23/2023 14:45,4.24
7/23/2023 15:00,4.24
7/23/2023 15:15,4.35
7/23/2023 15:30,4.04
7/23/2023 15:45,4.24
7/23/2023 16:00,4.35
7/23/2023 16:15,4.56
7/23/2023 16:30,4.14
7/23/2023 16:45,4.04
7/23/2023 17:00,4.35
7/23/2023 17:15,4.35
7/23/2023 17:30,3.77
7/23/2023 17:45,4.35
7/23/2023 18:00,4.04
7/23/2023 18:15,4.04
7/23/2023 18:30,4.24
7/23/2023 18:45,4.56
7/23/2023 19:00,4.04
7/23/2023 19:15,4.35
7/23/2023 19:30,4.66
7/23/2023 19:45,4.66
7/23/2023 20:00,4.35
7/23/2023 20:15,4.66
7/23/2023 20:30,4.35
7/23/2023 20:45,4.24
7/23/2023 21:00,4.54
7/23/2023 21:15,4.66
7/23/2023 21:30,4.35
7/23/2023 21:45,4.56
7/23/2023 22:00,4.77
7/23/2023 22:15,4.88
7/23/2023 22:30,4.88
7/23/2023 22:45,4.88
7/23/2023 23:00,4.77
7/23/2023 23:15,4.54
7/23/2023 23:30,4.54
7/23/2023 23:45,5.12
7/24/2023 0:00,4.54
7/24/2023 0:15,4.54
7/24/2023 0:30,4.54
7/24/2023 0:45,4.88
7/24/2023 1:00,5.12
7/24/2023 1:15,5.12
7/24/2023 1:30,5.22
7/24/2023 1:45,5.22
7/24/2023 2:00,5.12
7/24/2023 2:15,4.88
7/24/2023 2:30,4.77
7/24/2023 2:45,4.54
7/24/2023 3:00,5.12
7/24/2023 3:15,5.12
7/24/2023 3:30,4.88
7/24/2023 3:45,4.88
7/24/2023 4:00,4.88
7/24/2023 4:15,5.12
7/24/2023 4:30,5.12
7/24/2023 4:45,4.88
7/24/2023 5:00,4.88
7/24/2023 5:15,4.88
7/24/2023 5:30,5.12
7/24/2023 5:45,5.12
7/24/2023 6:00,5.12
7/24/2023 6:15,5.12
7/24/2023 6:30,4.88
7/24/2023 6:45,5.24
7/24/2023 7:00,5.12
7/24/2023 7:15,4.77
7/24/2023 7:30,4.45
7/24/2023 7:45,4.88
7/24/2023 8:00,4.88
7/24/2023 8:15,5.12
7/24/2023 8:30,4.77
7/24/2023 8:45,4.77
7/24/2023 9:00,5.12
7/24/2023 9:15,4.77
7/24/2023 9:30,4.77
7/24/2023 9:45,4.56
7/24/2023 10:00,4.56
7/24/2023 10:15,4.24
7/24/2023 10:30,3.96
7/24/2023 10:45,4.77
7/24/2023 11:00,4.24
7/24/2023 11:15,3.77
7/24/2023 11:30,3.77
7/24/2023 11:45,3.26
7/24/2023 12:00,3.50
7/24/2023 12:15,3.50
7/24/2023 12:30,3.68
7/24/2023 12:45,3.68
7/24/2023 13:00,3.94
7/24/2023 13:15,3.77
7/24/2023 13:30,4.35
7/24/2023 13:45,3.50
7/24/2023 14:00,3.34
7/24/2023 14:15,3.34
7/24/2023 14:30,3.34
7/24/2023 14:45,3.34
7/24/2023 15:00,3.59
7/24/2023 15:15,3.34
7/24/2023 15:30,3.59
7/24/2023 15:45,3.34
7/24/2023 16:00,3.59
7/24/2023 16:15,2.94
7/24/2023 16:30,2.73
7/24/2023 16:45,3.34
7/24/2023 17:00,3.77
7/24/2023 17:15,3.34
7/24/2023 17:30,3.34
7/24/2023 17:45,3.50
7/24/2023 18:00,3.34
7/24/2023 18:15,3.34
7/24/2023 18:30,4.04
7/24/2023 18:45,3.34
7/24/2023 19:00,3.86
7/24/2023 19:15,3.34
7/24/2023 19:30,4.04
7/24/2023 19:45,4.04
7/24/2023 20:00,3.18
7/24/2023 20:15,3.50
7/24/2023 20:30,3.59
7/24/2023 20:45,3.50
7/24/2023 21:00,3.96
7/24/2023 21:15,4.04
7/24/2023 21:30,3.59
7/24/2023 21:45,4.04
7/24/2023 22:00,4.35
7/24/2023 22:15,4.04
7/24/2023 22:30,4.24
7/24/2023 22:45,4.35
7/24/2023 23:00,4.54
7/24/2023 23:15,4.24
7/24/2023 23:30,4.35
7/24/2023 23:45,4.54
7/25/2023 0:00,4.24
7/25/2023 0:15,4.35
7/25/2023 0:30,4.35
7/25/2023 0:45,4.54
7/25/2023 1:00,4.56
7/25/2023 1:15,4.56
7/25/2023 1:30,4.04
7/25/2023 1:45,4.56
7/25/2023 2:00,4.56
7/25/2023 2:15,4.56
7/25/2023 2:30,4.56
7/25/2023 2:45,4.35
7/25/2023 3:00,4.35
7/25/2023 3:15,4.04
7/25/2023 3:30,4.56
7/25/2023 3:45,4.66
7/25/2023 4:00,4.35
7/25/2023 4:15,4.35
7/25/2023 4:30,4.66
7/25/2023 4:45,4.24
7/25/2023 5:00,4.56
