Date_Time,Q (L/s)
6/20/2023 8:30,10.4024
6/20/2023 8:45,11.1256
6/20/2023 9:00,10.4024
6/20/2023 9:15,12.2995
6/20/2023 9:30,10.4024
6/20/2023 9:45,10.4024
6/20/2023 10:00,12.2995
6/20/2023 10:15,12.2995
6/20/2023 10:30,12.2995
6/20/2023 10:45,11.1256
6/20/2023 11:00,10.4024
6/20/2023 11:15,10.4024
6/20/2023 11:30,10.4024
6/20/2023 11:45,9.4537
6/20/2023 12:00,9.4537
6/20/2023 12:15,10.4024
6/20/2023 12:30,7.2408
6/20/2023 12:45,9.4537
6/20/2023 13:00,9.7788
6/20/2023 13:15,9.4537
6/20/2023 13:30,8.0223
6/20/2023 13:45,10.4024
6/20/2023 14:00,8.8341
6/20/2023 14:15,8.8341
6/20/2023 14:30,9.7788
6/20/2023 14:45,8.0223
6/20/2023 15:00,8.0223
6/20/2023 15:15,8.8341
6/20/2023 15:30,12.6456
6/20/2023 15:45,8.8341
6/20/2023 16:00,9.4537
6/20/2023 16:15,7.4928
6/20/2023 16:30,8.8341
6/20/2023 16:45,8.8341
6/20/2023 17:00,8.8341
6/20/2023 17:15,8.3003
6/20/2023 17:30,8.8341
6/20/2023 17:45,8.8341
6/20/2023 18:00,9.7788
6/20/2023 18:15,7.2408
6/20/2023 18:30,8.0223
6/20/2023 18:45,8.0223
6/20/2023 19:00,8.3003
6/20/2023 19:15,10.4024
6/20/2023 19:30,8.0223
6/20/2023 19:45,9.4537
6/20/2023 20:00,8.0223
6/20/2023 20:15,8.8341
6/20/2023 20:30,10.4024
6/20/2023 20:45,10.4024
6/20/2023 21:00,9.4537
6/20/2023 21:15,10.4024
6/20/2023 21:30,11.5047
6/20/2023 21:45,11.1256
6/20/2023 22:00,10.4024
6/20/2023 22:15,10.4024
6/20/2023 22:30,10.4024
6/20/2023 22:45,10.4024
6/20/2023 23:00,10.4024
6/20/2023 23:15,11.1256
6/20/2023 23:30,12.2995
6/20/2023 23:45,12.2995
6/21/2023 0:00,10.4024
6/21/2023 0:15,10.4024
6/21/2023 0:30,11.1256
6/21/2023 0:45,9.4537
6/21/2023 1:00,11.5047
6/21/2023 1:15,11.5047
6/21/2023 1:30,10.4024
6/21/2023 1:45,11.5047
6/21/2023 2:00,12.2995
6/21/2023 2:15,10.4024
6/21/2023 2:30,10.4024
6/21/2023 2:45,11.1256
6/21/2023 3:00,9.7788
6/21/2023 3:15,11.5047
6/21/2023 3:30,9.7788
6/21/2023 3:45,9.4537
6/21/2023 4:00,11.1256
6/21/2023 4:15,10.1144
6/21/2023 4:30,12.2995
6/21/2023 4:45,11.5047
6/21/2023 5:00,11.5047
6/21/2023 5:15,11.1256
6/21/2023 5:30,11.1256
6/21/2023 5:45,12.6456
6/21/2023 6:00,12.2995
6/21/2023 6:15,10.4024
6/21/2023 6:30,13.5135
6/21/2023 6:45,11.1256
6/21/2023 7:00,11.1256
6/21/2023 7:15,10.4024
6/21/2023 7:30,9.4537
6/21/2023 7:45,10.4024
6/21/2023 8:00,11.5047
6/21/2023 8:15,10.4024
6/21/2023 8:30,10.4024
6/21/2023 8:45,10.4024
6/21/2023 9:00,9.4537
6/21/2023 9:15,11.5047
6/21/2023 9:30,10.4024
6/21/2023 9:45,11.5047
6/21/2023 10:00,10.4024
6/21/2023 10:15,10.4024
6/21/2023 10:30,10.4024
6/21/2023 10:45,8.8341
6/21/2023 11:00,9.4537
6/21/2023 11:15,8.8341
6/21/2023 11:30,8.5390
6/21/2023 11:45,9.4537
6/21/2023 12:00,9.4537
6/21/2023 12:15,8.5390
6/21/2023 12:30,8.0223
6/21/2023 12:45,6.1336
6/21/2023 13:00,7.4928
6/21/2023 13:15,8.8341
6/21/2023 13:30,7.2408
6/21/2023 13:45,7.4928
6/21/2023 14:00,7.2408
6/21/2023 14:15,7.2408
6/21/2023 14:30,9.4537
6/21/2023 14:45,7.2408
6/21/2023 15:00,8.0223
6/21/2023 15:15,6.7999
6/21/2023 15:30,7.4928
6/21/2023 15:45,5.7251
6/21/2023 16:00,6.9970
6/21/2023 16:15,8.0223
6/21/2023 16:30,7.2408
6/21/2023 16:45,7.2408
6/21/2023 17:00,6.7999
6/21/2023 17:15,7.4928
6/21/2023 17:30,8.0223
6/21/2023 17:45,8.3003
6/21/2023 18:00,7.7532
6/21/2023 18:15,8.3003
6/21/2023 18:30,7.4928
6/21/2023 18:45,6.7999
6/21/2023 19:00,8.3003
6/21/2023 19:15,7.4928
6/21/2023 19:30,7.4928
6/21/2023 19:45,7.4928
6/21/2023 20:00,8.0223
6/21/2023 20:15,8.0223
6/21/2023 20:30,8.8341
6/21/2023 20:45,8.0223
6/21/2023 21:00,8.8341
6/21/2023 21:15,7.2408
6/21/2023 21:30,8.0223
6/21/2023 21:45,8.3003
6/21/2023 22:00,8.0223
6/21/2023 22:15,8.8341
6/21/2023 22:30,8.8341
6/21/2023 22:45,8.5390
6/21/2023 23:00,8.8341
6/21/2023 23:15,9.4537
6/21/2023 23:30,9.7788
6/21/2023 23:45,9.7788
6/22/2023 0:00,9.4537
6/22/2023 0:15,8.0223
6/22/2023 0:30,9.7788
6/22/2023 0:45,8.8341
6/22/2023 1:00,8.8341
6/22/2023 1:15,9.7788
6/22/2023 1:30,9.7788
6/22/2023 1:45,8.8341
6/22/2023 2:00,9.4537
6/22/2023 2:15,9.4537
6/22/2023 2:30,10.4024
6/22/2023 2:45,10.4024
6/22/2023 3:00,9.7788
6/22/2023 3:15,10.4024
6/22/2023 3:30,10.7583
6/22/2023 3:45,8.8341
6/22/2023 4:00,12.2995
6/22/2023 4:15,9.4537
6/22/2023 4:30,9.7788
6/22/2023 4:45,8.8341
6/22/2023 5:00,8.8341
6/22/2023 5:15,9.7788
6/22/2023 5:30,9.7788
6/22/2023 5:45,9.4537
6/22/2023 6:00,8.8341
6/22/2023 6:15,9.4537
6/22/2023 6:30,9.7788
6/22/2023 6:45,9.4537
6/22/2023 7:00,9.7788
6/22/2023 7:15,10.4024
6/22/2023 7:30,9.4537
6/22/2023 7:45,8.5390
6/22/2023 8:00,10.4024
6/22/2023 8:15,10.4024
6/22/2023 8:30,9.4537
6/22/2023 8:45,11.1256
6/22/2023 9:00,9.7788
6/22/2023 9:15,9.7788
6/22/2023 9:30,8.8341
6/22/2023 9:45,8.8341
6/22/2023 10:00,8.8341
6/22/2023 10:15,8.0223
6/22/2023 10:30,8.8341
6/22/2023 10:45,10.4024
6/22/2023 11:00,8.0223
6/22/2023 11:15,7.2408
6/22/2023 11:30,8.0223
6/22/2023 11:45,8.0223
6/22/2023 12:00,7.4928
6/22/2023 12:15,6.7999
6/22/2023 12:30,6.7999
6/22/2023 12:45,8.0223
