Date_Time,Q (L/s)
3/2/2023 3:45,25.405
3/2/2023 4:00,21.871
3/2/2023 4:15,25.405
3/2/2023 4:30,20.789
3/2/2023 4:45,24.184
3/2/2023 5:00,20.789
3/2/2023 5:15,20.789
3/2/2023 5:30,20.789
3/2/2023 5:45,24.184
3/2/2023 6:00,28.033
3/2/2023 6:15,17.812
3/2/2023 6:30,24.184
3/2/2023 6:45,20.789
3/2/2023 7:00,24.184
3/2/2023 7:15,20.789
3/2/2023 7:30,24.184
3/2/2023 7:45,20.789
3/2/2023 8:00,28.033
3/2/2023 8:15,25.405
3/2/2023 8:30,25.405
3/2/2023 8:45,20.789
3/2/2023 9:00,21.882
3/2/2023 9:15,19.754
3/2/2023 9:30,18.765
3/2/2023 9:45,21.882
3/2/2023 10:00,14.428
3/2/2023 10:15,12.279
3/2/2023 10:30,11.008
3/2/2023 10:45,9.327
3/2/2023 11:00,12.958
3/2/2023 11:15,11.008
3/2/2023 11:30,15.208
3/2/2023 11:45,11.634
3/2/2023 12:00,9.867
3/2/2023 12:15,14.428
3/2/2023 12:30,14.428
3/2/2023 12:45,14.428
3/2/2023 13:00,12.965
3/2/2023 13:15,17.821
3/2/2023 13:30,14.428
3/2/2023 13:45,14.428
3/2/2023 14:00,11.014
3/2/2023 14:15,12.965
3/2/2023 14:30,11.634
3/2/2023 14:45,12.965
3/2/2023 15:00,15.225
3/2/2023 15:15,12.965
3/2/2023 15:30,16.911
3/2/2023 15:45,16.911
3/2/2023 16:00,16.911
3/2/2023 16:15,9.867
3/2/2023 16:30,11.008
3/2/2023 16:45,11.621
3/2/2023 17:00,12.279
3/2/2023 17:15,12.279
3/2/2023 17:30,12.965
3/2/2023 17:45,14.428
3/2/2023 18:00,16.911
3/2/2023 18:15,17.821
3/2/2023 18:30,20.811
3/2/2023 18:45,23.014
3/2/2023 19:00,19.754
3/2/2023 19:15,23.014
3/2/2023 19:30,19.754
3/2/2023 19:45,23.014
3/2/2023 20:00,23.014
3/2/2023 20:15,26.705
3/2/2023 20:30,20.789
3/2/2023 20:45,19.754
3/2/2023 21:00,23.014
3/2/2023 21:15,23.014
3/2/2023 21:30,23.014
3/2/2023 21:45,26.705
3/2/2023 22:00,26.705
3/2/2023 22:15,30.869
3/2/2023 22:30,19.754
3/2/2023 22:45,23.014
3/2/2023 23:00,30.869
3/2/2023 23:15,20.789
3/2/2023 23:30,24.184
3/2/2023 23:45,35.531
3/3/2023 0:00,33.935
3/3/2023 0:15,38.934
3/3/2023 0:30,33.935
3/3/2023 0:45,33.935
3/3/2023 1:00,29.430
3/3/2023 1:15,38.934
3/3/2023 1:30,38.934
3/3/2023 1:45,38.934
3/3/2023 2:00,38.934
3/3/2023 2:15,29.430
3/3/2023 2:30,38.934
3/3/2023 2:45,30.869
3/3/2023 3:00,33.935
3/3/2023 3:15,30.869
3/3/2023 3:30,33.935
3/3/2023 3:45,33.935
3/3/2023 4:00,30.869
3/3/2023 4:15,38.934
3/3/2023 4:30,33.935
3/3/2023 4:45,38.934
3/3/2023 5:00,38.934
3/3/2023 5:15,38.934
3/3/2023 5:30,33.935
3/3/2023 5:45,38.934
3/3/2023 6:00,33.935
3/3/2023 6:15,38.934
3/3/2023 6:30,38.934
3/3/2023 6:45,48.434
3/3/2023 7:00,48.434
3/3/2023 7:15,44.451
3/3/2023 7:30,48.434
3/3/2023 7:45,48.434
3/3/2023 8:00,44.451
3/3/2023 8:15,35.531
3/3/2023 8:30,40.707
3/3/2023 8:45,38.897
3/3/2023 9:00,35.531
3/3/2023 9:15,28.061
3/3/2023 9:30,35.531
3/3/2023 9:45,14.428
3/3/2023 10:00,16.911
3/3/2023 10:15,13.663
3/3/2023 10:30,18.755
3/3/2023 10:45,13.663
3/3/2023 11:00,18.755
3/3/2023 11:15,18.765
3/3/2023 11:30,18.755
3/3/2023 11:45,12.279
3/3/2023 12:00,9.337
3/3/2023 12:15,12.279
3/3/2023 12:30,13.663
3/3/2023 12:45,11.014
3/3/2023 13:00,11.014
3/3/2023 13:15,12.279
3/3/2023 13:30,12.279
3/3/2023 13:45,13.679
3/3/2023 14:00,10.420
3/3/2023 14:15,12.279
3/3/2023 14:30,17.812
3/3/2023 14:45,17.812
3/3/2023 15:00,12.279
3/3/2023 15:15,11.634
3/3/2023 15:30,11.634
3/3/2023 15:45,18.765
3/3/2023 16:00,16.043
3/3/2023 16:15,12.279
3/3/2023 16:30,8.829
3/3/2023 16:45,11.008
3/3/2023 17:00,14.428
3/3/2023 17:15,12.958
3/3/2023 17:30,14.428
3/3/2023 17:45,16.043
3/3/2023 18:00,16.043
3/3/2023 18:15,24.209
3/3/2023 18:30,16.043
3/3/2023 18:45,21.882
3/3/2023 19:00,20.811
3/3/2023 19:15,32.365
3/3/2023 19:30,24.184
3/3/2023 19:45,24.184
3/3/2023 20:00,20.789
3/3/2023 20:15,24.184
3/3/2023 20:30,20.789
3/3/2023 20:45,24.184
3/3/2023 21:00,20.789
3/3/2023 21:15,24.184
3/3/2023 21:30,26.705
3/3/2023 21:45,24.184
3/3/2023 22:00,20.789
3/3/2023 22:15,18.765
3/3/2023 22:30,25.431
3/3/2023 22:45,19.754
3/3/2023 23:00,21.882
3/3/2023 23:15,32.365
3/3/2023 23:30,28.033
3/3/2023 23:45,28.033
3/4/2023 0:00,18.765
3/4/2023 0:15,21.882
3/4/2023 0:30,24.209
3/4/2023 0:45,25.431
3/4/2023 1:00,24.184
3/4/2023 1:15,32.365
3/4/2023 1:30,23.014
3/4/2023 1:45,25.405
3/4/2023 2:00,33.902
3/4/2023 2:15,32.365
3/4/2023 2:30,29.430
3/4/2023 2:45,29.430
3/4/2023 3:00,37.185
3/4/2023 3:15,37.185
3/4/2023 3:30,37.185
3/4/2023 3:45,32.365
3/4/2023 4:00,29.415
3/4/2023 4:15,37.185
3/4/2023 4:30,32.365
3/4/2023 4:45,28.033
3/4/2023 5:00,37.185
3/4/2023 5:15,33.935
3/4/2023 5:30,37.185
3/4/2023 5:45,32.365
3/4/2023 6:00,37.220
3/4/2023 6:15,37.220
3/4/2023 6:30,37.220
3/4/2023 6:45,37.220
3/4/2023 7:00,32.381
3/4/2023 7:15,37.220
3/4/2023 7:30,38.934
3/4/2023 7:45,29.430
3/4/2023 8:00,32.381
3/4/2023 8:15,29.430
3/4/2023 8:30,29.430
3/4/2023 8:45,26.705
3/4/2023 9:00,33.902
3/4/2023 9:15,26.705
3/4/2023 9:30,26.705
3/4/2023 9:45,15.208
3/4/2023 10:00,9.867
3/4/2023 10:15,17.812
3/4/2023 10:30,17.812
3/4/2023 10:45,13.679
3/4/2023 11:00,17.812
3/4/2023 11:15,15.208
3/4/2023 11:30,11.634
3/4/2023 11:45,9.867
3/4/2023 12:00,9.867
3/4/2023 12:15,10.420
3/4/2023 12:30,12.279
3/4/2023 12:45,7.459
3/4/2023 13:00,10.420
3/4/2023 13:15,8.829
3/4/2023 13:30,15.208
3/4/2023 13:45,13.663
3/4/2023 14:00,14.428
3/4/2023 14:15,11.621
3/4/2023 14:30,13.663
3/4/2023 14:45,13.679
3/4/2023 15:00,12.958
3/4/2023 15:15,10.420
3/4/2023 15:30,12.958
3/4/2023 15:45,12.958
3/4/2023 16:00,13.679
3/4/2023 16:15,11.634
3/4/2023 16:30,11.634
3/4/2023 16:45,15.225
3/4/2023 17:00,13.679
3/4/2023 17:15,13.679
3/4/2023 17:30,11.634
3/4/2023 17:45,17.821
3/4/2023 18:00,15.225
3/4/2023 18:15,17.821
3/4/2023 18:30,20.811
3/4/2023 18:45,16.911
3/4/2023 19:00,23.014
3/4/2023 19:15,19.754
3/4/2023 19:30,20.811
3/4/2023 19:45,17.821
3/4/2023 20:00,23.014
3/4/2023 20:15,20.811
3/4/2023 20:30,17.821
3/4/2023 20:45,23.014
3/4/2023 21:00,23.014
3/4/2023 21:15,23.014
3/4/2023 21:30,19.754
3/4/2023 21:45,16.911
3/4/2023 22:00,17.812
3/4/2023 22:15,15.208
3/4/2023 22:30,17.812
3/4/2023 22:45,20.789
3/4/2023 23:00,17.812
3/4/2023 23:15,15.208
3/4/2023 23:30,16.911
3/4/2023 23:45,15.208
3/5/2023 0:00,17.812
3/5/2023 0:15,17.812
3/5/2023 0:30,20.789
3/5/2023 0:45,20.789
3/5/2023 1:00,17.812
3/5/2023 1:15,19.754
3/5/2023 1:30,23.014
3/5/2023 1:45,24.184
3/5/2023 2:00,17.812
3/5/2023 2:15,15.208
3/5/2023 2:30,24.184
3/5/2023 2:45,26.705
3/5/2023 3:00,26.705
3/5/2023 3:15,26.705
3/5/2023 3:30,19.754
3/5/2023 3:45,25.405
3/5/2023 4:00,29.415
3/5/2023 4:15,26.705
3/5/2023 4:30,26.705
3/5/2023 4:45,29.415
3/5/2023 5:00,20.811
3/5/2023 5:15,20.811
3/5/2023 5:30,25.405
3/5/2023 5:45,29.415
3/5/2023 6:00,23.014
3/5/2023 6:15,19.754
3/5/2023 6:30,26.705
3/5/2023 6:45,26.705
3/5/2023 7:00,30.869
3/5/2023 7:15,26.705
3/5/2023 7:30,29.430
3/5/2023 7:45,30.869
3/5/2023 8:00,23.014
3/5/2023 8:15,23.014
3/5/2023 8:30,20.789
3/5/2023 8:45,24.184
3/5/2023 9:00,23.014
3/5/2023 9:15,18.765
3/5/2023 9:30,18.765
3/5/2023 9:45,12.279
3/5/2023 10:00,12.279
3/5/2023 10:15,11.634
3/5/2023 10:30,13.663
3/5/2023 10:45,16.911
3/5/2023 11:00,11.621
3/5/2023 11:15,14.428
3/5/2023 11:30,13.663
3/5/2023 11:45,13.663
3/5/2023 12:00,10.420
3/5/2023 12:15,11.621
3/5/2023 12:30,10.420
3/5/2023 12:45,8.829
3/5/2023 13:00,12.279
3/5/2023 13:15,12.279
3/5/2023 13:30,16.043
3/5/2023 13:45,14.428
3/5/2023 14:00,14.428
3/5/2023 14:15,10.420
3/5/2023 14:30,10.420
3/5/2023 14:45,10.420
3/5/2023 15:00,15.225
3/5/2023 15:15,11.634
3/5/2023 15:30,10.420
3/5/2023 15:45,10.420
3/5/2023 16:00,15.225
3/5/2023 16:15,8.829
3/5/2023 16:30,11.634
3/5/2023 16:45,15.225
3/5/2023 17:00,13.679
3/5/2023 17:15,16.043
3/5/2023 17:30,13.679
3/5/2023 17:45,16.043
3/5/2023 18:00,11.634
3/5/2023 18:15,12.279
3/5/2023 18:30,16.034
3/5/2023 18:45,16.034
3/5/2023 19:00,16.034
3/5/2023 19:15,16.034
3/5/2023 19:30,16.034
3/5/2023 19:45,17.812
3/5/2023 20:00,20.789
3/5/2023 20:15,16.034
3/5/2023 20:30,20.789
3/5/2023 20:45,14.428
3/5/2023 21:00,13.679
3/5/2023 21:15,13.679
3/5/2023 21:30,18.765
3/5/2023 21:45,16.043
3/5/2023 22:00,14.428
3/5/2023 22:15,16.043
3/5/2023 22:30,16.043
3/5/2023 22:45,13.679
3/5/2023 23:00,16.043
3/5/2023 23:15,14.428
3/5/2023 23:30,18.765
3/5/2023 23:45,14.428
3/6/2023 0:00,12.279
3/6/2023 0:15,14.428
3/6/2023 0:30,16.911
3/6/2023 0:45,19.754
3/6/2023 1:00,16.911
3/6/2023 1:15,14.428
3/6/2023 1:30,18.765
3/6/2023 1:45,18.765
3/6/2023 2:00,16.043
3/6/2023 2:15,18.765
3/6/2023 2:30,18.765
3/6/2023 2:45,16.043
3/6/2023 3:00,18.765
3/6/2023 3:15,18.765
3/6/2023 3:30,16.043
3/6/2023 3:45,18.765
3/6/2023 4:00,21.882
3/6/2023 4:15,21.882
3/6/2023 4:30,16.043
3/6/2023 4:45,16.043
3/6/2023 5:00,18.765
3/6/2023 5:15,16.043
3/6/2023 5:30,14.428
3/6/2023 5:45,18.765
3/6/2023 6:00,18.765
3/6/2023 6:15,19.754
3/6/2023 6:30,14.428
3/6/2023 6:45,18.755
3/6/2023 7:00,18.755
3/6/2023 7:15,16.911
3/6/2023 7:30,16.911
3/6/2023 7:45,18.765
3/6/2023 8:00,16.043
3/6/2023 8:15,12.279
3/6/2023 8:30,12.958
3/6/2023 8:45,15.208
3/6/2023 9:00,11.008
3/6/2023 9:15,12.958
3/6/2023 9:30,14.428
3/6/2023 9:45,11.014
3/6/2023 10:00,9.337
3/6/2023 10:15,9.867
3/6/2023 10:30,17.821
3/6/2023 10:45,9.867
3/6/2023 11:00,13.679
3/6/2023 11:15,8.352
3/6/2023 11:30,9.867
3/6/2023 11:45,12.965
3/6/2023 12:00,9.867
3/6/2023 12:15,9.337
3/6/2023 12:30,9.337
3/6/2023 12:45,7.459
3/6/2023 13:00,9.867
3/6/2023 13:15,12.965
3/6/2023 13:30,11.008
3/6/2023 13:45,11.008
3/6/2023 14:00,11.008
3/6/2023 14:15,11.008
3/6/2023 14:30,12.279
3/6/2023 14:45,12.279
3/6/2023 15:00,11.008
3/6/2023 15:15,15.208
3/6/2023 15:30,12.958
3/6/2023 15:45,9.327
3/6/2023 16:00,12.958
3/6/2023 16:15,12.958
3/6/2023 16:30,12.958
3/6/2023 16:45,11.008
3/6/2023 17:00,12.958
3/6/2023 17:15,12.958
3/6/2023 17:30,7.891
3/6/2023 17:45,12.958
3/6/2023 18:00,14.428
3/6/2023 18:15,15.208
3/6/2023 18:30,12.958
3/6/2023 18:45,12.958
3/6/2023 19:00,15.208
3/6/2023 19:15,16.911
3/6/2023 19:30,14.428
3/6/2023 19:45,14.428
3/6/2023 20:00,16.911
3/6/2023 20:15,19.754
3/6/2023 20:30,16.911
3/6/2023 20:45,14.428
3/6/2023 21:00,14.428
3/6/2023 21:15,14.428
3/6/2023 21:30,19.754
3/6/2023 21:45,16.911
3/6/2023 22:00,16.911
3/6/2023 22:15,16.911
3/6/2023 22:30,14.428
3/6/2023 22:45,19.754
3/6/2023 23:00,12.965
3/6/2023 23:15,12.279
3/6/2023 23:30,16.911
3/6/2023 23:45,18.765
3/7/2023 0:00,16.911
3/7/2023 0:15,14.428
3/7/2023 0:30,19.754
3/7/2023 0:45,25.431
3/7/2023 1:00,16.911
3/7/2023 1:15,16.911
3/7/2023 1:30,19.754
3/7/2023 1:45,16.911
3/7/2023 2:00,16.043
3/7/2023 2:15,18.765
3/7/2023 2:30,16.043
3/7/2023 2:45,19.754
3/7/2023 3:00,14.428
3/7/2023 3:15,14.428
3/7/2023 3:30,12.958
3/7/2023 3:45,18.765
3/7/2023 4:00,16.043
3/7/2023 4:15,14.428
3/7/2023 4:30,12.279
3/7/2023 4:45,11.014
3/7/2023 5:00,16.034
3/7/2023 5:15,14.428
3/7/2023 5:30,12.279
3/7/2023 5:45,10.420
3/7/2023 6:00,14.428
3/7/2023 6:15,14.428
3/7/2023 6:30,14.428
3/7/2023 6:45,14.428
3/7/2023 7:00,16.043
3/7/2023 7:15,16.911
3/7/2023 7:30,14.428
3/7/2023 7:45,16.911
3/7/2023 8:00,16.911
3/7/2023 8:15,12.279
3/7/2023 8:30,15.208
3/7/2023 8:45,12.958
3/7/2023 9:00,16.911
3/7/2023 9:15,15.225
3/7/2023 9:30,14.428
3/7/2023 9:45,12.965
3/7/2023 10:00,12.965
3/7/2023 10:15,11.014
3/7/2023 10:30,11.014
3/7/2023 10:45,11.014
3/7/2023 11:00,15.225
3/7/2023 11:15,9.867
3/7/2023 11:30,9.867
3/7/2023 11:45,13.679
3/7/2023 12:00,12.965
3/7/2023 12:15,11.014
3/7/2023 12:30,12.965
3/7/2023 12:45,11.014
3/7/2023 13:00,11.014
3/7/2023 13:15,11.634
3/7/2023 13:30,9.867
3/7/2023 13:45,11.634
3/7/2023 14:00,11.008
3/7/2023 14:15,11.008
3/7/2023 14:30,12.958
3/7/2023 14:45,12.958
3/7/2023 15:00,9.327
3/7/2023 15:15,11.008
3/7/2023 15:30,14.428
3/7/2023 15:45,11.014
3/7/2023 16:00,10.420
3/7/2023 16:15,14.428
3/7/2023 16:30,9.337
3/7/2023 16:45,9.867
3/7/2023 17:00,12.958
3/7/2023 17:15,14.428
3/7/2023 17:30,16.911
3/7/2023 17:45,10.420
3/7/2023 18:00,12.279
3/7/2023 18:15,14.428
3/7/2023 18:30,11.008
3/7/2023 18:45,16.043
3/7/2023 19:00,14.428
3/7/2023 19:15,12.958
3/7/2023 19:30,14.428
3/7/2023 19:45,14.428
3/7/2023 20:00,14.428
3/7/2023 20:15,12.965
3/7/2023 20:30,11.014
3/7/2023 20:45,11.014
3/7/2023 21:00,14.428
3/7/2023 21:15,17.821
3/7/2023 21:30,16.911
3/7/2023 21:45,15.225
3/7/2023 22:00,14.428
3/7/2023 22:15,15.225
3/7/2023 22:30,17.821
3/7/2023 22:45,17.821
3/7/2023 23:00,19.754
3/7/2023 23:15,16.911
3/7/2023 23:30,19.754
3/7/2023 23:45,14.428
3/8/2023 0:00,19.754
3/8/2023 0:15,17.821
3/8/2023 0:30,15.225
3/8/2023 0:45,15.225
3/8/2023 1:00,17.821
3/8/2023 1:15,16.911
3/8/2023 1:30,15.225
3/8/2023 1:45,21.871
3/8/2023 2:00,19.754
3/8/2023 2:15,12.965
3/8/2023 2:30,16.911
3/8/2023 2:45,16.911
3/8/2023 3:00,19.754
3/8/2023 3:15,23.014
3/8/2023 3:30,16.911
3/8/2023 3:45,21.882
3/8/2023 4:00,26.705
3/8/2023 4:15,16.911
3/8/2023 4:30,16.911
3/8/2023 4:45,19.754
3/8/2023 5:00,19.754
3/8/2023 5:15,19.754
3/8/2023 5:30,23.014
3/8/2023 5:45,19.754
3/8/2023 6:00,16.911
3/8/2023 6:15,25.431
3/8/2023 6:30,19.754
3/8/2023 6:45,19.754
3/8/2023 7:00,21.882
3/8/2023 7:15,21.882
3/8/2023 7:30,29.430
3/8/2023 7:45,21.882
3/8/2023 8:00,19.754
3/8/2023 8:15,23.014
3/8/2023 8:30,15.225
3/8/2023 8:45,16.911
3/8/2023 9:00,14.428
3/8/2023 9:15,16.911
3/8/2023 9:30,15.208
3/8/2023 9:45,15.208
3/8/2023 10:00,13.663
3/8/2023 10:15,11.621
3/8/2023 10:30,13.663
3/8/2023 10:45,9.856
3/8/2023 11:00,11.621
3/8/2023 11:15,12.958
3/8/2023 11:30,12.958
3/8/2023 11:45,12.958
3/8/2023 12:00,9.867
3/8/2023 12:15,11.634
3/8/2023 12:30,7.053
3/8/2023 12:45,11.014
3/8/2023 13:00,12.965
3/8/2023 13:15,12.965
3/8/2023 13:30,11.008
3/8/2023 13:45,14.428
3/8/2023 14:00,11.008
3/8/2023 14:15,11.008
3/8/2023 14:30,12.965
3/8/2023 14:45,12.965
3/8/2023 15:00,15.225
3/8/2023 15:15,12.965
3/8/2023 15:30,12.965
3/8/2023 15:45,14.428
3/8/2023 16:00,14.428
3/8/2023 16:15,12.279
3/8/2023 16:30,16.043
3/8/2023 16:45,14.428
3/8/2023 17:00,14.428
3/8/2023 17:15,16.043
3/8/2023 17:30,18.765
3/8/2023 17:45,19.754
3/8/2023 18:00,16.043
3/8/2023 18:15,16.911
3/8/2023 18:30,14.428
3/8/2023 18:45,21.882
3/8/2023 19:00,21.882
3/8/2023 19:15,18.765
3/8/2023 19:30,18.765
3/8/2023 19:45,21.882
3/8/2023 20:00,21.882
3/8/2023 20:15,16.911
3/8/2023 20:30,19.754
3/8/2023 20:45,18.755
3/8/2023 21:00,25.405
3/8/2023 21:15,18.755
3/8/2023 21:30,18.755
3/8/2023 21:45,14.428
3/8/2023 22:00,16.911
3/8/2023 22:15,16.911
3/8/2023 22:30,16.034
3/8/2023 22:45,18.755
3/8/2023 23:00,16.911
3/8/2023 23:15,21.871
3/8/2023 23:30,16.034
3/8/2023 23:45,18.755
3/9/2023 0:00,16.034
3/9/2023 0:15,21.871
3/9/2023 0:30,18.755
3/9/2023 0:45,18.755
3/9/2023 1:00,19.754
3/9/2023 1:15,21.871
3/9/2023 1:30,19.754
3/9/2023 1:45,19.754
3/9/2023 2:00,16.911
3/9/2023 2:15,16.911
3/9/2023 2:30,25.431
3/9/2023 2:45,21.882
3/9/2023 3:00,21.882
3/9/2023 3:15,28.033
3/9/2023 3:30,21.871
3/9/2023 3:45,21.871
3/9/2023 4:00,21.871
3/9/2023 4:15,18.755
3/9/2023 4:30,21.871
3/9/2023 4:45,21.871
3/9/2023 5:00,21.871
3/9/2023 5:15,18.755
3/9/2023 5:30,21.871
3/9/2023 5:45,18.755
3/9/2023 6:00,19.754
3/9/2023 6:15,21.882
3/9/2023 6:30,21.882
3/9/2023 6:45,18.765
3/9/2023 7:00,21.882
3/9/2023 7:15,21.882
3/9/2023 7:30,21.882
3/9/2023 7:45,21.882
3/9/2023 8:00,19.754
3/9/2023 8:15,21.882
3/9/2023 8:30,18.765
3/9/2023 8:45,16.911
3/9/2023 9:00,17.821
3/9/2023 9:15,17.821
3/9/2023 9:30,19.754
3/9/2023 9:45,9.867
3/9/2023 10:00,12.958
3/9/2023 10:15,11.621
3/9/2023 10:30,17.812
3/9/2023 10:45,13.663
3/9/2023 11:00,11.634
3/9/2023 11:15,17.812
3/9/2023 11:30,15.208
3/9/2023 11:45,9.867
3/9/2023 12:00,11.634
3/9/2023 12:15,11.634
3/9/2023 12:30,9.867
3/9/2023 12:45,9.867
3/9/2023 13:00,11.634
3/9/2023 13:15,11.634
3/9/2023 13:30,11.634
3/9/2023 13:45,9.856
3/9/2023 14:00,11.621
3/9/2023 14:15,9.856
3/9/2023 14:30,13.663
3/9/2023 14:45,11.621
3/9/2023 15:00,9.856
3/9/2023 15:15,13.663
3/9/2023 15:30,11.621
3/9/2023 15:45,11.621
3/9/2023 16:00,11.621
3/9/2023 16:15,13.679
3/9/2023 16:30,13.679
3/9/2023 16:45,13.679
3/9/2023 17:00,13.679
3/9/2023 17:15,15.208
3/9/2023 17:30,19.754
3/9/2023 17:45,15.208
3/9/2023 18:00,13.679
3/9/2023 18:15,15.225
3/9/2023 18:30,17.821
3/9/2023 18:45,17.821
3/9/2023 19:00,17.821
3/9/2023 19:15,17.821
3/9/2023 19:30,20.811
3/9/2023 19:45,17.821
3/9/2023 20:00,23.014
3/9/2023 20:15,20.811
3/9/2023 20:30,17.821
3/9/2023 20:45,20.811
3/9/2023 21:00,26.705
3/9/2023 21:15,20.811
3/9/2023 21:30,19.754
3/9/2023 21:45,17.812
3/9/2023 22:00,20.789
3/9/2023 22:15,20.789
3/9/2023 22:30,20.789
3/9/2023 22:45,20.789
3/9/2023 23:00,24.184
3/9/2023 23:15,24.184
3/9/2023 23:30,18.755
3/9/2023 23:45,20.789
3/10/2023 0:00,17.812
3/10/2023 0:15,17.812
3/10/2023 0:30,19.754
3/10/2023 0:45,19.754
3/10/2023 1:00,20.811
3/10/2023 1:15,19.754
3/10/2023 1:30,24.209
3/10/2023 1:45,15.225
3/10/2023 2:00,20.811
3/10/2023 2:15,23.014
3/10/2023 2:30,20.811
3/10/2023 2:45,15.225
3/10/2023 3:00,17.821
3/10/2023 3:15,20.811
3/10/2023 3:30,23.014
3/10/2023 3:45,20.789
3/10/2023 4:00,23.014
3/10/2023 4:15,19.754
3/10/2023 4:30,19.754
3/10/2023 4:45,16.911
3/10/2023 5:00,26.705
3/10/2023 5:15,23.014
3/10/2023 5:30,26.705
3/10/2023 5:45,26.705
3/10/2023 6:00,23.014
3/10/2023 6:15,30.869
3/10/2023 6:30,23.014
3/10/2023 6:45,26.705
3/10/2023 7:00,23.014
3/10/2023 7:15,19.754
3/10/2023 7:30,14.428
3/10/2023 7:45,17.812
3/10/2023 8:00,16.911
3/10/2023 8:15,20.789
3/10/2023 8:30,19.754
3/10/2023 8:45,16.911
3/10/2023 9:00,17.821
3/10/2023 9:15,14.428
3/10/2023 9:30,12.965
3/10/2023 9:45,11.634
3/10/2023 10:00,12.958
3/10/2023 10:15,11.014
3/10/2023 10:30,16.911
3/10/2023 10:45,13.679
3/10/2023 11:00,11.014
3/10/2023 11:15,9.867
3/10/2023 11:30,15.225
3/10/2023 11:45,14.428
3/10/2023 12:00,11.634
3/10/2023 12:15,12.958
3/10/2023 12:30,12.965
3/10/2023 12:45,14.428
3/10/2023 13:00,11.008
3/10/2023 13:15,12.958
3/10/2023 13:30,11.008
3/10/2023 13:45,14.428
3/10/2023 14:00,12.958
3/10/2023 14:15,14.428
3/10/2023 14:30,11.008
3/10/2023 14:45,12.279
3/10/2023 15:00,14.428
3/10/2023 15:15,16.043
3/10/2023 15:30,16.043
3/10/2023 15:45,16.911
3/10/2023 16:00,24.209
3/10/2023 16:15,19.754
3/10/2023 16:30,25.431
