Date_Time,P4,P5,P6
3/2/2022 0:15,2732.109161,2735.736474,2736.905518
3/2/2022 0:30,2732.114374,2735.734228,2736.900868
3/2/2022 0:45,2732.114957,2735.734811,2736.901451
3/2/2022 1:00,2732.112311,2735.735356,2736.903024
3/2/2022 1:15,2732.111145,2735.73419,2736.901858
3/2/2022 1:30,2732.116028,2735.734824,2736.901123
3/2/2022 1:45,2732.116611,2735.735407,2736.901706
3/2/2022 2:00,2732.112392,2735.736513,2736.904528
3/2/2022 2:15,2732.113558,2735.737679,2736.905694
3/2/2022 2:30,2732.113385,2735.735372,2736.902699
3/2/2022 3:00,2732.113965,2735.735952,2736.903279
3/2/2022 3:15,2732.112214,2735.734203,2736.90153
3/2/2022 3:30,2732.112797,2735.734786,2736.902113
3/2/2022 3:45,2732.114085,2735.732881,2736.89918
3/2/2022 4:00,2732.112217,2735.734206,2736.901533
3/2/2022 4:15,2732.111135,2735.7342,2736.901874
3/2/2022 4:30,2732.114365,2735.734238,2736.900884
3/2/2022 5:00,2732.112802,2735.734789,2736.902116
3/2/2022 5:15,2732.109256,2735.737628,2736.907012
3/2/2022 5:30,2732.105713,2735.740467,2736.911909
3/2/2022 5:45,2732.10441,2735.744489,2736.917647
3/2/2022 6:00,2732.098979,2735.750766,2736.927697
3/2/2022 6:15,2732.095796,2735.758215,2736.938574
3/2/2022 6:30,2732.091087,2735.759888,2736.942302
3/2/2022 6:45,2732.085968,2735.763288,2736.948448
3/2/2022 7:00,2732.083008,2735.76671,2736.953927
3/2/2022 7:15,2732.082026,2735.767845,2736.955744
3/2/2022 7:30,2732.081323,2735.770332,2736.95926
3/2/2022 7:45,2732.080136,2735.771279,2736.960895
3/2/2022 8:00,2732.075696,2735.776412,2736.969113
3/2/2022 8:15,2732.074976,2735.781017,2736.975434
3/2/2022 8:30,2732.073409,2735.781568,2736.976668
3/2/2022 8:45,2732.070378,2735.781726,2736.977853
3/2/2022 9:00,2732.06754,2735.782081,2736.979236
3/2/2022 9:15,2732.071214,2735.774064,2736.967453
3/2/2022 9:30,2732.079134,2735.762818,2736.95003
3/2/2022 9:45,2732.085257,2735.75406,2736.936475
3/2/2022 10:00,2732.089523,2735.746616,2736.925257
3/2/2022 10:15,2732.094231,2735.744944,2736.921528
3/2/2022 10:30,2732.096702,2735.742088,2736.916956
3/2/2022 10:45,2732.099663,2735.738666,2736.911477
3/2/2022 11:00,2732.100644,2735.737532,2736.909662
3/2/2022 11:15,2732.102126,2735.735821,2736.906921
3/2/2022 11:30,2732.104382,2735.734886,2736.904958
3/2/2022 11:45,2732.100686,2735.73119,2736.901262
3/2/2022 12:00,2732.10598,2735.730101,2736.898116
3/2/2022 12:15,2732.107146,2735.731267,2736.899282
3/2/2022 12:30,2732.104307,2735.731618,2736.900662
3/2/2022 12:45,2732.105397,2735.729518,2736.897533
3/2/2022 13:00,2732.109211,2735.730139,2736.897125
3/2/2022 13:15,2732.110691,2735.728428,2736.894385
3/2/2022 13:30,2732.108258,2735.727052,2736.89335
3/2/2022 13:45,2732.105492,2735.730671,2736.899027
3/2/2022 14:00,2732.108235,2735.73128,2736.898948
3/2/2022 14:15,2732.107943,2735.72993,2736.897257
3/2/2022 14:30,2732.10607,2735.731247,2736.899603
3/2/2022 14:45,2732.107235,2735.732414,2736.90077
3/2/2022 15:00,2732.104589,2735.732959,2736.902343
3/2/2022 15:15,2732.107895,2735.736265,2736.905649
3/2/2022 15:30,2732.106925,2735.735295,2736.904679
3/2/2022 15:45,2732.103303,2735.736981,2736.908076
3/2/2022 16:00,2732.100074,2735.736942,2736.909066
3/2/2022 16:15,2732.100657,2735.737525,2736.909649
3/2/2022 16:30,2732.09976,2735.739819,2736.91297
3/2/2022 16:45,2732.098594,2735.738653,2736.911804
3/2/2022 17:30,2732.098011,2735.73807,2736.911221
3/2/2022 17:45,2732.096531,2735.73978,2736.91396
3/2/2022 18:00,2732.098279,2735.74153,2736.915711
3/2/2022 18:15,2732.102796,2735.739664,2736.911788
3/2/2022 18:30,2732.103261,2735.743322,2736.916474
3/2/2022 18:45,2732.102272,2735.744465,2736.918305
3/2/2022 19:00,2732.106162,2735.746241,2736.919399
3/2/2022 19:15,2732.107252,2735.74414,2736.91627
3/2/2022 19:30,2732.103242,2735.745435,2736.919275
3/2/2022 19:45,2732.102151,2735.747537,2736.922405
3/2/2022 20:00,2732.101371,2735.746757,2736.921625
3/2/2022 20:15,2732.103511,2735.746782,2736.920969
3/2/2022 20:45,2732.101939,2735.747342,2736.922217
3/2/2022 21:00,2732.100773,2735.746176,2736.921051
3/2/2022 21:15,2732.107232,2735.746253,2736.91907
3/2/2022 21:30,2732.104002,2735.746215,2736.920061
3/2/2022 21:45,2732.105752,2735.747964,2736.921809
3/2/2022 22:00,2732.10684,2735.747977,2736.921476
3/2/2022 22:30,2732.105089,2735.746228,2736.919727
3/2/2022 22:45,2732.107154,2735.7451,2736.917571
3/2/2022 23:00,2732.107911,2735.74799,2736.921148
3/2/2022 23:15,2732.107814,2735.746836,2736.919654
3/2/2022 23:30,2732.109386,2735.746276,2736.918406
3/2/2022 23:45,2732.104506,2735.745645,2736.919144
3/3/2022 0:00,2732.10657,2735.744516,2736.916987
3/3/2022 0:15,2732.103241,2735.743322,2736.91648
3/3/2022 0:30,2732.10795,2735.741649,2736.91275
3/3/2022 0:45,2732.105481,2735.744503,2736.917321
3/3/2022 1:00,2732.10647,2735.74336,2736.91549
3/3/2022 1:15,2732.1097,2735.743399,2736.9145
3/3/2022 1:30,2732.108711,2735.744542,2736.916331
3/3/2022 1:45,2732.105419,2735.741233,2736.913016
3/3/2022 2:00,2732.106779,2735.742593,2736.914376
