Date_Time,P4,P5,P6
3/2/2022 0:15,2732.346066,2735.84666,2736.974864
3/2/2022 0:30,2732.343602,2735.847146,2736.9763
3/2/2022 0:45,2732.344187,2735.847729,2736.976882
3/2/2022 1:00,2732.341723,2735.848214,2736.978318
3/2/2022 1:15,2732.340557,2735.847048,2736.977152
3/2/2022 1:30,2732.344639,2735.85113,2736.981234
3/2/2022 1:45,2732.346518,2735.850062,2736.979216
3/2/2022 2:00,2732.343473,2735.849964,2736.980068
3/2/2022 2:15,2732.348982,2735.849576,2736.97778
3/2/2022 2:30,2732.342306,2735.848797,2736.978901
3/2/2022 3:30,2732.342437,2735.845979,2736.975132
3/2/2022 3:45,2732.341974,2735.847471,2736.977255
3/2/2022 4:00,2732.341587,2735.847084,2736.976868
3/2/2022 4:15,2732.338411,2735.849805,2736.981489
3/2/2022 4:30,2732.341456,2735.849902,2736.980636
3/2/2022 4:45,2732.347096,2735.846696,2736.97458
3/2/2022 5:00,2732.34217,2735.847667,2736.977451
3/2/2022 5:15,2732.345355,2735.848899,2736.978053
3/2/2022 5:30,2732.344503,2735.85,2736.979784
3/2/2022 5:45,2732.345217,2735.847765,2736.976598
3/2/2022 6:00,2732.347235,2735.847829,2736.976033
3/2/2022 6:15,2732.346965,2735.849515,2736.978348
3/2/2022 6:45,2732.343476,2735.849967,2736.980071
3/2/2022 7:00,2732.344772,2735.848316,2736.97747
3/2/2022 7:15,2732.342179,2735.851619,2736.982674
3/2/2022 7:30,2732.342503,2735.848994,2736.979098
3/2/2022 8:15,2732.342759,2735.852199,2736.983254
3/2/2022 8:30,2732.342177,2735.851615,2736.98267
3/2/2022 8:45,2732.340624,2735.850062,2736.981117
3/2/2022 9:00,2732.339268,2735.848706,2736.979761
3/2/2022 9:15,2732.340564,2735.847055,2736.977159
3/2/2022 9:30,2732.335379,2735.844817,2736.975872
3/2/2022 9:45,2732.335895,2735.842386,2736.97249
3/2/2022 10:00,2732.333433,2735.842871,2736.973926
3/2/2022 10:15,2732.335181,2735.844621,2736.975676
3/2/2022 10:30,2732.336478,2735.842969,2736.973073
3/2/2022 11:00,2732.337218,2735.844687,2736.975106
3/2/2022 11:30,2732.336245,2735.843714,2736.974133
3/2/2022 11:45,2732.336048,2735.843517,2736.973936
3/2/2022 12:00,2732.334882,2735.842351,2736.97277
3/2/2022 12:30,2732.334401,2735.843841,2736.974896
3/2/2022 13:00,2732.335312,2735.841803,2736.971907
3/2/2022 13:15,2732.338357,2735.841901,2736.971055
3/2/2022 13:30,2732.338164,2735.841708,2736.970862
3/2/2022 13:45,2732.338362,2735.841904,2736.971057
3/2/2022 14:00,2732.336925,2735.842422,2736.972206
