Time,T1,TopTemperature,T2,T3,T4,T5,T6,BottomTemperature
1646892000.0,6.0,6.34,7.0,7.0,6.5,6.5,6.5,6.53
1646892900.0,6.0,6.28,7.0,7.0,6.5,6.5,6.5,6.5
1646893800.0,6.0,6.22,7.0,7.0,6.5,6.5,6.5,6.45
1646894700.0,6.0,6.16,7.0,7.0,6.5,6.5,6.5,6.41
1646895600.0,6.0,6.11,7.0,7.0,6.5,6.5,6.5,6.37
1646896500.0,6.0,6.07,7.0,7.0,6.5,6.5,6.5,6.34
1646897400.0,5.5,6.02,7.0,7.0,6.5,6.5,6.5,6.3
1646898300.0,5.5,5.99,7.0,7.0,6.5,6.5,6.5,6.27
1646899200.0,5.5,5.96,7.0,6.5,6.5,6.5,6.5,6.25
1646900100.0,5.5,5.92,7.0,6.5,6.5,6.5,6.5,6.22
1646901000.0,5.5,5.89,6.5,6.5,6.5,6.5,6.5,6.19
1646901900.0,5.5,5.87,6.5,6.5,6.5,6.5,6.5,6.17
1646902800.0,5.5,5.86,6.5,6.5,6.5,6.5,6.0,6.15
1646903700.0,5.5,5.87,6.5,6.5,6.5,6.5,6.0,6.14
1646904600.0,6.0,5.88,6.5,6.5,6.5,6.5,6.0,6.13
1646905500.0,6.0,5.89,6.5,6.5,6.5,6.0,6.0,6.13
1646906400.0,6.0,5.91,6.5,6.5,6.5,6.5,6.0,6.13
1646907300.0,6.0,5.94,6.5,6.5,6.5,6.5,6.0,6.14
1646908200.0,6.0,5.97,6.5,6.5,6.5,6.5,6.0,6.14
1646909100.0,6.0,6.0,6.5,6.5,6.5,6.5,6.0,6.15
1646910000.0,6.0,6.04,6.5,6.5,6.5,6.5,6.0,6.16
1646910900.0,6.0,6.1,6.5,6.5,6.5,6.5,6.5,6.18
1646911800.0,6.5,6.15,6.5,6.5,6.5,6.5,6.5,6.2
1646912700.0,6.5,6.23,6.5,6.5,6.5,6.5,6.5,6.24
1646913600.0,6.5,6.32,7.0,7.0,6.5,6.5,6.5,6.27
1646914500.0,6.5,6.39,7.0,7.0,6.5,6.5,6.5,6.31
1646915400.0,7.0,6.48,7.0,7.0,6.5,6.5,6.5,6.35
1646916300.0,7.0,6.56,7.0,7.0,6.5,6.5,6.5,6.39
1646917200.0,7.0,6.65,7.0,7.0,6.5,6.5,6.5,6.43
1646918100.0,7.0,6.75,7.0,7.0,6.5,6.5,6.5,6.48
1646919000.0,7.0,6.84,7.0,7.0,7.0,6.5,6.5,6.52
1646919900.0,7.5,6.92,7.0,7.0,7.0,7.0,6.5,6.56
1646920800.0,7.5,7.0,7.0,7.0,7.0,7.0,6.5,6.61
1646921700.0,7.5,7.07,7.5,7.5,7.0,7.0,7.0,6.65
1646922600.0,7.5,7.13,7.5,7.5,7.0,7.0,7.0,6.68
1646923500.0,7.5,7.19,7.5,7.5,7.0,7.0,7.0,6.7
1646924400.0,7.5,7.26,7.5,7.5,7.0,7.0,7.0,6.75
1646925300.0,7.5,7.34,7.5,7.5,7.0,7.0,7.0,6.78
1646926200.0,8.0,7.41,7.5,7.5,7.0,7.0,7.0,6.82
1646927100.0,8.0,7.48,7.5,7.5,7.0,7.0,7.0,6.86
1646928000.0,8.0,7.55,7.5,7.5,7.5,7.0,7.0,6.9
1646928900.0,8.0,7.6,7.5,7.5,7.5,7.0,7.0,6.94
1646929800.0,8.0,7.64,7.5,7.5,7.5,7.5,7.0,6.97
1646930700.0,8.0,7.69,8.0,8.0,7.5,7.5,7.0,7.01
1646931600.0,8.0,7.71,8.0,8.0,7.5,7.5,7.0,7.03
1646932500.0,8.0,7.72,8.0,8.0,7.5,7.5,7.5,7.05
1646933400.0,8.0,7.72,8.0,8.0,7.5,7.5,7.0,7.06
1646934300.0,7.5,7.71,8.0,8.0,7.5,7.5,7.0,7.07
1646935200.0,7.5,7.69,8.0,8.0,7.5,7.5,7.5,7.07
1646936100.0,7.5,7.68,8.0,8.0,7.5,7.5,7.5,7.08
1646937000.0,7.5,7.65,8.0,8.0,7.5,7.5,7.5,7.08
1646937900.0,7.5,7.64,8.0,8.0,7.5,7.5,7.5,7.08
1646938800.0,7.5,7.62,8.0,8.0,7.5,7.5,7.5,7.08
1646939700.0,7.5,7.6,8.0,8.0,7.5,7.5,7.5,7.08
1646940600.0,7.5,7.58,8.0,8.0,7.5,7.5,7.5,7.07
1646941500.0,7.5,7.54,8.0,8.0,7.5,7.5,7.0,7.06
1646942400.0,7.5,7.51,8.0,8.0,7.5,7.5,7.0,7.06
1646943300.0,7.0,7.48,8.0,8.0,7.5,7.5,7.0,7.07
1646944200.0,7.0,7.45,8.0,7.5,7.5,7.5,7.0,7.05
1646945100.0,7.0,7.41,8.0,7.5,7.5,7.5,7.0,7.04
1646946000.0,7.0,7.39,7.5,7.5,7.5,7.5,7.0,7.03
1646946900.0,7.0,7.34,7.5,7.5,7.5,7.0,7.0,7.02
1646947800.0,7.0,7.31,7.5,7.5,7.5,7.0,7.0,7.0
1646948700.0,7.0,7.27,7.5,7.5,7.5,7.0,7.0,6.99
1646949600.0,7.0,7.22,7.5,7.5,7.0,7.0,7.0,6.96
1646950500.0,7.0,7.19,7.5,7.5,7.0,7.0,7.0,6.95
1646951400.0,7.0,7.15,7.5,7.5,7.0,7.0,7.0,6.93
1646952300.0,6.5,7.1,7.5,7.5,7.0,7.0,7.0,6.91
1646953200.0,6.5,7.06,7.5,7.5,7.0,7.0,7.0,6.9
1646954100.0,6.5,7.02,7.5,7.5,7.0,7.0,7.0,6.88
1646955000.0,6.5,6.98,7.5,7.5,7.0,7.0,7.0,6.86
1646955900.0,6.5,6.93,7.5,7.5,7.0,7.0,7.0,6.83
1646956800.0,6.5,6.88,7.5,7.5,7.0,7.0,7.0,6.81
1646957700.0,6.5,6.83,7.5,7.5,7.0,7.0,7.0,6.79
1646958600.0,6.5,6.78,7.5,7.5,7.0,7.0,7.0,6.77
1646959500.0,6.0,6.73,7.0,7.0,7.0,7.0,7.0,6.75
1646960400.0,6.0,6.68,7.0,7.0,7.0,7.0,7.0,6.71
1646961300.0,6.0,6.62,7.0,7.0,7.0,7.0,6.5,6.68
1646962200.0,6.0,6.58,7.0,7.0,7.0,7.0,6.5,6.66
1646963100.0,6.0,6.52,7.0,7.0,6.5,6.5,6.5,6.63
1646964000.0,6.0,6.48,7.0,7.0,6.5,6.5,6.5,6.61
1646964900.0,6.0,6.42,7.0,7.0,6.5,6.5,6.5,6.57
1646965800.0,6.0,6.37,7.0,7.0,6.5,6.5,6.5,6.55
1646966700.0,5.5,6.32,7.0,7.0,6.5,6.5,6.5,6.52
1646967600.0,5.5,6.27,7.0,7.0,6.5,6.5,6.5,6.5
1646968500.0,5.5,6.23,7.0,7.0,6.5,6.5,6.5,6.47
1646969400.0,5.5,6.17,7.0,7.0,6.5,6.5,6.5,6.44
1646970300.0,5.5,6.13,7.0,6.5,6.5,6.5,6.5,6.41
1646971200.0,5.5,6.09,6.5,6.5,6.5,6.5,6.5,6.38
1646972100.0,5.5,6.03,6.5,6.5,6.5,6.5,6.5,6.36
1646973000.0,5.5,5.99,6.5,6.5,6.5,6.5,6.5,6.32
1646973900.0,5.0,5.94,6.5,6.5,6.5,6.5,6.5,6.3
1646974800.0,5.0,5.88,6.5,6.5,6.0,6.0,6.0,6.27
1646975700.0,5.0,5.82,6.5,6.5,6.0,6.0,6.0,6.24
1646976600.0,5.0,5.76,6.5,6.5,6.0,6.0,6.0,6.2
1646977500.0,5.0,5.71,6.5,6.5,6.0,6.0,6.0,6.17
1646978400.0,5.0,5.64,6.5,6.5,6.0,6.0,6.0,6.14
1646979300.0,5.0,5.58,6.5,6.5,6.0,6.0,6.0,6.11
1646980200.0,4.5,5.51,6.0,6.5,6.0,6.0,6.0,6.07
1646981100.0,4.5,5.45,6.0,6.0,6.0,6.0,6.0,6.03
1646982000.0,4.5,5.39,6.0,6.0,6.0,6.0,6.0,6.0
1646982900.0,4.5,5.33,6.0,6.0,6.0,6.0,6.0,5.97
1646983800.0,4.5,5.28,6.0,6.0,6.0,6.0,6.0,5.93
1646984700.0,4.5,5.23,6.0,6.0,6.0,6.0,6.0,5.9
1646985600.0,4.5,5.18,6.0,6.0,5.5,5.5,6.0,5.87
1646986500.0,4.5,5.14,6.0,6.0,5.5,5.5,5.5,5.85
1646987400.0,4.5,5.11,6.0,6.0,5.5,5.5,5.5,5.82
1646988300.0,4.5,5.08,6.0,6.0,5.5,5.5,5.5,5.79
1646989200.0,4.5,5.05,6.0,6.0,5.5,5.5,5.5,5.77
1646990100.0,4.5,5.02,6.0,6.0,5.5,5.5,5.5,5.75
1646991000.0,4.5,5.0,5.5,6.0,5.5,5.5,5.5,5.74
1646991900.0,4.5,4.98,5.5,6.0,5.5,5.5,5.5,5.73
1646992800.0,4.5,4.96,5.5,6.0,5.5,5.5,5.5,5.7
1646993700.0,4.5,4.96,5.5,5.5,5.5,5.5,5.5,5.69
1646994600.0,4.5,4.94,5.5,5.5,5.5,5.5,5.5,5.68
1646995500.0,4.5,4.92,5.5,5.5,5.5,5.5,5.5,5.66
1646996400.0,4.5,4.92,5.5,5.5,5.5,5.5,5.5,5.66
1646997300.0,4.5,4.92,5.5,5.5,5.5,5.5,5.5,5.65
1646998200.0,4.5,4.92,5.5,5.5,5.5,5.5,5.5,5.64
1646999100.0,4.5,4.92,5.5,5.5,5.5,5.5,5.5,5.64
1647000000.0,4.5,4.94,5.5,5.5,5.5,5.5,5.5,5.63
1647000900.0,4.5,4.96,5.5,5.5,5.5,5.5,5.5,5.63
1647001800.0,4.5,4.98,5.5,5.5,5.5,5.5,5.5,5.63
1647002700.0,5.0,5.01,5.5,5.5,5.5,5.5,5.5,5.63
1647003600.0,5.0,5.03,5.5,5.5,5.5,5.5,5.5,5.63
1647004500.0,5.0,5.05,5.5,5.5,5.5,5.5,5.5,5.64
1647005400.0,5.0,5.09,5.5,5.5,5.5,5.5,5.5,5.65
1647006300.0,5.0,5.11,5.5,5.5,5.5,5.5,5.5,5.65
1647007200.0,5.0,5.14,5.5,5.5,5.5,5.5,5.5,5.66
1647008100.0,5.0,5.16,5.5,5.5,5.5,5.5,5.5,5.67
1647009000.0,5.0,5.19,5.5,5.5,5.5,5.5,5.5,5.67
1647009900.0,5.0,5.21,5.5,5.5,5.5,5.5,5.5,5.68
1647010800.0,5.0,5.24,5.5,5.5,5.5,5.5,5.5,5.69
1647011700.0,5.0,5.26,6.0,5.5,5.5,5.5,5.5,5.7
1647012600.0,5.0,5.29,5.5,6.0,5.5,5.5,5.5,5.7
1647013500.0,5.0,5.31,5.5,6.0,5.5,5.5,5.5,5.73
1647014400.0,5.0,5.33,6.0,6.0,5.5,5.5,5.5,5.73
1647015300.0,5.0,5.34,6.0,6.0,5.5,5.5,5.5,5.74
1647016200.0,5.0,5.34,6.0,6.0,5.5,5.5,5.5,5.74
1647017100.0,5.0,5.35,6.0,6.0,5.5,5.5,5.5,5.75
1647018000.0,5.0,5.36,6.0,6.0,5.5,5.5,5.5,5.75
1647018900.0,5.0,5.35,6.0,6.0,5.5,5.5,5.5,5.75
1647019800.0,5.0,5.35,6.0,6.0,5.5,5.5,5.5,5.75
1647020700.0,5.0,5.34,6.0,6.0,5.5,5.5,5.5,5.75
1647021600.0,5.0,5.33,6.0,6.0,5.5,5.5,5.5,5.75
1647022500.0,5.0,5.31,5.5,6.0,5.5,5.5,5.5,5.74
1647023400.0,4.5,5.28,5.5,6.0,5.5,5.5,5.5,5.74
1647024300.0,4.5,5.26,5.5,6.0,5.5,5.5,5.5,5.73
1647025200.0,4.5,5.23,5.5,6.0,5.5,5.5,5.5,5.71
1647026100.0,4.5,5.2,5.5,5.5,5.5,5.5,5.5,5.7
1647027000.0,4.5,5.15,5.5,5.5,5.5,5.5,5.5,5.69
1647027900.0,4.5,5.12,5.5,5.5,5.5,5.5,5.5,5.67
1647028800.0,4.5,5.08,5.5,5.5,5.5,5.5,5.5,5.66
1647029700.0,4.5,5.04,5.5,5.5,5.5,5.5,5.5,5.64
1647030600.0,4.0,5.0,5.5,5.5,5.5,5.5,5.5,5.63
1647031500.0,4.0,4.96,5.5,5.5,5.5,5.5,5.5,5.61
1647032400.0,4.0,4.91,5.5,5.5,5.5,5.5,5.5,5.58
1647033300.0,4.0,4.86,5.5,5.5,5.0,5.5,5.5,5.55
1647034200.0,4.0,4.81,5.5,5.5,5.0,5.5,5.5,5.53
1647035100.0,4.0,4.76,5.5,5.5,5.0,5.5,5.5,5.53
1647036000.0,4.0,4.71,5.5,5.5,5.0,5.0,5.0,5.49
1647036900.0,3.5,4.67,5.5,5.5,5.0,5.0,5.0,5.47
1647037800.0,3.5,4.62,5.5,5.5,5.0,5.0,5.0,5.45
1647038700.0,3.5,4.56,5.0,5.5,5.0,5.0,5.0,5.42
1647039600.0,3.5,4.51,5.0,5.0,5.0,5.0,5.0,5.4
1647040500.0,3.5,4.44,5.0,5.0,5.0,5.0,5.0,5.37
1647041400.0,3.5,4.39,5.0,5.0,5.0,5.0,5.0,5.34
1647042300.0,3.0,4.33,5.0,5.0,5.0,5.0,5.0,5.3
1647043200.0,3.0,4.27,5.0,5.0,5.0,5.0,5.0,5.28
1647044100.0,3.0,4.19,5.0,5.0,5.0,5.0,5.0,5.26
1647045000.0,3.0,4.14,5.0,5.0,4.5,5.0,5.0,5.22
1647045900.0,3.0,4.06,5.0,5.0,4.5,5.0,5.0,5.18
1647046800.0,2.5,3.99,5.0,5.0,4.5,5.0,5.0,5.15
1647047700.0,2.5,3.93,4.5,5.0,4.5,5.0,5.0,5.12
1647048600.0,2.5,3.85,4.5,5.0,4.5,4.5,5.0,5.09
1647049500.0,2.5,3.78,4.5,4.5,4.5,4.5,4.5,5.05
1647050400.0,2.0,3.71,4.5,4.5,4.5,4.5,4.5,5.01
1647051300.0,2.0,3.62,4.5,4.5,4.5,4.5,4.5,4.98
1647052200.0,2.0,3.54,4.5,4.5,4.5,4.5,4.5,4.94
1647053100.0,2.0,3.47,4.5,4.5,4.5,4.5,4.5,4.9
1647054000.0,2.0,3.39,4.5,4.5,4.0,4.5,4.5,4.85
1647054900.0,2.0,3.31,4.0,4.5,4.0,4.5,4.5,4.82
1647055800.0,1.5,3.23,4.0,4.5,4.0,4.5,4.5,4.76
1647056700.0,1.5,3.16,4.0,4.0,4.0,4.0,4.5,4.72
1647057600.0,1.5,3.08,4.0,4.0,4.0,4.0,4.5,4.69
1647058500.0,1.5,3.01,4.0,4.0,4.0,4.0,4.0,4.64
1647059400.0,1.5,2.94,4.0,4.0,4.0,4.0,4.0,4.6
1647060300.0,1.5,2.86,4.0,4.0,4.0,4.0,4.0,4.56
1647061200.0,1.0,2.79,4.0,4.0,4.0,4.0,4.0,4.52
1647062100.0,1.0,2.72,3.5,4.0,3.5,4.0,4.0,4.48
1647063000.0,1.0,2.64,3.5,4.0,3.5,4.0,4.0,4.45
1647063900.0,1.0,2.57,3.5,3.5,3.5,4.0,4.0,4.4
1647064800.0,1.0,2.5,3.5,3.5,3.5,4.0,4.0,4.37
1647065700.0,1.0,2.43,3.5,3.5,3.5,3.5,4.0,4.34
1647066600.0,1.0,2.34,3.5,3.5,3.5,3.5,4.0,4.29
1647067500.0,0.5,2.28,3.5,3.5,3.5,3.5,4.0,4.25
1647068400.0,0.5,2.22,3.5,3.5,3.5,3.5,3.5,4.2
1647069300.0,0.5,2.15,3.0,3.5,3.5,3.5,3.5,4.17
1647070200.0,0.5,2.08,3.0,3.5,3.0,3.5,3.5,4.13
1647071100.0,0.5,2.02,3.0,3.0,3.0,3.5,3.5,4.09
1647072000.0,0.5,1.95,3.0,3.0,3.0,3.5,3.5,4.06
1647072900.0,0.5,1.9,3.0,3.0,3.0,3.5,3.5,4.03
1647073800.0,0.5,1.84,3.0,3.0,3.0,3.5,3.5,3.99
1647074700.0,0.5,1.8,3.0,3.0,3.0,3.0,3.5,3.96
1647075600.0,0.5,1.76,3.0,3.0,3.0,3.0,3.5,3.93
1647076500.0,0.5,1.72,3.0,3.0,3.0,3.0,3.5,3.91
1647077400.0,0.5,1.7,2.5,3.0,3.0,3.0,3.5,3.89
1647078300.0,0.5,1.69,2.5,3.0,3.0,3.0,3.5,3.86
1647079200.0,1.0,1.69,2.5,3.0,3.0,3.0,3.0,3.84
1647080100.0,1.0,1.69,2.5,3.0,3.0,3.0,3.0,3.83
1647081000.0,1.0,1.72,2.5,3.0,3.0,3.0,3.0,3.82
1647081900.0,1.0,1.75,2.5,3.0,3.0,3.0,3.0,3.82
1647082800.0,1.0,1.79,2.5,3.0,3.0,3.0,3.0,3.82
1647083700.0,1.5,1.83,2.5,3.0,3.0,3.0,3.0,3.82
1647084600.0,1.5,1.89,3.0,3.0,3.0,3.0,3.0,3.83
1647085500.0,1.5,1.95,3.0,3.0,3.0,3.0,3.0,3.83
1647086400.0,2.0,2.03,3.0,3.0,3.0,3.0,3.5,3.85
1647087300.0,2.0,2.1,3.0,3.0,3.0,3.0,3.5,3.86
1647088200.0,2.0,2.2,3.0,3.0,3.0,3.0,3.5,3.89
1647089100.0,2.5,2.27,3.0,3.0,3.0,3.0,3.5,3.91
1647090000.0,2.5,2.35,3.0,3.0,3.0,3.5,3.5,3.93
1647090900.0,2.5,2.45,3.0,3.0,3.0,3.5,3.5,3.96
1647091800.0,2.5,2.54,3.0,3.0,3.0,3.5,3.5,3.98
1647092700.0,2.5,2.63,3.0,3.5,3.0,3.5,3.5,4.01
1647093600.0,3.0,2.71,3.0,3.5,3.0,3.5,3.5,4.04
1647094500.0,3.0,2.79,3.5,3.5,3.0,3.5,3.5,4.06
1647095400.0,3.0,2.87,3.5,3.5,3.5,3.5,3.5,4.11
1647096300.0,3.0,2.95,3.5,3.5,3.5,3.5,3.5,4.13
1647097200.0,3.0,3.03,3.5,3.5,3.5,3.5,3.5,4.16
1647098100.0,3.5,3.1,3.5,3.5,3.5,3.5,3.5,4.19
1647099000.0,3.5,3.18,3.5,3.5,3.5,3.5,3.5,4.23
1647099900.0,3.5,3.25,3.5,3.5,3.5,3.5,4.0,4.25
1647100800.0,3.5,3.32,3.5,4.0,3.5,4.0,4.0,4.28
1647101700.0,3.5,3.39,3.5,4.0,3.5,4.0,4.0,4.31
1647102600.0,3.5,3.45,3.5,4.0,3.5,4.0,4.0,4.35
1647103500.0,3.5,3.52,4.0,4.0,3.5,4.0,4.0,4.38
1647104400.0,3.5,3.58,4.0,4.0,3.5,4.0,4.0,4.4
1647105300.0,3.5,3.62,4.0,4.0,4.0,4.0,4.0,4.43
1647106200.0,3.5,3.65,4.0,4.0,4.0,4.0,4.0,4.46
1647107100.0,3.5,3.67,4.0,4.0,4.0,4.0,4.0,4.47
1647108000.0,3.5,3.7,4.0,4.0,4.0,4.0,4.0,4.49
1647108900.0,3.5,3.71,4.0,4.0,4.0,4.0,4.0,4.5
1647109800.0,3.5,3.72,4.0,4.0,4.0,4.0,4.0,4.51
1647110700.0,3.5,3.73,4.0,4.0,4.0,4.0,4.0,4.52
1647111600.0,3.5,3.73,4.0,4.0,4.0,4.0,4.0,4.53
1647112500.0,3.5,3.73,4.0,4.0,4.0,4.0,4.0,4.53
1647113400.0,3.0,3.73,4.0,4.0,4.0,4.0,4.0,4.55
1647114300.0,3.0,3.72,4.0,4.0,4.0,4.0,4.0,4.55
1647115200.0,3.0,3.71,4.0,4.0,4.0,4.0,4.0,4.56
1647116100.0,3.0,3.69,4.0,4.0,4.0,4.0,4.0,4.55
1647117000.0,3.0,3.67,4.0,4.0,4.0,4.0,4.0,4.54
1647117900.0,3.0,3.64,4.0,4.0,4.0,4.0,4.0,4.53
1647118800.0,3.0,3.62,4.0,4.0,4.0,4.0,4.0,4.53
1647119700.0,3.0,3.59,4.0,4.0,4.0,4.0,4.0,4.53
1647120600.0,3.0,3.55,4.0,4.0,4.0,4.0,4.0,4.52
1647121500.0,2.5,3.52,4.0,4.0,4.0,4.0,4.0,4.51
1647122400.0,2.5,3.49,4.0,4.0,4.0,4.0,4.0,4.5
1647123300.0,2.5,3.47,4.0,4.0,3.5,4.0,4.0,4.49
1647124200.0,2.5,3.43,4.0,4.0,3.5,4.0,4.0,4.48
1647125100.0,2.5,3.4,4.0,4.0,3.5,4.0,4.0,4.47
1647126000.0,2.5,3.37,4.0,4.0,3.5,4.0,4.0,4.46
1647126900.0,2.5,3.33,4.0,4.0,3.5,4.0,4.0,4.45
1647127800.0,2.5,3.3,4.0,4.0,3.5,4.0,4.0,4.44
1647128700.0,2.5,3.28,4.0,4.0,3.5,4.0,4.0,4.42
1647129600.0,2.5,3.25,4.0,4.0,3.5,4.0,4.0,4.41
1647130500.0,2.5,3.22,3.5,3.5,3.5,4.0,4.0,4.4
1647131400.0,2.5,3.21,3.5,4.0,3.5,4.0,4.0,4.39
1647132300.0,2.5,3.19,3.5,4.0,3.5,4.0,4.0,4.37
1647133200.0,2.5,3.17,3.5,3.5,3.5,4.0,4.0,4.36
1647134100.0,2.5,3.15,3.5,4.0,3.5,4.0,4.0,4.36
1647135000.0,2.5,3.12,3.5,3.5,3.5,3.5,4.0,4.35
1647135900.0,2.5,3.11,3.5,3.5,3.5,3.5,4.0,4.34
1647136800.0,2.0,3.09,3.5,3.5,3.5,3.5,4.0,4.33
1647137700.0,2.0,3.07,3.5,3.5,3.5,3.5,4.0,4.31
1647138600.0,2.0,3.06,3.5,3.5,3.5,3.5,3.5,4.3
1647139500.0,2.0,3.04,3.5,3.5,3.5,3.5,3.5,4.3
1647140400.0,2.0,3.01,3.5,3.5,3.5,3.5,4.0,4.29
1647141300.0,2.0,2.99,3.5,3.5,3.5,3.5,3.5,4.27
1647142200.0,2.0,2.98,3.5,3.5,3.5,3.5,3.5,4.27
1647143100.0,2.0,2.96,3.5,3.5,3.5,3.5,3.5,4.25
1647144000.0,2.0,2.94,3.5,3.5,3.5,3.5,3.5,4.24
1647144900.0,2.0,2.93,3.5,3.5,3.5,3.5,3.5,4.24
1647145800.0,2.0,2.9,3.5,3.5,3.5,3.5,3.5,4.23
1647146700.0,2.0,2.89,3.5,3.5,3.5,3.5,3.5,4.22
1647147600.0,2.0,2.88,3.5,3.5,3.5,3.5,3.5,4.19
1647148500.0,2.0,2.86,3.5,3.5,3.0,3.5,3.5,4.18
1647149400.0,2.0,2.86,3.5,3.5,3.5,3.5,3.5,4.18
1647150300.0,2.0,2.85,3.5,3.5,3.0,3.5,3.5,4.17
1647151200.0,2.0,2.84,3.5,3.5,3.5,3.5,3.5,4.17
1647152100.0,2.0,2.84,3.5,3.5,3.0,3.5,3.5,4.16
1647153000.0,2.0,2.83,3.5,3.5,3.0,3.5,3.5,4.16
1647153900.0,2.0,2.83,3.5,3.5,3.0,3.5,3.5,4.15
1647154800.0,2.0,2.83,3.5,3.5,3.0,3.5,3.5,4.14
1647155700.0,2.0,2.83,3.5,3.5,3.0,3.5,3.5,4.13
1647156600.0,2.0,2.83,3.5,3.5,3.0,3.5,3.5,4.12
1647157500.0,2.0,2.83,3.5,3.5,3.0,3.5,3.5,4.12
1647158400.0,2.0,2.83,3.5,3.5,3.0,3.5,3.5,4.12
1647159300.0,2.5,2.83,3.5,3.5,3.0,3.5,3.5,4.11
1647160200.0,2.5,2.84,3.5,3.5,3.0,3.5,3.5,4.11
1647161100.0,2.5,2.85,3.5,3.5,3.0,3.5,3.5,4.11
1647162000.0,2.5,2.86,3.5,3.5,3.0,3.5,3.5,4.11
1647162900.0,2.5,2.88,3.5,3.5,3.0,3.5,3.5,4.11
1647163800.0,3.0,2.92,3.5,3.5,3.0,3.5,3.5,4.11
1647164700.0,3.0,2.96,3.5,3.5,3.0,3.5,3.5,4.11
1647165600.0,3.0,3.01,3.5,3.5,3.0,3.5,3.5,4.12
1647166500.0,3.5,3.08,3.5,3.5,3.5,3.5,3.5,4.13
1647167400.0,3.5,3.16,3.5,3.5,3.5,3.5,3.5,4.15
1647168300.0,3.5,3.25,3.5,3.5,3.5,3.5,3.5,4.17
1647169200.0,4.0,3.33,3.5,3.5,3.5,3.5,3.5,4.19
1647170100.0,4.0,3.43,3.5,3.5,3.5,3.5,3.5,4.24
1647171000.0,4.5,3.54,3.5,4.0,3.5,3.5,3.5,4.26
1647171900.0,4.5,3.67,4.0,4.0,3.5,3.5,4.0,4.31
1647172800.0,5.0,3.8,4.0,4.0,3.5,4.0,4.0,4.35
1647173700.0,5.0,3.94,4.0,4.0,3.5,4.0,4.0,4.4
1647174600.0,5.0,4.07,4.0,4.0,4.0,4.0,4.0,4.46
1647175500.0,5.5,4.21,4.0,4.0,4.0,4.0,4.0,4.51
1647176400.0,5.5,4.36,4.0,4.5,4.0,4.0,4.0,4.57
1647177300.0,6.0,4.5,4.5,4.5,4.0,4.0,4.0,4.63
1647178200.0,6.0,4.65,4.5,4.5,4.0,4.0,4.0,4.7
1647179100.0,6.0,4.79,4.5,4.5,4.0,4.5,4.5,4.74
1647180000.0,6.5,4.92,4.5,4.5,4.5,4.5,4.5,4.82
1647180900.0,6.5,5.08,5.0,5.0,4.5,4.5,4.5,4.9
1647181800.0,6.5,5.23,5.0,5.0,4.5,4.5,4.5,4.96
1647182700.0,7.0,5.37,5.0,5.0,4.5,4.5,4.5,5.03
1647183600.0,7.0,5.5,5.0,5.0,4.5,4.5,4.5,5.09
1647184500.0,7.0,5.64,5.0,5.0,5.0,5.0,5.0,5.16
1647185400.0,7.5,5.77,5.5,5.0,5.0,5.0,5.0,5.23
1647186300.0,7.5,5.91,5.5,5.5,5.0,5.0,5.0,5.3
1647187200.0,7.5,6.06,5.5,5.5,5.0,5.0,5.0,5.37
1647188100.0,7.5,6.19,5.5,5.5,5.0,5.0,5.0,5.43
1647189000.0,7.5,6.3,5.5,5.5,5.0,5.0,5.0,5.49
1647189900.0,8.0,6.42,6.0,5.5,5.5,5.5,5.5,5.55
1647190800.0,8.0,6.53,6.0,6.0,5.5,5.5,5.5,5.63
