Run: 9
Frequency: 2.004104166666666 hr-1

Time,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11
7200.0,320.1191135797904,47.28755149299734,46.52749713021906,35.68457091716722,28.813214911753754,23.716242840723602,20.50164563205227,18.11141003463799,13.360034088113732,9.338361840745588,5.012856869345631
7230.378,320.435029948272,47.44265804916337,46.63294739055044,35.83040511640742,28.942355842410276,23.80312310657,20.662820756843598,18.219617246858025,13.549920833299085,9.547399249298973,5.1645354081648795
7260.756000000001,317.5486295433881,47.58320182439554,46.729452028143605,36.00005131792445,29.084640146523686,23.90533961356323,20.82729701507427,18.318761076830004,13.738193705848104,9.756406307208518,5.317374334744268
7291.134000000001,305.5513942457901,47.70706664170782,46.81720824090381,36.184779922149254,29.23168666613959,24.014975847996315,20.985217535539746,18.403941294511558,13.919044754104489,9.95959663182705,5.4651437490491155
7321.512000000001,312.51299279909966,47.814237337459886,46.898064209527675,36.376048270926496,29.37540230346982,24.124146396930733,21.127345722244684,18.47099752634828,14.086878944611358,10.151002169968002,5.601266865620654
7351.890000000002,308.9206702669964,47.906883794258405,46.97375482437174,36.56678112329247,29.50950765874877,24.227208749137933,21.247883145832237,18.518342490213318,14.239055083578023,10.327374878577551,5.722553920680609
7382.268000000002,318.18974320836116,47.98793861855407,47.04786677409107,36.747884528637165,29.626408726896383,24.315943621778658,21.338440350430847,18.5409414704028,14.369234884573975,10.481797089209905,5.821673894488129
7412.646000000002,316.6556150125422,48.062730621273424,47.11930535340838,36.91735725394744,29.72570778374785,24.392706539674126,21.40339250753695,18.54509639864673,14.483817570975638,10.619339418412794,5.905042141490223
7443.024000000003,319.1863754795027,48.1355022754385,47.18901710689906,37.07208656213811,29.80557632668276,24.45715572432946,21.444044487396837,18.53367630448825,14.584781921414535,10.740464221720543,5.9747446838237925
7473.402000000003,312.8882922769853,48.210254714781755,47.25844773373274,37.20864432641906,29.864244769623998,24.50837844310966,21.461222533782,18.508185227483565,14.672747738395007,10.844297830577958,6.031583970152727
7503.7800000000025,308.6311961590535,48.29117889050596,47.33244012924178,37.318351452820586,29.896408354174753,24.539052851439195,21.44825133149507,18.460818227451806,14.739678963149288,10.922496901192032,6.066969132420773
7534.158000000003,313.88106499086314,48.38371240076401,47.40726998586916,37.40164526889118,29.906121947592673,24.55607418845128,21.41468657844012,18.400251870324745,14.794746667854028,10.982343916636424,6.089711605350434
7564.536000000004,325.2082045369727,48.49186843908907,47.479160953693594,37.46068808926572,29.898334777249552,24.566660506024537,21.37078152298085,18.33571907582968,14.846969668853824,11.030963480007259,6.109650074432543
7594.914000000003,314.1704815542088,48.61869446977763,47.54926110114753,37.493460919622535,29.87411374441369,24.57050021745793,21.31742090910293,18.266136150267023,14.894918419196394,11.066604092887765,6.125222276159875
7625.292000000004,312.5405711992015,48.76624595529235,47.61217987496118,37.504991933151594,29.840835342366493,24.576362986870773,21.26672961442727,18.20194887845591,14.9483590696795,11.09810896308286,6.148376535105666
7655.670000000005,315.7079180965642,48.93564253971083,47.6710204572623,37.49303464793126,29.79925223402137,24.580859082324356,21.21432516656569,18.13637621220674,15.000163814656439,11.119896818001305,6.169683661975011
7686.048000000004,309.94719108928103,49.127169529335504,47.720380354608984,37.4613141121699,29.756523333023388,24.59016868007629,21.167584824313906,18.074262317705575,15.055083034890604,11.138169512682499,6.1940138052326
7716.426000000005,309.006586058701,49.33778242651623,47.752501003691485,37.418131926103804,29.722705930322668,24.614105420011406,21.13901524773434,18.02556296448718,15.122037935320254,11.163987998446288,6.233592987430723
7746.8040000000055,310.35357535173387,49.5608203844606,47.76523620615578,37.36894861478194,29.70443935962375,24.65538304589044,21.1306398327745,17.990300488422513,15.199923199159244,11.19985335875471,6.2863660229677665
7777.182000000005,314.5485456281056,49.785722242014444,47.75342740529125,37.32393057265121,29.71143090685584,24.72231990284669,21.153032226169373,17.976737441719774,15.294845595793587,11.256016376961034,6.363564640120332
7807.560000000007,313.2177732641127,49.99823415722624,47.71834497557661,37.28944439123245,29.74911954030878,24.81539413938372,21.20499628766928,17.982729441889315,15.40275502658142,11.333097326325179,6.4604847045428055
7837.9380000000065,310.4069640817594,50.18309613940695,47.66080608199992,37.27033973259041,29.822169148332655,24.934468090595917,21.28399669608466,18.005412293468535,15.51936756709513,11.431542439409979,6.571442827012914
7868.316000000006,310.0045779525306,50.32633539919487,47.582134381456086,37.273072737046235,29.93531041177944,25.082769059391428,21.394230358590647,18.048488026915233,15.645844574546473,11.557304745740161,6.703368913035006
7898.694000000008,311.28928752134533,50.41745409675519,47.487771259952815,37.299498478662166,30.088732796369506,25.255956461175224,21.52827551645729,18.106498887950345,15.775318513782107,11.706839699609567,6.847650420889233
7929.072000000007,312.8872733164703,50.45289478764523,47.38405776896356,37.35186074967635,30.28138507822636,25.452207054506175,21.685079978130382,18.17999521985432,15.906083169977151,11.881395023680106,7.007609833136192
7959.450000000007,310.8192683301952,50.43654860352131,47.27762519196751,37.427417347323114,30.50793354590659,25.66292658743191,21.852540470124136,18.261021326247466,16.0299614479107,12.07292846809734,7.171375564301838
7989.828000000009,313.19538017633465,50.37800864314601,47.17320250821095,37.52308757021067,30.762644426318833,25.88220539735831,22.023761483437347,18.346243975802896,16.14355541953874,12.277537365782706,7.3350906561506335
8020.206000000008,311.4804993630705,50.28931135317804,47.074968352068694,37.6351664829504,31.03847405195441,26.104107168619365,22.192700685296675,18.433219213920736,16.244722368364396,12.491338516986199,7.496036424095724
8050.584000000008,317.15785557302934,50.18278204038131,46.98602050441195,37.75914812559494,31.32724387036797,26.322463701470944,22.353371033262157,18.519408331706956,16.331796274839526,12.709573479844039,7.650900011863077
8080.9620000000095,307.4517865460009,50.06916563169117,46.908175137404086,37.89031555239192,31.62039055816016,26.531840990540143,22.501080324038007,18.60294511210761,16.404133736074634,12.927663220118216,7.797083271256006
8111.340000000009,308.2376418809899,49.956787588225815,46.84206541699639,38.02404183336678,31.909422593789444,26.727814926389144,22.632652936453628,18.682639747913157,16.461961653607506,13.141405752878901,7.932790837906877
8141.71800000001,307.85399245608966,49.85173840186712,46.78703854136881,38.15556068102511,32.18630093947034,26.90707282834586,22.746010922006874,18.757415819557664,16.505868933153756,13.346593241243667,8.0563107019528
8172.09600000001,315.4003207690997,49.757525417164594,46.7417911785586,38.28099308152844,32.444149713554474,27.067880797798686,22.841249283038568,18.827402159399213,16.537413758032574,13.540394991959497,8.167592662115249
8202.474000000011,311.1086153780708,49.67595664852375,46.70453506851003,38.39701454906087,32.677173111475696,27.209547500859507,22.919574849250722,18.893083610689704,16.55835170641174,13.720473223183006,8.26714250403216
8232.85200000001,308.3922392976411,49.6076310362201,46.673131173790566,38.5008069702606,32.88081649562652,27.33225148596466,22.983032337362378,18.95515610860144,16.5704663009246,13.884934461710493,8.355865347906656
8263.23000000001,316.81638155410246,49.55202837841617,46.645477782991605,38.59060668329025,33.051943048907205,27.436843444354825,23.03464511092392,19.01497999176581,16.575834720889397,14.032809802433185,8.435624464915092
8293.608000000011,302.04540078115673,49.50676586705214,46.620899428255605,38.66823913097876,33.18878502573766,27.524337503393284,23.079642859238604,19.076729497336707,16.57829085337739,14.165829585417477,8.511861981463955
8323.986000000012,316.31822392364097,49.47132141679313,46.59773760080779,38.731949606278036,33.28978744845022,27.594692917733667,23.11912084814181,19.13959798167722,16.57767609056609,14.280822900716652,8.584637299241278
8354.364000000012,324.90666505910883,49.44648484629647,46.57207269237637,38.775846310793234,33.3551820741922,27.64842128553012,23.15123940811595,19.1985710377182,16.570496966332488,14.371774888275336,8.649148985536346
8384.742000000013,316.4786260716459,49.43087374444809,46.54041841186775,38.798431100844454,33.388282678715576,27.688036773788923,23.178542652271148,19.253606686134,16.55730041866279,14.438706503888564,8.706208407006347
8415.120000000012,312.64333963185356,49.422981164971006,46.49927070095012,38.79864088321539,33.39349666378987,27.716241817018144,23.20352487252194,19.304652735083888,16.53858201682519,14.482342335145297,8.756694029786322
8445.498000000012,320.6146554920209,49.42143289994928,46.4448685405591,38.775095369322074,33.37585580295544,27.735776528128802,23.227944878589422,19.350905113893923,16.51416262543118,14.503399044194595,8.800596117157385
8475.876000000013,320.1251894807347,49.423100864018565,46.37726998933866,38.733702567285086,33.34194105513974,27.75061139697626,23.259121482712906,19.397758830237773,16.48984867568877,14.508890001476527,8.846068689673737
8506.254000000012,311.8716055627647,49.42667711609403,46.295548459524476,38.67524867488902,33.29670595026037,27.762363760674003,23.297905653688616,19.44395533703797,16.46526964673731,14.499885010534896,8.893486884867185
8536.632000000014,320.04585936196236,49.432093907443964,46.194938382337156,38.594545353350675,33.24388535850809,27.771452892476653,23.339148842964967,19.48257806758393,16.434177200401717,14.472661180394661,8.93527541057398
8567.010000000013,311.55872372853156,49.43779944091247,46.073944226365654,38.49289904825078,33.188982343621085,27.781067538107433,23.384396634098543,19.51342353454723,16.397234644496994,14.430922602371567,8.972157617685333
8597.388000000014,313.2078099995435,49.441562608598,45.93712400311663,38.378062981066755,33.13814178611153,27.795643438398386,23.440486361423474,19.541185517817347,16.36078571136973,14.383955834464441,9.012044062519475
8627.766000000014,301.2206302723815,49.44239058412148,45.78698892280393,38.25307744197085,33.09496077809177,27.816800612234864,23.50743695723534,19.56485647282037,16.325020185513313,14.335047468174139,9.055200245369555
8658.144000000015,318.9973512288278,49.44042563417378,45.615316159208604,38.11004727040054,33.06008830460541,27.843067816297488,23.573174829381575,19.574161487628597,16.27876300040682,14.27651288251191,9.087231362000336
