Time,T1,TopTemperature,T2,T3,T4,T5,T6,BottomTemperature
1637265600.0,6.37,9.18,9.31,9.93,10.06,10.68,11.31,12.29
1637266500.0,6.31,9.16,9.25,9.87,10.06,10.68,11.31,12.3
1637267400.0,6.25,9.13,9.25,9.87,10.06,10.68,11.31,12.29
1637268300.0,6.18,9.1,9.25,9.81,10.06,10.68,11.31,12.3
1637269200.0,6.12,9.08,9.18,9.81,10.0,10.68,11.31,12.3
1637270100.0,6.06,9.06,9.18,9.81,10.06,10.68,11.31,12.3
1637271000.0,6.06,9.05,9.18,9.81,10.0,10.68,11.31,12.3
1637271900.0,6.06,9.03,9.18,9.81,10.0,10.62,11.31,12.3
1637272800.0,6.0,9.02,9.18,9.81,10.0,10.62,11.31,12.3
1637273700.0,5.93,9.0,9.12,9.81,10.0,10.62,11.31,12.3
1637274600.0,5.87,8.97,9.12,9.81,10.0,10.62,11.31,12.3
1637275500.0,5.81,8.93,9.12,9.75,10.0,10.62,11.31,12.3
1637276400.0,5.75,8.92,9.12,9.75,9.93,10.56,11.31,12.3
1637277300.0,5.75,8.89,9.06,9.75,9.93,10.62,11.31,12.3
1637278200.0,5.62,8.87,9.06,9.75,9.93,10.56,11.31,12.3
1637279100.0,5.56,8.84,9.06,9.75,9.93,10.56,11.31,12.31
1637280000.0,5.56,8.81,9.06,9.75,9.93,10.56,11.31,12.31
1637280900.0,5.43,8.78,9.06,9.68,9.93,10.56,11.31,12.31
1637281800.0,5.37,8.76,9.0,9.68,9.93,10.56,11.31,12.31
1637282700.0,5.31,8.74,9.0,9.68,9.93,10.56,11.31,12.31
1637283600.0,5.31,8.72,9.0,9.68,9.87,10.56,11.31,12.31
1637284500.0,5.25,8.68,8.93,9.68,9.87,10.56,11.31,12.31
1637285400.0,5.18,8.67,8.93,9.62,9.87,10.56,11.31,12.31
1637286300.0,5.12,8.63,8.93,9.62,9.87,10.5,11.31,12.31
1637287200.0,5.06,8.6,8.93,9.62,9.81,10.5,11.31,12.31
1637288100.0,5.0,8.59,8.87,9.56,9.87,10.5,11.31,12.31
1637289000.0,4.93,8.57,8.87,9.56,9.81,10.5,11.31,12.31
1637289900.0,4.87,8.54,8.87,9.56,9.81,10.5,11.31,12.31
1637290800.0,4.87,8.52,8.81,9.56,9.81,10.5,11.31,12.32
1637291700.0,4.81,8.47,8.81,9.56,9.81,10.5,11.31,12.32
1637292600.0,4.68,8.46,8.81,9.56,9.75,10.5,11.31,12.32
1637293500.0,4.68,8.43,8.75,9.5,9.75,10.5,11.31,12.32
1637294400.0,6.25,8.68,9.18,9.75,10.18,10.87,11.56,12.44
1637295300.0,6.81,8.85,9.0,9.81,10.43,10.93,11.56,12.52
1637296200.0,7.0,8.91,9.0,9.75,10.43,10.93,11.56,12.53
1637297100.0,7.06,8.91,9.12,9.5,10.43,11.0,11.56,12.54
1637298000.0,7.0,8.89,9.18,9.56,10.25,10.93,11.56,12.54
1637298900.0,7.0,8.89,9.18,9.56,10.31,11.0,11.56,12.54
1637299800.0,6.93,8.89,9.12,9.43,10.25,10.87,11.56,12.54
1637300700.0,6.93,8.85,9.18,9.56,10.12,10.93,11.56,12.54
1637301600.0,6.87,8.84,9.06,9.5,10.18,11.0,11.56,12.54
1637302500.0,6.81,8.84,9.0,9.5,10.12,10.93,11.56,12.54
1637303400.0,6.75,8.81,9.06,9.5,10.18,10.87,11.56,12.54
1637304300.0,6.68,8.74,9.06,9.5,10.06,10.87,11.56,12.55
1637305200.0,6.68,8.72,9.06,9.5,10.12,10.81,11.56,12.54
1637306100.0,6.68,8.68,9.0,9.43,10.12,10.87,11.56,12.55
1637307000.0,6.62,8.63,8.93,9.43,10.12,10.87,11.56,12.54
1637307900.0,6.75,8.59,8.93,9.43,10.06,10.87,11.56,12.54
1637308800.0,6.93,8.54,8.87,9.43,10.06,10.87,11.56,12.55
1637309700.0,7.0,8.52,8.93,9.43,10.06,10.81,11.5,12.54
1637310600.0,6.93,8.47,8.87,9.43,10.06,10.81,11.56,12.55
1637311500.0,6.93,8.47,8.87,9.43,10.06,10.81,11.56,12.54
1637312400.0,6.93,8.43,8.81,9.37,10.06,10.81,11.56,12.54
1637313300.0,6.93,8.42,8.81,9.37,10.0,10.81,11.56,12.54
1637314200.0,6.87,8.39,8.81,9.31,10.06,10.81,11.56,12.55
1637315100.0,6.87,8.38,8.81,9.37,9.93,10.81,11.56,12.55
1637316000.0,6.87,8.35,8.75,9.31,10.0,10.75,11.5,12.55
1637316900.0,6.87,8.33,8.68,9.31,10.0,10.81,11.56,12.55
1637317800.0,6.81,8.3,8.68,9.25,10.0,10.75,11.56,12.55
1637318700.0,6.81,8.28,8.68,9.25,9.87,10.81,11.56,12.55
1637319600.0,6.81,8.25,8.62,9.25,9.93,10.81,11.56,12.55
1637320500.0,6.81,8.22,8.62,9.25,9.93,10.75,11.56,12.55
1637321400.0,6.81,8.22,8.62,9.18,9.87,10.81,11.56,12.55
1637322300.0,6.81,8.2,8.56,9.18,9.87,10.75,11.56,12.55
1637323200.0,6.81,8.17,8.56,9.18,9.75,10.75,11.5,12.55
1637324100.0,6.81,8.16,8.56,9.18,9.75,10.75,11.5,12.55
1637325000.0,6.81,8.14,8.56,9.18,9.81,10.75,11.5,12.55
1637325900.0,6.81,8.12,8.5,9.18,9.62,10.75,11.5,12.55
1637326800.0,6.81,8.1,8.56,9.12,9.81,10.75,11.5,12.55
1637327700.0,6.81,8.09,8.5,9.12,9.68,10.75,11.5,12.56
1637328600.0,6.81,8.07,8.5,9.12,9.75,10.75,11.5,12.56
1637329500.0,6.81,8.05,8.43,9.12,9.62,10.68,11.5,12.56
1637330400.0,6.75,8.04,8.43,9.06,9.75,10.68,11.5,12.56
1637331300.0,6.75,8.02,8.43,9.06,9.68,10.68,11.56,12.56
1637332200.0,6.75,8.01,8.37,9.06,9.68,10.68,11.5,12.56
1637333100.0,6.81,8.0,8.37,9.06,9.56,10.68,11.5,12.56
1637334000.0,6.75,7.99,8.37,9.06,9.68,10.68,11.5,12.56
1637334900.0,6.81,7.98,8.37,9.0,9.62,10.68,11.5,12.56
1637335800.0,6.75,7.97,8.37,9.0,9.62,10.62,11.5,12.55
1637336700.0,6.75,7.96,8.31,9.0,9.5,10.62,11.5,12.56
1637337600.0,6.75,7.94,8.31,9.0,9.68,10.68,11.5,12.56
1637338500.0,6.75,7.93,8.31,9.0,9.56,10.62,11.5,12.55
1637339400.0,6.75,7.93,8.31,8.93,9.56,10.62,11.5,12.56
1637340300.0,6.75,7.91,8.25,8.93,9.62,10.62,11.5,12.56
1637341200.0,6.68,7.9,8.25,8.93,9.43,10.62,11.5,12.56
1637342100.0,6.68,7.89,8.25,8.93,9.5,10.56,11.5,12.56
1637343000.0,6.68,7.88,8.25,8.93,9.56,10.62,11.5,12.56
1637343900.0,6.68,7.87,8.25,8.93,9.62,10.56,11.5,12.56
1637344800.0,6.62,7.87,8.25,8.93,9.43,10.62,11.5,12.56
1637345700.0,6.62,7.86,8.25,8.87,9.56,10.56,11.5,12.56
1637346600.0,6.56,7.85,8.18,8.93,9.5,10.56,11.5,12.55
1637347500.0,6.62,7.85,8.25,8.87,9.43,10.56,11.5,12.56
1637348400.0,6.56,7.84,8.18,8.87,9.56,10.56,11.5,12.56
1637349300.0,6.56,7.84,8.18,8.87,9.43,10.56,11.5,12.56
1637350200.0,6.56,7.84,8.18,8.87,9.5,10.56,11.43,12.55
1637351100.0,6.56,7.83,8.18,8.87,9.37,10.56,11.5,12.55
1637352000.0,6.56,7.82,8.18,8.87,9.43,10.56,11.5,12.56
1637352900.0,6.56,7.82,8.18,8.81,9.5,10.56,11.43,12.55
1637353800.0,6.5,7.82,8.18,8.87,9.37,10.56,11.5,12.56
1637354700.0,6.5,7.81,8.18,8.87,9.43,10.56,11.5,12.55
1637355600.0,6.5,7.81,8.12,8.87,9.5,10.56,11.43,12.55
1637356500.0,6.5,7.81,8.18,8.81,9.37,10.56,11.43,12.56
1637357400.0,6.5,7.8,8.18,8.81,9.5,10.56,11.43,12.55
1637358300.0,6.5,7.8,8.12,8.81,9.37,10.5,11.43,12.55
1637359200.0,6.5,7.79,8.12,8.81,9.37,10.56,11.5,12.55
1637360100.0,6.5,7.79,8.12,8.81,9.43,10.5,11.43,12.55
1637361000.0,6.5,7.79,8.12,8.81,9.43,10.5,11.43,12.55
1637361900.0,6.5,7.78,8.12,8.81,9.43,10.5,11.43,12.55
1637362800.0,6.43,7.77,8.12,8.81,9.37,10.5,11.43,12.55
1637363700.0,6.43,7.76,8.12,8.75,9.37,10.5,11.43,12.55
1637364600.0,6.43,7.76,8.12,8.81,9.43,10.5,11.43,12.55
1637365500.0,6.43,7.76,8.12,8.75,9.37,10.5,11.43,12.55
1637366400.0,6.43,7.76,8.12,8.75,9.25,10.5,11.43,12.55
1637367300.0,6.43,7.75,8.12,8.81,9.37,10.5,11.43,12.54
1637368200.0,6.43,7.75,8.12,8.75,9.31,10.5,11.43,12.55
1637369100.0,6.43,7.75,8.06,8.75,9.31,10.5,11.43,12.55
1637370000.0,6.43,7.74,8.06,8.75,9.37,10.5,11.43,12.55
1637370900.0,6.43,7.74,8.06,8.75,9.31,10.5,11.43,12.55
1637371800.0,6.43,7.74,8.06,8.75,9.37,10.5,11.43,12.55
1637372700.0,6.43,7.73,8.06,8.75,9.25,10.43,11.43,12.54
1637373600.0,6.5,7.73,8.06,8.68,9.37,10.5,11.43,12.54
1637374500.0,6.43,7.73,8.06,8.75,9.37,10.43,11.43,12.55
1637375400.0,6.43,7.73,8.06,8.68,9.25,10.43,11.43,12.54
1637376300.0,6.43,7.72,8.06,8.68,9.37,10.43,11.43,12.54
1637377200.0,6.43,7.74,8.06,8.68,9.18,10.43,11.43,12.54
1637378100.0,6.43,7.75,8.06,8.68,9.37,10.43,11.37,12.54
1637379000.0,6.5,7.76,8.06,8.68,9.37,10.43,11.37,12.54
1637379900.0,6.5,7.76,8.06,8.68,9.31,10.43,11.43,12.54
1637380800.0,6.5,7.76,8.06,8.68,9.31,10.43,11.37,12.54
1637381700.0,6.5,7.75,8.06,8.68,9.37,10.43,11.37,12.54
1637382600.0,6.5,7.75,8.06,8.68,9.31,10.43,11.37,12.54
1637383500.0,6.5,7.74,8.06,8.62,9.25,10.43,11.37,12.54
1637384400.0,6.5,7.74,8.0,8.68,9.37,10.43,11.37,12.53
1637385300.0,6.5,7.74,8.0,8.62,9.12,10.43,11.37,12.53
1637386200.0,6.5,7.74,8.0,8.62,9.18,10.43,11.37,12.54
1637387100.0,6.5,7.73,8.0,8.62,9.31,10.37,11.37,12.53
1637388000.0,6.5,7.73,8.0,8.62,9.31,10.37,11.37,12.53
1637388900.0,6.5,7.72,8.0,8.62,9.12,10.37,11.37,12.53
1637389800.0,6.5,7.72,8.0,8.56,9.12,10.37,11.37,12.53
1637390700.0,6.5,7.71,7.93,8.62,9.31,10.37,11.37,12.53
1637391600.0,6.5,7.71,8.0,8.56,9.25,10.37,11.37,12.53
1637392500.0,6.5,7.71,8.0,8.56,9.12,10.37,11.37,12.53
1637393400.0,6.5,7.71,8.0,8.56,9.25,10.37,11.37,12.52
1637394300.0,6.5,7.71,7.93,8.56,9.31,10.37,11.37,12.53
1637395200.0,6.5,7.7,7.93,8.56,9.31,10.31,11.37,12.53
1637396100.0,6.5,7.7,7.93,8.56,9.12,10.37,11.37,12.52
1637397000.0,6.5,7.7,7.93,8.56,9.12,10.37,11.37,12.52
1637397900.0,6.5,7.7,7.93,8.56,9.25,10.37,11.37,12.52
1637398800.0,6.5,7.71,7.93,8.56,9.06,10.37,11.37,12.52
1637399700.0,6.5,7.7,7.93,8.56,9.25,10.31,11.31,12.52
1637400600.0,6.5,7.7,7.93,8.56,9.12,10.31,11.31,12.52
1637401500.0,6.5,7.7,7.93,8.5,9.25,10.31,11.31,12.52
1637402400.0,6.56,7.7,7.93,8.56,9.18,10.31,11.37,12.52
1637403300.0,6.56,7.7,7.93,8.56,9.12,10.31,11.31,12.52
1637404200.0,6.56,7.7,7.93,8.56,9.18,10.31,11.31,12.51
1637405100.0,6.62,7.7,7.93,8.56,9.06,10.31,11.37,12.51
1637406000.0,6.56,7.7,7.93,8.5,9.06,10.31,11.31,12.51
1637406900.0,6.62,7.71,7.93,8.56,9.12,10.31,11.31,12.51
1637407800.0,6.68,7.71,7.87,8.56,9.12,10.25,11.31,12.51
1637408700.0,6.62,7.71,7.93,8.5,9.25,10.25,11.31,12.51
1637409600.0,6.68,7.72,7.87,8.56,9.18,10.31,11.31,12.51
1637410500.0,6.68,7.72,7.93,8.5,9.0,10.25,11.31,12.51
1637411400.0,6.75,7.72,7.87,8.56,9.12,10.31,11.31,12.51
1637412300.0,6.75,7.73,7.87,8.5,9.18,10.25,11.31,12.51
1637413200.0,6.81,7.74,7.93,8.56,9.12,10.25,11.31,12.51
1637414100.0,6.81,7.74,7.87,8.5,9.06,10.25,11.31,12.51
1637415000.0,6.81,7.75,7.87,8.5,9.18,10.25,11.31,12.51
1637415900.0,6.87,7.75,7.87,8.5,9.06,10.31,11.31,12.5
1637416800.0,6.87,7.76,7.87,8.5,9.06,10.25,11.31,12.5
1637417700.0,6.93,7.78,7.93,8.5,9.12,10.25,11.31,12.5
1637418600.0,6.93,7.79,7.87,8.5,9.18,10.25,11.31,12.5
1637419500.0,7.0,7.8,7.93,8.43,9.06,10.25,11.25,12.5
1637420400.0,7.0,7.8,7.87,8.5,9.0,10.25,11.25,12.5
1637421300.0,7.0,7.81,7.87,8.5,9.12,10.25,11.31,12.5
1637422200.0,7.06,7.82,7.93,8.5,9.18,10.25,11.25,12.49
1637423100.0,7.06,7.83,7.93,8.5,9.18,10.25,11.25,12.49
1637424000.0,7.06,7.84,7.87,8.5,9.12,10.25,11.25,12.49
1637424900.0,7.06,7.85,7.87,8.5,9.0,10.25,11.25,12.49
1637425800.0,7.06,7.86,7.93,8.5,9.12,10.25,11.25,12.49
1637426700.0,7.06,7.87,7.87,8.5,9.18,10.18,11.25,12.49
1637427600.0,7.12,7.88,7.93,8.5,9.18,10.25,11.25,12.49
1637428500.0,7.12,7.89,7.93,8.5,9.18,10.25,11.25,12.49
1637429400.0,7.12,7.9,7.93,8.5,9.12,10.18,11.25,12.48
1637430300.0,7.12,7.91,7.93,8.5,9.06,10.25,11.25,12.48
1637431200.0,7.12,7.93,7.93,8.5,9.0,10.25,11.25,12.48
1637432100.0,7.12,7.94,7.93,8.5,9.12,10.25,11.25,12.48
1637433000.0,7.12,7.95,7.93,8.5,9.12,10.18,11.25,12.48
1637433900.0,7.12,7.97,7.93,8.5,9.18,10.18,11.25,12.48
1637434800.0,7.18,7.98,7.93,8.5,9.12,10.18,11.25,12.48
1637435700.0,7.18,7.99,7.93,8.5,9.06,10.18,11.25,12.47
1637436600.0,7.18,8.0,8.0,8.5,9.06,10.18,11.25,12.48
1637437500.0,7.18,8.01,8.0,8.56,9.0,10.18,11.25,12.47
1637438400.0,7.25,8.02,8.0,8.5,9.12,10.18,11.25,12.47
1637439300.0,7.25,8.04,8.0,8.56,9.18,10.18,11.25,12.47
1637440200.0,7.25,8.05,8.0,8.56,9.18,10.18,11.18,12.47
1637441100.0,7.25,8.07,8.0,8.56,9.18,10.18,11.25,12.47
1637442000.0,7.25,8.09,8.0,8.56,9.12,10.18,11.25,12.46
1637442900.0,7.31,8.1,8.06,8.56,9.18,10.18,11.25,12.47
1637443800.0,7.31,8.1,8.06,8.56,9.12,10.18,11.25,12.46
1637444700.0,7.31,8.12,8.06,8.56,9.12,10.18,11.18,12.46
1637445600.0,7.37,8.13,8.06,8.56,9.06,10.18,11.18,12.46
1637446500.0,7.37,8.14,8.06,8.56,9.06,10.18,11.18,12.46
1637447400.0,7.37,8.16,8.06,8.56,9.06,10.18,11.18,12.45
1637448300.0,7.37,8.18,8.06,8.62,9.18,10.18,11.18,12.44
1637449200.0,7.43,8.18,8.06,8.62,9.18,10.18,11.18,12.44
1637450100.0,7.37,8.18,8.06,8.56,9.18,10.18,11.18,12.44
1637451000.0,7.43,8.22,8.06,8.62,9.06,10.18,11.18,12.44
1637451900.0,7.43,8.22,8.06,8.62,9.06,10.18,11.18,12.44
1637452800.0,7.43,8.25,8.12,8.62,9.18,10.18,11.18,12.44
1637453700.0,7.43,8.26,8.12,8.56,9.25,10.12,11.18,12.43
1637454600.0,7.5,8.27,8.12,8.62,9.12,10.18,11.18,12.44
1637455500.0,7.5,8.28,8.12,8.62,9.06,10.18,11.18,12.43
1637456400.0,7.5,8.29,8.12,8.62,9.12,10.18,11.18,12.43
1637457300.0,7.56,8.3,8.12,8.62,9.18,10.18,11.18,12.43
1637458200.0,7.56,8.31,8.12,8.62,9.18,10.18,11.18,12.43
1637459100.0,7.56,8.33,8.18,8.68,9.06,10.18,11.18,12.43
1637460000.0,7.56,8.34,8.18,8.62,9.18,10.18,11.18,12.43
1637460900.0,7.56,8.35,8.12,8.62,9.18,10.18,11.18,12.42
1637461800.0,7.62,8.37,8.18,8.68,9.12,10.18,11.18,12.42
1637462700.0,7.62,8.38,8.18,8.62,9.18,10.18,11.18,12.42
1637463600.0,7.62,8.39,8.18,8.68,9.18,10.18,11.12,12.42
1637464500.0,7.62,8.39,8.18,8.68,9.12,10.12,11.18,12.42
1637465400.0,7.62,8.41,8.25,8.68,9.18,10.18,11.18,12.42
1637466300.0,7.68,8.42,8.18,8.68,9.18,10.12,11.18,12.42
1637467200.0,7.68,8.43,8.18,8.68,9.25,10.18,11.18,12.41
1637468100.0,7.68,8.43,8.25,8.68,9.12,10.18,11.12,12.42
1637469000.0,7.68,8.45,8.25,8.68,9.25,10.18,11.18,12.41
1637469900.0,7.75,8.46,8.25,8.75,9.18,10.18,11.12,12.41
1637470800.0,7.68,8.47,8.25,8.75,9.18,10.18,11.12,12.41
1637471700.0,7.75,8.47,8.25,8.75,9.25,10.18,11.18,12.41
1637472600.0,7.75,8.49,8.25,8.75,9.12,10.18,11.12,12.41
1637473500.0,7.75,8.51,8.25,8.75,9.25,10.12,11.12,12.41
1637474400.0,7.75,8.52,8.25,8.68,9.31,10.18,11.12,12.4
1637475300.0,7.75,8.53,8.31,8.75,9.12,10.18,11.12,12.4
1637476200.0,7.75,8.54,8.31,8.75,9.25,10.12,11.12,12.4
1637477100.0,7.81,8.55,8.31,8.75,9.12,10.12,11.12,12.4
1637478000.0,7.81,8.55,8.31,8.75,9.25,10.12,11.12,12.4
1637478900.0,7.81,8.56,8.31,8.75,9.25,10.18,11.12,12.4
1637479800.0,7.81,8.57,8.31,8.75,9.18,10.12,11.12,12.4
1637480700.0,7.81,8.58,8.31,8.75,9.25,10.18,11.12,12.39
1637481600.0,7.81,8.59,8.31,8.75,9.18,10.18,11.12,12.39
1637482500.0,7.81,8.59,8.31,8.75,9.18,10.12,11.12,12.39
1637483400.0,7.87,8.6,8.31,8.75,9.18,10.12,11.12,12.39
1637484300.0,7.87,8.6,8.37,8.75,9.31,10.18,11.12,12.39
1637485200.0,7.87,8.62,8.31,8.81,9.31,10.12,11.12,12.38
1637486100.0,7.87,8.63,8.31,8.81,9.12,10.18,11.12,12.38
1637487000.0,7.93,8.64,8.37,8.81,9.18,10.12,11.12,12.38
1637487900.0,7.93,8.66,8.37,8.81,9.25,10.18,11.12,12.38
1637488800.0,8.0,8.66,8.37,8.81,9.31,10.12,11.12,12.38
1637489700.0,8.0,8.67,8.37,8.81,9.18,10.18,11.12,12.38
1637490600.0,8.06,8.68,8.37,8.81,9.12,10.18,11.06,12.38
1637491500.0,8.06,8.68,8.43,8.81,9.18,10.18,11.06,12.38
1637492400.0,8.06,8.68,8.37,8.81,9.25,10.18,11.12,12.37
1637493300.0,8.12,8.7,8.37,8.81,9.31,10.18,11.12,12.38
1637494200.0,8.18,8.71,8.37,8.81,9.31,10.18,11.06,12.38
1637495100.0,8.18,8.72,8.37,8.87,9.31,10.18,11.12,12.37
1637496000.0,8.25,8.72,8.43,8.81,9.18,10.18,11.12,12.37
1637496900.0,8.25,8.72,8.43,8.87,9.18,10.18,11.12,12.37
1637497800.0,8.31,8.74,8.43,8.81,9.18,10.12,11.06,12.37
1637498700.0,8.31,8.75,8.43,8.87,9.31,10.12,11.06,12.37
1637499600.0,8.31,8.76,8.43,8.87,9.37,10.18,11.06,12.36
1637500500.0,8.37,8.77,8.43,8.87,9.37,10.12,11.06,12.37
1637501400.0,8.37,8.78,8.43,8.87,9.31,10.18,11.06,12.36
1637502300.0,8.43,8.79,8.5,8.87,9.25,10.12,11.06,12.36
1637503200.0,8.43,8.79,8.5,8.87,9.25,10.12,11.06,12.36
1637504100.0,8.43,8.82,8.5,8.87,9.31,10.12,11.06,12.36
1637505000.0,8.5,8.83,8.5,8.87,9.37,10.18,11.06,12.36
1637505900.0,8.5,8.84,8.5,8.87,9.25,10.12,11.06,12.36
1637506800.0,8.5,8.85,8.5,8.87,9.25,10.18,11.06,12.36
1637507700.0,8.56,8.85,8.5,8.87,9.25,10.18,11.06,12.35
1637508600.0,8.56,8.87,8.5,8.93,9.25,10.18,11.06,12.35
1637509500.0,8.56,8.89,8.5,8.93,9.37,10.18,11.06,12.35
1637510400.0,8.56,8.89,8.56,8.93,9.31,10.18,11.06,12.35
1637511300.0,8.56,8.91,8.56,8.93,9.37,10.18,11.06,12.35
1637512200.0,8.56,8.92,8.5,8.93,9.37,10.18,11.06,12.35
1637513100.0,8.62,8.93,8.56,8.93,9.37,10.18,11.06,12.35
1637514000.0,8.56,8.96,8.56,8.93,9.37,10.18,11.06,12.34
