Date_Time,depth
11:15:17,0.036165
11:15:20,0.036165
11:15:23,0.039665
11:15:26,0.04696
11:15:29,0.04696
11:15:32,0.04696
11:15:35,0.04696
11:15:38,0.04521
11:15:41,0.04346
11:15:44,0.04229
11:15:47,0.041415
