Date_Time,WSE
2023-06-22 00:00:00,2735.9924906864035
2023-06-22 00:15:00,2735.992490796917
2023-06-22 00:30:00,2735.994240830233
2023-06-22 00:45:00,2735.9942408817205
2023-06-22 01:00:00,2735.9942410018584
2023-06-22 01:15:00,2735.9942410533463
2023-06-22 01:30:00,2735.992491196467
2023-06-22 01:45:00,2735.9919112833145
2023-06-22 02:00:00,2735.9924913069813
2023-06-22 02:15:00,2735.992491366489
2023-06-22 02:30:00,2735.994241285041
2023-06-22 02:45:00,2735.9959912642234
2023-06-22 03:00:00,2735.99424134511
2023-06-22 03:15:00,2735.992491425997
2023-06-22 03:30:00,2735.9942413965978
2023-06-22 03:45:00,2735.99424134511
2023-06-22 04:00:00,2735.995411342841
2023-06-22 04:15:00,2735.9954112910314
2023-06-22 04:30:00,2735.99424134511
2023-06-22 04:45:00,2735.99424134511
2023-06-22 05:00:00,2735.993071399189
2023-06-22 05:15:00,2735.993071339495
2023-06-22 05:30:00,2735.994241224972
2023-06-22 05:45:00,2735.994241224972
2023-06-22 06:00:00,2735.994241173484
2023-06-22 06:15:00,2735.992491196467
2023-06-22 06:30:00,2735.9930811087697
2023-06-22 06:45:00,2735.9942410018584
2023-06-22 07:00:00,2735.9948309132483
2023-06-22 07:15:00,2735.9930809382076
2023-06-22 07:30:00,2735.993080887039
2023-06-22 07:45:00,2735.9913309136027
2023-06-22 08:00:00,2735.9948306291744
2023-06-22 08:15:00,2735.9948305689163
2023-06-22 08:30:00,2735.9930805459157
2023-06-22 08:45:00,2735.9930804862192
2023-06-22 09:00:00,2735.9936603453566
2023-06-22 09:15:00,2735.993660285474
2023-06-22 09:30:00,2735.9936601742643
2023-06-22 09:45:00,2735.9919102070576
2023-06-22 10:00:00,2735.9919100968905
2023-06-22 10:15:00,2735.9919100375696
2023-06-22 10:30:00,2735.9919099274025
2023-06-22 10:45:00,2735.9948297080928
2023-06-22 11:00:00,2735.9930796931126
2023-06-22 11:15:00,2735.9895797698196
2023-06-22 11:30:00,2735.9942394572413
2023-06-22 11:45:00,2735.994829303508
2023-06-22 12:00:00,2735.9930793519934
2023-06-22 12:15:00,2735.9913293929935
2023-06-22 12:30:00,2735.991329283173
2023-06-22 12:45:00,2735.994239053929
2023-06-22 13:00:00,2735.9959888910003
2023-06-22 13:15:00,2735.994238882307
2023-06-22 13:30:00,2735.9959887177743
2023-06-22 13:45:00,2735.997158647932
2023-06-22 14:00:00,2735.995408700589
2023-06-22 14:15:00,2735.995988605178
2023-06-22 14:30:00,2735.992488816193
2023-06-22 14:45:00,2735.992488756687
2023-06-22 15:00:00,2735.98956899224
2023-06-22 15:15:00,2735.990738921701
2023-06-22 15:30:00,2735.9942387106857
2023-06-22 15:45:00,2735.994238770753
2023-06-22 16:00:00,2735.9936588055352
2023-06-22 16:15:00,2735.991908961327
2023-06-22 16:30:00,2735.991909020647
2023-06-22 16:45:00,2735.99481895977
2023-06-22 17:00:00,2735.991909190134
2023-06-22 17:15:00,2735.9913193344382
2023-06-22 17:30:00,2735.991319393569
2023-06-22 17:45:00,2735.9919094697866
2023-06-22 18:00:00,2735.993069574281
2023-06-22 18:15:00,2735.9901598548413
2023-06-22 18:30:00,2735.9930698045246
2023-06-22 18:45:00,2735.9884102261294
2023-06-22 19:00:00,2735.9889903033104
2023-06-22 19:15:00,2735.991910317225
2023-06-22 19:30:00,2735.99074049638
2023-06-22 19:45:00,2735.9936605164494
2023-06-22 20:00:00,2735.991910715524
2023-06-22 20:15:00,2735.9919108850136
2023-06-22 20:30:00,2735.9919110545034
2023-06-22 20:45:00,2735.991911164672
2023-06-22 21:00:00,2735.9919113341616
2023-06-22 21:15:00,2735.991911452805
2023-06-22 21:30:00,2735.9907416163555
2023-06-22 21:45:00,2735.994241628294
2023-06-22 22:00:00,2735.994241739851
2023-06-22 22:15:00,2735.99424185999
2023-06-22 22:30:00,2735.99249204658
2023-06-22 22:45:00,2735.994242143175
2023-06-22 23:00:00,2735.993072277545
2023-06-22 23:15:00,2735.9942424527735
2023-06-22 23:30:00,2735.994242743694
2023-06-22 23:45:00,2735.992493121882
2023-06-23 00:00:00,2735.994243191266
2023-06-23 00:15:00,2735.9942435045673
2023-06-23 00:30:00,2735.9959935793895
2023-06-23 00:45:00,2735.994243952143
2023-06-23 01:00:00,2735.992494141683
2023-06-23 01:15:00,2735.995994189265
2023-06-23 01:30:00,2735.9942443997206
2023-06-23 01:45:00,2735.9971644487564
2023-06-23 02:00:00,2735.9959946410268
2023-06-23 02:15:00,2735.9924947402674
2023-06-23 02:30:00,2735.9924948954563
2023-06-23 02:45:00,2735.9954149502178
2023-06-23 03:00:00,2735.9930750129315
2023-06-23 03:15:00,2735.9942449815744
2023-06-23 03:30:00,2735.9959949346735
2023-06-23 03:45:00,2735.994245138228
2023-06-23 04:00:00,2735.995995092791
2023-06-23 04:15:00,2735.994245138228
2023-06-23 04:30:00,2735.994245138228
2023-06-23 04:45:00,2735.995995092791
2023-06-23 05:00:00,2735.9942449815744
2023-06-23 05:15:00,2735.9959949346735
2023-06-23 05:30:00,2735.9959949346735
2023-06-23 05:45:00,2735.9959947991442
2023-06-23 06:00:00,2735.9959947991442
2023-06-23 06:15:00,2735.9971646078525
2023-06-23 06:30:00,2735.994244690647
2023-06-23 06:45:00,2735.9924945850785
2023-06-23 07:00:00,2735.9907445043987
2023-06-23 07:15:00,2735.992494296871
2023-06-23 07:30:00,2735.992494141683
2023-06-23 07:45:00,2735.994243952143
2023-06-23 08:00:00,2735.993083833928
