Date_Time,P4_WSE,P4_gw_left,P4_gw_right,P4_h_left,P4_h_right,P4_h_average
2022-03-02 00:15:00,2733.035242,2732.109161,2732.346066,-0.9260810000000674,-0.6891759999998612,-0.8076284999999643
2022-03-02 00:30:00,2733.034076,2732.114374,2732.343602,-0.9197019999996883,-0.6904739999999947,-0.8050879999998415
2022-03-02 00:45:00,2733.034659,2732.114957,2732.344187,-0.919702000000143,-0.6904719999997724,-0.8050869999999577
2022-03-02 01:00:00,2733.035242,2732.112311,2732.341723,-0.9229310000000623,-0.6935189999999238,-0.8082249999999931
2022-03-02 01:15:00,2733.034076,2732.111145,2732.340557,-0.9229310000000623,-0.6935189999999238,-0.8082249999999931
2022-03-02 01:30:00,2733.034659,2732.116028,2732.344639,-0.9186310000000049,-0.6900200000000041,-0.8043255000000045
2022-03-02 01:45:00,2733.036992,2732.116611,2732.346518,-0.9203809999999066,-0.6904739999999947,-0.8054274999999507
2022-03-02 02:00:00,2733.036992,2732.112392,2732.343473,-0.9245999999998276,-0.6935189999999238,-0.8090594999998757
2022-03-02 02:15:00,2733.038158,2732.113558,2732.348982,-0.9245999999998276,-0.6891759999998612,-0.8068879999998444
2022-03-02 02:30:00,2733.035826,2732.113385,2732.342306,-0.9224409999997079,-0.6935199999998076,-0.8079804999997577
2022-03-02 03:30:00,2733.03349,2732.112797,2732.342437,-0.9206930000000284,-0.6910530000000108,-0.8058730000000196
2022-03-02 03:45:00,2733.033296,2732.114085,2732.341974,-0.9192109999999047,-0.6913220000001274,-0.8052665000000161
2022-03-02 04:00:00,2733.03291,2732.112217,2732.341587,-0.9206930000000284,-0.6913230000000112,-0.8060080000000198
2022-03-02 04:15:00,2733.034076,2732.111135,2732.338411,-0.9229409999998097,-0.6956649999997353,-0.8093029999997725
2022-03-02 04:30:00,2733.034076,2732.114365,2732.341456,-0.9197110000000066,-0.6926199999998062,-0.8061654999999064
2022-03-02 05:00:00,2733.036992,2732.112802,2732.34217,-0.9241899999997258,-0.694821999999931,-0.8095059999998284
2022-03-02 05:15:00,2733.037578,2732.109256,2732.345355,-0.9283219999997527,-0.6922230000000127,-0.8102724999998827
2022-03-02 05:30:00,2733.038745,2732.105713,2732.344503,-0.9330319999999119,-0.6942420000000311,-0.8136369999999715
2022-03-02 05:45:00,2733.038741,2732.10441,2732.345217,-0.9343309999999292,-0.6935239999997975,-0.8139274999998634
2022-03-02 06:00:00,2733.039911,2732.098979,2732.347235,-0.9409319999999752,-0.6926759999996648,-0.81680399999982
2022-03-02 06:15:00,2733.04166,2732.095796,2732.346965,-0.9458639999998013,-0.6946949999996832,-0.8202794999997423
2022-03-02 06:45:00,2733.042243,2732.085968,2732.343476,-0.9562750000000051,-0.6987669999998616,-0.8275209999999333
2022-03-02 07:00:00,2733.042243,2732.083008,2732.344772,-0.9592349999998078,-0.6974709999999504,-0.8283529999998791
2022-03-02 07:15:00,2733.043993,2732.082026,2732.342179,-0.9619669999997313,-0.7018139999995583,-0.8318904999996448
2022-03-02 07:30:00,2733.044769,2732.081323,2732.342503,-0.9634460000002036,-0.7022660000002361,-0.8328560000002199
2022-03-02 08:15:00,2733.047492,2732.074976,2732.342759,-0.9725160000002688,-0.7047330000000329,-0.8386245000001509
2022-03-02 08:30:00,2733.050407,2732.073409,2732.342177,-0.9769980000000942,-0.7082300000001851,-0.8426140000001396
2022-03-02 08:45:00,2733.048855,2732.070378,2732.340624,-0.9784770000001117,-0.7082310000000689,-0.8433540000000903
2022-03-02 09:00:00,2733.050997,2732.06754,2732.339268,-0.9834569999998166,-0.7117289999996501,-0.8475929999997334
2022-03-02 09:15:00,2733.052747,2732.071214,2732.340564,-0.9815330000001268,-0.7121830000000955,-0.8468580000001111
2022-03-02 09:30:00,2733.045359,2732.079134,2732.335379,-0.9662250000001222,-0.7099800000000869,-0.8381025000001046
2022-03-02 09:45:00,2733.032913,2732.085257,2732.335895,-0.9476559999998244,-0.6970179999998436,-0.822336999999834
2022-03-02 10:00:00,2733.028248,2732.089523,2732.333433,-0.9387249999999767,-0.6948150000002897,-0.8167700000001332
2022-03-02 10:15:00,2733.029998,2732.094231,2732.335181,-0.9357669999999416,-0.6948170000000573,-0.8152919999999995
2022-03-02 10:30:00,2733.028248,2732.096702,2732.336478,-0.9315460000002531,-0.6917699999999058,-0.8116580000000795
2022-03-02 11:00:00,2733.029998,2732.100644,2732.337218,-0.9293539999998757,-0.692779999999857,-0.8110669999998663
2022-03-02 11:30:00,2733.029025,2732.104382,2732.336245,-0.9246429999998327,-0.692779999999857,-0.8087114999998448
2022-03-02 11:45:00,2733.028828,2732.100686,2732.336048,-0.9281419999997524,-0.692779999999857,-0.8104609999998047
2022-03-02 12:00:00,2733.027662,2732.10598,2732.334882,-0.9216820000001462,-0.692779999999857,-0.8072310000000016
2022-03-02 12:30:00,2733.027468,2732.104307,2732.334401,-0.9231610000001638,-0.6930670000001555,-0.8081140000001596
2022-03-02 13:00:00,2733.028831,2732.109211,2732.335312,-0.9196200000001227,-0.6935189999999238,-0.8065695000000233
2022-03-02 13:15:00,2733.03233,2732.110691,2732.338357,-0.9216390000001411,-0.6939729999999145,-0.8078060000000278
2022-03-02 13:30:00,2733.032137,2732.108258,2732.338164,-0.9238789999999426,-0.6939730000003692,-0.8089260000001559
2022-03-02 13:45:00,2733.034083,2732.105492,2732.338362,-0.9285909999998694,-0.6957210000000487,-0.812155999999959
2022-03-02 14:00:00,2733.036415,2732.108235,2732.336925,-0.9281799999998839,-0.6994899999999689,-0.8138349999999264
2022-03-02 14:15:00,2733.032134,2732.107943,2732.338609,-0.9241910000000644,-0.6935250000001361,-0.8088580000001002
2022-03-02 14:30:00,2733.03174,2732.10607,2732.338937,-0.9256700000000819,-0.6928029999999126,-0.8092364999999972
2022-03-02 14:45:00,2733.034656,2732.107235,2732.338085,-0.9274209999998675,-0.696570999999949,-0.8119959999999082
2022-03-02 15:00:00,2733.035239,2732.104589,2732.336917,-0.9306499999997868,-0.6983219999997345,-0.8144859999997607
2022-03-02 15:15:00,2733.035046,2732.107895,2732.337178,-0.927150999999867,-0.6978679999997439,-0.8125094999998055
2022-03-02 15:30:00,2733.034076,2732.106925,2732.336208,-0.927150999999867,-0.6978679999997439,-0.8125094999998055
2022-03-02 15:45:00,2733.032327,2732.103303,2732.337505,-0.9290240000000267,-0.694821999999931,-0.8119229999999789
2022-03-02 16:00:00,2733.032327,2732.100074,2732.335468,-0.932252999999946,-0.6968589999996766,-0.8145559999998113
2022-03-02 16:15:00,2733.03291,2732.100657,2732.336051,-0.932252999999946,-0.6968589999996766,-0.8145559999998113
2022-03-02 16:30:00,2733.033493,2732.09976,2732.337932,-0.9337329999998474,-0.6955609999999979,-0.8146469999999226
2022-03-02 16:45:00,2733.032327,2732.098594,2732.336764,-0.9337329999998474,-0.6955629999997655,-0.8146479999998064
2022-03-02 17:30:00,2733.031744,2732.098011,2732.339229,-0.9337329999998474,-0.6925149999997302,-0.8131239999997888
2022-03-02 18:00:00,2733.031744,2732.098279,2732.33968,-0.9334650000000693,-0.6920639999998457,-0.8127644999999575
2022-03-02 18:15:00,2733.0333,2732.102796,2732.339488,-0.930503999999928,-0.6938119999999799,-0.812157999999954
2022-03-02 18:30:00,2733.033496,2732.103261,2732.340137,-0.9302349999998114,-0.693358999999873,-0.8117969999998422
2022-03-02 18:45:00,2733.035246,2732.102272,2732.338841,-0.932973999999831,-0.6964050000001407,-0.8146894999999859
2022-03-02 19:00:00,2733.035246,2732.106162,2732.341434,-0.9290839999998752,-0.6938119999999799,-0.8114479999999276
2022-03-02 19:15:00,2733.034856,2732.107252,2732.343081,-0.9276040000004286,-0.6917750000002343,-0.8096895000003315
2022-03-02 19:30:00,2733.034466,2732.103242,2732.34269,-0.9312239999999292,-0.6917760000001181,-0.8115000000000236
2022-03-02 19:45:00,2733.036605,2732.102151,2732.341784,-0.9344539999997323,-0.6948209999995925,-0.8146374999996624
2022-03-02 20:00:00,2733.035826,2732.101371,2732.339707,-0.9344549999996161,-0.6961189999997259,-0.815286999999671
2022-03-02 20:15:00,2733.035826,2732.103511,2732.344049,-0.9323150000000169,-0.6917770000000019,-0.8120460000000094
2022-03-02 20:45:00,2733.035242,2732.101939,2732.346513,-0.9333029999997962,-0.6887289999999666,-0.8110159999998814
2022-03-02 21:30:00,2733.035826,2732.104002,2732.342752,-0.9318239999997786,-0.6930739999997968,-0.8124489999997877
2022-03-02 23:00:00,2733.037575,2732.107911,2732.345799,-0.9296639999997751,-0.6917759999996633,-0.8107199999997192
2022-03-02 23:15:00,2733.038158,2732.107814,2732.347106,-0.9303439999998773,-0.6910519999996723,-0.8106979999997748
2022-03-02 23:30:00,2733.038741,2732.109386,2732.345669,-0.9293549999997595,-0.6930720000000292,-0.8112134999998943
2022-03-02 23:45:00,2733.036992,2732.104506,2732.34392,-0.9324859999996988,-0.6930720000000292,-0.812778999999864
2022-03-03 00:30:00,2733.035826,2732.10795,2732.344773,-0.9278759999997419,-0.6910530000000108,-0.8094644999998764
2022-03-03 00:45:00,2733.036995,2732.105481,2732.342753,-0.9315139999998792,-0.6942420000000311,-0.8128779999999551
2022-03-03 01:45:00,2733.033686,2732.105419,2732.343661,-0.9282670000002327,-0.6900250000003325,-0.8091460000002826
2022-03-03 02:00:00,2733.035046,2732.106779,2732.342696,-0.9282669999997779,-0.6923499999998057,-0.8103084999997918
2022-03-03 02:30:00,2733.035826,2732.109699,2732.346523,-0.9261269999997239,-0.6893029999996543,-0.8077149999996891
2022-03-03 03:00:00,2733.036409,2732.108533,2732.348402,-0.9278759999997419,-0.6880069999997431,-0.8079414999997425
2022-03-03 03:30:00,2733.037575,2732.111778,2732.343207,-0.925796999999875,-0.6943679999999404,-0.8100824999999077
2022-03-03 03:45:00,2733.036215,2732.113649,2732.344893,-0.9225660000001881,-0.6913220000001274,-0.8069440000001578
2022-03-03 04:00:00,2733.035246,2732.111198,2732.345673,-0.924047999999857,-0.6895730000001095,-0.8068104999999832
2022-03-03 04:30:00,2733.038355,2732.117658,2732.34658,-0.9206970000000183,-0.6917750000002343,-0.8062360000001263
2022-03-03 04:45:00,2733.036799,2732.114622,2732.348069,-0.9221769999999196,-0.6887299999998504,-0.805453499999885
2022-03-03 05:15:00,2733.036412,2732.117466,2732.346385,-0.918945999999778,-0.6900270000001001,-0.804486499999939
2022-03-03 05:30:00,2733.035246,2732.117282,2732.34522,-0.9179639999997562,-0.6900259999997616,-0.8039949999997589
2022-03-03 05:45:00,2733.035829,2732.113652,2732.345802,-0.9221769999999196,-0.6900270000001001,-0.8061020000000099
2022-03-03 06:00:00,2733.034663,2732.115217,2732.34334,-0.9194459999998799,-0.6913230000000112,-0.8053844999999455
2022-03-03 06:45:00,2733.038745,2732.11903,2732.348718,-0.9197149999999965,-0.6900269999996453,-0.8048709999998209
2022-03-03 07:15:00,2733.038745,2732.115801,2732.345674,-0.9229439999999158,-0.6930709999996907,-0.8080074999998033
2022-03-03 07:45:00,2733.038161,2732.119928,2732.343792,-0.9182329999998728,-0.6943689999998242,-0.8063009999998485
2022-03-03 08:15:00,2733.036605,2732.115141,2732.343533,-0.9214639999995597,-0.6930719999995745,-0.8072679999995671
2022-03-03 08:30:00,2733.039324,2732.112881,2732.3458,-0.9264429999998356,-0.6935239999997975,-0.8099834999998166
2022-03-03 09:15:00,2733.033103,2732.116619,2732.344827,-0.9164840000003096,-0.6882760000003145,-0.8023800000003121
2022-03-03 09:30:00,2733.032323,2732.113109,2732.342298,-0.9192140000000109,-0.6900249999998778,-0.8046194999999443
2022-03-03 09:45:00,2733.030574,2732.111359,2732.340548,-0.9192149999998946,-0.6900259999997616,-0.8046204999998281
2022-03-03 10:00:00,2733.029991,2732.113237,2732.339965,-0.9167539999998553,-0.6900259999997616,-0.8033899999998084
2022-03-03 10:15:00,2733.029991,2732.110277,2732.338668,-0.919713999999658,-0.6913230000000112,-0.8055184999998346
2022-03-03 10:30:00,2733.030574,2732.11557,2732.339251,-0.9150039999999535,-0.6913230000000112,-0.8031634999999824
2022-03-03 10:45:00,2733.029408,2732.111174,2732.338086,-0.9182339999997566,-0.6913219999996727,-0.8047779999997147
2022-03-03 11:15:00,2733.032323,2732.111681,2732.342568,-0.9206420000000435,-0.6897549999998773,-0.8051984999999604
2022-03-03 11:30:00,2733.029408,2732.110513,2732.340104,-0.9188949999997931,-0.6893039999999928,-0.8040994999998929
2022-03-03 11:45:00,2733.03174,2732.112577,2732.343281,-0.9191630000000259,-0.6884589999999662,-0.8038109999999961
2022-03-03 12:00:00,2733.03213,2732.108257,2732.3434,-0.9238730000001851,-0.6887299999998504,-0.8063015000000178
2022-03-03 12:15:00,2733.032327,2732.111193,2732.342301,-0.9211339999997108,-0.6900259999997616,-0.8055799999997362
2022-03-03 12:30:00,2733.03291,2732.111508,2732.342432,-0.9214019999999437,-0.6904779999999846,-0.8059399999999641
2022-03-03 12:45:00,2733.030967,2732.110822,2732.342237,-0.9201450000000477,-0.6887300000003052,-0.8044375000001764
2022-03-03 13:00:00,2733.029421,2732.110437,2732.341565,-0.9189840000003642,-0.6878560000000107,-0.8034200000001874
2022-03-03 13:15:00,2733.032717,2732.110413,2732.341951,-0.9223040000001674,-0.690766000000167,-0.8065350000001672
2022-03-03 13:30:00,2733.031747,2732.113064,2732.343007,-0.9186829999998736,-0.6887400000000525,-0.803711499999963
2022-03-03 13:45:00,2733.03272,2732.110808,2732.338898,-0.9219120000002476,-0.693822000000182,-0.8078670000002148
