Date_Time,P6_WSE,P6_gw_left,P6_gw_right,P6_h_left,P6_h_right,P6_h_average
2022-03-02 00:15:00,2737.311252,2736.905518,2736.974864,-0.40573399999993853,-0.33638800000017,-0.37106100000005426
2022-03-02 00:30:00,2737.310086,2736.900868,2736.9763,-0.4092179999997825,-0.3337860000001456,-0.371501999999964
2022-03-02 00:45:00,2737.30892,2736.901451,2736.976882,-0.4074689999997645,-0.3320380000000114,-0.36975349999988794
2022-03-02 01:00:00,2737.311252,2736.903024,2736.978318,-0.4082279999997809,-0.33293400000002293,-0.3705809999999019
2022-03-02 01:15:00,2737.308336,2736.901858,2736.977152,-0.4064779999998791,-0.33118400000012116,-0.36883100000000013
2022-03-02 01:30:00,2737.310669,2736.901123,2736.981234,-0.40954599999986385,-0.3294350000001032,-0.3694904999999835
2022-03-02 01:45:00,2737.312422,2736.901706,2736.979216,-0.41071599999986574,-0.33320599999979095,-0.37196099999982835
2022-03-02 02:00:00,2737.314171,2736.904528,2736.980068,-0.40964299999996,-0.33410300000014104,-0.3718730000000505
2022-03-02 02:15:00,2737.315337,2736.905694,2736.97778,-0.40964299999996,-0.33755699999983335,-0.3735999999998967
2022-03-02 02:30:00,2737.313005,2736.902699,2736.978901,-0.410305999999764,-0.3341040000000248,-0.3722049999998944
2022-03-02 03:30:00,2737.312418,2736.902113,2736.975132,-0.41030499999988024,-0.3372859999999491,-0.3737954999999147
2022-03-02 03:45:00,2737.310476,2736.89918,2736.977255,-0.4112960000002204,-0.3332210000003215,-0.37225850000027094
2022-03-02 04:00:00,2737.311839,2736.901533,2736.976868,-0.410305999999764,-0.33497099999976854,-0.3726384999997663
2022-03-02 04:15:00,2737.311255,2736.901874,2736.981489,-0.4093809999999394,-0.32976600000029066,-0.369573500000115
2022-03-02 04:30:00,2737.311255,2736.900884,2736.980636,-0.410370999999941,-0.3306190000002971,-0.37049500000011903
2022-03-02 05:00:00,2737.314171,2736.902116,2736.977451,-0.412054999999782,-0.3367199999997865,-0.37438749999978427
2022-03-02 05:15:00,2737.310089,2736.907012,2736.978053,-0.4030769999999393,-0.3320360000002438,-0.36755650000009155
2022-03-02 05:30:00,2737.313005,2736.911909,2736.979784,-0.4010960000000523,-0.33322099999986676,-0.36715849999995953
2022-03-02 05:45:00,2737.310672,2736.917647,2736.976598,-0.3930249999998523,-0.3340739999998732,-0.36354949999986275
2022-03-02 06:00:00,2737.312422,2736.927697,2736.976033,-0.3847249999998894,-0.3363890000000538,-0.3605569999999716
2022-03-02 06:15:00,2737.312422,2736.938574,2736.978348,-0.37384800000018004,-0.3340739999998732,-0.3539610000000266
2022-03-02 06:45:00,2737.311255,2736.948448,2736.980071,-0.36280699999997523,-0.33118400000012116,-0.3469955000000482
