Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O]
7/29/2021 12:15,804.775,756.65,48.125
7/29/2021 12:30,804.658,756.358,48.3000000000001
7/29/2021 12:45,804.367,756.533,47.834
7/29/2021 13:00,804.308,756.183,48.125
7/29/2021 13:15,804.133,756.358,47.7750000000001
7/29/2021 13:30,804.133,756.067,48.066
7/29/2021 13:45,804.133,755.892,48.241
7/29/2021 14:00,803.842,756.067,47.775
7/29/2021 14:15,803.667,755.892,47.775
7/29/2021 14:30,803.667,755.6,48.067
7/29/2021 14:45,803.375,755.6,47.775
7/29/2021 15:00,803.375,755.717,47.658
7/29/2021 15:15,803.317,755.542,47.775
7/29/2021 15:30,803.2,755.425,47.7750000000001
7/29/2021 15:45,803.2,755.25,47.95
7/29/2021 16:00,803.025,755.425,47.6
7/29/2021 16:15,802.85,755.25,47.6
7/29/2021 16:30,802.675,754.958,47.717
7/29/2021 16:45,802.558,755.25,47.308
7/29/2021 17:00,802.558,754.958,47.6
7/29/2021 17:15,802.208,754.783,47.425
7/29/2021 17:30,802.208,754.958,47.25
7/29/2021 17:45,802.033,754.608,47.4250000000001
7/29/2021 18:00,801.917,754.492,47.4250000000001
7/29/2021 18:15,802.033,754.783,47.25
7/29/2021 18:30,802.033,754.783,47.25
7/29/2021 18:45,801.917,754.958,46.9590000000001
7/29/2021 19:00,801.917,754.608,47.3090000000001
7/29/2021 19:15,802.208,754.783,47.425
7/29/2021 19:30,802.208,755.075,47.1329999999999
7/29/2021 19:45,802.383,755.075,47.308
7/29/2021 20:00,802.558,755.425,47.133
7/29/2021 20:15,802.675,755.542,47.1329999999999
7/29/2021 20:30,802.85,755.717,47.133
7/29/2021 20:45,802.85,755.717,47.133
7/29/2021 21:00,803.025,756.008,47.0169999999999
7/29/2021 21:15,803.317,756.183,47.134
7/29/2021 21:30,803.492,756.358,47.134
7/29/2021 21:45,803.842,756.65,47.192
7/29/2021 22:00,803.667,756.825,46.842
7/29/2021 22:15,803.667,756.942,46.725
7/29/2021 22:30,804.017,757.292,46.725
7/29/2021 22:45,804.017,757.292,46.725
7/29/2021 23:00,804.017,757.117,46.9000000000001
7/29/2021 23:15,804.017,757.233,46.7840000000001
7/29/2021 23:30,804.133,757.233,46.9000000000001
7/29/2021 23:45,804.133,757.233,46.9000000000001
7/30/2021 0:00,804.308,757.233,47.0750000000001
7/30/2021 0:15,804.308,757.233,47.0750000000001
7/30/2021 0:30,804.308,757.408,46.9
7/30/2021 0:45,804.308,757.408,46.9
7/30/2021 1:00,804.133,757.408,46.725
7/30/2021 1:15,803.842,757.117,46.725
7/30/2021 1:30,803.842,757.233,46.609
7/30/2021 1:45,804.017,757.117,46.9000000000001
7/30/2021 2:00,804.017,757.117,46.9000000000001
7/30/2021 2:15,804.017,757.117,46.9000000000001
7/30/2021 2:30,803.842,757.117,46.725
7/30/2021 2:45,803.667,756.942,46.725
7/30/2021 3:00,803.667,756.942,46.725
7/30/2021 3:15,803.492,756.942,46.55
7/30/2021 3:30,803.375,756.767,46.608
7/30/2021 3:45,803.375,756.767,46.608
7/30/2021 4:00,803.317,756.942,46.375
7/30/2021 4:15,803.317,756.65,46.667
7/30/2021 4:30,803.2,756.475,46.725
7/30/2021 4:45,803.025,756.475,46.55
7/30/2021 5:00,803.2,756.475,46.725
7/30/2021 5:15,802.908,756.475,46.433
7/30/2021 5:30,803.025,756.475,46.55
7/30/2021 5:45,803.025,756.3,46.725
7/30/2021 6:00,803.025,756.3,46.725
7/30/2021 6:15,803.2,756.475,46.725
7/30/2021 6:30,803.317,756.767,46.55
7/30/2021 6:45,803.2,756.65,46.5500000000001
7/30/2021 7:00,803.2,756.767,46.433
7/30/2021 7:15,803.2,756.767,46.433
7/30/2021 7:30,803.375,756.767,46.608
7/30/2021 7:45,803.375,756.942,46.433
7/30/2021 8:00,803.375,757.117,46.258
7/30/2021 8:15,803.667,757.233,46.4340000000001
7/30/2021 8:30,803.842,757.408,46.434
7/30/2021 8:45,803.842,757.583,46.259
7/30/2021 9:00,804.017,757.583,46.4340000000001
7/30/2021 9:15,804.017,757.583,46.4340000000001
7/30/2021 9:30,803.842,757.408,46.434
7/30/2021 9:45,803.842,757.408,46.434
7/30/2021 10:00,803.842,757.583,46.259
7/30/2021 10:15,803.667,757.583,46.0840000000001
7/30/2021 10:30,803.842,757.583,46.259
7/30/2021 10:45,803.667,757.583,46.0840000000001
7/30/2021 11:00,803.667,757.467,46.2
7/30/2021 11:15,803.492,757.583,45.909
7/30/2021 11:30,803.492,757.467,46.025
7/30/2021 11:45,803.317,757.467,45.85
7/30/2021 12:00,803.317,757.292,46.025
7/30/2021 12:15,803.2,757,46.2
7/30/2021 12:30,803.2,757.292,45.908
7/30/2021 12:45,802.908,757.117,45.7910000000001
7/30/2021 13:00,802.733,756.825,45.9079999999999
7/30/2021 13:15,802.558,756.825,45.7329999999999
7/30/2021 13:30,802.383,756.533,45.85
7/30/2021 13:45,802.383,756.533,45.85
7/30/2021 14:00,802.383,756.183,46.2
7/30/2021 14:15,802.383,756.183,46.2
7/30/2021 14:30,802.208,756.358,45.85
7/30/2021 14:45,802.383,756.533,45.85
7/30/2021 15:00,802.208,756.358,45.85
7/30/2021 15:15,802.383,756.358,46.0250000000001
7/30/2021 15:30,802.033,756.183,45.85
7/30/2021 15:45,802.033,756.008,46.025
7/30/2021 16:00,801.742,756.008,45.7339999999999
7/30/2021 16:15,801.742,756.183,45.559
