Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 04/11/2021
TIME       : 12:20:37
FILENAME   : C:\Users\361045\Documents\projects\caldera\CSV\P1-A_211104122037_U1642.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Cera-Diver=16
  Status                  =Started =0
  Serial number           =..00-U1642  216.
  Instrument number       =          UTC-6     
                          =0
  Location                =P1-A
  Sample period           =M15
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-U1642  216.
  Instrument number       =          UTC-6     
  Location                =P1-A
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:12 29/07/21
  End date / time         =00:30:12 28/10/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cmH2O],Temperature[°C]
2021/07/29 12:00:00,764.467,14.523
2021/07/29 12:15:00,765.517,14.923
2021/07/29 12:30:00,765.167,15.257
2021/07/29 12:45:00,765.342,15.533
2021/07/29 13:00:00,764.642,15.770
2021/07/29 13:15:00,764.467,16.020
2021/07/29 13:30:00,764.292,16.250
2021/07/29 13:45:00,764.467,16.427
2021/07/29 14:00:00,763.067,16.560
2021/07/29 14:15:00,762.833,16.690
2021/07/29 14:30:00,762.833,16.763
2021/07/29 14:45:00,762.308,16.743
2021/07/29 15:00:00,761.958,16.593
2021/07/29 15:15:00,761.608,16.357
2021/07/29 15:30:00,761.783,16.173
2021/07/29 15:45:00,763.183,15.960
2021/07/29 16:00:00,762.658,15.737
2021/07/29 16:15:00,762.483,15.533
2021/07/29 16:30:00,762.483,15.337
2021/07/29 16:45:00,761.958,15.127
2021/07/29 17:00:00,761.608,14.903
2021/07/29 17:15:00,761.258,14.640
2021/07/29 17:30:00,761.783,14.377
2021/07/29 17:45:00,761.608,14.107
2021/07/29 18:00:00,761.608,13.863
2021/07/29 18:15:00,762.308,13.600
2021/07/29 18:30:00,761.433,13.357
2021/07/29 18:45:00,762.133,13.180
2021/07/29 19:00:00,762.483,12.983
2021/07/29 19:15:00,762.308,12.727
2021/07/29 19:30:00,762.133,12.477
2021/07/29 19:45:00,761.958,12.253
2021/07/29 20:00:00,762.308,12.057
