datetime,shear_stress,shear_obs_raw,shear_recon_raw,shear_blended_pre_smooth
2022-07-14 00:00:00,,63.98072913809415,63.04330272945025,63.98072913809415
2022-07-14 00:15:00,,63.19759225727006,62.80630416743215,63.19759225727006
2022-07-14 00:30:00,,63.50026559981529,63.04330272945025,63.50026559981529
2022-07-14 00:45:00,,62.62347141514199,62.80630416743215,62.62347141514199
2022-07-14 01:00:00,,63.24758199782101,62.96350842910536,63.24758199782101
2022-07-14 01:15:00,,63.18431573672209,62.962143591877386,63.18431573672209
2022-07-14 01:30:00,,63.21479023032309,63.04330272945025,63.21479023032309
2022-07-14 01:45:00,,63.43750809297713,62.96350842910536,63.43750809297713
2022-07-14 02:00:00,,62.76332824829919,62.96350842910536,62.76332824829919
2022-07-14 02:15:00,,63.4697911062143,62.962143591877386,63.4697911062143
2022-07-14 02:30:00,63.22183867043244,63.20515480386872,62.80630416743215,63.20515480386872
2022-07-14 02:45:00,63.209972517095906,62.77992180662722,62.80630416743215,62.77992180662722
2022-07-14 03:00:00,63.22183867043244,63.101980273465145,62.80630416743215,63.101980273465145
2022-07-14 03:15:00,63.22183867043244,63.22888711054179,62.80630416743215,63.22888711054179
2022-07-14 03:30:00,63.22183867043244,63.33347553197781,62.96350842910536,63.33347553197781
2022-07-14 03:45:00,63.22183867043244,63.343514075693385,62.73033657963581,63.343514075693385
2022-07-14 04:00:00,63.22183867043244,62.97459774969856,62.5804433581966,62.97459774969856
2022-07-14 04:15:00,63.24763432435815,63.29970691530294,62.80630416743215,63.29970691530294
2022-07-14 04:30:00,63.21702095720526,63.50026559981529,63.04330272945025,63.50026559981529
2022-07-14 04:45:00,63.21702095720526,63.082595149172455,63.04330272945025,63.082595149172455
2022-07-14 05:00:00,63.1920995805924,63.17904435731608,62.50790059008523,63.17904435731608
2022-07-14 05:15:00,63.18418676985846,63.310402214128,63.04330272945025,63.310402214128
2022-07-14 05:30:00,63.209108146471316,63.78300249625636,63.04330272945025,63.78300249625636
2022-07-14 05:45:00,63.209108146471316,63.12377347163595,62.72903502949921,63.12377347163595
2022-07-14 06:00:00,63.18418676985846,64.15922556321611,62.962143591877386,64.15922556321611
2022-07-14 06:15:00,63.174943237109105,62.68860761698234,62.80630416743215,62.68860761698234
2022-07-14 06:30:00,63.14730779426904,63.266381538174514,62.80630416743215,63.266381538174514
2022-07-14 06:45:00,63.174943237109105,63.17084211690213,62.80630416743215,63.17084211690213
2022-07-14 07:00:00,63.14730779426904,62.88635625427713,62.80630416743215,62.88635625427713
2022-07-14 07:15:00,63.143514961254525,62.883583145632144,62.5804433581966,62.883583145632144
2022-07-14 07:30:00,63.143514961254525,63.18932918240084,63.04330272945025,63.18932918240084
2022-07-14 07:45:00,63.005064862956544,63.35311876350471,62.80630416743215,63.35311876350471
2022-07-14 08:00:00,62.88496969995464,62.5911512194356,62.80630416743215,62.5911512194356
2022-07-14 08:15:00,62.8386477798733,62.52706103848579,62.80630416743215,62.52706103848579
2022-07-14 08:30:00,62.79130613542243,62.79371241411446,62.5804433581966,62.79371241411446
2022-07-14 08:45:00,62.73875373685637,62.68551450525663,62.5804433581966,62.68551450525663
2022-07-14 09:00:00,62.737207180993515,63.68919921428184,62.5804433581966,63.68919921428184
2022-07-14 09:15:00,62.64236522741204,62.7888998567304,62.80630416743215,62.7888998567304
2022-07-14 09:30:00,62.59518358450153,63.16325645087309,62.80630416743215,63.16325645087309
2022-07-14 09:45:00,62.55910612896069,62.4090529783017,62.365165384957656,62.4090529783017
2022-07-14 10:00:00,62.46805700839374,60.78514702503588,62.15995166541167,60.78514702503588
2022-07-14 10:15:00,62.4074268919278,62.59921594956745,62.365165384957656,62.59921594956745
2022-07-14 10:30:00,62.35544855352593,62.30509630149796,62.5804433581966,62.30509630149796
2022-07-14 10:45:00,62.162912703465615,62.02072910543327,62.365165384957656,62.02072910543327
2022-07-14 11:00:00,62.02072910543327,62.405800805553895,62.5804433581966,62.405800805553895
2022-07-14 11:15:00,61.79748472456981,62.02072910543327,62.365165384957656,62.02072910543327
2022-07-14 11:30:00,61.41867900228882,61.05807353232097,62.15995166541167,61.05807353232097
2022-07-14 11:45:00,61.406213416883176,61.57424034370635,62.15995166541167,61.57424034370635
2022-07-14 12:00:00,61.20831320101581,60.18844132996173,62.0294584207858,60.18844132996173
2022-07-14 12:15:00,61.20831320101581,61.26311766087129,62.43650663909173,61.26311766087129
2022-07-14 12:30:00,61.20831320101581,61.13465022449984,62.22802393166411,61.13465022449984
2022-07-14 12:45:00,61.29481768669618,60.55502733311695,62.0294584207858,60.55502733311695
2022-07-14 13:00:00,61.29481768669618,60.84531565936876,62.22802393166411,60.84531565936876
2022-07-14 13:15:00,61.29481768669618,60.00068468464503,62.0294584207858,60.00068468464503
2022-07-14 13:30:00,61.29481768669618,59.80219046008826,62.0294584207858,59.80219046008826
2022-07-14 13:45:00,61.20831320101581,61.15350874116034,62.0294584207858,61.15350874116034
2022-07-14 14:00:00,61.20831320101581,61.54930917289507,62.43650663909173,61.54930917289507
2022-07-14 14:15:00,61.20831320101581,60.880031417050006,62.365165384957656,60.880031417050006
2022-07-14 14:30:00,61.20831320101581,61.81951119867709,62.365165384957656,61.81951119867709
2022-07-14 14:45:00,61.20831320101581,61.32651771252106,62.365165384957656,61.32651771252106
2022-07-14 15:00:00,61.144079482830094,61.79600203815923,62.15995166541167,61.79600203815923
2022-07-14 15:15:00,61.184387461708326,61.73233055756488,62.50790059008523,61.73233055756488
2022-07-14 15:30:00,61.184387461708326,62.76823569530914,62.50790059008523,62.76823569530914
2022-07-14 15:45:00,61.184387461708326,61.535511718573005,62.365165384957656,61.535511718573005
2022-07-14 16:00:00,61.184387461708326,60.75290014502348,62.15995166541167,60.75290014502348
2022-07-14 16:15:00,61.184387461708326,61.59345204518644,62.365165384957656,61.59345204518644
2022-07-14 16:30:00,61.270891947388684,60.92149559196017,62.15995166541167,60.92149559196017
2022-07-14 16:45:00,61.201559201796414,61.54597110890376,62.29604225328656,61.54597110890376
2022-07-14 17:00:00,61.270891947388684,60.82467843582931,62.29604225328656,60.82467843582931
2022-07-14 17:15:00,61.201559201796414,60.72052058614852,62.15995166541167,60.72052058614852
2022-07-14 17:30:00,61.201559201796414,61.21526618225631,62.50790059008523,61.21526618225631
2022-07-14 17:45:00,61.201559201796414,60.57139292767207,61.9646442613075,60.57139292767207
2022-07-14 18:00:00,61.201559201796414,61.00145883046489,62.09411862152179,61.00145883046489
2022-07-14 18:15:00,61.201559201796414,61.07570566208922,62.15995166541167,61.07570566208922
2022-07-14 18:30:00,61.201559201796414,60.65388208783829,62.29604225328656,60.65388208783829
2022-07-14 18:45:00,61.21896407771963,61.37828608535416,62.29604225328656,61.37828608535416
2022-07-14 19:00:00,61.21896407771963,61.18785222133652,62.29604225328656,61.18785222133652
2022-07-14 19:15:00,61.30047402926856,62.21898989612277,62.50790059008523,62.21898989612277
2022-07-14 19:30:00,61.30047402926856,60.83380553558117,62.09411862152179,60.83380553558117
2022-07-14 19:45:00,61.391534473227594,61.22266197318296,62.09411862152179,61.22266197318296
2022-07-14 20:00:00,61.435618170422245,61.40478286110102,62.15995166541167,61.40478286110102
2022-07-14 20:15:00,61.51500796678753,61.69859620223059,62.15995166541167,61.69859620223059
2022-07-14 20:30:00,61.631079328031085,61.80116024028303,62.15995166541167,61.80116024028303
2022-07-14 20:45:00,61.72778993155917,61.75698366088776,62.15995166541167,61.75698366088776
2022-07-14 21:00:00,61.7790719505854,62.43371818525302,62.365165384957656,62.43371818525302
2022-07-14 21:15:00,61.82622793218151,61.46645347974348,62.365165384957656,61.46645347974348
2022-07-14 21:30:00,61.82622793218151,61.56356245383158,62.365165384957656,61.56356245383158
2022-07-14 21:45:00,61.88426834995432,62.14380386399532,62.365165384957656,62.14380386399532
2022-07-14 22:00:00,61.82622793218151,61.91724107582865,62.22802393166411,61.91724107582865
2022-07-14 22:15:00,61.88426834995432,62.06455591844163,62.4352856961306,62.06455591844163
2022-07-14 22:30:00,61.990898497135134,62.29718539169666,62.5804433581966,62.29718539169666
2022-07-14 22:45:00,62.0835484065055,62.14079561777678,62.22686080585342,62.14079561777678
2022-07-14 23:00:00,62.112096823711866,61.85129562407999,62.22686080585342,61.85129562407999
