Date_Time,Pressure,Temperature,Barom,WC
2023-03-01 00:00:00,735.883,-2.33,737.575,-1.6914222018348695
2023-03-01 00:15:00,735.883,-2.42,737.4,-1.5164819622833234
2023-03-01 00:30:00,735.883,-2.577,737.108,-1.2245816768602558
2023-03-01 00:45:00,736.058,-2.487,737.108,-1.049641437308823
2023-03-01 01:00:00,736.058,-2.47,737.108,-1.049641437308823
2023-03-01 01:15:00,736.058,-2.763,737.225,-1.166601483180458
2023-03-01 01:30:00,736.058,-3.15,737.108,-1.049641437308823
2023-03-01 01:45:00,736.233,-3.493,737.108,-0.8747011977573904
2023-03-01 02:00:00,736.058,-3.78,736.933,-0.8747011977573904
2023-03-01 02:15:00,736.058,-3.963,736.933,-0.8747011977573904
2023-03-01 02:30:00,736.233,-3.967,736.758,-0.5248207186545252
2023-03-01 02:45:00,735.767,-3.98,736.642,-0.8747011977573904
2023-03-01 03:00:00,735.592,-4.06,736.467,-0.8747011977573904
2023-03-01 03:15:00,736.058,-3.993,736.642,-0.5838005708461355
2023-03-01 03:30:00,735.883,-4.087,736.292,-0.4088603312945891
2023-03-01 03:45:00,735.592,-4.073,736.292,-0.6997609582059579
2023-03-01 04:00:00,735.767,-4.06,736.0,-0.2329204332313438
2023-03-01 04:15:00,735.708,-4.167,736.0,-0.29190028542306773
2023-03-01 04:30:00,735.417,-4.267,735.708,-0.29090062691125496
2023-03-01 04:45:00,735.242,-4.393,735.708,-0.46584086646280126
2023-03-01 05:00:00,734.892,-4.58,735.533,-0.6407811060142339
2023-03-01 05:15:00,734.892,-4.88,735.533,-0.6407811060142339
2023-03-01 05:30:00,734.717,-5.017,735.417,-0.6997609582059579
2023-03-01 05:45:00,734.892,-5.117,735.242,-0.34988047910286524
2023-03-01 06:00:00,735.067,-5.137,735.242,-0.17494023955143262
2023-03-01 06:15:00,735.242,-5.18,735.417,-0.17494023955154628
2023-03-01 06:30:00,734.892,-5.187,735.242,-0.34988047910286524
2023-03-01 06:45:00,735.067,-5.193,735.242,-0.17494023955143262
2023-03-01 07:00:00,735.067,-5.293,735.067,0.0
2023-03-01 07:15:00,735.067,-5.173,735.067,0.0
2023-03-01 07:30:00,735.242,-5.18,734.95,0.29190028542295404
2023-03-01 07:45:00,735.417,-5.167,734.95,0.46684052497450035
2023-03-01 08:00:00,735.592,-5.003,734.95,0.6417807645259329
2023-03-01 08:15:00,736.058,-4.717,735.067,0.9906615851172127
2023-03-01 08:30:00,736.583,-4.2,735.358,1.2245816768603692
2023-03-01 08:45:00,737.283,-3.58,735.417,1.8653627828746033
2023-03-01 09:00:00,737.108,-2.987,735.533,1.5744621559632346
2023-03-01 09:15:00,736.933,-2.543,735.708,1.2245816768603692
2023-03-01 09:30:00,736.583,-2.127,736.0,0.5828009123343227
2023-03-01 09:45:00,736.233,-1.483,736.117,0.11596038735982235
2023-03-01 10:00:00,735.883,-1.32,736.117,-0.23392009174304287
2023-03-01 10:15:00,735.417,-1.427,736.117,-0.699760958205844
2023-03-01 10:30:00,735.417,-1.45,736.117,-0.699760958205844
2023-03-01 10:45:00,735.067,-1.543,736.292,-1.2245816768603692
2023-03-01 11:00:00,735.533,-1.277,736.292,-0.758740810397568
2023-03-01 11:15:00,735.242,-1.293,736.0,-0.757741151885869
2023-03-01 11:30:00,735.417,-1.227,736.175,-0.7577411518857553
2023-03-01 11:45:00,735.358,-0.513,736.117,-0.758740810397568
2023-03-01 12:00:00,734.892,0.18,736.117,-1.2245816768602558
2023-03-01 12:15:00,734.542,-0.277,736.0,-1.4575021100917132
2023-03-01 12:30:00,734.717,-0.6,736.0,-1.2825618705402804
2023-03-01 12:45:00,734.717,-0.577,736.0,-1.2825618705402804
2023-03-01 13:00:00,734.717,-0.527,736.0,-1.2825618705402804
2023-03-01 13:15:00,734.892,-0.527,736.0,-1.1076216309887341
2023-03-01 13:30:00,734.192,-0.563,735.825,-1.6324423496432594
2023-03-01 13:45:00,734.367,-0.533,735.65,-1.2825618705402804
2023-03-01 14:00:00,734.367,-0.397,735.358,-0.9906615851172127
2023-03-01 14:15:00,734.192,-0.3,735.183,-0.9906615851172127
2023-03-01 14:30:00,733.842,-0.283,735.067,-1.2245816768603692
2023-03-01 14:45:00,733.492,-0.427,734.892,-1.3995219164119157
2023-03-01 15:00:00,733.492,-0.377,735.183,-1.6904225433231705
2023-03-01 15:15:00,733.667,0.023,734.892,-1.2245816768603692
2023-03-01 15:30:00,733.842,0.45,735.067,-1.2245816768603692
2023-03-01 15:45:00,733.2,0.487,735.067,-1.8663624413863023
2023-03-01 16:00:00,733.667,0.487,735.183,-1.515482303771624
2023-03-01 16:15:00,733.55,0.507,735.067,-1.5164819622834371
2023-03-01 16:30:00,733.317,0.41,735.358,-2.0403030224260355
2023-03-01 16:45:00,733.667,0.397,735.358,-1.6904225433230569
2023-03-01 17:00:00,733.375,0.253,735.183,-1.807382589194692
2023-03-01 17:15:00,733.492,0.187,735.183,-1.6904225433231705
2023-03-01 17:30:00,733.667,0.023,735.242,-1.5744621559632346
2023-03-01 17:45:00,733.375,-0.15,735.242,-1.8663624413863023
2023-03-01 18:00:00,733.667,-0.107,735.358,-1.6904225433230569
2023-03-01 18:15:00,733.842,-0.07,735.358,-1.515482303771624
2023-03-01 18:30:00,733.55,-0.15,735.242,-1.6914222018348695
2023-03-01 18:45:00,733.55,-0.147,735.242,-1.6914222018348695
2023-03-01 19:00:00,733.842,-0.14,735.242,-1.3995219164118018
2023-03-01 19:15:00,733.55,-0.197,735.067,-1.5164819622834371
2023-03-01 19:30:00,733.667,-0.383,735.242,-1.5744621559632346
2023-03-01 19:45:00,733.667,-0.383,735.242,-1.5744621559632346
2023-03-01 20:00:00,733.492,-0.42,735.242,-1.7494023955147808
2023-03-01 20:15:00,733.492,-0.57,735.358,-1.8653627828746033
2023-03-01 20:30:00,733.842,-0.507,735.358,-1.515482303771624
2023-03-01 20:45:00,733.842,-0.527,735.242,-1.3995219164118018
2023-03-01 21:00:00,733.842,-0.54,735.242,-1.3995219164118018
2023-03-01 21:15:00,733.842,-0.507,735.358,-1.515482303771624
2023-03-01 21:30:00,734.017,-0.49,735.358,-1.3405420642200778
2023-03-01 21:45:00,733.667,-0.513,735.242,-1.5744621559632346
2023-03-01 22:00:00,733.842,-0.583,735.242,-1.3995219164118018
2023-03-01 22:15:00,733.842,-0.597,735.242,-1.3995219164118018
2023-03-01 22:30:00,733.667,-0.583,734.892,-1.2245816768603692
2023-03-01 22:45:00,733.55,-0.507,734.775,-1.2245816768603692
2023-03-01 23:00:00,733.317,-0.527,734.425,-1.1076216309887341
2023-03-01 23:15:00,732.85,-0.57,734.6,-1.7494023955147808
2023-03-01 23:30:00,732.85,-0.59,734.425,-1.5744621559632346
2023-03-01 23:45:00,733.025,-0.74,734.308,-1.2825618705402804
2023-03-02 00:00:00,733.317,-0.59,734.6,-1.2825618705402804
2023-03-02 00:15:00,733.317,-0.397,734.425,-1.1076216309887341
2023-03-02 00:30:00,733.025,-0.247,734.133,-1.1076216309888478
2023-03-02 00:45:00,733.025,-0.2,734.308,-1.2825618705402804
2023-03-02 01:00:00,732.675,-0.283,733.958,-1.2825618705402804
2023-03-02 01:15:00,732.5,-0.527,733.842,-1.3415417227318907
2023-03-02 01:30:00,732.5,-0.39,733.667,-1.166601483180458
2023-03-02 01:45:00,732.325,-0.327,733.375,-1.049641437308823
2023-03-02 02:00:00,732.15,-0.383,733.375,-1.2245816768603692
2023-03-02 02:15:00,731.975,-0.427,733.025,-1.049641437308823
2023-03-02 02:30:00,731.975,-0.383,732.733,-0.7577411518857553
2023-03-02 02:45:00,731.683,-0.22,732.558,-0.8747011977573904
2023-03-02 03:00:00,731.625,-0.177,732.442,-0.8167210040774793
2023-03-02 03:15:00,731.625,-0.12,732.442,-0.8167210040774793
2023-03-02 03:30:00,731.45,-0.047,732.442,-0.9916612436289118
2023-03-02 03:45:00,730.983,0.0,732.267,-1.2835615290520932
2023-03-02 04:00:00,731.158,0.057,732.267,-1.108621289500547
2023-03-02 04:15:00,731.158,0.097,732.092,-0.9336810499490007
2023-03-02 04:30:00,730.808,0.077,731.975,-1.166601483180458
2023-03-02 04:45:00,730.983,0.09,731.975,-0.9916612436290254
2023-03-02 05:00:00,730.808,0.063,731.975,-1.166601483180458
2023-03-02 05:15:00,730.808,0.11,731.975,-1.166601483180458
2023-03-02 05:30:00,730.633,0.123,731.8,-1.1666014831803444
2023-03-02 05:45:00,730.633,0.103,731.8,-1.1666014831803444
2023-03-02 06:00:00,730.633,0.057,731.8,-1.1666014831803444
2023-03-02 06:15:00,730.458,-0.047,731.975,-1.5164819622834371
2023-03-02 06:30:00,730.283,-0.17,731.8,-1.5164819622833234
2023-03-02 06:45:00,730.283,-0.2,731.975,-1.6914222018348695
2023-03-02 07:00:00,730.283,-0.32,731.975,-1.6914222018348695
2023-03-02 07:15:00,730.283,-0.39,731.975,-1.6914222018348695
2023-03-02 07:30:00,730.283,-0.39,731.8,-1.5164819622833234
2023-03-02 07:45:00,730.458,-0.313,731.975,-1.5164819622834371
2023-03-02 08:00:00,730.283,-0.413,731.8,-1.5164819622833234
2023-03-02 08:15:00,730.458,-0.52,732.092,-1.6334420081549585
2023-03-02 08:30:00,730.983,-0.37,732.092,-1.108621289500547
2023-03-02 08:45:00,731.158,-0.2,732.442,-1.2835615290519795
2023-03-02 09:00:00,731.333,0.063,732.558,-1.2245816768603692
2023-03-02 09:15:00,731.45,0.143,732.558,-1.1076216309887341
2023-03-02 09:30:00,731.158,0.16,732.558,-1.3995219164118018
2023-03-02 09:45:00,731.333,0.173,732.733,-1.3995219164118018
2023-03-02 10:00:00,731.333,0.18,732.908,-1.574462155963348
2023-03-02 10:15:00,731.45,0.487,733.2,-1.7494023955147808
2023-03-02 10:30:00,731.158,0.793,733.317,-2.1582627268093697
2023-03-02 10:45:00,730.808,0.88,733.492,-2.6830834454637813
2023-03-02 11:00:00,731.158,0.907,733.317,-2.1582627268093697
2023-03-02 11:15:00,730.808,1.017,733.317,-2.5081432059123485
2023-03-02 11:30:00,731.275,1.043,733.317,-2.0413026809378483
2023-03-02 11:45:00,731.333,1.017,733.608,-2.2742231141691924
2023-03-02 12:00:00,731.275,1.1,733.783,-2.50714354740065
2023-03-02 12:15:00,731.158,1.48,733.667,-2.5081432059123485
2023-03-02 12:30:00,730.983,2.823,733.492,-2.5081432059123485
2023-03-02 12:45:00,730.925,3.36,733.492,-2.56612339959226
2023-03-02 13:00:00,731.1,3.543,733.783,-2.682083786952082
2023-03-02 13:15:00,731.275,3.353,733.608,-2.3322033078491033
2023-03-02 13:30:00,731.1,1.78,733.667,-2.56612339959226
2023-03-02 13:45:00,731.275,1.513,733.492,-2.216242920489281
2023-03-02 14:00:00,731.158,1.433,733.783,-2.6241035932721712
2023-03-02 14:15:00,731.158,1.337,733.783,-2.6241035932721712
2023-03-02 14:30:00,731.275,1.397,733.608,-2.3322033078491033
2023-03-02 14:45:00,731.625,1.553,733.783,-2.157263068297671
2023-03-02 15:00:00,731.625,1.227,733.783,-2.157263068297671
2023-03-02 15:15:00,731.625,0.887,733.958,-2.3322033078491033
