Date,Depth (m)
7/12/2022 16:00,0.1137444773773964
7/12/2022 16:15,0.11549899999731592
7/12/2022 16:30,0.11257600585212968
7/12/2022 16:45,0.11374769969683471
7/12/2022 17:00,0.11550000054072537
7/12/2022 17:15,0.11725213066883336
7/12/2022 17:30,0.11725125455201918
7/12/2022 17:45,0.117249730348796
7/12/2022 18:00,0.11723759249094562
7/12/2022 18:15,0.1172456137999294
7/12/2022 18:30,0.12073826864570686
7/12/2022 18:45,0.11782269541460226
7/12/2022 19:00,0.1172302727953912
7/12/2022 19:15,0.11898086602800881
7/12/2022 19:30,0.11606602524929187
7/12/2022 19:45,0.11897821951667012
7/12/2022 20:00,0.11606379161231327
7/12/2022 20:15,0.11781457276433964
7/12/2022 20:30,0.11898481725994947
7/12/2022 20:45,0.12073572350824086
7/12/2022 21:00,0.11956353173882936
7/12/2022 21:15,0.12131446167752796
7/12/2022 21:30,0.12131369019107156
7/12/2022 21:45,0.12306484863671108
7/12/2022 22:00,0.11956065887021544
7/12/2022 22:15,0.12014074566710473
7/12/2022 22:30,0.12131133715737949
7/12/2022 22:45,0.12189147666726174
7/12/2022 23:00,0.12423326445120592
7/12/2022 23:15,0.12013872766846449
7/12/2022 23:30,0.12013831145624465
7/12/2022 23:45,0.12306061648243585
7/13/2022 0:00,0.12188897155312109
7/13/2022 0:15,0.12305965102224033
7/13/2022 0:30,0.12481076428081746
7/13/2022 0:45,0.12421967183861138
7/13/2022 1:00,0.12421913307865445
7/13/2022 1:15,0.12421867513269104
7/13/2022 1:30,0.12596981892953318
7/13/2022 1:45,0.12421786699275414
7/13/2022 2:00,0.12422752576337147
7/13/2022 2:15,0.12422706774603244
7/13/2022 2:30,0.12422662319979165
7/13/2022 2:45,0.12247455486197575
7/13/2022 3:00,0.12422563980962256
7/13/2022 3:15,0.12422518179228355
7/13/2022 3:30,0.12247324448960542
7/13/2022 3:45,0.1224727596518284
7/13/2022 4:00,0.12247223550288026
7/13/2022 4:15,0.12247163273158992
7/13/2022 4:30,0.12305158347815465
7/13/2022 4:45,0.11954813066491365
7/13/2022 5:00,0.1242112671832831
7/13/2022 5:15,0.1224594364884872
7/13/2022 5:30,0.12245895172838364
7/13/2022 5:45,0.12245851937477777
7/13/2022 6:00,0.12129719323901172
7/13/2022 6:15,0.12245782498868346
7/13/2022 6:30,0.12304801259798494
7/13/2022 6:45,0.12479915598126984
7/13/2022 7:00,0.1212965889079542
7/13/2022 7:15,0.12420951621342304
7/13/2022 7:30,0.12304963933228447
7/13/2022 7:45,0.12305069737085328
7/13/2022 8:00,0.12305184798779686
7/13/2022 8:15,0.12130108924561667
7/13/2022 8:30,0.12305343504564858
7/13/2022 8:45,0.12305462533903998
7/13/2022 9:00,0.12422725634140586
7/13/2022 9:15,0.1213064510764888
7/13/2022 9:30,0.12306018004152622
7/13/2022 9:45,0.12306256062830603
7/13/2022 10:00,0.12306560248919136
7/13/2022 10:15,0.12247882689262804
7/13/2022 10:30,0.12016084745053737
7/13/2022 10:45,0.12308015051951245
7/13/2022 11:00,0.11958119363543986
7/13/2022 11:15,0.12133970214276057
7/13/2022 11:30,0.11959300986895624
7/13/2022 11:45,0.12135127443960692
7/13/2022 12:00,0.12135616052049761
7/13/2022 12:15,0.11902307449868807
7/13/2022 12:30,0.11785426464040052
7/13/2022 12:45,0.12078148521091756
7/13/2022 13:00,0.11960558803719043
7/13/2022 13:15,0.11960112884547233
7/13/2022 13:30,0.11959821850465911
7/13/2022 13:45,0.1195960076448997
7/13/2022 14:00,0.11784157148394389
7/13/2022 14:15,0.11959409656273479
7/13/2022 14:30,0.12134489681823382
7/13/2022 14:45,0.12251360395861179
7/13/2022 15:00,0.1207582668463254
7/13/2022 15:15,0.11900572082718931
7/13/2022 15:30,0.11608471726400896
7/13/2022 15:45,0.1178405167517456
7/13/2022 16:00,0.11959500838624988
7/13/2022 16:15,0.11900498143506683
7/13/2022 16:30,0.11725239987507166
7/13/2022 16:45,0.11784269895629376
7/13/2022 17:00,0.11901317931893177
7/13/2022 17:15,0.11550616668034314
7/13/2022 17:30,0.11841848700965653
7/13/2022 17:45,0.11550132684245562
7/13/2022 18:00,0.11900406338457839
7/13/2022 18:15,0.11550139664780978
7/13/2022 18:30,0.12074319680042492
7/13/2022 18:45,0.12074150314518887
7/13/2022 19:00,0.12249219054953694
7/13/2022 19:15,0.12249052664323554
7/13/2022 19:30,0.12073670233297
7/13/2022 19:45,0.12073508508323048
7/13/2022 20:00,0.12073348056773792
7/13/2022 20:15,0.12190334026479832
7/13/2022 20:30,0.12365381437570847
7/13/2022 20:45,0.12365234617925162
7/13/2022 21:00,0.12248962414423314
7/13/2022 21:15,0.1224883137718643
7/13/2022 21:30,0.12423888189915948
7/13/2022 21:45,0.12306647537101062
7/13/2022 22:00,0.12248481507763549
7/13/2022 22:15,0.12131279012353906
7/13/2022 22:30,0.12131185148168376
7/13/2022 22:45,0.1230629044908409
7/13/2022 23:00,0.12131056567092305
7/13/2022 23:15,0.12130996133986552
7/13/2022 23:30,0.12130944701556123
7/13/2022 23:45,0.1242217325954452
7/14/2022 0:00,0.12597276607707306
7/14/2022 0:15,0.12481103613794824
7/14/2022 0:30,0.12305885749331522
7/14/2022 0:45,0.12130704254943872
7/14/2022 1:00,0.12714257064276513
7/14/2022 1:15,0.1242198469355959
7/14/2022 1:30,0.12597157614895838
7/14/2022 1:45,0.12422995056104714
7/14/2022 2:00,0.12539111657401192
7/14/2022 2:15,0.12597165916719893
7/14/2022 2:30,0.12597129942148982
7/14/2022 2:45,0.1230580639643886
7/14/2022 3:00,0.1259700956570017
7/14/2022 3:15,0.12480839912376528
7/14/2022 3:30,0.12597881779687523
7/14/2022 3:45,0.12422671749747909
7/14/2022 4:00,0.11838106593207967
7/14/2022 4:15,0.12771866587999087
7/14/2022 4:30,0.12305409631975557
7/14/2022 4:45,0.125965986254094
7/14/2022 5:00,0.12597563494815206
7/14/2022 5:15,0.12771662054028898
7/14/2022 5:30,0.1277162512428428
7/14/2022 5:45,0.1259643258892843
7/14/2022 6:00,0.12771529959173153
7/14/2022 6:15,0.12480264934541942
7/14/2022 6:30,0.12480247263828344
7/14/2022 6:45,0.12480228233829085
7/14/2022 7:00,0.1230509618804955
7/14/2022 7:15,0.1259735038233548
7/14/2022 7:30,0.12772520832395926
7/14/2022 7:45,0.12597433413171738
7/14/2022 8:00,0.12480437563820929
7/14/2022 8:15,0.1230536069769175
7/14/2022 8:30,0.12422572063621032
7/14/2022 8:45,0.12305602724014364
7/14/2022 9:00,0.12305797138601383
7/14/2022 9:15,0.1242311090754929
7/14/2022 9:30,0.12481410812354429
7/14/2022 9:45,0.12248442196592291
7/14/2022 10:00,0.12131635181934622
7/14/2022 10:15,0.12132020925162834
7/14/2022 10:30,0.124248540676572
7/14/2022 10:45,0.12308306012557668
7/14/2022 11:00,0.12308901159252622
7/14/2022 11:15,0.12309583594129503
7/14/2022 11:30,0.12135033579775162
7/14/2022 11:45,0.12310796370838999
7/14/2022 12:00,0.11785547697625914
7/14/2022 12:15,0.12136627985118434
7/14/2022 12:30,0.1196133697639142
7/14/2022 12:45,0.11960908544245955
7/14/2022 13:00,0.11960375189942415
7/14/2022 13:15,0.1166849236168597
7/14/2022 13:30,0.11493021526078559
7/14/2022 13:45,0.12134947430454193
7/14/2022 14:00,0.12134746843975523
7/14/2022 14:15,0.1213446396560817
7/14/2022 14:30,0.12309447371663917
7/14/2022 14:45,0.12309200055148459
7/14/2022 15:00,0.12308997705271878
7/14/2022 15:15,0.12250757624570824
7/14/2022 15:30,0.12426003152334356
7/14/2022 15:45,0.12426147293085017
7/14/2022 16:00,0.12251124528834519
7/14/2022 16:15,0.12134150227782557
7/14/2022 16:30,0.1213430066764156
7/14/2022 16:45,0.12076229153267269
7/14/2022 17:00,0.12076170566060948
7/14/2022 17:15,0.12076152735172067
7/14/2022 17:30,0.12076063580727665
7/14/2022 17:45,0.11725341484005561
7/14/2022 18:00,0.12075571957648534
7/14/2022 18:15,0.12075346524267688
7/14/2022 18:30,0.12250368443976835
7/14/2022 18:45,0.1236731171258963
7/14/2022 19:00,0.12074760652204473
7/14/2022 19:15,0.12249849536518181
7/14/2022 19:30,0.12074518661569668
7/14/2022 19:45,0.12074407855331626
7/14/2022 20:00,0.12132375808932785
7/14/2022 20:15,0.12132265229207367
7/14/2022 20:30,0.12424484959566492
7/14/2022 20:45,0.12132020925162834
7/14/2022 21:00,0.12307097203492656
7/14/2022 21:15,0.12247908892511794
7/14/2022 21:30,0.12072613290553705
7/14/2022 21:45,0.12131583749504193
7/14/2022 22:00,0.1230668324590276
7/14/2022 22:15,0.12189472163376518
7/14/2022 22:30,0.12306511314635328
7/14/2022 22:45,0.1201414267416463
7/14/2022 23:00,0.12306379059814078
7/14/2022 23:15,0.12189208672096438
7/14/2022 23:30,0.12131107999522733
7/14/2022 23:45,0.1201394087430046
7/15/2022 0:00,0.12189078873436301
7/15/2022 0:15,0.12365225210778938
7/15/2022 0:30,0.12190053892665023
7/15/2022 0:45,0.12365215866241078
7/15/2022 1:00,0.1207292279701487
7/15/2022 1:15,0.1265647239570428
7/15/2022 1:30,0.1254033206033548
7/15/2022 1:45,0.12365145114739991
7/15/2022 2:00,0.12481257213074701
7/15/2022 2:15,0.12656408178641146
7/15/2022 2:30,0.12948679359064674
7/15/2022 2:45,0.12656408178641146
7/15/2022 3:00,0.1294868956031973
7/15/2022 3:15,0.12948689560319876
7/15/2022 3:30,0.13299036017662397
7/15/2022 3:45,0.13299107965124637
7/15/2022 4:00,0.1329923042889056
7/15/2022 4:15,0.1347450897606435
7/15/2022 4:30,0.13474571677445252
7/15/2022 4:45,0.13124225735266898
7/15/2022 5:00,0.1294901891513065
7/15/2022 5:15,0.1347450897606435
7/15/2022 5:30,0.12948931475800357
7/15/2022 5:45,0.12948883384168697
7/15/2022 6:00,0.13124016566919838
7/15/2022 6:15,0.12948806146093603
7/15/2022 6:30,0.12831662780554903
7/15/2022 6:45,0.13122916986951677
7/15/2022 7:00,0.13006774841161325
7/15/2022 7:15,0.13006754268189155
7/15/2022 7:30,0.12947678396898188
7/15/2022 7:45,0.12656388634317584
7/15/2022 8:00,0.13122887109957804
7/15/2022 8:15,0.12947746881173622
7/15/2022 8:30,0.12831700032329363
7/15/2022 8:45,0.12715698829032362
7/15/2022 9:00,0.12948076188540603
7/15/2022 9:15,0.12832125562216257
7/15/2022 9:30,0.1283231611937114
7/15/2022 9:45,0.12832555390384984
7/15/2022 10:00,0.12657650639210488
7/15/2022 10:15,0.12658035941589296
7/15/2022 10:30,0.12483273033710432
7/15/2022 10:45,0.12776262652551856
7/15/2022 11:00,0.12601598793457436
7/15/2022 11:15,0.12777512767106558
7/15/2022 11:30,0.12310399606375697
7/15/2022 11:45,0.1231094185114221
7/15/2022 12:00,0.12136126518921758
7/15/2022 12:15,0.12311871602534548
7/15/2022 12:30,0.12487628184969285
7/15/2022 12:45,0.12605238311779882
7/15/2022 13:00,0.12312969317549687
7/15/2022 13:15,0.12370777726911945
7/15/2022 13:30,0.1248730195641057
7/15/2022 13:45,0.12486698433576945
7/15/2022 14:00,0.12486290647878551
7/15/2022 14:15,0.12311083363800787
7/15/2022 14:30,0.12427610694410104
7/15/2022 14:45,0.12136332248643471
7/15/2022 15:00,0.11844871008660243
7/15/2022 15:15,0.12136473687827148
7/15/2022 15:30,0.12311827958443734
7/15/2022 15:45,0.12136516119582252
7/15/2022 16:00,0.11961204574620518
7/15/2022 16:15,0.11961095905242515
7/15/2022 16:30,0.11960874819266573
7/15/2022 16:45,0.12135911788524721
7/15/2022 17:00,0.11960325227009999
7/15/2022 17:15,0.11960087903081024
7/15/2022 17:30,0.12135153160175906
7/15/2022 17:45,0.12076781910822562
7/15/2022 18:00,0.11901268455994386
7/15/2022 18:15,0.12076297929552951
7/15/2022 18:30,0.12076055938918145
7/15/2022 18:45,0.12191995449329593
7/15/2022 19:00,0.12542248189856087
7/15/2022 19:15,0.12425828028057524
7/15/2022 19:30,0.12250360581742613
7/15/2022 19:45,0.1225015092216321
7/15/2022 20:00,0.12425181415343615
7/15/2022 20:15,0.1207456960696647
7/15/2022 20:30,0.12249621531725743
7/15/2022 20:45,0.1207426393458566
7/15/2022 21:00,0.12132213796776939
7/15/2022 21:15,0.11956890275406407
7/15/2022 21:30,0.12249128831714497
7/15/2022 21:45,0.11956702914409847
7/15/2022 22:00,0.11956611732058338
7/15/2022 22:15,0.11956520549706677
7/15/2022 22:30,0.12247751673018747
7/15/2022 22:45,0.12247682234409318
7/15/2022 23:00,0.12422788792795476
7/15/2022 23:15,0.12306603893010247
7/15/2022 23:30,0.12306533797954916
7/15/2022 23:45,0.1213130472856912
7/16/2022 0:00,0.12015151265335013
7/16/2022 0:15,0.12015100806971837
7/16/2022 0:30,0.12422479005820085
7/16/2022 0:45,0.12247276084052136
7/16/2022 1:00,0.12481484213780142
7/16/2022 1:15,0.12131107999522733
7/16/2022 1:30,0.1224717127105692
7/16/2022 1:45,0.12422298521234658
7/16/2022 2:00,0.12306131743298619
7/16/2022 2:15,0.11955741127960842
7/16/2022 2:30,0.12306025939441888
7/16/2022 2:45,0.12305982295350924
7/16/2022 3:00,0.12247883977962676
7/16/2022 3:15,0.12247831563067862
7/16/2022 3:30,0.12247779148173049
7/16/2022 3:45,0.12598056144443812
7/16/2022 4:00,0.1259801047748387
7/16/2022 4:15,0.12422806460729972
7/16/2022 4:30,0.1213049852522216
7/16/2022 4:45,0.12305611981851843
7/16/2022 5:00,0.12130421376576517
7/16/2022 5:15,0.12772952690151335
7/16/2022 5:30,0.12422608435586337
7/16/2022 5:45,0.1242257206362118
7/16/2022 6:00,0.12247376863855357
7/16/2022 6:15,0.12422491237031942
7/16/2022 6:30,0.12130211789422524
7/16/2022 6:45,0.12422442741078399
7/16/2022 7:00,0.12305343504565007
7/16/2022 7:15,0.1230536069769175
7/16/2022 7:30,0.12305391116300456
7/16/2022 7:45,0.12130292795500447
7/16/2022 8:00,0.12247481693644983
7/16/2022 8:15,0.12130456093467057
7/16/2022 8:30,0.12422823973157492
7/16/2022 8:45,0.12305850040529674
7/16/2022 9:00,0.12422163831245274
7/16/2022 9:15,0.12131089998172084
7/16/2022 9:30,0.12131313729244445
7/16/2022 9:45,0.1242387067748813
7/16/2022 10:00,0.11898588099177343
7/16/2022 10:15,0.12249359457251675
7/16/2022 10:30,0.11665091380307879
7/16/2022 10:45,0.12075184772632844
7/16/2022 11:00,0.11958606502134893
7/16/2022 11:15,0.11783987421373976
7/16/2022 11:30,0.11609385166365298
7/16/2022 11:45,0.11960500097273455
7/16/2022 12:00,0.11609581491299732
7/16/2022 12:15,0.11609181787840406
7/16/2022 12:30,0.12134625977764019
7/16/2022 12:45,0.12600952932126902
7/16/2022 13:00,0.13886467005230224
7/16/2022 13:15,0.12951700387926174
7/16/2022 13:30,0.12950442538823825
7/16/2022 13:45,0.12774995673668138
7/16/2022 14:00,0.12775854944736856
7/16/2022 14:15,0.1300906138006851
7/16/2022 14:30,0.12717628349199056
7/16/2022 14:45,0.13068059214717176
7/16/2022 15:00,0.12833959495735525
7/16/2022 15:15,0.1300950222947203
7/16/2022 15:30,0.13009840214014992
7/16/2022 15:45,0.12893022526602888
7/16/2022 16:00,0.12835234652635785
7/16/2022 16:15,0.12718232409918837
7/16/2022 16:30,0.12835535532353792
7/16/2022 16:45,0.12660331003584802
7/16/2022 17:00,0.12368842881864656
7/16/2022 17:15,0.12544041059883093
7/16/2022 17:30,0.12660097867725162
7/16/2022 17:45,0.12659954077344665
7/16/2022 18:00,0.12776977206666645
7/16/2022 18:15,0.12659646952260106
7/16/2022 18:30,0.1283470023294619
7/16/2022 18:45,0.1265924629362707
7/16/2022 19:00,0.1265906481062256
7/16/2022 19:15,0.12483680819408827
7/16/2022 19:30,0.12308313947847083
7/16/2022 19:45,0.12483427992275821
7/16/2022 20:00,0.12308094404843906
7/16/2022 20:15,0.12483205069427365
7/16/2022 20:30,0.12307877506937302
7/16/2022 20:45,0.12482997098721185
7/16/2022 21:00,0.12482906026581878
7/16/2022 21:15,0.12541905367466155
7/16/2022 21:30,0.12365621687900151
7/16/2022 21:45,0.1289117300800771
7/16/2022 22:00,0.12365478872426917
7/16/2022 22:15,0.12365398788983815
7/16/2022 22:30,0.12423394897746738
7/16/2022 22:45,0.12540461175519146
7/16/2022 23:00,0.12365171885894734
7/16/2022 23:15,0.12247952127872233
7/16/2022 23:30,0.12014600507606618
7/16/2022 23:45,0.1254007716629859
7/17/2022 0:00,0.12189611047942865
7/17/2022 0:15,0.12247603624662648
7/17/2022 0:30,0.12832182872638734
7/17/2022 0:45,0.12364647339342719
7/17/2022 1:00,0.12364611301793324
7/17/2022 1:15,0.12189403370086645
7/17/2022 1:30,0.12189373516394814
7/17/2022 1:45,0.12364491176628375
7/17/2022 2:00,0.12189234631828466
7/17/2022 2:15,0.12189156752632384
7/17/2022 2:30,0.12189078873436301
7/17/2022 2:45,0.12189010080146427
7/17/2022 3:00,0.12013764299419458
7/17/2022 3:15,0.12364020019038428
7/17/2022 3:30,0.1218878423047779
7/17/2022 3:45,0.1236388654663326
7/17/2022 4:00,0.12246707473552285
7/17/2022 4:15,0.12363761082572403
7/17/2022 4:30,0.12188550592889541
7/17/2022 4:45,0.12538809935870754
7/17/2022 5:00,0.12480703983810545
7/17/2022 5:15,0.12188387046577767
7/17/2022 5:30,0.12188335127113711
7/17/2022 5:45,0.12480540869531188
7/17/2022 6:00,0.12363383355665479
7/17/2022 6:15,0.12246241055722916
7/17/2022 6:30,0.12363303272222378
7/17/2022 6:45,0.12363285920809705
7/17/2022 7:00,0.12188131343217297
7/17/2022 7:15,0.12188157302949323
7/17/2022 7:30,0.12188183262681351
7/17/2022 7:45,0.12188226096239196
7/17/2022 8:00,0.12188316955301293
7/17/2022 8:15,0.12188387046577767
7/17/2022 8:30,0.12247524935933056
7/17/2022 8:45,0.12247629765722681
7/17/2022 9:00,0.12539056798940962
7/17/2022 9:15,0.12364081416344509
7/17/2022 9:30,0.12248163087277411
7/17/2022 9:45,0.1236452721417777
7/17/2022 10:00,0.12248691167342654
7/17/2022 10:15,0.12073860192316012
7/17/2022 10:30,0.12074272850030103
7/17/2022 10:45,0.12074802682156836
7/17/2022 11:00,0.12016290581469052
7/17/2022 11:15,0.12251255566071552
7/17/2022 11:30,0.11784165634745558
7/17/2022 11:45,0.11726620854586114
7/17/2022 12:00,0.11609858932524442
7/17/2022 12:15,0.1178553072492402
7/17/2022 12:30,0.11902093470435135
7/17/2022 12:45,0.11903383550667615
7/17/2022 13:00,0.11727303901663616
7/17/2022 13:15,0.11435985805691984
7/17/2022 13:30,0.11727823480053373
7/17/2022 13:45,0.11553661344897534
7/17/2022 14:00,0.11611986765646302
7/17/2022 14:15,0.11436756814561701
7/17/2022 14:30,0.11378428316264239
7/17/2022 14:45,0.11553486831512168
7/17/2022 15:00,0.11553300683901258
7/17/2022 15:15,0.11377935954867469
7/17/2022 15:30,0.11728625121818544
7/17/2022 15:45,0.11553277415449728
7/17/2022 16:00,0.11670428775897326
7/17/2022 16:15,0.116701507875995
7/17/2022 16:30,0.11610686553804932
7/17/2022 16:45,0.11669446312981502
7/17/2022 17:00,0.11551873164408807
7/17/2022 17:15,0.11376279727742672
7/17/2022 17:30,0.11551365912168823
7/17/2022 17:45,0.11200578225872292
7/17/2022 18:00,0.11375682584629854
7/17/2022 18:15,0.1108299711786843
7/17/2022 18:30,0.11199949326067567
7/17/2022 18:45,0.11550264150995723
7/17/2022 19:00,0.11374822923884204
7/17/2022 19:15,0.11374679834873966
7/17/2022 19:30,0.11549783657474828
7/17/2022 19:45,0.11549639393076258
7/17/2022 20:00,0.11549499782367817
7/17/2022 20:15,0.11549383440110905
7/17/2022 20:30,0.11549267097854142
7/17/2022 20:45,0.11607242050464259
7/17/2022 21:00,0.11723296068359533
7/17/2022 21:15,0.11607049252324905
7/17/2022 21:30,0.11606931692484224
