Date/Time,Q 
2021-07-04 02:30:00,0.783
2021-07-04 02:45:00,0.782
2021-07-04 03:00:00,0.781
2021-07-04 03:15:00,0.781
2021-07-04 03:30:00,0.781
2021-07-04 03:45:00,0.7835000000000001
2021-07-04 04:00:00,0.786
2021-07-04 04:15:00,0.7845
2021-07-04 04:30:00,0.783
2021-07-04 04:45:00,0.7845
2021-07-04 05:00:00,0.786
2021-07-04 05:15:00,0.787
2021-07-04 05:30:00,0.788
2021-07-04 05:45:00,0.7855000000000001
2021-07-04 06:00:00,0.783
2021-07-04 06:15:00,0.7845
2021-07-04 06:30:00,0.786
2021-07-04 06:45:00,0.7855000000000001
2021-07-04 07:00:00,0.785
2021-07-04 07:15:00,0.785
2021-07-04 07:30:00,0.785
2021-07-04 07:45:00,0.783
2021-07-04 08:00:00,0.781
2021-07-04 08:15:00,0.7835000000000001
2021-07-04 08:30:00,0.786
2021-07-04 08:45:00,0.7845
2021-07-04 09:00:00,0.783
2021-07-04 09:15:00,0.782
2021-07-04 09:30:00,0.781
2021-07-04 09:45:00,0.782
2021-07-04 10:00:00,0.783
2021-07-04 10:15:00,0.7795000000000001
2021-07-04 10:30:00,0.776
2021-07-04 10:45:00,0.7735000000000001
2021-07-04 11:00:00,0.771
2021-07-04 11:15:00,0.769
2021-07-04 11:30:00,0.767
2021-07-04 11:45:00,0.7645
2021-07-04 12:00:00,0.762
2021-07-04 12:15:00,0.764
2021-07-04 12:30:00,0.766
2021-07-04 12:45:00,0.7615000000000001
2021-07-04 13:00:00,0.757
2021-07-04 13:15:00,0.7565
2021-07-04 13:30:00,0.756
2021-07-04 13:45:00,0.7525
2021-07-04 14:00:00,0.749
2021-07-04 14:15:00,0.749
2021-07-04 14:30:00,0.749
2021-07-04 14:45:00,0.7455
2021-07-04 15:00:00,0.742
2021-07-04 15:15:00,0.743
2021-07-04 15:30:00,0.744
2021-07-04 15:45:00,0.7404999999999999
2021-07-04 16:00:00,0.737
2021-07-04 16:15:00,0.7384999999999999
2021-07-04 16:30:00,0.74
2021-07-04 16:45:00,0.7384999999999999
2021-07-04 17:00:00,0.737
2021-07-04 17:15:00,0.7384999999999999
2021-07-04 17:30:00,0.74
2021-07-04 17:45:00,0.74
2021-07-04 18:00:00,0.74
2021-07-04 18:15:00,0.7384999999999999
2021-07-04 18:30:00,0.737
2021-07-04 18:45:00,0.736
2021-07-04 19:00:00,0.735
2021-07-04 19:15:00,0.736
2021-07-04 19:30:00,0.737
2021-07-04 19:45:00,0.736
2021-07-04 20:00:00,0.735
2021-07-04 20:15:00,0.737
2021-07-04 20:30:00,0.739
2021-07-04 20:45:00,0.7364999999999999
2021-07-04 21:00:00,0.734
2021-07-04 21:15:00,0.737
2021-07-04 21:30:00,0.74
2021-07-04 21:45:00,0.7395
2021-07-04 22:00:00,0.739
2021-07-04 22:15:00,0.7395
2021-07-04 22:30:00,0.74
2021-07-04 22:45:00,0.7424999999999999
2021-07-04 23:00:00,0.745
2021-07-04 23:15:00,0.747
2021-07-04 23:30:00,0.749
2021-07-04 23:45:00,0.7495
2021-07-05 00:00:00,0.75
2021-07-05 00:15:00,0.7495
2021-07-05 00:30:00,0.749
2021-07-05 00:45:00,0.747
2021-07-05 01:00:00,0.745
2021-07-05 01:15:00,0.747
2021-07-05 01:30:00,0.749
2021-07-05 01:45:00,0.749
2021-07-05 02:00:00,0.749
2021-07-05 02:15:00,0.7515000000000001
2021-07-05 02:30:00,0.754
2021-07-05 02:45:00,0.7515000000000001
2021-07-05 03:00:00,0.749
2021-07-05 03:15:00,0.7505
2021-07-05 03:30:00,0.752
2021-07-05 03:45:00,0.747
2021-07-05 04:00:00,0.742
2021-07-05 04:15:00,0.7404999999999999
2021-07-05 04:30:00,0.739
2021-07-05 04:45:00,0.7404999999999999
2021-07-05 05:00:00,0.742
2021-07-05 05:15:00,0.7435
2021-07-05 05:30:00,0.745
2021-07-05 05:45:00,0.7484999999999999
2021-07-05 06:00:00,0.752
2021-07-05 06:15:00,0.7505
2021-07-05 06:30:00,0.749
2021-07-05 06:45:00,0.748
2021-07-05 07:00:00,0.747
2021-07-05 07:15:00,0.7495
2021-07-05 07:30:00,0.752
2021-07-05 07:45:00,0.751
2021-07-05 08:00:00,0.75
2021-07-05 08:15:00,0.7484999999999999
2021-07-05 08:30:00,0.747
2021-07-05 08:45:00,0.748
2021-07-05 09:00:00,0.749
2021-07-05 09:15:00,0.7495
2021-07-05 09:30:00,0.75
2021-07-05 09:45:00,0.7484999999999999
2021-07-05 10:00:00,0.747
2021-07-05 10:15:00,0.7455
2021-07-05 10:30:00,0.744
2021-07-05 10:45:00,0.742
2021-07-05 11:00:00,0.74
2021-07-05 11:15:00,0.737
2021-07-05 11:30:00,0.734
2021-07-05 11:45:00,0.7295
2021-07-05 12:00:00,0.725
2021-07-05 12:15:00,0.7224999999999999
2021-07-05 12:30:00,0.72
2021-07-05 12:45:00,0.7175
2021-07-05 13:00:00,0.715
2021-07-05 13:15:00,0.714
2021-07-05 13:30:00,0.713
2021-07-05 13:45:00,0.7175
2021-07-05 14:00:00,0.722
2021-07-05 14:15:00,0.742
2021-07-05 14:30:00,0.762
2021-07-05 14:45:00,0.7595000000000001
2021-07-05 15:00:00,0.757
2021-07-05 15:15:00,0.751
2021-07-05 15:30:00,0.745
2021-07-05 15:45:00,0.7424999999999999
2021-07-05 16:00:00,0.74
2021-07-05 16:15:00,0.741
2021-07-05 16:30:00,0.742
2021-07-05 16:45:00,0.748
2021-07-05 17:00:00,0.754
2021-07-05 17:15:00,0.77
2021-07-05 17:30:00,0.786
2021-07-05 17:45:00,0.7955000000000001
2021-07-05 18:00:00,0.805
2021-07-05 18:15:00,0.795
2021-07-05 18:30:00,0.785
2021-07-05 18:45:00,0.785
2021-07-05 19:00:00,0.785
2021-07-05 19:15:00,0.7805
2021-07-05 19:30:00,0.776
2021-07-05 19:45:00,0.7795000000000001
2021-07-05 20:00:00,0.783
2021-07-05 20:15:00,0.79
2021-07-05 20:30:00,0.797
2021-07-05 20:45:00,0.803
2021-07-05 21:00:00,0.809
2021-07-05 21:15:00,0.8065
2021-07-05 21:30:00,0.804
2021-07-05 21:45:00,0.7985
2021-07-05 22:00:00,0.793
2021-07-05 22:15:00,0.7905
2021-07-05 22:30:00,0.788
2021-07-05 22:45:00,0.7915000000000001
2021-07-05 23:00:00,0.795
2021-07-05 23:15:00,0.7935000000000001
2021-07-05 23:30:00,0.792
2021-07-05 23:45:00,0.7985
2021-07-06 00:00:00,0.805
2021-07-06 00:15:00,0.805
2021-07-06 00:30:00,0.805
2021-07-06 00:45:00,0.8035000000000001
2021-07-06 01:00:00,0.802
2021-07-06 01:15:00,0.797
2021-07-06 01:30:00,0.792
2021-07-06 01:45:00,0.7925
2021-07-06 02:00:00,0.793
2021-07-06 02:15:00,0.788
2021-07-06 02:30:00,0.783
2021-07-06 02:45:00,0.783
2021-07-06 03:00:00,0.783
2021-07-06 03:15:00,0.782
2021-07-06 03:30:00,0.781
2021-07-06 03:45:00,0.7805
2021-07-06 04:00:00,0.78
2021-07-06 04:15:00,0.78
2021-07-06 04:30:00,0.78
2021-07-06 04:45:00,0.78
2021-07-06 05:00:00,0.78
2021-07-06 05:15:00,0.7805
2021-07-06 05:30:00,0.781
2021-07-06 05:45:00,0.7795000000000001
2021-07-06 06:00:00,0.778
2021-07-06 06:15:00,0.777
2021-07-06 06:30:00,0.776
2021-07-06 06:45:00,0.778
2021-07-06 07:00:00,0.78
2021-07-06 07:15:00,0.778
2021-07-06 07:30:00,0.776
2021-07-06 07:45:00,0.775
2021-07-06 08:00:00,0.774
2021-07-06 08:15:00,0.774
2021-07-06 08:30:00,0.774
2021-07-06 08:45:00,0.7735000000000001
2021-07-06 09:00:00,0.773
2021-07-06 09:15:00,0.7745
2021-07-06 09:30:00,0.776
2021-07-06 09:45:00,0.7735000000000001
2021-07-06 10:00:00,0.771
2021-07-06 10:15:00,0.769
2021-07-06 10:30:00,0.767
2021-07-06 10:45:00,0.7645
2021-07-06 11:00:00,0.762
2021-07-06 11:15:00,0.7545
2021-07-06 11:30:00,0.747
2021-07-06 11:45:00,0.7455
2021-07-06 12:00:00,0.744
2021-07-06 12:15:00,0.7415
2021-07-06 12:30:00,0.739
2021-07-06 12:45:00,0.7395
2021-07-06 13:00:00,0.74
2021-07-06 13:15:00,0.7375
2021-07-06 13:30:00,0.735
2021-07-06 13:45:00,0.735
2021-07-06 14:00:00,0.735
2021-07-06 14:15:00,0.7324999999999999
2021-07-06 14:30:00,0.73
2021-07-06 14:45:00,0.7284999999999999
2021-07-06 15:00:00,0.727
2021-07-06 15:15:00,0.725
2021-07-06 15:30:00,0.723
2021-07-06 15:45:00,0.7215
2021-07-06 16:00:00,0.72
2021-07-06 16:15:00,0.7224999999999999
2021-07-06 16:30:00,0.725
2021-07-06 16:45:00,0.7215
2021-07-06 17:00:00,0.718
2021-07-06 17:15:00,0.7164999999999999
2021-07-06 17:30:00,0.715
2021-07-06 17:45:00,0.7475
2021-07-06 18:00:00,0.78
2021-07-06 18:15:00,0.7805
2021-07-06 18:30:00,0.781
2021-07-06 18:45:00,0.7715000000000001
2021-07-06 19:00:00,0.762
2021-07-06 19:15:00,0.756
2021-07-06 19:30:00,0.75
2021-07-06 19:45:00,0.7484999999999999
2021-07-06 20:00:00,0.747
2021-07-06 20:15:00,0.7455
2021-07-06 20:30:00,0.744
2021-07-06 20:45:00,0.744
2021-07-06 21:00:00,0.744
2021-07-06 21:15:00,0.744
2021-07-06 21:30:00,0.744
2021-07-06 21:45:00,0.747
2021-07-06 22:00:00,0.75
2021-07-06 22:15:00,0.7535000000000001
2021-07-06 22:30:00,0.757
2021-07-06 22:45:00,0.7555000000000001
2021-07-06 23:00:00,0.754
2021-07-06 23:15:00,0.752
2021-07-06 23:30:00,0.75
2021-07-06 23:45:00,0.751
2021-07-07 00:00:00,0.752
2021-07-07 00:15:00,0.751
2021-07-07 00:30:00,0.75
2021-07-07 00:45:00,0.7495
2021-07-07 01:00:00,0.749
2021-07-07 01:15:00,0.7495
2021-07-07 01:30:00,0.75
2021-07-07 01:45:00,0.7495
2021-07-07 02:00:00,0.749
2021-07-07 02:15:00,0.748
2021-07-07 02:30:00,0.747
2021-07-07 02:45:00,0.748
2021-07-07 03:00:00,0.749
2021-07-07 03:15:00,0.748
2021-07-07 03:30:00,0.747
2021-07-07 03:45:00,0.7455
2021-07-07 04:00:00,0.744
2021-07-07 04:15:00,0.748
2021-07-07 04:30:00,0.752
2021-07-07 04:45:00,0.751
2021-07-07 05:00:00,0.75
2021-07-07 05:15:00,0.7484999999999999
2021-07-07 05:30:00,0.747
2021-07-07 05:45:00,0.748
2021-07-07 06:00:00,0.749
2021-07-07 06:15:00,0.7505
2021-07-07 06:30:00,0.752
2021-07-07 06:45:00,0.752
2021-07-07 07:00:00,0.752
2021-07-07 07:15:00,0.7505
2021-07-07 07:30:00,0.749
2021-07-07 07:45:00,0.749
2021-07-07 08:00:00,0.749
2021-07-07 08:15:00,0.7495
2021-07-07 08:30:00,0.75
2021-07-07 08:45:00,0.751
2021-07-07 09:00:00,0.752
2021-07-07 09:15:00,0.7484999999999999
2021-07-07 09:30:00,0.745
2021-07-07 09:45:00,0.746
2021-07-07 10:00:00,0.747
2021-07-07 10:15:00,0.746
2021-07-07 10:30:00,0.745
2021-07-07 10:45:00,0.7424999999999999
2021-07-07 11:00:00,0.74
2021-07-07 11:15:00,0.737
2021-07-07 11:30:00,0.734
2021-07-07 11:45:00,0.732
2021-07-07 12:00:00,0.73
2021-07-07 12:15:00,0.7284999999999999
2021-07-07 12:30:00,0.727
2021-07-07 12:45:00,0.7224999999999999
2021-07-07 13:00:00,0.718
2021-07-07 13:15:00,0.714
2021-07-07 13:30:00,0.71
2021-07-07 13:45:00,0.7064999999999999
2021-07-07 14:00:00,0.703
2021-07-07 14:15:00,0.703
2021-07-07 14:30:00,0.703
2021-07-07 14:45:00,0.703
2021-07-07 15:00:00,0.703
2021-07-07 15:15:00,0.704
2021-07-07 15:30:00,0.705
2021-07-07 15:45:00,0.7035
2021-07-07 16:00:00,0.702
2021-07-07 16:15:00,0.701
2021-07-07 16:30:00,0.7
2021-07-07 16:45:00,0.7015
2021-07-07 17:00:00,0.703
2021-07-07 17:15:00,0.704
2021-07-07 17:30:00,0.705
2021-07-07 17:45:00,0.7035
2021-07-07 18:00:00,0.702
2021-07-07 18:15:00,0.701
2021-07-07 18:30:00,0.7
2021-07-07 18:45:00,0.7024999999999999
2021-07-07 19:00:00,0.705
2021-07-07 19:15:00,0.706
2021-07-07 19:30:00,0.707
2021-07-07 19:45:00,0.707
2021-07-07 20:00:00,0.707
2021-07-07 20:15:00,0.71
2021-07-07 20:30:00,0.713
2021-07-07 20:45:00,0.713
2021-07-07 21:00:00,0.713
2021-07-07 21:15:00,0.713
2021-07-07 21:30:00,0.713
2021-07-07 21:45:00,0.714
2021-07-07 22:00:00,0.715
2021-07-07 22:15:00,0.7164999999999999
2021-07-07 22:30:00,0.718
2021-07-07 22:45:00,0.7175
2021-07-07 23:00:00,0.717
2021-07-07 23:15:00,0.7175
2021-07-07 23:30:00,0.718
2021-07-07 23:45:00,0.719
2021-07-08 00:00:00,0.72
2021-07-08 00:15:00,0.721
2021-07-08 00:30:00,0.722
2021-07-08 00:45:00,0.722
2021-07-08 01:00:00,0.722
2021-07-08 01:15:00,0.722
2021-07-08 01:30:00,0.722
2021-07-08 01:45:00,0.725
2021-07-08 02:00:00,0.728
2021-07-08 02:15:00,0.7264999999999999
2021-07-08 02:30:00,0.725
2021-07-08 02:45:00,0.7264999999999999
2021-07-08 03:00:00,0.728
2021-07-08 03:15:00,0.729
2021-07-08 03:30:00,0.73
2021-07-08 03:45:00,0.729
2021-07-08 04:00:00,0.728
2021-07-08 04:15:00,0.7264999999999999
2021-07-08 04:30:00,0.725
2021-07-08 04:45:00,0.7284999999999999
2021-07-08 05:00:00,0.732
2021-07-08 05:15:00,0.7295
2021-07-08 05:30:00,0.727
2021-07-08 05:45:00,0.7295
2021-07-08 06:00:00,0.732
2021-07-08 06:15:00,0.733
2021-07-08 06:30:00,0.734
2021-07-08 06:45:00,0.734
2021-07-08 07:00:00,0.734
2021-07-08 07:15:00,0.732
2021-07-08 07:30:00,0.73
2021-07-08 07:45:00,0.7324999999999999
2021-07-08 08:00:00,0.735
2021-07-08 08:15:00,0.735
2021-07-08 08:30:00,0.735
2021-07-08 08:45:00,0.735
2021-07-08 09:00:00,0.735
2021-07-08 09:15:00,0.7335
2021-07-08 09:30:00,0.732
2021-07-08 09:45:00,0.733
2021-07-08 10:00:00,0.734
2021-07-08 10:15:00,0.734
2021-07-08 10:30:00,0.734
2021-07-08 10:45:00,0.732
2021-07-08 11:00:00,0.73
2021-07-08 11:15:00,0.725
2021-07-08 11:30:00,0.72
2021-07-08 11:45:00,0.72
2021-07-08 12:00:00,0.72
2021-07-08 12:15:00,0.716
2021-07-08 12:30:00,0.712
2021-07-08 12:45:00,0.7084999999999999
2021-07-08 13:00:00,0.705
2021-07-08 13:15:00,0.7024999999999999
2021-07-08 13:30:00,0.7
2021-07-08 13:45:00,0.696
2021-07-08 14:00:00,0.692
2021-07-08 14:15:00,0.692
2021-07-08 14:30:00,0.692
2021-07-08 14:45:00,0.6885
2021-07-08 15:00:00,0.685
2021-07-08 15:15:00,0.6835
2021-07-08 15:30:00,0.682
2021-07-08 15:45:00,0.682
2021-07-08 16:00:00,0.682
2021-07-08 16:15:00,0.681
2021-07-08 16:30:00,0.68
2021-07-08 16:45:00,0.68
2021-07-08 17:00:00,0.68
2021-07-08 17:15:00,0.6795
2021-07-08 17:30:00,0.679
2021-07-08 17:45:00,0.6805000000000001
2021-07-08 18:00:00,0.682
2021-07-08 18:15:00,0.6795
2021-07-08 18:30:00,0.677
2021-07-08 18:45:00,0.678
2021-07-08 19:00:00,0.679
2021-07-08 19:15:00,0.6805000000000001
2021-07-08 19:30:00,0.682
2021-07-08 19:45:00,0.6805000000000001
2021-07-08 20:00:00,0.679
2021-07-08 20:15:00,0.6795
2021-07-08 20:30:00,0.68
2021-07-08 20:45:00,0.681
2021-07-08 21:00:00,0.682
2021-07-08 21:15:00,0.6845000000000001
2021-07-08 21:30:00,0.687
2021-07-08 21:45:00,0.687
2021-07-08 22:00:00,0.687
2021-07-08 22:15:00,0.6895
2021-07-08 22:30:00,0.692
2021-07-08 22:45:00,0.6904999999999999
2021-07-08 23:00:00,0.689
2021-07-08 23:15:00,0.6895
2021-07-08 23:30:00,0.69
2021-07-08 23:45:00,0.691
2021-07-09 00:00:00,0.692
2021-07-09 00:15:00,0.6935
2021-07-09 00:30:00,0.695
2021-07-09 00:45:00,0.6964999999999999
2021-07-09 01:00:00,0.698
2021-07-09 01:15:00,0.7004999999999999
2021-07-09 01:30:00,0.703
2021-07-09 01:45:00,0.704
2021-07-09 02:00:00,0.705
2021-07-09 02:15:00,0.705
2021-07-09 02:30:00,0.705
2021-07-09 02:45:00,0.706
2021-07-09 03:00:00,0.707
2021-07-09 03:15:00,0.7075
2021-07-09 03:30:00,0.708
2021-07-09 03:45:00,0.708
2021-07-09 04:00:00,0.708
2021-07-09 04:15:00,0.71
2021-07-09 04:30:00,0.712
2021-07-09 04:45:00,0.711
2021-07-09 05:00:00,0.71
