Time,T1,T2,T3,T4,Pressure Temp 1,Pressure Temp 2
2023-03-19 12:44:00,4.56,2.25,2.75,2.93,3.9,4.57
2023-03-19 12:45:00,4.56,2.31,2.75,2.93,3.96,4.6
2023-03-19 13:00:00,4.75,2.31,2.68,3.0,4.21,4.68
2023-03-19 13:15:00,4.87,2.31,2.75,3.0,4.29,4.69
2023-03-19 13:30:00,5.06,2.31,2.75,3.0,4.39,4.69
2023-03-19 13:45:00,5.18,2.31,2.75,3.06,4.49,4.69
2023-03-19 14:00:00,5.25,2.31,2.75,3.06,4.58,4.7
2023-03-19 14:15:00,5.31,2.37,2.68,3.0,4.67,4.69
2023-03-19 14:30:00,5.18,2.37,2.75,3.0,4.76,4.7
2023-03-19 14:45:00,5.18,2.37,2.68,3.0,4.83,4.7
2023-03-19 15:00:00,5.18,2.43,2.68,3.0,4.91,4.7
2023-03-19 15:15:00,5.12,2.43,2.75,3.0,4.97,4.7
2023-03-19 15:30:00,5.0,2.43,2.75,3.0,5.05,4.7
2023-03-19 15:45:00,4.81,2.5,2.68,3.0,5.11,4.7
2023-03-19 16:00:00,4.62,2.5,2.68,3.0,5.15,4.7
2023-03-19 16:15:00,4.5,2.56,2.75,3.0,5.19,4.7
2023-03-19 16:30:00,4.31,2.56,2.75,3.0,5.22,4.7
2023-03-19 16:45:00,4.06,2.56,2.75,3.0,5.24,4.69
2023-03-19 17:00:00,3.81,2.62,2.75,3.0,5.24,4.69
2023-03-19 17:15:00,3.56,2.62,2.75,3.0,5.24,4.7
2023-03-19 17:30:00,3.43,2.68,2.75,3.0,5.22,4.7
2023-03-19 17:45:00,3.25,2.68,2.75,3.0,5.19,4.69
2023-03-19 18:00:00,3.06,2.68,2.75,3.0,5.16,4.69
2023-03-19 18:15:00,2.93,2.68,2.75,3.0,5.13,4.69
2023-03-19 18:30:00,2.81,2.75,2.75,3.0,5.08,4.69
2023-03-19 18:45:00,2.68,2.75,2.75,3.0,5.04,4.69
2023-03-19 19:00:00,2.56,2.75,2.75,3.0,4.97,4.69
2023-03-19 19:15:00,2.43,2.81,2.75,3.0,4.94,4.69
2023-03-19 19:30:00,2.37,2.81,2.81,3.0,4.89,4.69
2023-03-19 19:45:00,2.31,2.81,2.75,3.0,4.84,4.69
2023-03-19 20:00:00,2.25,2.81,2.81,3.0,4.79,4.69
2023-03-19 20:15:00,2.18,2.87,2.81,3.0,4.73,4.68
2023-03-19 20:30:00,2.12,2.81,2.81,3.0,4.69,4.69
2023-03-19 20:45:00,2.12,2.81,2.81,3.0,4.63,4.68
2023-03-19 21:00:00,2.06,2.87,2.81,3.0,4.6,4.68
2023-03-19 21:15:00,2.06,2.87,2.81,3.0,4.56,4.68
2023-03-19 21:30:00,2.0,2.87,2.81,3.0,4.51,4.68
2023-03-19 21:45:00,2.0,2.87,2.87,3.0,4.48,4.68
2023-03-19 22:00:00,2.0,2.87,2.81,3.0,4.45,4.68
2023-03-19 22:15:00,2.0,2.81,2.81,3.0,4.4,4.68
2023-03-19 22:30:00,1.93,2.81,2.87,3.0,4.38,4.68
2023-03-19 22:45:00,1.93,2.81,2.81,3.0,4.35,4.68
2023-03-19 23:00:00,1.93,2.81,2.87,3.0,4.32,4.68
2023-03-19 23:15:00,1.93,2.81,2.87,3.0,4.29,4.68
2023-03-19 23:30:00,1.93,2.81,2.81,3.0,4.27,4.68
2023-03-19 23:45:00,1.93,2.81,2.87,3.0,4.25,4.68
2023-03-20 00:00:00,1.93,2.81,2.87,3.0,4.23,4.68
2023-03-20 00:15:00,1.93,2.81,2.87,3.0,4.22,4.68
2023-03-20 00:30:00,1.93,2.81,2.87,3.0,4.19,4.68
2023-03-20 00:45:00,1.87,2.81,2.87,3.0,4.17,4.68
2023-03-20 01:00:00,1.87,2.75,2.87,3.0,4.15,4.68
2023-03-20 01:15:00,1.81,2.75,2.87,3.0,4.14,4.68
2023-03-20 01:30:00,1.75,2.75,2.87,3.06,4.13,4.69
2023-03-20 01:45:00,1.75,2.75,2.87,3.0,4.12,4.68
2023-03-20 02:00:00,1.62,2.75,2.87,3.0,4.11,4.68
2023-03-20 02:15:00,1.56,2.75,2.87,3.0,4.08,4.68
2023-03-20 02:30:00,1.56,2.75,2.87,3.0,4.06,4.68
2023-03-20 02:45:00,1.56,2.75,2.87,3.0,4.05,4.68
2023-03-20 03:00:00,1.5,2.75,2.87,3.0,4.02,4.68
2023-03-20 03:15:00,1.5,2.68,2.87,3.06,3.99,4.68
2023-03-20 03:30:00,1.5,2.68,2.87,3.06,3.97,4.68
2023-03-20 03:45:00,1.43,2.68,2.87,3.06,3.95,4.68
2023-03-20 04:00:00,1.37,2.68,2.87,3.06,3.95,4.69
2023-03-20 04:15:00,1.31,2.68,2.87,3.0,3.93,4.69
2023-03-20 04:30:00,1.25,2.68,2.87,3.0,3.92,4.69
2023-03-20 04:45:00,1.12,2.68,2.87,3.0,3.91,4.69
2023-03-20 05:00:00,0.93,2.68,2.87,3.06,3.89,4.69
2023-03-20 05:15:00,0.87,2.68,2.87,3.06,3.86,4.69
2023-03-20 05:30:00,0.81,2.68,2.87,3.06,3.83,4.69
2023-03-20 05:45:00,0.68,2.62,2.87,3.06,3.8,4.69
2023-03-20 06:00:00,0.62,2.62,2.87,3.0,3.75,4.69
2023-03-20 06:15:00,0.68,2.62,2.87,3.06,3.72,4.69
2023-03-20 06:30:00,0.68,2.62,2.87,3.0,3.69,4.69
2023-03-20 06:45:00,0.62,2.62,2.87,3.06,3.64,4.69
2023-03-20 07:00:00,0.75,2.62,2.87,3.06,3.62,4.69
2023-03-20 07:15:00,0.93,2.56,2.87,3.06,3.59,4.69
2023-03-20 07:30:00,1.06,2.56,2.87,3.06,3.57,4.69
2023-03-20 07:45:00,1.0,2.56,2.87,3.0,3.54,4.69
2023-03-20 08:00:00,0.87,2.56,2.87,3.0,3.53,4.69
2023-03-20 08:15:00,0.93,2.56,2.87,3.06,3.52,4.69
2023-03-20 08:30:00,0.93,2.5,2.87,3.06,3.51,4.69
2023-03-20 08:45:00,1.06,2.5,2.87,3.0,3.5,4.69
2023-03-20 09:00:00,0.93,2.5,2.81,3.06,3.49,4.69
2023-03-20 09:15:00,1.0,2.5,2.87,3.0,3.48,4.69
2023-03-20 09:30:00,0.93,2.5,2.81,3.06,3.48,4.69
2023-03-20 09:45:00,1.18,2.5,2.81,3.06,3.48,4.69
2023-03-20 10:00:00,1.56,2.5,2.81,3.06,3.47,4.69
2023-03-20 10:15:00,1.93,2.43,2.87,3.06,3.48,4.69
2023-03-20 10:30:00,2.37,2.43,2.81,3.06,3.5,4.69
2023-03-20 10:45:00,2.62,2.43,2.81,3.06,3.56,4.69
