Time,T1,T2,T3,T4,Pressure Temp 1,Pressure Temp 2
2023-03-19 12:34:00,3.5,1.68,2.0,2.0,3.88,4.54
2023-03-19 12:45:00,3.81,2.0,2.12,2.0,4.29,4.61
2023-03-19 13:00:00,4.12,2.37,2.37,2.0,4.64,4.64
2023-03-19 13:15:00,4.25,2.62,2.56,2.0,4.87,4.65
2023-03-19 13:30:00,4.31,2.81,2.68,2.0,5.07,4.65
2023-03-19 13:45:00,4.5,2.93,2.87,2.0,5.22,4.66
2023-03-19 14:00:00,4.62,3.06,2.93,2.0,5.34,4.66
2023-03-19 14:15:00,4.75,3.18,3.06,2.06,5.47,4.66
2023-03-19 14:30:00,4.81,3.25,3.12,2.06,5.56,4.66
2023-03-19 14:45:00,4.81,3.31,3.18,2.12,5.64,4.66
2023-03-19 15:00:00,4.81,3.37,3.25,2.12,5.7,4.66
2023-03-19 15:15:00,4.81,3.43,3.31,2.12,5.76,4.66
2023-03-19 15:30:00,4.75,3.43,3.31,2.18,5.8,4.66
2023-03-19 15:45:00,4.68,3.5,3.37,2.18,5.81,4.66
2023-03-19 16:00:00,4.5,3.5,3.37,2.25,5.82,4.66
2023-03-19 16:15:00,4.37,3.62,3.43,2.31,5.92,4.65
2023-03-19 16:30:00,4.18,3.75,3.62,2.5,6.11,4.67
2023-03-19 16:45:00,4.0,3.68,3.68,2.5,5.98,4.68
2023-03-19 17:00:00,3.81,3.62,3.68,2.5,5.81,4.68
2023-03-19 17:15:00,3.56,3.5,3.68,2.5,5.6,4.69
2023-03-19 17:30:00,3.37,3.37,3.56,2.5,5.43,4.7
2023-03-19 17:45:00,3.25,3.25,3.5,2.5,5.28,4.7
2023-03-19 18:00:00,3.06,3.18,3.43,2.5,5.12,4.7
2023-03-19 18:15:00,2.93,3.06,3.37,2.5,4.99,4.71
2023-03-19 18:30:00,2.75,2.93,3.31,2.5,4.86,4.72
2023-03-19 18:45:00,2.68,2.87,3.25,2.5,4.74,4.72
2023-03-19 19:00:00,2.56,2.75,3.12,2.5,4.63,4.72
2023-03-19 19:15:00,2.43,2.62,3.06,2.5,4.52,4.74
2023-03-19 19:30:00,2.31,2.62,3.0,2.5,4.41,4.75
2023-03-19 19:45:00,2.25,2.5,2.93,2.5,4.33,4.75
2023-03-19 20:00:00,2.18,2.37,2.87,2.5,4.27,4.75
2023-03-19 20:15:00,2.12,2.37,2.81,2.5,4.21,4.76
2023-03-19 20:30:00,2.06,2.31,2.75,2.5,4.16,4.77
2023-03-19 20:45:00,2.0,2.25,2.68,2.5,4.11,4.77
2023-03-19 21:00:00,2.0,2.18,2.68,2.5,4.08,4.77
2023-03-19 21:15:00,1.93,2.18,2.62,2.43,4.03,4.77
2023-03-19 21:30:00,1.87,2.12,2.56,2.43,3.99,4.78
2023-03-19 21:45:00,1.87,2.06,2.56,2.43,3.95,4.78
2023-03-19 22:00:00,1.87,2.0,2.5,2.43,3.91,4.78
2023-03-19 22:15:00,1.81,2.0,2.43,2.43,3.88,4.78
2023-03-19 22:30:00,1.81,1.93,2.43,2.37,3.86,4.78
2023-03-19 22:45:00,1.75,1.93,2.43,2.37,3.82,4.79
2023-03-19 23:00:00,1.75,1.87,2.37,2.37,3.81,4.78
2023-03-19 23:15:00,1.75,1.87,2.37,2.37,3.81,4.78
2023-03-19 23:30:00,1.75,1.87,2.37,2.31,3.81,4.78
2023-03-19 23:45:00,1.75,1.87,2.31,2.31,3.8,4.79
2023-03-20 00:00:00,1.75,1.87,2.31,2.31,3.8,4.78
2023-03-20 00:15:00,1.75,1.81,2.31,2.31,3.78,4.78
2023-03-20 00:30:00,1.68,1.81,2.31,2.31,3.76,4.78
2023-03-20 00:45:00,1.68,1.81,2.25,2.31,3.73,4.78
2023-03-20 01:00:00,1.68,1.75,2.25,2.25,3.72,4.78
2023-03-20 01:15:00,1.62,1.75,2.25,2.25,3.69,4.78
2023-03-20 01:30:00,1.62,1.75,2.18,2.25,3.67,4.77
2023-03-20 01:45:00,1.56,1.68,2.18,2.25,3.63,4.77
2023-03-20 02:00:00,1.5,1.68,2.18,2.25,3.58,4.77
2023-03-20 02:15:00,1.43,1.62,2.12,2.25,3.52,4.77
2023-03-20 02:30:00,1.43,1.56,2.12,2.25,3.49,4.76
2023-03-20 02:45:00,1.37,1.56,2.06,2.18,3.45,4.76
2023-03-20 03:00:00,1.37,1.5,2.06,2.18,3.42,4.76
2023-03-20 03:15:00,1.31,1.5,2.0,2.18,3.4,4.76
2023-03-20 03:30:00,1.37,1.43,2.0,2.18,3.39,4.75
2023-03-20 03:45:00,1.31,1.5,2.0,2.12,3.38,4.75
2023-03-20 04:00:00,1.25,1.43,1.93,2.12,3.32,4.75
2023-03-20 04:15:00,1.18,1.43,1.93,2.12,3.29,4.74
2023-03-20 04:30:00,1.18,1.37,1.93,2.12,3.23,4.74
2023-03-20 04:45:00,1.06,1.31,1.87,2.12,3.16,4.74
2023-03-20 05:00:00,0.93,1.25,1.87,2.12,3.06,4.73
2023-03-20 05:15:00,0.81,1.18,1.81,2.12,2.97,4.73
2023-03-20 05:30:00,0.68,1.12,1.75,2.06,2.88,4.72
2023-03-20 05:45:00,0.62,1.0,1.68,2.06,2.78,4.72
2023-03-20 06:00:00,0.5,0.93,1.62,2.06,2.69,4.72
2023-03-20 06:15:00,0.5,0.87,1.56,2.06,2.65,4.71
2023-03-20 06:30:00,0.5,0.81,1.5,2.06,2.63,4.71
2023-03-20 06:45:00,0.5,0.81,1.5,2.0,2.59,4.71
2023-03-20 07:00:00,0.5,0.75,1.43,2.0,2.6,4.7
2023-03-20 07:15:00,0.62,0.81,1.37,2.0,2.68,4.7
2023-03-20 07:30:00,0.75,0.81,1.43,2.0,2.77,4.69
2023-03-20 07:45:00,0.75,0.81,1.43,1.93,2.78,4.69
2023-03-20 08:00:00,0.68,0.81,1.43,1.93,2.76,4.69
2023-03-20 08:15:00,0.68,0.81,1.43,1.93,2.73,4.68
2023-03-20 08:30:00,0.68,0.81,1.43,1.87,2.73,4.68
2023-03-20 08:45:00,0.75,0.81,1.37,1.87,2.78,4.67
2023-03-20 09:00:00,0.75,0.87,1.43,1.87,2.78,4.66
2023-03-20 09:15:00,0.75,0.81,1.43,1.87,2.77,4.66
2023-03-20 09:30:00,0.68,0.81,1.43,1.87,2.74,4.66
2023-03-20 09:45:00,0.81,0.81,1.37,1.87,2.8,4.65
2023-03-20 10:00:00,1.0,0.87,1.43,1.81,2.98,4.65
2023-03-20 10:15:00,1.37,1.0,1.43,1.81,3.25,4.64
2023-03-20 10:30:00,1.68,1.18,1.56,1.81,3.53,4.64
2023-03-20 10:45:00,2.0,1.43,1.68,1.81,3.82,4.63
2023-03-20 11:00:00,2.12,1.56,1.81,1.81,3.96,4.62
2023-03-20 11:15:00,2.31,1.68,1.93,1.81,4.14,4.61
2023-03-20 11:30:00,2.56,1.87,2.12,1.81,4.33,4.61
2023-03-20 11:45:00,2.75,2.06,2.25,1.81,4.54,4.6
2023-03-20 12:00:00,2.81,2.18,2.37,1.81,4.65,4.6
2023-03-20 12:15:00,3.0,2.31,2.5,1.81,4.75,4.6
2023-03-20 12:30:00,3.06,2.43,2.56,1.87,4.87,4.59
2023-03-20 12:45:00,2.81,2.43,2.62,1.93,4.72,4.59
2023-03-20 13:00:00,2.87,2.43,2.68,1.93,4.76,4.59
2023-03-20 13:15:00,3.0,2.5,2.68,1.93,4.86,4.59
2023-03-20 13:30:00,3.0,2.56,2.75,2.0,4.89,4.59
2023-03-20 13:45:00,3.0,2.56,2.81,2.0,4.89,4.59
2023-03-20 14:00:00,3.0,2.62,2.81,2.0,4.91,4.59
2023-03-20 14:15:00,3.12,2.62,2.81,2.06,4.97,4.59
2023-03-20 14:30:00,3.06,2.68,2.87,2.06,4.99,4.59
2023-03-20 14:45:00,2.81,2.68,2.87,2.06,4.8,4.6
2023-03-20 15:00:00,2.62,2.56,2.87,2.12,4.64,4.6
2023-03-20 15:15:00,2.37,2.43,2.81,2.12,4.45,4.6
2023-03-20 15:30:00,2.18,2.31,2.75,2.18,4.27,4.6
2023-03-20 15:45:00,2.06,2.25,2.62,2.12,4.15,4.61
2023-03-20 16:00:00,2.0,2.12,2.56,2.18,4.09,4.61
2023-03-20 16:15:00,2.06,2.12,2.5,2.18,4.11,4.62
2023-03-20 16:30:00,2.12,2.06,2.5,2.18,4.14,4.63
2023-03-20 16:45:00,2.06,2.06,2.43,2.18,4.09,4.63
2023-03-20 17:00:00,1.93,2.0,2.43,2.18,3.99,4.64
2023-03-20 17:15:00,1.81,1.93,2.37,2.18,3.88,4.64
2023-03-20 17:30:00,1.68,1.87,2.37,2.18,3.77,4.64
2023-03-20 17:45:00,1.62,1.81,2.31,2.18,3.72,4.65
2023-03-20 18:00:00,1.68,1.81,2.25,2.18,3.72,4.65
2023-03-20 18:15:00,1.62,1.75,2.25,2.18,3.7,4.65
2023-03-20 18:30:00,1.62,1.68,2.18,2.18,3.66,4.66
2023-03-20 18:45:00,1.5,1.68,2.18,2.18,3.58,4.66
2023-03-20 19:00:00,1.31,1.62,2.12,2.12,3.45,4.66
2023-03-20 19:15:00,1.12,1.5,2.06,2.12,3.3,4.66
2023-03-20 19:30:00,1.06,1.43,1.93,2.12,3.21,4.66
2023-03-20 19:45:00,1.12,1.37,1.87,2.12,3.21,4.66
2023-03-20 20:00:00,1.18,1.37,1.87,2.12,3.24,4.66
2023-03-20 20:15:00,1.31,1.37,1.87,2.06,3.3,4.66
2023-03-20 20:30:00,1.37,1.37,1.81,2.06,3.38,4.66
2023-03-20 20:45:00,1.31,1.37,1.81,2.06,3.37,4.66
2023-03-20 21:00:00,1.25,1.37,1.81,2.06,3.29,4.66
2023-03-20 21:15:00,1.18,1.37,1.81,2.0,3.27,4.66
2023-03-20 21:30:00,1.06,1.31,1.81,2.0,3.16,4.66
2023-03-20 21:45:00,1.0,1.25,1.75,2.0,3.08,4.66
2023-03-20 22:00:00,1.0,1.18,1.68,2.0,3.06,4.66
2023-03-20 22:15:00,1.06,1.18,1.68,2.0,3.11,4.65
2023-03-20 22:30:00,1.12,1.18,1.68,2.0,3.15,4.65
2023-03-20 22:45:00,1.18,1.18,1.68,1.93,3.18,4.65
2023-03-20 23:00:00,1.25,1.25,1.68,1.93,3.24,4.64
2023-03-20 23:15:00,1.31,1.25,1.68,1.93,3.28,4.64
2023-03-20 23:30:00,1.31,1.25,1.75,1.93,3.31,4.64
2023-03-20 23:45:00,1.37,1.31,1.75,1.93,3.36,4.64
2023-03-21 00:00:00,1.43,1.31,1.75,1.93,3.42,4.64
2023-03-21 00:15:00,1.56,1.37,1.81,1.93,3.48,4.64
2023-03-21 00:30:00,1.62,1.43,1.81,1.93,3.53,4.63
2023-03-21 00:45:00,1.62,1.5,1.87,1.93,3.56,4.63
2023-03-21 01:00:00,1.62,1.43,1.87,1.87,3.57,4.62
2023-03-21 01:15:00,1.62,1.5,1.93,1.93,3.58,4.62
