Date_Time,P2C,P3C,P4C,P6C
7/30/2021 23:00,2723.12708,2724.1957,2733.080144,2737.30659
7/30/2021 23:15,2723.128822,2724.194533,2733.080147,2737.305424
7/30/2021 23:30,2723.127656,2724.193367,2733.08073,2737.302508
7/30/2021 23:45,2723.127656,2724.193367,2733.08248,2737.306007
7/31/2021 0:00,2723.127656,2724.198615,2733.08248,2737.304258
7/31/2021 0:15,2723.127656,2724.193367,2733.08073,2737.304258
7/31/2021 0:30,2723.127656,2724.193367,2733.08073,2737.304258
7/31/2021 0:45,2723.128239,2724.1957,2733.081313,2737.304841
7/31/2021 1:00,2723.127656,2724.195117,2733.08073,2737.309506
7/31/2021 1:15,2723.129989,2724.19454,2733.081313,2737.304841
7/31/2021 1:30,2723.128246,2724.196866,2733.08131,2737.306007
7/31/2021 1:45,2723.129405,2724.195706,2733.08248,2737.304258
7/31/2021 2:00,2723.128636,2724.196096,2733.078201,2737.304648
7/31/2021 2:15,2723.129415,2724.195127,2733.08073,2737.307177
7/31/2021 2:30,2723.128249,2724.197459,2733.081313,2737.30776
7/31/2021 2:45,2723.129415,2724.196876,2733.08248,2737.308926
7/31/2021 3:00,2723.130582,2724.196293,2733.080147,2737.308343
7/31/2021 3:15,2723.129415,2724.195127,2733.08248,2737.307177
7/31/2021 3:30,2723.130575,2724.193377,2733.0819,2737.307177
7/31/2021 3:45,2723.129999,2724.19571,2733.081313,2737.306011
7/31/2021 4:00,2723.128832,2724.197452,2733.083646,2737.310092
7/31/2021 4:15,2723.129999,2724.19571,2733.084232,2737.306011
7/31/2021 4:30,2723.129415,2724.198036,2733.084229,2737.307177
7/31/2021 4:45,2723.131165,2724.198036,2733.083649,2737.307177
7/31/2021 5:00,2723.129415,2724.196876,2733.084229,2737.307177
7/31/2021 5:15,2723.131748,2724.197459,2733.084232,2737.30776
7/31/2021 5:30,2723.130582,2724.198042,2733.084816,2737.308343
7/31/2021 5:45,2723.128832,2724.196293,2733.081897,2737.308343
7/31/2021 6:00,2723.129999,2724.19571,2733.083063,2737.30776
7/31/2021 6:15,2723.128832,2724.196293,2733.081897,2737.304844
7/31/2021 6:30,2723.129415,2724.195127,2733.08073,2737.305427
7/31/2021 6:45,2723.127276,2724.194737,2733.08151,2737.306787
7/31/2021 7:00,2723.129795,2724.196096,2733.08287,2737.306397
7/31/2021 7:15,2723.129602,2724.197063,2733.082676,2737.306204
7/31/2021 7:30,2723.127073,2724.194533,2733.081897,2737.303675
7/31/2021 7:45,2723.129405,2724.195117,2733.08073,2737.306007
7/31/2021 8:00,2723.129405,2724.198615,2733.08073,2737.304258
7/31/2021 8:15,2723.129019,2724.192981,2733.080344,2737.303871
7/31/2021 8:30,2723.129412,2724.196873,2733.080737,2737.304264
7/31/2021 8:45,2723.128246,2724.195706,2733.083069,2737.304848
7/31/2021 9:00,2723.129415,2724.193957,2733.08132,2737.303098
7/31/2021 9:15,2723.129415,2724.195706,2733.08132,2737.303098
7/31/2021 9:30,2723.129415,2724.196876,2733.079571,2737.304848
7/31/2021 9:45,2723.128246,2724.195706,2733.079571,2737.303098
7/31/2021 10:00,2723.125913,2724.193374,2733.080737,2737.304264
7/31/2021 10:15,2723.128249,2724.19571,2733.083653,2737.305431
7/31/2021 10:30,2723.129412,2724.196293,2733.080737,2737.304264
7/31/2021 10:45,2723.124164,2724.193374,2733.078988,2737.304264
7/31/2021 11:00,2723.126496,2724.193957,2733.077821,2737.301349
7/31/2021 11:15,2723.128249,2724.19454,2733.078404,2737.301932
7/31/2021 11:30,2723.127663,2724.191624,2733.078988,2737.297267
7/31/2021 11:45,2723.127466,2724.191428,2733.077042,2737.295321
7/31/2021 12:00,2723.128822,2724.194533,2733.078398,2737.298426
7/31/2021 12:15,2723.128822,2724.193374,2733.078978,2737.300176
7/31/2021 12:30,2723.127269,2724.192981,2733.077425,2737.298623
7/31/2021 12:45,2723.127466,2724.194927,2733.079371,2737.300569
7/31/2021 13:00,2723.125913,2724.193374,2733.077228,2737.298426
7/31/2021 13:15,2723.124747,2724.192208,2733.076062,2737.293761
7/31/2021 13:30,2723.122998,2724.190458,2733.076062,2737.295511
7/31/2021 13:45,2723.125137,2724.192597,2733.079951,2737.29765
7/31/2021 14:00,2723.126306,2724.193767,2733.079371,2737.300569
7/31/2021 14:15,2723.12475,2724.193381,2733.078984,2737.298433
7/31/2021 14:30,2723.125527,2724.192987,2733.078011,2737.299209
7/31/2021 14:45,2723.121248,2724.192208,2733.077231,2737.29843
7/31/2021 15:00,2723.121638,2724.192597,2733.077621,2737.29882
7/31/2021 15:15,2723.122418,2724.189878,2733.076652,2737.296101
7/31/2021 15:30,2723.125917,2724.191628,2733.08015,2737.299599
7/31/2021 15:45,2723.125917,2724.194547,2733.08015,2737.299599
7/31/2021 16:00,2723.123777,2724.191238,2733.078011,2737.300959
7/31/2021 16:15,2723.126886,2724.193767,2733.079371,2737.300569
7/31/2021 16:30,2723.125527,2724.194157,2733.079761,2737.300959
7/31/2021 16:45,2723.124747,2724.195127,2733.078981,2737.301929
7/31/2021 17:00,2723.126496,2724.195127,2733.078981,2737.303678
7/31/2021 17:15,2723.126496,2724.193377,2733.078981,2737.300179
7/31/2021 17:30,2723.126496,2724.192208,2733.077231,2737.301929
7/31/2021 17:45,2723.124747,2724.193377,2733.077231,2737.300179
7/31/2021 18:00,2723.125137,2724.193767,2733.075872,2737.29707
7/31/2021 18:15,2723.125333,2724.192794,2733.079567,2737.300766
7/31/2021 18:30,2723.127666,2724.195127,2733.08015,2737.304848
7/31/2021 18:45,2723.12475,2724.19396,2733.078984,2737.301932
7/31/2021 19:00,2723.124167,2724.192797,2733.08015,2737.303098
7/31/2021 19:15,2723.123777,2724.192987,2733.078011,2737.299209
7/31/2021 19:30,2723.124747,2724.192208,2733.077231,2737.301929
7/31/2021 19:45,2723.124164,2724.192794,2733.078398,2737.301345
7/31/2021 20:00,2723.127666,2724.191628,2733.077231,2737.301929
7/31/2021 20:15,2723.127276,2724.196486,2733.08034,2737.303288
7/31/2021 20:30,2723.126496,2724.192208,2733.08131,2737.304258
7/31/2021 20:45,2723.126886,2724.194347,2733.0817,2737.304648
7/31/2021 21:00,2723.126693,2724.194154,2733.079757,2737.304454
7/31/2021 21:15,2723.126496,2724.192208,2733.077811,2737.302508
7/31/2021 21:30,2723.127073,2724.194533,2733.078978,2737.305424
7/31/2021 21:45,2723.123964,2724.191425,2733.078788,2737.302315
7/31/2021 22:00,2723.125327,2724.191038,2733.078401,2737.301929
7/31/2021 22:15,2723.125913,2724.195123,2733.079567,2737.304844
7/31/2021 22:30,2723.12572,2724.19376,2733.079374,2737.304651
7/31/2021 22:45,2723.129026,2724.194737,2733.08093,2737.304458
7/31/2021 23:00,2723.128636,2724.196096,2733.078791,2737.305817
7/31/2021 23:15,2723.127666,2724.195127,2733.079571,2737.304848
7/31/2021 23:30,2723.126496,2724.195127,2733.079571,2737.303098
7/31/2021 23:45,2723.127666,2724.192208,2733.079571,2737.304848
8/1/2021 0:00,2723.128829,2724.19454,2733.081903,2737.303681
8/1/2021 0:15,2723.128246,2724.193957,2733.079571,2737.303098
8/1/2021 0:30,2723.128829,2724.19454,2733.080154,2737.303681
8/1/2021 0:45,2723.129412,2724.196873,2733.082486,2737.304264
8/1/2021 1:00,2723.12708,2724.192791,2733.080154,2737.305431
8/1/2021 1:15,2723.124747,2724.192208,2733.079571,2737.304848
8/1/2021 1:30,2723.126883,2724.194344,2733.078208,2737.303485
8/1/2021 1:45,2723.12649,2724.19395,2733.079564,2737.304841
8/1/2021 2:00,2723.128239,2724.19454,2733.081313,2737.30834
8/1/2021 2:15,2723.125913,2724.195123,2733.081897,2737.303675
8/1/2021 2:30,2723.129405,2724.193957,2733.08131,2737.307757
8/1/2021 2:45,2723.127656,2724.193957,2733.077811,2737.302508
8/1/2021 3:00,2723.128246,2724.193957,2733.079561,2737.306007
8/1/2021 3:15,2723.127656,2724.193367,2733.079561,2737.306007
8/1/2021 3:30,2723.12533,2724.191041,2733.080144,2737.303092
8/1/2021 3:45,2723.126886,2724.194347,2733.079951,2737.306397
8/1/2021 4:00,2723.127666,2724.193377,2733.0819,2737.303678
8/1/2021 4:15,2723.125527,2724.192987,2733.076842,2737.305038
8/1/2021 4:30,2723.124747,2724.193957,2733.077811,2737.302508
8/1/2021 4:45,2723.128246,2724.195706,2733.077811,2737.304258
8/1/2021 5:00,2723.12708,2724.19454,2733.078394,2737.303092
8/1/2021 5:15,2723.127656,2724.192208,2733.078981,2737.302508
8/1/2021 5:30,2723.126496,2724.192208,2733.077811,2737.302508
8/1/2021 5:45,2723.126496,2724.192208,2733.077811,2737.304258
8/1/2021 6:00,2723.125907,2724.195117,2733.079561,2737.304258
8/1/2021 6:15,2723.12611,2724.19473,2733.080344,2737.305621
8/1/2021 6:30,2723.12708,2724.192791,2733.078404,2737.301932
8/1/2021 6:45,2723.12708,2724.192791,2733.078404,2737.301932
8/1/2021 7:00,2723.128832,2724.193374,2733.078988,2737.306014
8/1/2021 7:15,2723.127276,2724.193567,2733.079181,2737.306207
8/1/2021 7:30,2723.125913,2724.192204,2733.077818,2737.304844
8/1/2021 7:45,2723.129412,2724.193374,2733.077818,2737.303095
8/1/2021 8:00,2723.127856,2724.195317,2733.08092,2737.305038
8/1/2021 8:15,2723.127663,2724.195703,2733.078398,2737.303675
8/1/2021 8:30,2723.12708,2724.19512,2733.079564,2737.304841
8/1/2021 8:45,2723.128246,2724.196286,2733.08073,2737.304258
8/1/2021 9:00,2723.128829,2724.193371,2733.079564,2737.30659
8/1/2021 9:15,2723.126496,2724.192787,2733.08014,2737.302508
8/1/2021 9:30,2723.124747,2724.193957,2733.078391,2737.307757
8/1/2021 9:45,2723.128246,2724.195706,2733.078391,2737.302508
8/1/2021 10:00,2723.128246,2724.195706,2733.08014,2737.304258
8/1/2021 10:15,2723.127663,2724.195123,2733.079557,2737.303675
8/1/2021 10:30,2723.12611,2724.19357,2733.079754,2737.302122
8/1/2021 10:45,2723.127086,2724.194547,2733.078981,2737.301349
8/1/2021 11:00,2723.128246,2724.194547,2733.078981,2737.301349
8/1/2021 11:15,2723.128632,2724.194933,2733.079367,2737.301735
8/1/2021 11:30,2723.129019,2724.191821,2733.079754,2737.302122
8/1/2021 11:45,2723.127473,2724.193764,2733.079367,2737.299986
8/1/2021 12:00,2723.128829,2724.193371,2733.077815,2737.299593
8/1/2021 12:15,2723.128829,2724.19629,2733.079564,2737.301342
8/1/2021 12:30,2723.127076,2724.196286,2733.078981,2737.304258
8/1/2021 12:45,2723.125717,2724.194927,2733.077621,2737.301149
8/1/2021 13:00,2723.128246,2724.195706,2733.08015,2737.301929
8/1/2021 13:15,2723.126496,2724.193957,2733.078401,2737.300179
8/1/2021 13:30,2723.12533,2724.19454,2733.077235,2737.300762
8/1/2021 13:45,2723.126496,2724.193957,2733.08015,2737.300179
8/1/2021 14:00,2723.12533,2724.193371,2733.077235,2737.299013
8/1/2021 14:15,2723.1263,2724.19376,2733.079374,2737.301152
8/1/2021 14:30,2723.126496,2724.193957,2733.079571,2737.299599
8/1/2021 14:45,2723.126496,2724.192208,2733.079571,2737.299599
8/1/2021 15:00,2723.12533,2724.192791,2733.078404,2737.298433
8/1/2021 15:15,2723.124557,2724.192018,2733.078791,2737.29707
8/1/2021 15:30,2723.127073,2724.194533,2733.078978,2737.300176
8/1/2021 15:45,2723.123581,2724.19395,2733.078394,2737.301342
8/1/2021 16:00,2723.127073,2724.196283,2733.078978,2737.298426
8/1/2021 16:15,2723.12533,2724.192791,2733.078394,2737.301342
8/1/2021 16:30,2723.126496,2724.195117,2733.078981,2737.302508
8/1/2021 16:45,2723.125323,2724.194533,2733.078978,2737.300176
8/1/2021 17:00,2723.124747,2724.193367,2733.077231,2737.29901
8/1/2021 17:15,2723.12533,2724.192201,2733.078394,2737.301342
8/1/2021 17:30,2723.125907,2724.193367,2733.079561,2737.302508
8/1/2021 17:45,2723.12533,2724.19395,2733.079564,2737.303092
8/1/2021 18:00,2723.126496,2724.193957,2733.079561,2737.302508
8/1/2021 18:15,2723.124747,2724.193957,2733.077811,2737.29901
8/1/2021 18:30,2723.124747,2724.193957,2733.079561,2737.29901
8/1/2021 18:45,2723.124164,2724.193374,2733.077228,2737.301925
8/1/2021 19:00,2723.123581,2724.192791,2733.078394,2737.299593
8/1/2021 19:15,2723.12708,2724.1957,2733.080144,2737.303092
8/1/2021 19:30,2723.12552,2724.190072,2733.073926,2737.296874
8/1/2021 19:45,2723.123774,2724.191235,2733.080347,2737.300376
8/1/2021 20:00,2723.121245,2724.190455,2733.077818,2737.301345
8/1/2021 20:15,2723.121828,2724.191038,2733.078401,2737.300179
8/1/2021 20:30,2723.124747,2724.192208,2733.078401,2737.29843
8/1/2021 20:45,2723.124354,2724.191814,2733.077428,2737.300956
8/1/2021 21:00,2723.122994,2724.192204,2733.076648,2737.298426
8/1/2021 21:15,2723.124161,2724.191621,2733.077815,2737.299593
8/1/2021 21:30,2723.122994,2724.192204,2733.078398,2737.303675
8/1/2021 21:45,2723.124744,2724.193954,2733.076648,2737.303675
8/1/2021 22:00,2723.12436,2724.192401,2733.076845,2737.300372
8/1/2021 22:15,2723.122418,2724.192797,2733.076072,2737.303098
8/1/2021 22:30,2723.125337,2724.191628,2733.077821,2737.301349
8/1/2021 22:45,2723.125723,2724.194933,2733.078208,2737.301735
8/1/2021 23:00,2723.124161,2724.191621,2733.077815,2737.301342
8/1/2021 23:15,2723.122994,2724.193954,2733.079557,2737.303675
8/1/2021 23:30,2723.124744,2724.193954,2733.079557,2737.301925
8/1/2021 23:45,2723.126493,2724.195703,2733.080147,2737.303675
8/2/2021 0:00,2723.123577,2724.192787,2733.078981,2737.300759
8/2/2021 0:15,2723.122994,2724.193954,2733.079557,2737.303675
8/2/2021 0:30,2723.12436,2724.19357,2733.078005,2737.303871
8/2/2021 0:45,2723.123974,2724.193184,2733.077618,2737.301735
8/2/2021 1:00,2723.125327,2724.192787,2733.078391,2737.300759
8/2/2021 1:15,2723.124747,2724.192787,2733.078391,2737.302508
8/2/2021 1:30,2723.12533,2724.193371,2733.078974,2737.301342
8/2/2021 1:45,2723.12591,2724.193371,2733.080724,2737.303092
8/2/2021 2:00,2723.123967,2724.193177,2733.079371,2737.304648
8/2/2021 2:15,2723.122994,2724.193374,2733.077818,2737.301345
8/2/2021 2:30,2723.123577,2724.193957,2733.078401,2737.303678
8/2/2021 2:45,2723.125327,2724.192787,2733.078401,2737.303678
8/2/2021 3:00,2723.124744,2724.192204,2733.077818,2737.303095
8/2/2021 3:15,2723.126496,2724.193957,2733.078401,2737.301929
8/2/2021 3:30,2723.124747,2724.192208,2733.08015,2737.303678
8/2/2021 3:45,2723.12455,2724.193181,2733.079374,2737.301152
8/2/2021 4:00,2723.127276,2724.196486,2733.08093,2737.302708
8/2/2021 4:15,2723.125717,2724.193177,2733.08054,2737.304068
8/2/2021 4:30,2723.124747,2724.193957,2733.079571,2737.303098
8/2/2021 4:45,2723.124747,2724.192208,2733.077821,2737.301349
8/2/2021 5:00,2723.126496,2724.192208,2733.076072,2737.303098
8/2/2021 5:15,2723.124357,2724.191818,2733.075682,2737.300959
8/2/2021 5:30,2723.123577,2724.191038,2733.076652,2737.303678
8/2/2021 5:45,2723.124744,2724.192204,2733.076069,2737.301345
8/2/2021 6:00,2723.124747,2724.193957,2733.078401,2737.303678
8/2/2021 6:15,2723.124744,2724.191624,2733.077818,2737.301345
8/2/2021 6:30,2723.126107,2724.191818,2733.076262,2737.305038
8/2/2021 6:45,2723.123577,2724.191038,2733.077231,2737.304258
8/2/2021 7:00,2723.127076,2724.192787,2733.078981,2737.302508
8/2/2021 7:15,2723.126493,2724.193954,2733.078398,2737.301925
8/2/2021 7:30,2723.123577,2724.192787,2733.078981,2737.304258
8/2/2021 7:45,2723.12708,2724.193371,2733.077815,2737.301342
8/2/2021 8:00,2723.124744,2724.193954,2733.078398,2737.301925
8/2/2021 8:15,2723.126496,2724.194537,2733.078981,2737.300759
8/2/2021 8:30,2723.126496,2724.192787,2733.077231,2737.302508
8/2/2021 8:45,2723.125913,2724.195123,2733.079557,2737.303675
8/2/2021 9:00,2723.124161,2724.193371,2733.077815,2737.301342
8/2/2021 9:15,2723.12591,2724.193371,2733.080724,2737.303092
8/2/2021 9:30,2723.126883,2724.194344,2733.080537,2737.298816
8/2/2021 9:45,2723.124357,2724.191818,2733.078011,2737.301539
8/2/2021 10:00,2723.125717,2724.193177,2733.079371,2737.304648
8/2/2021 10:15,2723.12708,2724.192791,2733.078984,2737.304261
8/2/2021 10:30,2723.126496,2724.193957,2733.08015,2737.303678
8/2/2021 10:45,2723.12533,2724.19454,2733.080734,2737.302512
8/2/2021 11:00,2723.127663,2724.193374,2733.079567,2737.301345
8/2/2021 11:15,2723.126496,2724.193957,2733.08015,2737.303678
8/2/2021 11:30,2723.124747,2724.191038,2733.078401,2737.301929
8/2/2021 11:45,2723.124161,2724.192791,2733.078984,2737.302512
8/2/2021 12:00,2723.125717,2724.194347,2733.077042,2737.302318
8/2/2021 12:15,2723.124164,2724.193374,2733.078988,2737.302515
8/2/2021 12:30,2723.127663,2724.193374,2733.078988,2737.299016
8/2/2021 12:45,2723.126496,2724.192208,2733.079571,2737.29785
8/2/2021 13:00,2723.123967,2724.193177,2733.078791,2737.300569
8/2/2021 13:15,2723.124747,2724.191618,2733.078981,2737.29901
8/2/2021 13:30,2723.125907,2724.193367,2733.078981,2737.29901
8/2/2021 13:45,2723.122804,2724.194923,2733.080537,2737.300566
8/2/2021 14:00,2723.125917,2724.193377,2733.078981,2737.301929
8/2/2021 14:15,2723.128249,2724.19396,2733.081313,2737.300762
8/2/2021 14:30,2723.12533,2724.19396,2733.079564,2737.300762
8/2/2021 14:45,2723.128056,2724.192597,2733.079371,2737.300569
8/2/2021 15:00,2723.1265,2724.196879,2733.078984,2737.300182
8/2/2021 15:15,2723.1265,2724.19571,2733.078984,2737.301932
8/2/2021 15:30,2723.128053,2724.195513,2733.077038,2737.299986
