Date_Time,P2C,P3C,P4C,P4C original,P6C,P6C original
3/2/2023 3:45,2723.188401,,2733.04,2733.039499,2737.32,2737.307164
3/2/2023 4:00,2723.186651,,2733.04,2733.036,2737.33,2737.308914
3/2/2023 4:15,2723.188401,,2733.04,2733.036,2737.33,2737.310663
3/2/2023 4:30,2723.186071,,2733.04,2733.03717,2737.33,2737.308334
3/2/2023 4:45,2723.187821,,2733.04,2733.03542,2737.33,2737.310083
3/2/2023 5:00,2723.186071,,2733.04,2733.03717,2737.33,2737.308334
3/2/2023 5:15,2723.186071,,2733.04,2733.042418,2737.33,2737.308334
3/2/2023 5:30,2723.186071,,2733.05,2733.045917,2737.33,2737.308334
3/2/2023 5:45,2723.187821,,2733.05,2733.045917,2737.33,2737.308334
3/2/2023 6:00,2723.18957,,2733.05,2733.045917,2737.33,2737.308334
3/2/2023 6:15,2723.184322,,2733.04,2733.044167,2737.32,2737.304835
3/2/2023 6:30,2723.187821,,2733.04,2733.044167,2737.32,2737.304835
3/2/2023 6:45,2723.186071,,2733.04,2733.042418,2737.32,2737.303086
3/2/2023 7:00,2723.187821,,2733.04,2733.042418,2737.32,2737.303086
3/2/2023 7:15,2723.186071,,2733.04,2733.040668,2737.32,2737.303086
3/2/2023 7:30,2723.187821,,2733.04,2733.044167,2737.32,2737.304835
3/2/2023 7:45,2723.186071,,2733.04,2733.040668,2737.32,2737.304835
3/2/2023 8:00,2723.18957,,2733.04,2733.040668,2737.32,2737.304835
3/2/2023 8:15,2723.188401,,2733.04,2733.039499,2737.32,2737.303666
3/2/2023 8:30,2723.188401,,2733.04,2733.041248,2737.33,2737.308914
3/2/2023 8:45,2723.186071,,2733.04,2733.041248,2737.32,2737.307164
3/2/2023 9:00,2723.186661,,2733.04,2733.038339,2737.32,2737.307754
3/2/2023 9:15,2723.185492,,2733.04,2733.038339,2737.33,2737.308924
3/2/2023 9:30,2723.184912,,2733.04,2733.040089,2737.32,2737.306005
3/2/2023 9:45,2723.186661,,2733.04,2733.039499,2737.32,2737.306005
3/2/2023 10:00,2723.181993,,2733.04,2733.037749,2737.32,2737.304255
3/2/2023 10:15,2723.180243,,2733.03,2733.033671,2737.32,2737.302506
3/2/2023 10:30,2723.179074,,2733.03,2733.032501,2737.32,2737.298417
3/2/2023 10:45,2723.177324,,2733.03,2733.030162,2737.31,2737.293169
3/2/2023 11:00,2723.180823,,2733.04,2733.03541,2737.32,2737.298417
3/2/2023 11:15,2723.179074,,2733.04,2733.03541,2737.31,2737.294919
3/2/2023 11:30,2723.182573,,2733.04,2733.03541,2737.32,2737.299587
3/2/2023 11:45,2723.179664,,2733.03,2733.034251,2737.31,2737.297258
3/2/2023 12:00,2723.177914,,2733.03,2733.032501,2737.31,2737.294929
3/2/2023 12:15,2723.181993,,2733.03,2733.031911,2737.31,2737.294919
3/2/2023 12:30,2723.181993,,2733.04,2733.03716,2737.31,2737.294919
3/2/2023 12:45,2723.181993,,2733.04,2733.03541,2737.31,2737.294339
3/2/2023 13:00,2723.180833,,2733.03,2733.034251,2737.31,2737.293179
3/2/2023 13:15,2723.184332,,2733.04,2733.036,2737.31,2737.296678
3/2/2023 13:30,2723.181993,,2733.03,2733.033661,2737.31,2737.294339
3/2/2023 13:45,2723.181993,,2733.03,2733.033661,2737.31,2737.297838
3/2/2023 14:00,2723.179084,,2733.03,2733.032501,2737.31,2737.293759
3/2/2023 14:15,2723.180833,,2733.03,2733.030752,2737.31,2737.293759
3/2/2023 14:30,2723.179664,,2733.03,2733.032501,2737.31,2737.296678
3/2/2023 14:45,2723.180833,,2733.03,2733.032501,2737.32,2737.298427
3/2/2023 15:00,2723.182583,,2733.04,2733.037749,2737.32,2737.298427
3/2/2023 15:15,2723.180833,,2733.04,2733.036,2737.31,2737.296678
3/2/2023 15:30,2723.183742,,2733.04,2733.038919,2737.32,2737.298427
3/2/2023 15:45,2723.183742,,2733.04,2733.03717,2737.32,2737.298427
3/2/2023 16:00,2723.183742,,2733.04,2733.038919,2737.32,2737.298427
3/2/2023 16:15,2723.177914,,2733.03,2733.031332,2737.31,2737.293759
3/2/2023 16:30,2723.179074,,2733.03,2733.033081,2737.31,2737.295508
3/2/2023 16:45,2723.179654,,2733.03,2733.030162,2737.31,2737.297838
3/2/2023 17:00,2723.180243,,2733.03,2733.029002,2737.31,2737.294929
3/2/2023 17:15,2723.180243,,2733.03,2733.029002,2737.31,2737.293759
3/2/2023 17:30,2723.180833,,2733.03,2733.026673,2737.31,2737.294929
3/2/2023 17:45,2723.181993,,2733.03,2733.029582,,2737.300757
3/2/2023 18:00,2723.183742,,2733.03,2733.033081,,2737.255272
3/2/2023 18:15,2723.184332,,2733.03,2733.031921,,2737.28968
3/2/2023 18:30,2723.186081,,2733.03,2733.031921,,2737.310093
3/2/2023 18:45,2723.187241,,2733.04,2733.03542,,2737.332246
3/2/2023 19:00,2723.185492,,2733.03,2733.03484,,2737.330496
3/2/2023 19:15,2723.187241,,2733.04,2733.03659,,2737.328747
3/2/2023 19:30,2723.185492,,2733.04,2733.03659,,2737.342162
3/2/2023 19:45,2723.187241,,2733.04,2733.038339,,2737.357327
3/2/2023 20:00,2723.187241,,2733.03,2733.03484,,2737.359077
3/2/2023 20:15,2723.18899,,2733.04,2733.03659,,2737.342162
3/2/2023 20:30,2723.186071,,2733.03,2733.031921,,2737.344492
3/2/2023 20:45,2723.185492,,2733.03,2733.033671,,2737.354408
3/2/2023 21:00,2723.187241,,2733.04,2733.040668,,2737.354408
3/2/2023 21:15,2723.187241,,2733.04,2733.038919,,2737.364905
3/2/2023 21:30,2723.187241,,2733.04,2733.040668,,2737.371312
3/2/2023 21:45,2723.18899,,2733.04,2733.040668,,2737.373062
3/2/2023 22:00,2723.18899,,2733.04,2733.040668,,2737.389976
3/2/2023 22:15,2723.19074,,2733.04,2733.043577,,2737.396974
3/2/2023 22:30,2723.185492,,2733.04,2733.038919,,2737.389976
3/2/2023 22:45,2723.187241,,2733.04,2733.03717,,2737.388227
3/2/2023 23:00,2723.19074,,2733.04,2733.038919,,2737.40689
3/2/2023 23:15,2723.186071,,2733.04,2733.037749,,2737.40747
3/2/2023 23:30,2723.187821,,2733.04,2733.040658,,2737.419716
3/2/2023 23:45,2723.192489,,2733.04,2733.041828,,2737.444208
3/3/2023 0:00,2723.191909,,2733.04,2733.041828,,2737.458203
3/3/2023 0:15,2723.193659,,2733.04,2733.043577,,2737.468119
3/3/2023 0:30,2723.191909,,2733.04,2733.043577,,2737.471618
3/3/2023 0:45,2723.191909,,2733.04,2733.041828,,2737.46637
3/3/2023 1:00,2723.19016,,2733.04,2733.041828,,2737.468119
3/3/2023 1:15,2723.193659,,2733.05,2733.045327,,2737.46637
3/3/2023 1:30,2723.193659,,2733.04,2733.042418,,2737.468119
3/3/2023 1:45,2723.193659,,2733.05,2733.045327,,2737.464621
3/3/2023 2:00,2723.193659,,2733.05,2733.046496,,2737.46754
3/3/2023 2:15,2723.19016,,2733.04,2733.040089,,2737.450625
3/3/2023 2:30,2723.193659,,2733.04,2733.043587,,2737.435461
3/3/2023 2:45,2723.19074,,2733.04,2733.044167,,2737.424384
3/3/2023 3:00,2723.191909,,2733.04,2733.043587,,2737.426714
3/3/2023 3:15,2723.19074,,2733.04,2733.043577,,2737.420886
3/3/2023 3:30,2723.191909,,2733.05,2733.045327,,2737.391725
3/3/2023 3:45,2723.191909,,2733.05,2733.045327,,2737.383558
3/3/2023 4:00,2723.19074,,2733.04,2733.043577,,2737.383558
3/3/2023 4:15,2723.193659,,2733.05,2733.045327,,2737.363155
3/3/2023 4:30,2723.191909,,2733.04,2733.044747,,2737.371322
3/3/2023 4:45,2723.193659,,2733.04,2733.043587,,2737.391725
3/3/2023 5:00,2723.193659,,2733.04,2733.044747,,2737.410389
3/3/2023 5:15,2723.193659,,2733.05,2733.046496,,2737.412139
3/3/2023 5:30,2723.191909,,2733.05,2733.045337,,2737.40864
3/3/2023 5:45,2723.193659,,2733.05,2733.045337,,2737.427303
3/3/2023 6:00,2723.191909,,2733.04,2733.043587,,2737.442458
3/3/2023 6:15,2723.193659,,2733.04,2733.044747,,2737.447127
3/3/2023 6:30,2723.193659,,2733.05,2733.046496,,2737.457623
3/3/2023 6:45,2723.196578,,2733.05,2733.046496,,2737.464041
3/3/2023 7:00,2723.196578,,2733.05,2733.046496,,2737.459372
3/3/2023 7:15,2723.195408,,2733.05,2733.048246,,2737.454124
3/3/2023 7:30,2723.196578,,2733.05,2733.048246,,2737.450625
3/3/2023 7:45,2723.196578,,2733.05,2733.048246,,2737.443628
3/3/2023 8:00,2723.195408,,2733.05,2733.045327,,2737.423795
3/3/2023 8:15,2723.192489,,2733.05,2733.045907,,2737.399303
3/3/2023 8:30,2723.194239,,2733.05,2733.047656,,2737.382389
3/3/2023 8:45,2723.193649,,2733.05,2733.045907,,2737.338074
3/3/2023 9:00,2723.192489,,2733.04,2733.042408,,2737.285592
3/3/2023 9:15,2723.18958,,2733.04,2733.037749,,2737.28968
3/3/2023 9:30,2723.192489,,2733.04,2733.042998,,2737.252363
3/3/2023 9:45,2723.181993,,2733.03,2733.034251,,2737.224952
3/3/2023 10:00,2723.183742,,2733.03,2733.032501,,2737.204539
3/3/2023 10:15,2723.181403,,2733.04,2733.03541,,2737.229031
3/3/2023 10:30,2723.184902,,2733.04,2733.038909,,2737.298417
3/3/2023 10:45,2723.181403,,2733.03,2733.033661,,2737.298417
3/3/2023 11:00,2723.184902,,2733.04,2733.038909,,2737.296668
3/3/2023 11:15,2723.184912,,2733.04,2733.041248,,2737.294339
3/3/2023 11:30,2723.184902,,2733.04,2733.040079,,2737.29142
3/3/2023 11:45,2723.180243,,2733.04,2733.03717,,2737.286761
3/3/2023 12:00,2723.177334,,2733.03,2733.034251,,2737.285012
3/3/2023 12:15,2723.180243,,2733.04,2733.03658,,2737.28967
3/3/2023 12:30,2723.181403,,2733.04,2733.040079,,2737.286172
3/3/2023 12:45,2723.179084,,2733.04,2733.038919,,2737.285012
3/3/2023 13:00,2723.179084,,2733.04,2733.037749,,2737.285012
3/3/2023 13:15,2723.180243,,2733.03,2733.033661,,2737.284422
3/3/2023 13:30,2723.180243,,2733.04,2733.040079,,2737.289091
3/3/2023 13:45,2723.181413,,2733.04,2733.041248,,2737.29085
3/3/2023 14:00,2723.178494,,2733.04,2733.038329,,2737.28968
3/3/2023 14:15,2723.180243,,2733.04,2733.041828,,2737.29143
3/3/2023 14:30,2723.184322,,2733.04,2733.044157,,2737.293759
3/3/2023 14:45,2723.184322,,2733.04,2733.044157,,2737.297258
3/3/2023 15:00,2723.180243,,2733.04,2733.041248,,2737.294349
3/3/2023 15:15,2723.179664,,2733.04,2733.039499,,2737.292599
3/3/2023 15:30,2723.179664,,2733.04,2733.037749,,2737.292599
3/3/2023 15:45,2723.184912,,2733.04,2733.041248,,2737.294349
3/3/2023 16:00,2723.183162,,2733.04,2733.041248,,2737.294349
3/3/2023 16:15,2723.180243,,2733.04,2733.040079,,2737.293179
3/3/2023 16:30,2723.176745,,2733.03,2733.03483,,2737.29143
3/3/2023 16:45,2723.179074,,2733.04,2733.038909,,2737.29201
3/3/2023 17:00,2723.181993,,2733.04,2733.040658,,2737.293759
3/3/2023 17:15,2723.180823,,2733.04,2733.040658,,2737.295508
3/3/2023 17:30,2723.181993,,2733.04,2733.038909,,2737.295508
3/3/2023 17:45,2723.183162,,2733.04,2733.041248,,2737.297848
3/3/2023 18:00,2723.183162,,2733.04,2733.044747,,2737.299597
3/3/2023 18:15,2723.187831,,2733.04,2733.042998,,2737.299597
3/3/2023 18:30,2723.183162,,2733.04,2733.041828,,2737.298427
3/3/2023 18:45,2723.186661,,2733.04,2733.044747,,2737.298427
3/3/2023 19:00,2723.186081,,2733.04,2733.042998,,2737.300757
3/3/2023 19:15,2723.19132,,2733.04,2733.044747,,2737.303086
3/3/2023 19:30,2723.187821,,2733.04,2733.044747,,2737.303086
3/3/2023 19:45,2723.187821,,2733.04,2733.044747,,2737.303086
3/3/2023 20:00,2723.186071,,2733.04,2733.041248,,2737.303086
3/3/2023 20:15,2723.187821,,2733.04,2733.044747,,2737.304835
3/3/2023 20:30,2723.186071,,2733.04,2733.042998,,2737.301336
3/3/2023 20:45,2723.187821,,2733.04,2733.044747,,2737.303086
3/3/2023 21:00,2723.186071,,2733.04,2733.041248,,2737.299587
3/3/2023 21:15,2723.187821,,2733.04,2733.044747,,2737.28968
3/3/2023 21:30,2723.18899,,2733.04,2733.042998,,2737.299587
3/3/2023 21:45,2723.187821,,2733.05,2733.045327,,2737.303666
3/3/2023 22:00,2723.186071,,2733.04,2733.043577,,2737.303666
3/3/2023 22:15,2723.184912,,2733.04,2733.042418,,2737.304255
3/3/2023 22:30,2723.188411,,2733.05,2733.045337,,2737.307754
3/3/2023 22:45,2723.185492,,2733.04,2733.044167,,2737.307754
3/3/2023 23:00,2723.186661,,2733.04,2733.044167,,2737.307754
3/3/2023 23:15,2723.19132,,2733.05,2733.048826,,2737.310663
3/3/2023 23:30,2723.18957,,2733.05,2733.046496,,2737.308914
3/3/2023 23:45,2723.18957,,2733.05,2733.047076,,2737.307164
3/4/2023 0:00,2723.184912,,2733.04,2733.042418,,2737.304255
3/4/2023 0:15,2723.186661,,2733.04,2733.042418,,2737.307754
3/4/2023 0:30,2723.187831,,2733.04,2733.042418,,2737.306005
3/4/2023 0:45,2723.188411,,2733.04,2733.042418,2737.32,2737.306005
3/4/2023 1:00,2723.187821,,2733.04,2733.042418,2737.32,2737.304255
3/4/2023 1:15,2723.19132,,2733.04,2733.044747,2737.32,2737.306585
3/4/2023 1:30,2723.187241,,2733.04,2733.041838,2737.32,2737.298427
3/4/2023 1:45,2723.188401,,2733.04,2733.042998,2737.32,2737.304835
3/4/2023 2:00,2723.191899,,2733.05,2733.046496,2737.33,2737.311833
3/4/2023 2:15,2723.19132,,2733.05,2733.045907,2737.33,2737.317081
3/4/2023 2:30,2723.19016,,2733.05,2733.046496,2737.34,2737.324089
3/4/2023 2:45,2723.19016,,2733.04,2733.044747,2737.34,2737.325838
3/4/2023 3:00,2723.193069,,2733.05,2733.047656,2737.35,2737.332246
3/4/2023 3:15,2723.193069,,2733.05,2733.047656,2737.35,2737.330496
3/4/2023 3:30,2723.193069,,2733.05,2733.047656,2737.35,2737.333995
3/4/2023 3:45,2723.19132,,2733.05,2733.046496,2737.35,2737.333995
3/4/2023 4:00,2723.19015,,2733.05,2733.046496,2737.35,2737.335745
3/4/2023 4:15,2723.193069,,2733.05,2733.047666,2737.35,2737.336914
3/4/2023 4:30,2723.19132,,2733.05,2733.046496,2737.35,2737.332246
3/4/2023 4:45,2723.18957,,2733.05,2733.045907,2737.34,2737.326998
3/4/2023 5:00,2723.193069,,2733.05,2733.047656,2737.35,2737.333995
3/4/2023 5:15,2723.191909,,2733.05,2733.046496,2737.35,2737.334585
3/4/2023 5:30,2723.193069,,2733.05,2733.049405,2737.35,2737.335745
3/4/2023 5:45,2723.19132,,2733.05,2733.049405,2737.34,2737.323499
3/4/2023 6:00,2723.193079,,2733.05,2733.053494,2737.34,2737.31942
3/4/2023 6:15,2723.193079,,2733.06,2733.056413,2737.34,2737.327587
3/4/2023 6:30,2723.193079,,2733.06,2733.061661,2737.35,2737.332836
3/4/2023 6:45,2723.193079,,2733.06,2733.063411,2737.35,2737.334585
3/4/2023 7:00,2723.19133,,2733.06,2733.063411,2737.35,2737.331086
3/4/2023 7:15,2723.193079,,2733.07,2733.06633,2737.35,2737.335745
3/4/2023 7:30,2723.193659,,2733.07,2733.071578,2737.36,2737.339243
3/4/2023 7:45,2723.19016,,2733.07,2733.071578,2737.36,2737.339243
3/4/2023 8:00,2723.19133,,2733.07,2733.071578,2737.35,2737.333995
3/4/2023 8:15,2723.19016,,2733.07,2733.072158,2737.35,2737.328167
3/4/2023 8:30,2723.19016,,2733.07,2733.073907,2737.33,2737.317671
3/4/2023 8:45,2723.18899,,2733.07,2733.072148,2737.33,2737.308334
3/4/2023 9:00,2723.191899,,2733.07,2733.073897,2737.31,2737.296088
3/4/2023 9:15,2723.18899,,2733.07,2733.074487,2737.3,2737.286182
3/4/2023 9:30,2723.18899,,2733.07,2733.073317,2737.3,2737.281513
3/4/2023 9:45,2723.182573,,2733.06,2733.063401,2737.29,2737.270427
3/4/2023 10:00,2723.177914,,2733.06,2733.055243,2737.27,2737.257022
3/4/2023 10:15,2723.184322,,2733.04,2733.040079,2737.28,2737.266928
3/4/2023 10:30,2723.184322,,2733.04,2733.038329,2737.31,2737.297258
3/4/2023 10:45,2723.181413,,2733.04,2733.03542,2737.31,2737.296098
3/4/2023 11:00,2723.184322,,2733.04,2733.038329,2737.31,2737.293759
3/4/2023 11:15,2723.182573,,2733.04,2733.038329,2737.31,2737.29201
3/4/2023 11:30,2723.179664,,2733.04,2733.03542,2737.3,2737.285602
3/4/2023 11:45,2723.177914,,2733.04,2733.03542,2737.3,2737.285602
3/4/2023 12:00,2723.177914,,2733.03,2733.033671,2737.3,2737.287351
3/4/2023 12:15,2723.178494,,2733.04,2733.03717,2737.31,2737.289101
3/4/2023 12:30,2723.180243,,2733.04,2733.03542,2737.3,2737.285602
3/4/2023 12:45,2723.174995,,2733.03,2733.031921,2737.3,2737.283852
3/4/2023 13:00,2723.178494,,2733.03,2733.031921,2737.3,2737.283852
3/4/2023 13:15,2723.176745,,2733.03,2733.030172,2737.3,2737.282103
3/4/2023 13:30,2723.182573,,2733.03,2733.03483,2737.31,2737.29201
3/4/2023 13:45,2723.181403,,2733.03,2733.03483,2737.31,2737.29201
3/4/2023 14:00,2723.181993,,2733.04,2733.03542,2737.31,2737.294349
3/4/2023 14:15,2723.179654,,2733.03,2733.03483,2737.31,2737.293759
3/4/2023 14:30,2723.181403,,2733.03,2733.03483,2737.31,2737.29201
3/4/2023 14:45,2723.181413,,2733.04,2733.03658,2737.31,2737.293179
3/4/2023 15:00,2723.180823,,2733.04,2733.036,2737.31,2737.293179
3/4/2023 15:15,2723.178494,,2733.03,2733.033661,2737.31,2737.29201
3/4/2023 15:30,2723.180823,,2733.03,2733.03483,2737.31,2737.29201
3/4/2023 15:45,2723.180823,,2733.03,2733.031332,2737.31,2737.294929
3/4/2023 16:00,2723.181413,,2733.03,2733.033081,2737.31,2737.293179
3/4/2023 16:15,2723.179664,,2733.03,2733.033081,2737.31,2737.294929
3/4/2023 16:30,2723.179664,,2733.03,2733.031332,2737.31,2737.293759
3/4/2023 16:45,2723.182583,,2733.03,2733.032501,2737.31,2737.294929
3/4/2023 17:00,2723.181413,,2733.03,2733.029582,2737.31,2737.293759
3/4/2023 17:15,2723.181413,,2733.03,2733.029582,2737.31,2737.295508
3/4/2023 17:30,2723.179664,,2733.03,2733.029582,2737.31,2737.294929
3/4/2023 17:45,2723.184332,,2733.03,2733.034251,2737.31,2737.297848
