Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp C,Vertical Position m,Battery V,Cable Pwr V
3/13/2022,1:55:00,0,0.071,-0.82,-0.31,0,71.5,93.5,10.46,0.101,0,0,0,6.05,0,1.201,7.18,-31.2,-0.018,0.073,6.02,0
3/13/2022,2:00:00,0,0.087,-0.81,-0.31,0,71.4,93.4,10.44,0.124,0,0,0,5.81,0,1.208,7.17,-30.9,0.014,0.088,6.03,0
3/13/2022,2:05:00,0,0.105,-0.79,-0.3,0,71.4,93.4,10.44,0.149,0,0,0,5.09,0,1.211,7.18,-31.1,0.016,0.106,6.02,0
3/13/2022,2:10:00,0,0.124,-0.79,-0.3,0,71.5,93.4,10.44,0.176,0,0,0,0.56,0,1.204,7.17,-30.9,0.015,0.125,6.02,0
3/13/2022,2:15:00,0,0.144,-0.78,-0.3,0,71.4,93.4,10.44,0.204,0,0,0,0.17,0,1.215,7.18,-31.2,0.024,0.145,6.03,0
3/13/2022,2:20:00,0,0.166,-0.78,-0.3,0,71.4,93.4,10.43,0.236,0,0,0,7.41,0,1.205,7.18,-31.3,0.024,0.167,6.02,0
3/13/2022,2:25:00,0,0.19,-0.77,-0.3,0,71.4,93.4,10.43,0.27,0,0,0,3.32,0,1.208,7.18,-31.3,0.024,0.191,6.02,0
3/13/2022,2:30:00,0,0.217,-0.74,-0.28,0,71.4,93.3,10.43,0.307,0,0,0,5.83,0,1.208,7.18,-31.4,0.024,0.217,6.02,0
3/13/2022,2:35:00,0,0.243,-0.72,-0.27,0,71.4,93.4,10.44,0.344,0,0,0,40.84,0,1.206,7.18,-31.4,0.024,0.244,6.02,0
3/13/2022,2:40:00,0,0.271,-0.64,-0.24,0,71.4,93.4,10.44,0.384,0,0,0,6.76,0,1.218,7.18,-31.4,0.023,0.272,6.03,0
3/13/2022,2:45:00,0,0.303,-0.44,-0.17,0,71.4,93.4,10.43,0.429,0,0,0,11.69,0,1.213,7.18,-31.5,0.023,0.304,6.02,0
3/13/2022,2:50:00,0,0.335,-0.35,-0.13,0,71.4,93.4,10.44,0.475,0,0,0,7.95,0,1.211,7.19,-31.5,0.022,0.335,6.02,0
3/13/2022,2:55:00,0,0.369,-0.16,-0.06,0,71.4,93.3,10.43,0.524,0,0,0,5.28,0,1.208,7.18,-31.3,0.022,0.37,6.02,0
3/13/2022,3:00:00,0,0.404,0.17,0.07,0,71.3,93.3,10.42,0.572,0,0,0,2.32,0,1.204,7.18,-31.2,0.021,0.402,6.02,0
3/13/2022,3:05:00,0,0.438,1.09,0.42,0,71.4,93.3,10.43,0.621,0,0,0,1.6,0,1.209,7.18,-31.4,0.021,0.439,6.02,0
3/13/2022,3:10:00,0,0.475,2.29,0.88,0,71.3,93.3,10.42,0.674,0,0,0,1.42,0,1.215,7.18,-31.4,0.021,0.476,6.02,0
3/13/2022,3:15:00,0,0.515,4.8,1.84,0,71.3,93.2,10.42,0.73,0,0,0,1.26,0,1.22,7.19,-31.6,0.021,0.515,6.02,0
3/13/2022,3:20:00,0,0.557,7.34,2.82,0.1,71.3,93.3,10.42,0.79,0,0.1,0,1.14,0,1.21,7.19,-31.8,0.021,0.558,6.03,0
3/13/2022,3:25:00,0,0.594,9.33,3.58,0.1,71.3,93.2,10.42,0.843,0,0.1,0,0.91,0,1.203,7.2,-32.1,0.021,0.592,6.02,0
3/13/2022,3:30:00,0,0.647,11.47,4.4,0.1,71.3,93.3,10.43,0.918,0,0.1,0,1,0,1.211,7.2,-32.2,0.021,0.649,6.02,0
3/13/2022,3:35:00,0,0.774,12.72,4.88,0.1,71.3,93.2,10.42,1.098,0,0.1,0,0.86,0,1.213,7.2,-32.1,0.021,0.773,6.01,0
3/13/2022,3:40:00,0,0.906,13.36,5.13,0.1,71.3,93.2,10.42,1.285,0,0.1,0,0.78,0,1.205,7.2,-32.2,0.021,0.907,6.02,0
3/13/2022,3:45:00,0,1.031,14.45,5.55,0.1,71.3,93.2,10.42,1.463,0,0.1,0,0.76,0,1.213,7.2,-32.5,0.021,1.029,6.02,0
3/13/2022,3:50:00,0.2,1.16,14.92,5.73,0.4,71.3,93.2,10.41,1.645,0,0.4,0,0.84,0,1.201,7.19,-31.9,0.021,1.162,6.02,0
3/13/2022,3:55:00,0.2,1.292,15.19,5.83,0.4,71.3,93.2,10.41,1.833,0,0.4,0,1.6,0,1.203,7.19,-32,0.026,1.29,6.02,0
3/13/2022,4:00:00,0.2,1.433,16.09,6.18,0.4,71.2,93.1,10.41,2.032,0,0.4,0,0.88,0,1.213,7.19,-32,0.026,1.435,6.01,0
3/13/2022,4:05:00,0.2,1.554,15.9,6.1,0.4,71.2,93.1,10.41,2.205,0,0.4,0,0.94,0,1.206,7.2,-32.1,0.026,1.552,6.01,0
3/13/2022,4:10:00,0.2,1.706,16.39,6.29,0.4,71.2,93.1,10.41,2.419,0,0.4,0,1.07,0,1.219,7.19,-32.1,0.026,1.703,6.02,0
3/13/2022,4:15:00,0.2,1.849,17.06,6.55,0.4,71.2,93.1,10.41,2.622,0,0.4,0,1.09,0,1.211,7.2,-32.3,0.025,1.847,6.01,0
3/13/2022,4:20:00,0.2,2.007,17.2,6.6,0.3,71.2,93.1,10.4,2.847,0,0.3,0,0.86,0,1.219,7.2,-32.4,0.026,2.005,6.02,0
3/13/2022,4:25:00,0.2,2.172,17.5,6.72,0.3,71.2,93.1,10.4,3.08,0,0.3,0,1.27,0,1.208,7.2,-32.3,0.025,2.173,6.01,0
3/13/2022,4:30:00,0.2,2.325,17.61,6.76,0.3,71.2,93.1,10.4,3.298,0,0.3,0,0.65,0,1.212,7.2,-32.4,0.026,2.326,6.01,0
3/13/2022,4:35:00,0.2,2.501,17.61,6.76,0.3,71.2,93.1,10.4,3.547,0,0.3,0,0.65,0,1.214,7.2,-32.5,0.026,2.498,6.02,0
3/13/2022,4:40:00,0.2,2.678,17.03,6.54,0.3,71.2,93.1,10.4,3.798,0,0.3,0,0.74,0,1.204,7.2,-32.2,0.026,2.68,6.01,0
3/13/2022,4:45:00,0.2,2.868,16.95,6.51,0.3,71.2,93.1,10.4,4.068,0,0.3,0,0.66,0,1.216,7.2,-32.1,0.026,2.865,6.01,0
3/13/2022,4:50:00,0.2,3.056,16.78,6.44,0.3,71.2,93.1,10.4,4.335,0,0.3,0,0.96,0,1.204,7.2,-32.3,0.026,3.05,6,0
3/13/2022,4:55:00,0.2,3.279,16.9,6.49,0.3,71.2,93.1,10.4,4.65,0,0.3,0,0.78,0,1.208,7.2,-32.1,0.026,3.273,6.01,0
3/13/2022,5:00:00,0.2,3.501,16.94,6.5,0.3,71.2,93.1,10.4,4.966,0,0.3,0,0.61,0,1.212,7.2,-32.2,0.026,3.5,6.01,0
3/13/2022,5:05:00,0.1,3.709,17.1,6.56,0.3,71.2,93.1,10.4,5.26,0,0.3,0,0.71,0,1.202,7.2,-32.2,0.026,3.711,6.01,0
3/13/2022,5:10:00,0.2,5.62,16.98,6.52,0.3,71.2,93.1,10.4,7.971,0,0.3,0,0.64,0,1.203,7.19,-32.1,0.025,5.645,6.01,0
3/13/2022,5:15:00,0.2,8.393,17.08,6.56,0.3,71.2,93,10.4,11.904,0,0.3,0,0.68,0,1.203,7.2,-32.2,0.025,8.441,6,0
3/13/2022,5:20:00,0.1,15.27,17.19,6.6,0.3,71.1,93,10.39,21.66,0,0.3,0,0.83,0,1.208,7.2,-32.2,0.025,15.456,6.01,0
3/13/2022,5:25:00,0.1,26.049,17.23,6.61,0.3,71.1,93,10.39,36.95,0,0.3,0,0.71,0,1.208,7.2,-32.3,0.025,26.245,6.02,0
3/13/2022,5:30:00,0.1,30.802,17.72,6.8,0.3,71.1,93,10.4,43.692,0,0.3,0,0.75,0,1.22,7.2,-32.2,0.024,30.863,6,0
3/13/2022,5:35:00,0.1,32.334,17.8,6.83,0.3,71.1,93,10.39,45.865,0,0.3,0,0.78,0,1.219,7.2,-32.3,0.024,32.355,6.01,0
3/13/2022,5:40:00,0.1,31.526,17.78,6.82,0.2,71.1,93,10.39,44.718,0,0.2,0,0.72,0,1.219,7.19,-32.1,0.023,31.522,6,0
3/13/2022,5:45:00,0.1,31.079,18.01,6.91,0.2,71.1,92.9,10.39,44.084,0,0.2,0,0.75,0,1.207,7.19,-32,0.023,31.113,6,0
3/13/2022,5:50:00,0.1,31.937,17.99,6.91,0.2,71.1,93,10.4,45.302,0,0.2,0,0.78,0,1.219,7.2,-32.1,0.021,31.967,6.01,0
3/13/2022,5:55:00,0.1,28.254,17.98,6.9,0.2,71.1,93,10.4,40.077,0,0.2,0,0.79,0,1.219,7.19,-32,0.019,27.8,6,0
3/13/2022,6:00:00,0.1,23.628,17.94,6.88,0.2,71.1,93,10.4,33.515,0,0.2,0,0.75,0,1.219,7.2,-32.2,0.014,23.662,6.01,0
3/13/2022,6:05:00,0.1,24.598,17.93,6.88,0.2,71.1,93,10.4,34.891,0,0.2,0,0.78,0,1.22,7.2,-32.4,0.007,24.606,6,0
3/13/2022,6:10:00,0.1,23.252,17.92,6.88,0.2,71.2,93,10.41,32.981,0,0.1,0,0.7,0,1.22,7.2,-32.4,-0.009,23.268,6,0
3/13/2022,6:15:00,0.1,22.668,17.8,6.83,0.1,71.2,93,10.41,32.153,0,0.1,0,0.78,0,1.207,7.2,-32.4,-0.021,22.675,6.01,0
3/13/2022,6:20:00,0.1,22,17.38,6.67,0.1,71.1,93,10.41,31.206,0,0.1,0,1.33,0,1.208,7.2,-32.3,-0.028,21.996,6,0
3/13/2022,6:25:00,0.1,20.822,17.21,6.6,0.1,71.2,93,10.41,29.534,0,0.1,0,1.03,0,1.207,7.2,-32.4,-0.031,20.817,6.01,0
3/13/2022,6:30:00,0.1,19.792,17,6.52,0.1,71.2,93,10.41,28.074,0,0.1,0,1,0,1.207,7.2,-32.4,-0.032,19.785,6,0
3/13/2022,6:35:00,0.1,18.982,16.85,6.47,0.1,71.2,93.1,10.42,26.924,0,0.1,0,1.29,0,1.209,7.2,-32.4,-0.044,18.987,5.99,0
3/13/2022,6:40:00,0.1,17.678,16.61,6.38,0.1,71.2,93.1,10.43,25.074,0,0.1,0,1.04,0,1.21,7.2,-32.4,-0.041,17.663,6,0
3/13/2022,6:45:00,0,15.406,16.48,6.32,0.1,71.2,93.1,10.42,21.852,0,0.1,0,0.88,0,1.21,7.2,-32.4,-0.039,15.387,5.99,0
3/13/2022,6:50:00,0,14.43,16.34,6.27,0.1,71.3,93.2,10.43,20.468,0,0.1,0,1.02,0,1.21,7.2,-32.3,-0.05,14.423,5.99,0
3/13/2022,6:55:00,0,13.803,16.23,6.23,0.1,71.3,93.2,10.43,19.578,0,0.1,0,1.05,0,1.21,7.2,-32.4,-0.048,13.796,5.99,0
3/13/2022,7:00:00,0,13.174,16.11,6.18,0.1,71.2,93.1,10.43,18.685,0,0.1,0,1.2,0,1.21,7.2,-32.4,-0.046,13.179,5.99,0
3/13/2022,7:05:00,0,12.338,15.96,6.13,0.1,71.3,93.2,10.44,17.5,0,0.1,0,1.07,0,1.211,7.2,-32.2,-0.048,12.343,6,0
3/13/2022,7:10:00,0,11.294,15.68,6.02,0.1,71.3,93.3,10.44,16.02,0,0.1,0,1.64,0,1.21,7.2,-32.3,-0.047,11.287,5.99,0
3/13/2022,7:15:00,0,10.175,15.5,5.95,0.1,71.3,93.3,10.45,14.432,0,0.1,0,1.68,0,1.21,7.2,-32.2,-0.051,10.184,5.99,0
3/13/2022,7:20:00,0,9.669,16.08,6.17,0.1,71.3,93.2,10.43,13.714,0,0.1,0,1.53,0,1.212,7.2,-32.3,-0.024,9.674,5.98,0
3/13/2022,7:25:00,0,8.526,16.48,6.32,0.1,71.3,93.2,10.42,12.094,0,0.1,0,1.08,0,1.211,7.2,-32.1,-0.006,8.534,5.99,0
3/13/2022,7:30:00,0,7.005,16.83,6.46,0.1,71.3,93.2,10.43,9.935,0,0.1,0,0.99,0,1.211,7.19,-32,-0.005,6.984,5.99,0
3/13/2022,7:35:00,0,6.393,16.8,6.45,0.1,71.3,93.2,10.42,9.067,0,0.1,0,1.31,0,1.212,7.2,-32.2,0.004,6.396,5.99,0
3/13/2022,7:40:00,0,6.357,16.13,6.19,0.1,71.3,93.3,10.43,9.016,0,0.1,0,1.15,0,1.211,7.2,-32.2,0.005,6.364,5.99,0
3/13/2022,7:45:00,0,6.189,15.54,5.96,0.1,71.3,93.2,10.42,8.778,0,0.1,0,1.07,0,1.211,7.2,-32.2,0.008,6.195,5.98,0
3/13/2022,7:50:00,0.1,6.056,15.25,5.85,0.1,71.3,93.2,10.42,8.589,0,0.1,0,1.1,0,1.212,7.2,-32.5,0.011,6.054,5.98,0
3/13/2022,7:55:00,0.1,12.073,14.95,5.74,0.1,71.4,93.3,10.43,17.124,0,0.1,0,1.11,0,1.21,7.2,-32.3,0.018,12.023,5.99,0
3/13/2022,8:00:00,0.1,9.166,14.6,5.6,0.1,71.3,93.3,10.42,13.001,0,0.1,0,1.14,0,1.212,7.2,-32.2,0.017,9.115,5.98,0
3/13/2022,8:05:00,0.1,2.273,14.56,5.59,0.1,71.3,93.3,10.42,3.224,0,0.1,0,1.2,0,1.21,7.2,-32.2,0.024,2.279,5.98,0
3/13/2022,8:10:00,0.1,2.188,14.51,5.57,0.1,71.4,93.4,10.43,3.104,0,0.1,0,1.18,0,1.21,7.2,-32.2,0.023,2.186,5.98,0
3/13/2022,8:15:00,0.1,2.059,14.45,5.55,0.1,71.4,93.4,10.43,2.92,0,0.1,0,1.26,0,1.211,7.2,-32.5,0.029,2.052,5.98,0
3/13/2022,8:20:00,0.1,1.979,14.37,5.51,0.1,71.4,93.4,10.44,2.807,0,0.1,0,1.42,0,1.21,7.21,-32.9,0.03,1.968,5.99,0
3/13/2022,8:25:00,0.1,1.965,14.17,5.44,0.1,71.5,93.5,10.44,2.787,0,0.1,0,1.69,0,1.209,7.22,-33.3,0.03,1.959,5.98,0
3/13/2022,8:30:00,0.1,1.868,14,5.37,0.1,71.5,93.4,10.44,2.649,0,0.1,0,2.14,0,1.21,7.22,-33.6,0.03,1.866,5.99,0
3/13/2022,8:35:00,0.1,1.804,14.22,5.46,0.1,71.6,93.6,10.46,2.559,0,0.1,0,2.57,0,1.21,7.22,-33.2,0.031,1.804,5.98,0
3/13/2022,8:40:00,0.1,1.746,14.11,5.42,0.1,71.6,93.6,10.46,2.477,0,0.1,0,2.2,0,1.21,7.22,-33.4,0.032,1.745,5.98,0
3/13/2022,8:45:00,0.1,1.354,14.05,5.39,0.1,71.6,93.5,10.45,1.921,0,0.1,0,1.92,0,1.21,7.22,-33.2,0.032,1.346,5.99,0
3/13/2022,8:50:00,0.1,1.157,13.93,5.35,0.1,71.6,93.6,10.46,1.642,0,0.1,0,2.1,0,1.21,7.22,-33.4,0.032,1.154,5.98,0
3/13/2022,8:55:00,0.1,1.051,13.76,5.28,0.1,71.6,93.6,10.46,1.491,0,0.1,0,2.28,0,1.21,7.21,-33.2,0.033,1.049,5.99,0
3/13/2022,9:00:00,0.1,0.954,13.83,5.31,0.1,71.5,93.5,10.44,1.353,0,0.1,0,1.94,0,1.209,7.22,-33.5,0.033,0.954,5.99,0
3/13/2022,9:05:00,0.1,0.892,14.35,5.51,0.1,71.5,93.4,10.44,1.265,0,0.1,0,2.13,0,1.209,7.21,-33.1,0.034,0.893,5.99,0
3/13/2022,9:10:00,0.1,0.825,16.07,6.17,0.2,71.4,93.3,10.43,1.17,0,0.2,0,1.78,0,1.219,7.2,-32.5,0.036,0.823,5.98,0
3/13/2022,9:15:00,0.1,0.72,14.99,5.75,0.2,71.4,93.3,10.42,1.021,0,0.2,0,1.53,0,1.219,7.18,-31.5,0.039,0.72,5.99,0
3/13/2022,9:20:00,0.2,0.63,15.15,5.82,0.4,71,92.8,10.37,0.894,0,0.4,0,1.32,0,1.219,7.18,-31.1,0.045,0.631,5.99,0
3/13/2022,9:25:00,0.3,0.598,13.37,5.13,0.6,71,92.8,10.36,0.848,0,0.6,0,1.59,0,1.219,7.18,-31,0.065,0.598,5.99,0
3/13/2022,9:30:00,1,0.538,2.13,0.82,1.9,71.1,93,10.36,0.763,0,1.9,1,1.83,0,1.216,7.18,-31.5,0.118,0.538,5.98,0
3/13/2022,9:35:00,0,0.401,1.46,0.56,0,70.7,92.5,10.17,0.568,0,0,0,2.23,0,1.209,7.19,-31.9,0.623,0.399,5.99,0
3/13/2022,9:40:00,0,0.266,-0.36,-0.14,0,69.7,91.2,9.93,0.378,0,0,0,1.95,0,1.215,7.19,-32.1,0.937,0.265,5.98,0
3/13/2022,9:45:00,0,0.145,-0.71,-0.27,0,70.1,91.6,9.96,0.205,0,0,0,0.19,0,1.206,7.2,-32.3,1.015,0.143,5.99,0
3/13/2022,9:50:00,0,0.017,-0.72,-0.28,0,70.5,92.2,9.99,0.024,0,0,0,1.06,0,1.214,7.2,-32.6,1.137,0.017,5.99,0
3/13/2022,9:55:00,0,0.002,-0.77,-0.3,0,70.4,92,9.9,0.002,0,0,0,2.86,0,1.205,7.21,-32.7,1.391,0.003,5.99,0
3/13/2022,10:00:00,0,0.002,-0.78,-0.3,0,70.1,91.7,9.79,0.003,0,0,0,5.57,0,1.21,7.21,-33,1.654,0.003,5.99,0
3/13/2022,10:05:00,0,0.001,-0.82,-0.31,0,70,91.6,9.75,0.002,0,0,0,5.24,0,1.209,7.21,-32.9,1.788,0.002,5.99,0
3/13/2022,10:10:00,0,0,-0.8,-0.31,0,70,91.6,9.74,0,0,0,0,6.06,0,1.203,7.2,-32.6,1.79,0.001,5.99,0
3/13/2022,10:15:00,0,0,-0.85,-0.33,0,70,91.6,9.7,0,0,0,0,5.45,0,1.209,7.2,-32.5,1.96,0,6,0
3/13/2022,10:20:00,0,-0.003,-0.84,-0.32,0,69.5,90.9,9.58,-0.004,0,0,0,5.34,0,1.204,7.21,-32.8,2.117,-0.002,5.99,0
3/13/2022,10:25:00,0,-0.004,-0.94,-0.36,0,69.7,91.1,9.59,-0.005,0,0,0,6.48,0,1.213,7.2,-32.7,2.17,-0.003,6,0
3/13/2022,10:30:00,0,-0.004,-0.96,-0.37,0,69.7,91.1,9.56,-0.006,0,0,0,4.15,0,1.211,7.21,-32.8,2.303,-0.004,5.99,0
3/13/2022,10:35:00,0,-0.005,-1,-0.39,0,69.5,90.9,9.46,-0.007,0,0,0,5.87,0,1.209,7.2,-32.7,2.61,-0.004,6,0
3/13/2022,10:40:00,0,-0.005,-0.95,-0.36,0,69.7,91.1,9.47,-0.008,0,0,0,5.33,0,1.207,7.21,-33.2,2.661,-0.005,6,0
3/13/2022,10:45:00,0,-0.006,-1.01,-0.39,0,69.6,91,9.43,-0.008,0,0,0,5.4,0,1.206,7.21,-33.2,2.796,-0.005,5.99,0
3/13/2022,10:50:00,0,-0.007,-1.02,-0.39,0,69.7,91.1,9.34,-0.01,0,0,0,5.88,0,1.204,7.22,-33.6,3.149,-0.007,6,0
3/13/2022,10:55:00,0,-0.007,-1.01,-0.39,0.1,69.8,91.2,9.33,-0.01,0,0.1,0,5.36,0,1.209,7.22,-33.4,3.277,-0.007,5.99,0
3/13/2022,11:00:00,0,-0.009,-1.06,-0.41,0,69.7,91.2,9.25,-0.012,0,0,0,5.57,0,1.206,7.22,-33.6,3.554,-0.01,6,0
3/13/2022,11:15:00,0,-0.011,-0.99,-0.38,0,70.1,91.6,9.28,-0.016,0,0,0,5.37,0,1.208,7.22,-33.8,3.621,-0.012,6,0
3/13/2022,11:30:00,0,-0.012,-1,-0.38,0.1,70.5,92.1,9.38,-0.017,0,0.1,0,5.16,0,1.206,7.22,-33.7,3.445,-0.013,6,0
3/13/2022,11:45:00,0,-0.015,-0.96,-0.37,0,70.4,92,9.32,-0.021,0,0,0,5.29,0,1.212,7.22,-33.9,3.648,-0.017,6,0
3/13/2022,12:00:00,0,-0.018,-1.03,-0.39,0,70.7,92.4,9.32,-0.025,0,0,0,5.35,0,1.204,7.23,-34.1,3.775,-0.017,6,0
3/13/2022,12:15:00,0,-0.021,-1.01,-0.39,0,70.7,92.5,9.29,-0.03,0,0,0,4.93,0,1.217,7.23,-34.1,3.94,-0.021,5.99,0
3/13/2022,12:30:00,0,-0.022,-1.01,-0.39,0,70.7,92.4,9.22,-0.032,0,0,0,4.59,0,1.205,7.23,-34.2,4.18,-0.023,6,0
3/13/2022,12:45:00,0,-0.026,-1.06,-0.41,0,70.8,92.5,9.17,-0.037,0,0,0,4.98,0,1.211,7.24,-34.7,4.431,-0.028,6,0
3/13/2022,13:00:00,0,-0.027,-1.13,-0.43,0,68.7,89.8,8.38,-0.038,0,0,0,4.95,0,1.208,7.23,-34.6,6.841,-0.027,6,0
3/13/2022,13:15:00,0,-0.03,-1.04,-0.4,0,70.3,91.9,8.97,-0.042,0,0,0,4.54,0,1.207,7.24,-34.7,5.063,-0.029,5.99,0
3/13/2022,13:30:00,0,-0.032,-1.06,-0.41,0,70.5,92.1,8.99,-0.045,0,0,0,4.27,0,1.21,7.24,-34.8,5.055,-0.031,6,0
3/13/2022,13:45:00,0,-0.033,-1.09,-0.42,0,70.6,92.3,8.99,-0.047,0,0,0,4.4,0,1.205,7.25,-35.6,5.105,-0.033,5.99,0
3/13/2022,14:00:00,0,-0.036,-1.02,-0.39,0,70.5,92.2,8.93,-0.051,0,0,0,3.99,0,1.219,7.25,-35.4,5.342,-0.036,5.99,0
3/13/2022,14:15:00,0,-0.037,-1.07,-0.41,0,70.5,92.2,8.91,-0.052,0,0,0,2.62,0,1.203,7.25,-35.3,5.409,-0.037,6,0
3/13/2022,14:30:00,0,-0.039,-1.06,-0.41,0,70.3,91.9,8.85,-0.055,0,0,0,2.2,0,1.213,7.26,-35.8,5.584,-0.038,5.99,0
3/13/2022,14:45:00,0,-0.038,-1.03,-0.39,0,70.2,91.8,8.86,-0.054,0,0,0,0.39,0,1.203,7.26,-35.8,5.457,-0.038,5.99,0
3/13/2022,15:00:00,0,-0.039,-1.06,-0.41,0,70.4,92.1,8.88,-0.056,0,0,0,0.45,0,1.209,7.27,-36.4,5.491,-0.039,6,0
3/13/2022,15:15:00,0,-0.042,-1.02,-0.39,0,70.6,92.3,8.95,-0.06,0,0,0,0.19,0,1.212,7.26,-36,5.3,-0.041,5.99,0
3/13/2022,15:30:00,0,-0.041,-0.45,-0.17,0,69.5,90.9,8.99,-0.059,0,0,0,2.69,0,1.207,7.27,-36.5,4.517,-0.044,5.99,0
3/13/2022,15:45:00,0,-0.043,-0.49,-0.19,0,70.6,92.3,9.07,-0.061,0,0,0,1.54,0,1.22,7.26,-35.7,4.76,-0.042,5.99,0
3/13/2022,16:00:00,0,-0.045,-0.74,-0.29,0,70.7,92.4,9.1,-0.064,0,0,0,1.21,0,1.202,7.25,-35.4,4.696,-0.044,5.99,0
3/13/2022,16:15:00,0,-0.043,-0.5,-0.19,0,70.7,92.5,9.19,-0.062,0,0,0,1.7,0,1.211,7.25,-35.4,4.36,-0.043,5.98,0
3/13/2022,16:30:00,0,-0.043,-0.52,-0.2,0,70.8,92.6,9.26,-0.061,0,0,0,1.92,0,1.204,7.25,-35.5,4.085,-0.043,5.98,0
3/13/2022,16:45:00,0,-0.042,-0.62,-0.24,0,70.7,92.4,9.26,-0.06,0,0,0,1.08,0,1.207,7.25,-35.4,4.035,-0.042,5.98,0
3/13/2022,17:00:00,0,-0.041,-0.54,-0.21,0,70.8,92.5,9.32,-0.058,0,0,0,1.65,0,1.205,7.25,-35.1,3.838,-0.041,5.97,0
3/13/2022,17:15:00,0,-0.041,-0.83,-0.32,0,70.9,92.7,9.37,-0.059,0,0,0,0.51,0,1.212,7.25,-35.5,3.686,-0.041,5.97,0
3/13/2022,17:30:00,0,-0.038,-0.69,-0.26,0,70.9,92.7,9.41,-0.053,0,0,0,1.1,0,1.205,7.25,-35.6,3.517,-0.037,5.98,0
