Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp C,Vertical Position m,Battery V,Cable Pwr V
3/13/2022,5:30:00,1.7,0.004,-1.22,-0.32,3.2,72.2,94.4,10.56,0.006,0,3.2,2,2.25,0,1.202,7.37,-39.4,-0.011,0.004,5.1,0
3/13/2022,5:35:00,1.7,0.003,-1.2,-0.31,3.2,72.2,94.4,10.56,0.004,0,3.2,2,2.21,0,1.202,7.37,-39.3,-0.011,0.003,5.09,0
3/13/2022,5:40:00,1.7,0.004,-1.2,-0.31,3.2,72.2,94.3,10.55,0.005,0,3.2,2,2.13,0,1.202,7.37,-39.3,-0.011,0.004,5.09,0
3/13/2022,5:45:00,1.7,0.004,-1.22,-0.32,3.2,72.2,94.4,10.56,0.005,0,3.2,2,1.99,0,1.202,7.37,-39.3,-0.011,0.004,5.07,0
3/13/2022,5:50:00,1.7,0.003,-1.2,-0.31,3.2,72.2,94.4,10.56,0.005,0,3.2,2,1.91,0,1.202,7.37,-39.2,-0.008,0.004,5.08,0
3/13/2022,5:55:00,1.7,0.003,-1.21,-0.31,3.2,72.2,94.4,10.55,0.004,0,3.2,2,1.84,0,1.202,7.37,-39.2,-0.006,0.003,5.07,0
3/13/2022,6:00:00,1.7,0.003,-1.19,-0.31,3.2,72.2,94.4,10.56,0.004,0,3.2,2,1.77,0,1.202,7.37,-39.2,-0.006,0.003,5.05,0
3/13/2022,6:05:00,1.7,0.003,-1.21,-0.31,3.2,72.2,94.4,10.55,0.004,0,3.2,2,1.71,0,1.202,7.37,-39.2,-0.005,0.003,5.05,0
3/13/2022,6:10:00,1.7,0.003,-1.19,-0.31,3.3,72.2,94.4,10.55,0.004,0,3.3,2,1.67,0,1.202,7.37,-39.2,-0.005,0.003,5.05,0
3/13/2022,6:15:00,1.8,0.002,-1.21,-0.31,3.4,72.2,94.4,10.55,0.003,0,3.4,2,1.65,0,1.202,7.37,-39.2,-0.006,0.003,5.04,0
3/13/2022,6:20:00,1.9,0.002,-1.22,-0.32,3.7,72.2,94.4,10.55,0.003,0,3.7,2,1.6,0,1.202,7.37,-39.2,-0.006,0.002,5.03,0
3/13/2022,6:25:00,2,0.001,-1.21,-0.31,3.9,72.2,94.4,10.55,0.002,0,3.9,3,1.56,0,1.202,7.37,-39.2,-0.005,0.002,5.04,0
3/13/2022,6:30:00,2,0.001,-1.22,-0.32,3.9,72.2,94.4,10.56,0.002,0,3.9,3,1.54,0,1.202,7.37,-39.3,-0.006,0.001,5.03,0
3/13/2022,6:35:00,2,0.001,-1.22,-0.32,3.8,72.2,94.4,10.56,0.001,0,3.8,2,1.53,0,1.202,7.37,-39.3,-0.005,0.001,5.01,0
3/13/2022,6:40:00,2,0,-1.24,-0.32,3.8,72.2,94.4,10.55,0.001,0,3.8,2,1.55,0,1.202,7.37,-39.4,-0.005,0.001,5.02,0
3/13/2022,6:45:00,1.9,0.001,-1.24,-0.32,3.7,72.2,94.4,10.56,0.001,0,3.7,2,1.57,0,1.202,7.37,-39.4,-0.005,0.001,5.01,0
3/13/2022,6:50:00,1.9,0,-1.24,-0.32,3.7,72.2,94.4,10.56,0,0,3.7,2,1.58,0,1.202,7.37,-39.4,-0.004,0,5,0
3/13/2022,6:55:00,1.9,0,-1.22,-0.32,3.6,72.2,94.4,10.56,0,0,3.6,2,1.61,0,1.202,7.37,-39.5,-0.004,0,4.99,0
3/13/2022,7:00:00,1.9,0,-1.23,-0.32,3.6,72.2,94.4,10.56,-0.001,0,3.6,2,1.61,0,1.202,7.37,-39.5,-0.002,0,4.99,0
3/13/2022,7:05:00,1.8,0,-1.21,-0.31,3.5,72.2,94.4,10.56,-0.001,0,3.5,2,1.64,0,1.202,7.37,-39.5,-0.002,0,5,0
3/13/2022,7:10:00,1.8,0,-1.22,-0.32,3.5,72.2,94.4,10.56,0,0,3.4,2,1.62,0,1.202,7.37,-39.5,-0.002,0,4.97,0
3/13/2022,7:15:00,1.8,0,-1.23,-0.32,3.4,72.2,94.5,10.56,0,0,3.4,2,1.63,0,1.202,7.37,-39.5,-0.002,0,4.99,0
3/13/2022,7:20:00,1.7,0,-1.23,-0.32,3.3,72.3,94.5,10.57,-0.001,0,3.3,2,1.66,0,1.202,7.37,-39.5,0.001,0,4.97,0
3/13/2022,7:25:00,1.7,0,-1.23,-0.32,3.3,72.3,94.5,10.57,0,0,3.3,2,1.67,0,1.202,7.37,-39.6,0.003,0,4.97,0
3/13/2022,7:30:00,1.7,-0.001,-1.23,-0.32,3.3,72.3,94.6,10.58,-0.001,0,3.3,2,1.59,0,1.202,7.37,-39.7,0.007,0,4.95,0
3/13/2022,7:45:00,1.6,-0.012,-1.29,-0.34,3,72.2,94.4,10.56,-0.018,0,3,2,1.61,0,1.203,7.37,-39.5,-0.005,-0.001,5.02,0
3/13/2022,8:00:00,1.2,-0.015,-1.29,-0.34,2.4,72.3,94.5,10.57,-0.021,0,2.4,2,1.61,0,1.196,7.38,-40,-0.005,-0.002,5.03,0
3/13/2022,8:15:00,1.2,-0.013,-1.17,-0.3,2.2,72.5,94.8,10.6,-0.018,0,2.2,1,2.03,0,1.196,7.39,-40.5,0.007,0,5.02,0
3/13/2022,8:30:00,1.4,-0.012,-0.96,-0.24,2.6,73.4,96,10.73,-0.016,0,2.6,2,2.38,0,1.195,7.4,-41,0.017,0.001,5.03,0
3/13/2022,8:45:00,1.5,-0.016,-0.9,-0.23,2.9,75.4,98.6,11,-0.023,0,2.9,2,2.13,0,1.195,7.4,-41.2,0.095,-0.004,5.05,0
3/13/2022,9:00:00,0.4,-0.02,-0.85,-0.21,0.8,75.2,98.3,10.9,-0.029,0,0.8,1,3.54,0,1.196,7.41,-41.7,0.289,-0.008,5.06,0
3/13/2022,9:15:00,0,-0.022,-0.83,-0.21,0.1,74.8,97.8,10.6,-0.031,0,0.1,0,74.43,0,1.199,7.41,-41.9,1.134,-0.009,5.08,0
3/13/2022,9:20:00,0,-0.012,-0.79,-0.19,0,76.4,99.9,10.72,-0.017,0,0,0,175.13,0,1.199,7.42,-42.6,1.464,-0.01,5.04,0
3/13/2022,9:25:00,0,-0.01,-0.78,-0.19,0,78.2,102.2,10.92,-0.014,0,0,0,150.44,0,1.199,7.43,-43,1.629,-0.009,5.04,0
3/13/2022,9:30:00,0,-0.01,-0.78,-0.19,0,79.3,103.6,11.02,-0.014,0,0,0,210.64,0,1.199,7.44,-43.4,1.824,-0.01,5.04,0
3/13/2022,9:35:00,0,-0.011,-0.77,-0.19,0,80,104.6,11.07,-0.015,0,0,0,192.59,0,1.199,7.45,-43.9,2.002,-0.01,5.05,0
3/13/2022,9:40:00,0,-0.011,-0.76,-0.19,0,80.5,105.2,11.09,-0.016,0,0,0,61.6,0,1.199,7.45,-44.3,2.131,-0.011,5.02,0
3/13/2022,9:45:00,0,-0.011,-0.76,-0.19,0,81,105.9,11.12,-0.016,0,0,0,12.59,0,1.199,7.46,-44.7,2.28,-0.011,5.02,0
3/13/2022,9:50:00,0,-0.011,-0.76,-0.19,0,81.1,106,11.1,-0.016,0,0,0,6.33,0,1.199,7.46,-45,2.39,-0.011,5.04,0
3/13/2022,9:55:00,0,-0.012,-0.75,-0.18,0,80.9,105.7,11.05,-0.017,0,0,0,5.29,0,1.199,7.47,-45.2,2.463,-0.011,5.03,0
3/13/2022,10:00:00,0,-0.012,-0.72,-0.18,0,79.9,104.5,10.88,-0.017,0,0,0,4.97,0,1.199,7.47,-45.5,2.592,-0.012,5.04,0
3/13/2022,10:05:00,0,-0.012,-0.71,-0.17,0,78.5,102.6,10.6,-0.017,0,0,0,4.93,0,1.199,7.48,-45.8,2.877,-0.012,5.02,0
3/13/2022,10:10:00,0,-0.013,-0.7,-0.17,0,77.4,101.1,10.36,-0.018,0,0,0,5.12,0,1.199,7.49,-46.2,3.211,-0.013,5.03,0
3/13/2022,10:15:00,0,-0.013,-0.69,-0.17,0,76.7,100.3,10.16,-0.018,0,0,0,4.76,0,1.199,7.49,-46.6,3.596,-0.013,5.03,0
3/13/2022,10:20:00,0,-0.014,-0.89,-0.22,0,76.1,99.5,9.97,-0.019,0,0,0,4.44,0,1.199,7.5,-46.8,4.031,-0.013,5.05,0
3/13/2022,10:25:00,0,-0.014,-1.11,-0.28,0,75.7,99,9.78,-0.02,0,0,0,4.89,0,1.199,7.5,-47.2,4.572,-0.014,5.05,0
3/13/2022,10:30:00,0,-0.015,-1.14,-0.29,0,75.3,98.4,9.6,-0.021,0,0,0,4.87,0,1.199,7.5,-47.4,5.052,-0.014,5.04,0
3/13/2022,10:35:00,0,-0.015,-1.16,-0.3,0,74.7,97.7,9.38,-0.021,0,0,0,4.77,0,1.199,7.5,-47.6,5.686,-0.015,5.04,0
3/13/2022,10:40:00,0,-0.016,-1.19,-0.31,0,74,96.7,9.15,-0.023,0,0,0,5.26,0,1.199,7.51,-47.7,6.247,-0.016,5.05,0
3/13/2022,10:45:00,0,-0.016,-1.21,-0.31,0,73.4,95.9,8.96,-0.023,0,0,0,5.57,0,1.199,7.51,-47.8,6.768,-0.016,5.06,0
3/13/2022,10:50:00,0,-0.017,-1.19,-0.31,0,72.8,95.2,8.86,-0.024,0,0,0,5.65,0,1.199,7.51,-47.8,6.88,-0.016,5.06,0
3/13/2022,10:55:00,0,-0.017,-1.21,-0.32,0,72.7,95,8.83,-0.024,0,0,0,5.79,0,1.199,7.51,-47.8,6.973,-0.017,5.06,0
3/13/2022,11:00:00,0,-0.018,-1.24,-0.32,0,72.7,95,8.78,-0.025,0,0,0,5.68,0,1.199,7.51,-47.9,7.178,-0.017,5.06,0
3/13/2022,11:05:00,0,-0.018,-1.26,-0.33,0,72.7,95.1,8.75,-0.026,0,0,0,5.67,0,1.199,7.51,-47.9,7.347,-0.018,5.05,0
3/13/2022,11:10:00,0,-0.019,-1.28,-0.33,0,72.7,95.1,8.72,-0.026,0,0,0,5.73,0,1.199,7.51,-47.9,7.486,-0.018,5.05,0
3/13/2022,11:15:00,0,-0.019,-1.28,-0.33,0,72.8,95.2,8.77,-0.027,0,0,0,5.58,0,1.199,7.51,-48.1,7.303,-0.019,5.07,0
3/13/2022,11:20:00,0,-0.019,-1.27,-0.33,0,73,95.5,8.76,-0.026,0,0,0,5.1,0,1.199,7.51,-48.1,7.468,-0.018,5.07,0
3/13/2022,11:25:00,0,-0.019,-1.31,-0.34,0,73.4,96,9.01,-0.026,0,0,0,5.18,0,1.199,7.52,-48.3,6.555,-0.018,5.06,0
3/13/2022,11:30:00,0,-0.02,-1.31,-0.34,0,73,95.5,9.14,-0.028,0,0,0,5.33,0,1.199,7.52,-48.6,5.794,-0.02,5.07,0
3/13/2022,11:35:00,0,-0.02,-1.3,-0.34,0,72.8,95.1,9.18,-0.029,0,0,0,5.13,0,1.199,7.53,-48.8,5.501,-0.02,5.07,0
3/13/2022,11:40:00,0,-0.021,-1.28,-0.33,0,72.6,94.9,9.19,-0.03,0,0,0,5.08,0,1.199,7.53,-49,5.327,-0.021,5.05,0
3/13/2022,11:45:00,0,-0.022,-1.29,-0.34,0,72.4,94.6,9.18,-0.031,0,0,0,6.12,0,1.199,7.53,-49.1,5.26,-0.022,5.05,0
3/13/2022,11:50:00,0,-0.023,-1.28,-0.33,0,72.5,94.8,9.18,-0.032,0,0,0,5.66,0,1.199,7.53,-49.1,5.328,-0.022,5.05,0
