time,average_depth
2026-07-23 01:58:58,34.49645236789198
2026-07-23 02:00:55,34.79157903656026
2026-07-23 02:00:58,35.38013489813251
2026-07-23 02:01:01,35.966455293715185
2026-07-23 02:01:04,37.996963065600845
2026-07-23 02:01:07,38.193777000577754
2026-07-23 02:01:10,38.49897480955923
2026-07-23 02:01:13,38.708760822076634
2026-07-23 02:01:16,38.49897480955923
2026-07-23 02:01:19,38.193777000577754
2026-07-23 02:01:22,37.996963065600845
