time,average_depth
2026-07-23 10:33:16,30.679618337787957
2026-07-23 10:35:46,45.294244225777206
2026-07-23 10:35:51,49.21085163905839
2026-07-23 10:35:56,65.55112120478442
2026-07-23 10:36:01,58.26876352618084
2026-07-23 10:36:07,52.40031400844146
2026-07-23 10:36:15,46.80899354045779
2026-07-23 10:36:25,40.06185930893913
2026-07-23 10:36:36,38.708760822076634
2026-07-23 10:36:47,38.49897480955923
2026-07-23 10:36:57,37.996963065600845
2026-07-23 10:37:07,37.80575256297602
